9612980047,[-0.5994],[5],"[[suppose, problem]]","[[suppose problem, -0.5994, 5]]"
B00LOYL3HU,[0.7351],[5],"[[stick, screen]]","[[stick screen, 0.7351, 5]]"
B00LPJY1ZK,[0.9169],[5],"[[get, mom, love, fit, look]]","[[get mom love fit look, 0.9169, 5]]"
B00M3Z6G1W,[-0.6936],[2],"[[case, fit, camera, become, use, button, top, camera, power, button, button, flash, hard, take, button, account, flash, note, use, case, camera, fit, inside, leather, strap, case, design, camera, case, close, case, camera, end, use, case, pain, turn, camera]]","[[case fit camera become use button top camera power button button flash hard take button account flash note use case camera fit inside leather strap case design camera case close case camera end use case pain turn camera, -0.6936, 2]]"
B00M7F89DG,"[0.0, 0.7057, 0.0]","[1, 5, 3]","[[everything, say, description, havent, problem, motivate, message, minute, activity, info, make, aware, diet, overall, health, wish, check, hr, thats, issue, product, issue], [cheap, verison, bette, product, buck, extra], [malfunction, us]]","[[everything say description havent problem motivate message minute activity info make aware diet overall health wish check hr thats issue product issue, 0.0, 1], [cheap verison bette product buck extra, 0.7057, 5], [malfunction us, 0.0, 3]]"
B00MAD0DES,"[0.6369, 0.9858, 0.595, 0.7607, 0.0]","[5, 4, 4, 5, 5]","[[surprise, work, block, clock, need, tilt, get, effect, vent, wouldnt, insert, player, stay, put, magnet, adjusts, angle], [work, want, toits, interfere, drive, view, see, turn, head, move, bumpy, part, road, matter], [product, magnet, piece, magnat, wish, material, magnet, lot, longer, find, thats, pay, extra, buck, magnet, nice, concept, look, ipad, sit, hold, look, quality, product, use, home, game, work, file, use, wireless, mouse, entertainment, set, use, radio, dash, navi, youtube, playlist, pandora, radio, pure, music, bluetooth], [stay, slot, shake, moving, magnetics, phone, ipad, road, tossing, phone, whenever, get, car], [aweome]]","[[surprise work block clock need tilt get effect vent wouldnt insert player stay put magnet adjusts angle, 0.6369, 5], [work want toits interfere drive view see turn head move bumpy part road matter, 0.9858, 4], [product magnet piece magnat wish material magnet lot longer find thats pay extra buck magnet nice concept look ipad sit hold look quality product use home game work file use wireless mouse entertainment set use radio dash navi youtube playlist pandora radio pure music bluetooth, 0.595, 4], [stay slot shake moving magnetics phone ipad road tossing phone whenever get car, 0.7607, 5], [aweome, 0.0, 5]]"
B00MFMHSBU,[0.0],[4],"[[star, work, p]]","[[star work p, 0.0, 4]]"
B00MRIJ1MG,[0.9426],[5],"[[fit, secure, money, tell, quality, material, case, great, job, protection]]","[[fit secure money tell quality material case great job protection, 0.9426, 5]]"
B00MVQY3D6,[0.5719],[5],"[[excellent, product]]","[[excellent product, 0.5719, 5]]"
B00MVRJYJ8,[-0.5574],[1],"[[crappy, quality]]","[[crappy quality, -0.5574, 1]]"
B00N174FNC,"[0.34, 0.5267]","[3, 3]","[[drop, phone, everyday, havent, use, break, screen, everyday, dont, drop, phone, time], [serf, purpose, something, protect, edge]]","[[drop phone everyday havent use break screen everyday dont drop phone time, 0.34, 3], [serf purpose something protect edge, 0.5267, 3]]"
B00NBT1IA8,[0.3919],[4],"[[havent, use, water, fit, phone, problem, take, charger, charge]]","[[havent use water fit phone problem take charger charge, 0.3919, 4]]"
B00NETKRHA,[0.1962],[4],"[[color, look, photo, problem, rubber, get, dirty, doesnt, look, nice]]","[[color look photo problem rubber get dirty doesnt look nice, 0.1962, 4]]"
B00NETKRXY,"[0.8852, 0.6369]","[4, 5]","[[nice, great, fit, doesnt, clean]]","[[nice great fit doesnt clean, 0.8852, 4], [, 0.6369, 5]]"
B00NHXH9HO,"[0.765, 0.9322, -0.3412, 0.4627, -0.8011]","[5, 5, 3, 3, 1]","[[get, package, put, nice, case, seem, advertise, color, recommend, get, want, nice, case, price], [case, protect, phone, damage, drop, screen, crack, drop, phone, foot, useless], [looking, return], [buy, gift, sonhe, love], [seems, ok, rubber, pad, edge, see]]","[[get package put nice case seem advertise color recommend get want nice case price, 0.765, 5], [case protect phone damage drop screen crack drop phone foot useless, 0.9322, 5], [looking return, -0.3412, 3], [buy gift sonhe love, 0.4627, 3], [seems ok rubber pad edge see, -0.8011, 1]]"
B00NIOXLNI,[-0.2057],[4],"[[leather, doesnt, hold]]","[[leather doesnt hold, -0.2057, 4]]"
B00NJ5OXHE,[0.2263],[4],"[[nice, case, month, chip, cornersbr, white, corner]]","[[nice case month chip cornersbr white corner, 0.2263, 4]]"
B00NL5WULI,[-0.5873],[1],"[[color, dull, silver, combination, recommend]]","[[color dull silver combination recommend, -0.5873, 1]]"
B00NL70TUU,[0.1868],[5],"[[delivery, case, sooner, promise, case, sturdy]]","[[delivery case sooner promise case sturdy, 0.1868, 5]]"
B00NM6CMZ0,[0.926],[5],"[[case, simple, keep, iphone, hand, excess, button, charge, etc]]","[[case simple keep iphone hand excess button charge etc, 0.926, 5]]"
B00NMWJSBK,[0.9194],[3],"[[phone, good, phone, ie, everything, say, battery, quality, good, download, apps, picture, quality, good, video, quality, good, everything, good, phone, use, phone, month, speaker, phone, go, badi, hearing, caller, strange, reason, hear, beauty, sharkk, customer, service, contact, sharkk, phone, replace, everything, seem, work, month, use, replace, phone, problem, occur, speaker, phone, caller, hear, word, say, contact, sharkk, say, problem, part, phone, search, phone, fix, speaker, thing, andriod, phone, money]]","[[phone good phone ie everything say battery quality good download apps picture quality good video quality good everything good phone use phone month speaker phone go badi hearing caller strange reason hear beauty sharkk customer service contact sharkk phone replace everything seem work month use replace phone problem occur speaker phone caller hear word say contact sharkk say problem part phone search phone fix speaker thing andriod phone money, 0.9194, 3]]"
B00NOLCUWS,[-0.0807],[1],"[[recommend, item, size, look, photo, life]]","[[recommend item size look photo life, -0.0807, 1]]"
B00NVJ7PKK,[0.836],[4],"[[excellent, product, love]]","[[excellent product love, 0.836, 4]]"
B00NWJ830K,[0.7311],[4],"[[sent, black, order, case, want]]","[[sent black order case want, 0.7311, 4]]"
B00O1PJS08,[0.7761],[2],"[[carbon, fiber, design, take, beating, go, pocket, wear]]","[[carbon fiber design take beating go pocket wear, 0.7761, 2]]"
B00O8K7CY0,[0.9574],[4],"[[case, nice, feel, make, fit, phone, give, screen, bit, buffer, room, drop, face, problem, case, print, design, anything, print, case, wrap, side, piece, picture, show, fact, margin, blank, space, case, bright, white, picture, show, brighter, design, nice, good, case]]","[[case nice feel make fit phone give screen bit buffer room drop face problem case print design anything print case wrap side piece picture show fact margin blank space case bright white picture show brighter design nice good case, 0.9574, 4]]"
B00OH4HOOA,"[0.5083, 0.6915, 0.0276]","[3, 3, 1]","[[case, look, work, pretty, offer, protection, complaint, band, go, start, turn, guess, paint, mold, grey, plastic, paint, start, wear, start, use, look], [micro, usb, fit, case], [poor, build, quality, add, cheap, feel, flagship, phone, nice, flimsy, feel, poor, grip, side, button, diafficult, tell, look, design, appeal, quality, lack]]","[[case look work pretty offer protection complaint band go start turn guess paint mold grey plastic paint start wear start use look, 0.5083, 3], [micro usb fit case, 0.6915, 3], [poor build quality add cheap feel flagship phone nice flimsy feel poor grip side button diafficult tell look design appeal quality lack, 0.0276, 1]]"
B00OHXHO6Y,[0.6361],[5],[[like]],"[[like, 0.6361, 5]]"
B00OOF3MG6,"[0.8555, -0.2057]","[2, 1]","[[dog, gone, disappoint, br, sunflower, phone, case, use, couple, week, case, tab, fold, case, crack, stiches, take, care, case, neglect, make, make, ], [doesnt, stand, remove, phone, talk]]","[[dog gone disappoint br sunflower phone case use couple week case tab fold case crack stiches take care case neglect make make , 0.8555, 2], [doesnt stand remove phone talk, -0.2057, 1]]"
B00OR4VZ9A,"[0.7783, 0.8481]","[5, 5]","[[case, get, compliment], [get, ton, compliment, protects, phone]]","[[case get compliment, 0.7783, 5], [get ton compliment protects phone, 0.8481, 5]]"
B00OWEJYCK,[0.5719],[5],"[[excellent, privacy, screen, buy]]","[[excellent privacy screen buy, 0.5719, 5]]"
B00OYVM5XG,[0.4927],[5],"[[product, time, deliver]]","[[product time deliver, 0.4927, 5]]"
B00P60ASC4,[0.807],[3],"[[nice, gf, love]]","[[nice gf love, 0.807, 3]]"
B00P7U7FHY,[0.4404],[5],[[thanks]],"[[thanks, 0.4404, 5]]"
B00P8KHT8S,[0.4754],[5],[[satisfy]],"[[satisfy, 0.4754, 5]]"
B00P92Y0UK,[0.7474],[5],"[[product, ti, use, installbr]]","[[product ti use installbr, 0.7474, 5]]"
B00PA2JQ4Y,[0.0],[5],"[[work, expect, say]]","[[work expect say, 0.0, 5]]"
B00PG3TSWW,"[0.5719, -0.1045, 0.4767, 0.8074]","[5, 3, 5, 4]","[[excellent, product], [awesome, magnate, stick, screw, bolt, anything], [m, adhesive, doesnt, stick, anything, need, gorilla, glue, magnet, pull, filling, outta, teeth, mount, withstand, shake, vibration, semi], [name, brand, equivalent, purchase, money, rock, quality, work, great]]","[[excellent product, 0.5719, 5], [awesome magnate stick screw bolt anything, -0.1045, 3], [m adhesive doesnt stick anything need gorilla glue magnet pull filling outta teeth mount withstand shake vibration semi, 0.4767, 5], [name brand equivalent purchase money rock quality work great, 0.8074, 4]]"
B00PHN7A4E,[0.0],[5],"[[arrive, describe]]","[[arrive describe, 0.0, 5]]"
B00PJ1ZT8S,"[0.0516, 0.4215]","[1, 5]","[[nice], [material, end, break, week, return, refund, seller, ignore, request, recommend, look]]","[[nice, 0.0516, 1], [material end break week return refund seller ignore request recommend look, 0.4215, 5]]"
B00PKQ7MVO,[-0.2767],[3],"[[love, color, red, doesnt, fit, iphone, didnt, realize, plastic, search, cover, seem, miss, part, description, thats]]","[[love color red doesnt fit iphone didnt realize plastic search cover seem miss part description thats, -0.2767, 3]]"
B00PMXQNGK,"[0.96, -0.5859, -0.2755]","[4, 2, 1]","[[time, start, leak, water, test, water, resistance, risk, iphone], [iphone, get, wet, put, water, recommend], [buy, yes, make, pitch, noise, karaoke, night, stop, yes, case, iphone, phone, yes, rubber, nub, headphone, area, pain, butt, using, little, chili, pepper, thing, come, case, yes, break, phone, longer, yes, drop, time, case, suffer, damage, time, yes, stand, broke, month, last, month, constant, close, use, yes, chili, pepper, thing, work, intend, tie, core, come, hang, corner, lose, chili, pepper, whole, time, pocket, front, think, phone, size, issue, case, yes, use, thumbprint, option, work, month, start, wrinkle, take, try, get, read, print, cant, give, fall, apart, give, last, protect, phone, form, fall]]","[[time start leak water test water resistance risk iphone, 0.96, 4], [iphone get wet put water recommend, -0.5859, 2], [buy yes make pitch noise karaoke night stop yes case iphone phone yes rubber nub headphone area pain butt using little chili pepper thing come case yes break phone longer yes drop time case suffer damage time yes stand broke month last month constant close use yes chili pepper thing work intend tie core come hang corner lose chili pepper whole time pocket front think phone size issue case yes use thumbprint option work month start wrinkle take try get read print cant give fall apart give last protect phone form fall, -0.2755, 1]]"
B00PV1NY6K,[0.6956],[2],"[[get, pay, br, use, aux, cord, phone, price, break]]","[[get pay br use aux cord phone price break, 0.6956, 2]]"
B00Q4JNXXM,[0.4927],[4],[[product]],"[[product, 0.4927, 4]]"
B00Q515ZYY,[0.4404],[5],[[quality]],"[[quality, 0.4404, 5]]"
B00Q8JF8L8,[0.0],[1],"[[case, peel, turn, month, use, ]]","[[case peel turn month use , 0.0, 1]]"
B00Q9S9RJC,[0.6369],[5],"[[display, battery, life, quality, everything, work, call, finding, lose, phonesaved, phone, reading, message, timedates, weather, course, need, screen, protector, avoid, scratch, day, screen, display, get, mark, get, compliment, wear]]","[[display battery life quality everything work call finding lose phonesaved phone reading message timedates weather course need screen protector avoid scratch day screen display get mark get compliment wear, 0.6369, 5]]"
B00QGGG68M,[0.3612],[4],[[thank]],"[[thank, 0.3612, 4]]"
B00QLCCIJ2,"[0.8777, 0.6249, 0.4285, 0.9571]","[5, 4, 2, 5]","[[product], [case, great, feel, slip, lip, screen, give, bit, sense, security, like, affordability, case, felt, hand], [case, month, love, protect, phone, scratch, crack, drop, case, break, im, repurchase], [l, love, case, month, matte, black, gold, perfect, stylish, month, case, script, isnt, problem, button, push, volume, lock, button, fallen, make, use, get, rid, case]]","[[product, 0.8777, 5], [case great feel slip lip screen give bit sense security like affordability case felt hand, 0.6249, 4], [case month love protect phone scratch crack drop case break im repurchase, 0.4285, 2], [l love case month matte black gold perfect stylish month case script isnt problem button push volume lock button fallen make use get rid case, 0.9571, 5]]"
B00QW03O3W,[0.0],[1],"[[cheap, color, fade, bottom]]","[[cheap color fade bottom, 0.0, 1]]"
B00QWV71VM,"[0.659, 0.9169]","[5, 5]","[[cord, need, length, buy, foot, make, gave, couple, coworkers, love, buy], [awesome, buy]]","[[cord need length buy foot make gave couple coworkers love buy, 0.659, 5], [awesome buy, 0.9169, 5]]"
B00QY5KNIO,[0.4404],[5],[[condition]],"[[condition, 0.4404, 5]]"
B00R3IK804,[-0.5256],[1],"[[poor, case, flimsy]]","[[poor case flimsy, -0.5256, 1]]"
B00RFJ3LAU,[0.8703],[5],"[[color, vibrant]]","[[color vibrant, 0.8703, 5]]"
B00RPZHDSA,[0.6486],[3],"[[value, money]]","[[value money, 0.6486, 3]]"
B00RVSOWIU,"[0.765, 0.5994]","[5, 3]","[[write, review, say, love, notice, mirror, start, come, couple, us, nothing, cant, fix], [year, old, daughter, love, case, thanks, business]]","[[write review say love notice mirror start come couple us nothing cant fix, 0.765, 5], [year old daughter love case thanks business, 0.5994, 3]]"
B00S12MW5K,[-0.7391],[2],"[[doesnt, feature, mention, description, doesnt, recognize, ipod, voice, navigation, system, cant, understand, instruction, booklet, page, help, set, understand, feature, radio]]","[[doesnt feature mention description doesnt recognize ipod voice navigation system cant understand instruction booklet page help set understand feature radio, -0.7391, 2]]"
B00S4RQLUY,[0.5719],[5],"[[girlfriend, love, case]]","[[girlfriend love case, 0.5719, 5]]"
B00SI9WV1Q,[0.5574],[4],"[[fit, plan, take]]","[[fit plan take, 0.5574, 4]]"
B00SJRNSO6,[0.1783],[5],"[[work, field, scrub, need, clip, case, face, case, time, consume, clip, use, break, awesome, built, clip, break, fit, snug, flop, excellent, buy, color]]","[[work field scrub need clip case face case time consume clip use break awesome built clip break fit snug flop excellent buy color, 0.1783, 5]]"
B00SWEPGG4,[-0.6595],[2],"[[charger, work, fine, dont, use, plug, radio, stop, play, affect, car, system, dont, want, start, car, fire, anything]]","[[charger work fine dont use plug radio stop play affect car system dont want start car fire anything, -0.6595, 2]]"
B00SXFEAJ6,"[-0.0, 0.7003, 0.98, 0.8271]","[4, 5, 5, 1]","[[case, seem, protection, think, bore, simple, blue, sleek, design, look, price, world, phone, case, lack, kind, kickstand, critique, think, everyone, standard], [buy, husband, phone, upgrade, model, insist, see, urban, armor, model, case, year, brand, couldnt, ask, better, protection, drop, phone, time, count, issue, rubber, bumper, protect, phone, screen, phone, get, light, weight, less, case, add, heft, phone, make, hold, like, button, side, work, doesnt, case, half, cost, pricier, case, love, case, perfect, combination, sturdy, rugged, price, case], [wireless, charger, phone, overheat, reboot, get, come, take, case, cool, ha, ve, use, uag, galaxy, work, like, case, scar, go, fry, phone], [thin, hold, allow, plugging, size, power, audio, plug, type, case, good]]","[[case seem protection think bore simple blue sleek design look price world phone case lack kind kickstand critique think everyone standard, -0.0, 4], [buy husband phone upgrade model insist see urban armor model case year brand couldnt ask better protection drop phone time count issue rubber bumper protect phone screen phone get light weight less case add heft phone make hold like button side work doesnt case half cost pricier case love case perfect combination sturdy rugged price case, 0.7003, 5], [wireless charger phone overheat reboot get come take case cool ha ve use uag galaxy work like case scar go fry phone, 0.98, 5], [thin hold allow plugging size power audio plug type case good, 0.8271, 1]]"
B00T47F7UI,"[0.3612, 0.9246, 0.6837]","[4, 5, 4]","[[packaging, love, case, great, buy], [own, case, month, love, credit, card, slot, clean, cloth, quality, case, clasp, incline, phone, movie, view, complaint, quality, plastic, phone, holder, broke, corner, time, remove, camera, case, phone, holder, softer, rubbery, material, year, use, break, get, case, upgrade, phone, recommend, case, removing, phone], [thank]]","[[packaging love case great buy, 0.3612, 4], [own case month love credit card slot clean cloth quality case clasp incline phone movie view complaint quality plastic phone holder broke corner time remove camera case phone holder softer rubbery material year use break get case upgrade phone recommend case removing phone, 0.9246, 5], [thank, 0.6837, 4]]"
B00T48YMHQ,[0.4201],[5],"[[case, month, havent, issue]]","[[case month havent issue, 0.4201, 5]]"
B00T4H373C,[0.0],[3],"[[smudge, print, process, black, white, part]]","[[smudge print process black white part, 0.0, 3]]"
B00T6J3V52,"[0.7964, 0.6369, -0.8034, 0.9757, 0.8126, 0.8211, 0.8176, 0.8761]","[4, 5, 1, 3, 5, 5, 5, 4]","[[excellent, product, good, battery, life, game, recommend], [excellent, winner, brother, think, iphone, show, phone, himthanks, blu], [nice, phoneamazing, life, battery, sweet, custom, o, color, orange, look, coolbr, start, blu, developer, team, update, phone, lollipop, promise, june], [nice, love], [blu, phone], [today, online, description, say, upgrade, lollipop, seem, blu, renege, accord, spec, today, suppose, upgrade, june, september, texas, know, trade, practice, sure, newer, version, lollipop, purchase, phone, base, state, promise, upgrade, amazon, require, advertiser, honest, honor, commitmentsbr, br, otherwise, battery, life, outstanding], [blu, smartphone, audio, drop, toilet, dry, work, water, stain, inside, glass, didnt, hundred, dollar, invest, got, screen, button, pocket, battery, dont, make, shure, charge, night, yes, happy, company, product], [worst, phone, ive, boughtstraight, box, headphone, jack, work, month, own, cheap, battery, life, span, less, half, good, box, order, version, know, connectivity, issue, tmobiles, prepay, network, drop, call, text, get, screen, picture, screen, warp, discolors, nowhere, look, cheap, phone, thats, try, asus, zenphone, avoid, unsupportivte, company, cost]]","[[excellent product good battery life game recommend, 0.7964, 4], [excellent winner brother think iphone show phone himthanks blu, 0.6369, 5], [nice phoneamazing life battery sweet custom o color orange look coolbr start blu developer team update phone lollipop promise june, -0.8034, 1], [nice love, 0.9757, 3], [blu phone, 0.8126, 5], [today online description say upgrade lollipop seem blu renege accord spec today suppose upgrade june september texas know trade practice sure newer version lollipop purchase phone base state promise upgrade amazon require advertiser honest honor commitmentsbr br otherwise battery life outstanding, 0.8211, 5], [blu smartphone audio drop toilet dry work water stain inside glass didnt hundred dollar invest got screen button pocket battery dont make shure charge night yes happy company product, 0.8176, 5], [worst phone ive boughtstraight box headphone jack work month own cheap battery life span less half good box order version know connectivity issue tmobiles prepay network drop call text get screen picture screen warp discolors nowhere look cheap phone thats try asus zenphone avoid unsupportivte company cost, 0.8761, 4]]"
B00T7M2OY2,"[0.0935, 0.7351, 0.7906]","[2, 4, 5]","[[cheap, plastic, sturdiest, portrait, orientation, want, landscape, swing, tripod, arm, leave, ipad, hang, side, flimsy, mount, im, afraid, ipad, fall, return, item], [hold, tablet, material], [product, mount, use]]","[[cheap plastic sturdiest portrait orientation want landscape swing tripod arm leave ipad hang side flimsy mount im afraid ipad fall return item, 0.0935, 2], [hold tablet material, 0.7351, 4], [product mount use, 0.7906, 5]]"
B00TA38KWS,[-0.296],[1],"[[stop, work, nd, day, ]]","[[stop work nd day , -0.296, 1]]"
B00TEOWSGM,[0.6369],[5],"[[im, store, card, max]]","[[im store card max, 0.6369, 5]]"
B00TIV14K2,"[-0.1406, -0.0516, 0.1045]","[1, 1, 1]","[[knock, work, phone, get, unsuported, device, error, something, plug, apple, store, indicator, false, run], [state, charge, ipads, doesnt, work, ipad], [purchase, say, apple, store, think, charge, phone, say, apple, charge, phone, ipad, disappoint, look]]","[[knock work phone get unsuported device error something plug apple store indicator false run, -0.1406, 1], [state charge ipads doesnt work ipad, -0.0516, 1], [purchase say apple store think charge phone say apple charge phone ipad disappoint look, 0.1045, 1]]"
B00TJ6HN9C,"[0.6474, 0.6249, 0.9601]","[4, 5, 5]","[[day, product], [amaze, everything, perfect, issue, front, camera, isnt, quality, iphone, front, camera, camera, amaze, hd, love], [cell, phone, college, student]]","[[day product, 0.6474, 4], [amaze everything perfect issue front camera isnt quality iphone front camera camera amaze hd love, 0.6249, 5], [cell phone college student, 0.9601, 5]]"
B00U0A3W8M,[0.8402],[5],"[[gel, case, look, stylish, buy, whitecolored, phone, color, show, thru, nice, design, simple, stylish, fit, phone, nice, solid, nice, product]]","[[gel case look stylish buy whitecolored phone color show thru nice design simple stylish fit phone nice solid nice product, 0.8402, 5]]"
B00U5BS1LO,"[0.7003, 0.3612, 0.0516, 0.7783, 0.4215, 0.6369, 0.8016, 0.4767, 0.6249, 0.0, 0.6562, 0.5719, 0.8878]","[5, 5, 3, 3, 4, 5, 4, 4, 5, 5, 5, 5, 5]","[[husband, love], [come, time, expect, job], [case, sturdy, easy, use, provide, protection, samsung, case, sell, phone, store], [case, thanks], [product, sturdy, shock, resistant, time], [nice], [case, belt, clip, crap, break, super], [case, sturdy, come, belt, clip, attachment, product, deliver, package], [need, decent, price], [get, watch, movie, show, hold, lol, thank], [case, work, wellfits, phone, feel, hand, problem, cant, get, phone, lock, belt, holder, phone, case], [yes, thank], [order, product, use, otter, box, year, draw, box, rubber, stretch, overtime, difficulty, latch, belt, clip, point, side, buddibox, rubbery, feel, provides, grip, area, latch, belt, clip, draw, using, month, belt, clip, broke]]","[[husband love, 0.7003, 5], [come time expect job, 0.3612, 5], [case sturdy easy use provide protection samsung case sell phone store, 0.0516, 3], [case thanks, 0.7783, 3], [product sturdy shock resistant time, 0.4215, 4], [nice, 0.6369, 5], [case belt clip crap break super, 0.8016, 4], [case sturdy come belt clip attachment product deliver package, 0.4767, 4], [need decent price, 0.6249, 5], [get watch movie show hold lol thank, 0.0, 5], [case work wellfits phone feel hand problem cant get phone lock belt holder phone case, 0.6562, 5], [yes thank, 0.5719, 5], [order product use otter box year draw box rubber stretch overtime difficulty latch belt clip point side buddibox rubbery feel provides grip area latch belt clip draw using month belt clip broke, 0.8878, 5]]"
B00U7CYSXQ,[0.9798],[5],"[[receive, product, love, case, picture, cover, iphone, silicone, snug, remove, button, get, youre, look, case, get, fan, price, worth]]","[[receive product love case picture cover iphone silicone snug remove button get youre look case get fan price worth, 0.9798, 5]]"
B00UG2M0HI,[0.9042],[5],"[[cable, purchase, looking, cable, one, seem, use, thanks]]","[[cable purchase looking cable one seem use thanks, 0.9042, 5]]"
B00UMIO588,[0.5994],[5],"[[daughter, love]]","[[daughter love, 0.5994, 5]]"
B00UMMD4N6,[0.4877],[5],"[[tendency, break, thing, look, price, fit, bill]]","[[tendency break thing look price fit bill, 0.4877, 5]]"
B00UMZN47Y,"[0.5867, 0.9382]","[1, 5]","[[work, help, lot, tight, space, everything, test, work, perfect, notice, difference, speed, device, read, usb, great, price], [use, macbook, pro, keep, disk, attach, extra, space, angle, make, didnt, stick, fail, connection, disk, order, avoid, corruption, constant, connection, issue, remove, back, connection, usb, stick, id, dont, know, faulty, couldnt, risk, damage]]","[[work help lot tight space everything test work perfect notice difference speed device read usb great price, 0.5867, 1], [use macbook pro keep disk attach extra space angle make didnt stick fail connection disk order avoid corruption constant connection issue remove back connection usb stick id dont know faulty couldnt risk damage, 0.9382, 5]]"
B00UZJY570,"[0.8957, -0.5093, 0.7964, 0.765, 0.765, 0.3559, 0.4404, 0.6249, -0.0644, 0.7935, 0.7727, 0.3612, 0.8519, 0.0, 0.9118, 0.9451, -0.1832, 0.5719, 0.9432, -0.7661, 0.9217, 0.9656, 0.6369, 0.7391]","[5, 5, 5, 4, 4, 3, 5, 5, 5, 5, 1, 5, 5, 5, 4, 5, 4, 5, 5, 2, 5, 5, 5, 5]","[[love, case, fit, galaxy, edge, star, ship, delay], [case, fit, phone, ship, rugged, make, bulky], [outer, case, clip, ok, cover, plastic, cover, dont, fit, quality], [phone, protect, access, edge, look, love, case], [seems, abit, cheap, tight, fit, make, handy, protect, phone], [product, fit, hand, edge, fact, bite, invite, use, edge, consider, accentuates, edge, holster, hook, belt, clip, cant, snatch, bump, feeling, add, attraction, phone, recommend, product, anyone, samsung, galaxy, edge, verus, thor, holster, broke, twice, supcase, well, rugged, feel, con, put, case, phone, pain, take, rubber, effort, oh, work, wireless, charge, pad], [seller, starsbr, product, quality, starsbr, br, bit, difficult, install, cut, case, dont, option, samsung, edge, anyway], [magnificent, clip, fit, phone, side, button, break, thats, thing, book, plug, againit, charge, bluetooth, case, doesnt, effect, bt, charge, buy, yea], [case, protect, phone, otterbox, install, test, drop, hold, tight, value, phone, suggest, buy, cover], [case, rock], [case, great, send, day], [case, hold, work], [cover, headphone, jack, port, speaker, put], [case, love], [feel, rugged, make, protect], [design, edge, make, case, protect, case, trick, screen, protector, need, case, phone, fit, feel, lot, safer, case], [case, look, im, give, star, find, difficult, case, install, phone, get, fit, time, use, belt, clip, case, rip, screen, protector, thing, using, rubber, case, get, galaxy, edge, problem, day, use, supcase, baterry, door, glass, crack, drop, robber, case, spent, dollar, replacement, glass, battery, cover, pay, intallation], [case, slim, phone, case, save, phone, couple, time, get, vena, vsheild, antiscratch, screen, cover, dont, stay, side, edge, case, put, screen, protector, snap, case, edge, screen, protector, hold, case], [product, there, way, plug, usb, otg, flash, memory, use, case], [case, drop, phone, time, issue, thin, case, problem, view, side, bar], [thank, ], [perfect, case], [case, love, sturdy, phone]]","[[love case fit galaxy edge star ship delay, 0.8957, 5], [case fit phone ship rugged make bulky, -0.5093, 5], [outer case clip ok cover plastic cover dont fit quality, 0.7964, 5], [phone protect access edge look love case, 0.765, 4], [seems abit cheap tight fit make handy protect phone, 0.765, 4], [product fit hand edge fact bite invite use edge consider accentuates edge holster hook belt clip cant snatch bump feeling add attraction phone recommend product anyone samsung galaxy edge verus thor holster broke twice supcase well rugged feel con put case phone pain take rubber effort oh work wireless charge pad, 0.3559, 3], [seller starsbr product quality starsbr br bit difficult install cut case dont option samsung edge anyway, 0.4404, 5], [magnificent clip fit phone side button break thats thing book plug againit charge bluetooth case doesnt effect bt charge buy yea, 0.6249, 5], [case protect phone otterbox install test drop hold tight value phone suggest buy cover, -0.0644, 5], [case rock, 0.7935, 5], [case great send day, 0.7727, 1], [case hold work, 0.3612, 5], [cover headphone jack port speaker put, 0.8519, 5], [case love, 0.0, 5], [feel rugged make protect, 0.9118, 4], [design edge make case protect case trick screen protector need case phone fit feel lot safer case, 0.9451, 5], [case look im give star find difficult case install phone get fit time use belt clip case rip screen protector thing using rubber case get galaxy edge problem day use supcase baterry door glass crack drop robber case spent dollar replacement glass battery cover pay intallation, -0.1832, 4], [case slim phone case save phone couple time get vena vsheild antiscratch screen cover dont stay side edge case put screen protector snap case edge screen protector hold case, 0.5719, 5], [product there way plug usb otg flash memory use case, 0.9432, 5], [case drop phone time issue thin case problem view side bar, -0.7661, 2], [thank , 0.9217, 5], [perfect case, 0.9656, 5], [case love sturdy phone, 0.6369, 5], [, 0.7391, 5]]"
B00V66R9I8,[0.8885],[5],"[[case, person, soft, look, recommend, family, member]]","[[case person soft look recommend family member, 0.8885, 5]]"
B00V9PU0N2,"[-0.0138, 0.8481]","[5, 5]","[[get, get, serf, purpose], [perfect, protect, phone, grip]]","[[get get serf purpose, -0.0138, 5], [perfect protect phone grip, 0.8481, 5]]"
B00VKQ0NVO,"[0.0, 0.6115]","[1, 4]","[[case, work, thing, change, button, side, turn, volume, use], [take, effort, get, use, leave, side, screen]]","[[case work thing change button side turn volume use, 0.0, 1], [take effort get use leave side screen, 0.6115, 4]]"
B00VO37JII,[0.0],[3],"[[set, come, apart, didnt, oping]]","[[set come apart didnt oping, 0.0, 3]]"
B00VQFCTHU,[0.9741],[5],"[[case, awesome, lightweight, slim, feel, sturdy, feel, hold, phone, seem, protect, took, case, att, put, phone, rep, help, give, praise, seem, surprise, something, availablebr, br, color, get, attractivea, deep, red, beat, price]]","[[case awesome lightweight slim feel sturdy feel hold phone seem protect took case att put phone rep help give praise seem surprise something availablebr br color get attractivea deep red beat price, 0.9741, 5]]"
B00VTS6P2Y,[0.0772],[2],"[[seems, heavy, duty, appeal, eye, side, button, push, home, screen, button, button, front, phone, take, screenshot]]","[[seems heavy duty appeal eye side button push home screen button button front phone take screenshot, 0.0772, 2]]"
