B0000CEPC8,[0.0],[5],"[[receive, expect]]","[[receive expect, 0.0, 5]]"
B00KL806UK,"[0.4404, 0.9275, 0.5719, 0.9323, 0.3612, 0.6249]","[5, 5, 5, 5, 5, 5]","[[arrive, fast, everything, include, packaging, look, brand, work, plug, device, phone, begin, charge, havent, issue, charge, phone, clip, im, good, go], [small, double, usb, charger, find, work, need, charge, item], [charge, ipad, iphone, time, price], [order, product, get, promise, promise, biz, pricing, excellent, work, biz, company], [perfect, apple, watch, owner, iphone, charger], [perfect, charger, everyone, phone, run, battery, atleast, life, make, phone, charge, max, great, travel, emergency, carry, nice, buy]]","[[arrive fast everything include packaging look brand work plug device phone begin charge havent issue charge phone clip im good go, 0.4404, 5], [small double usb charger find work need charge item, 0.9275, 5], [charge ipad iphone time price, 0.5719, 5], [order product get promise promise biz pricing excellent work biz company, 0.9323, 5], [perfect apple watch owner iphone charger, 0.3612, 5], [perfect charger everyone phone run battery atleast life make phone charge max great travel emergency carry nice buy, 0.6249, 5]]"
B00KLS2DX8,[0.8689],[5],"[[fit, great, look, nice, price]]","[[fit great look nice price, 0.8689, 5]]"
B00KM0O5OA,"[0.0258, 0.659, 0.6249, 0.4404]","[5, 5, 5, 5]","[[work, great], [price, quality], [price, arrive, time, work, expect, satisfy], [sister, give, need, chargeri, place, order, arrive, time, price, def, order, seller]]","[[work great, 0.0258, 5], [price quality, 0.659, 5], [price arrive time work expect satisfy, 0.6249, 5], [sister give need chargeri place order arrive time price def order seller, 0.4404, 5]]"
B00LAL11ZG,"[0.8687, 0.6369]","[5, 5]","[[notice, rd, pocket, hold, amount, item, keep, need, wallet, go, hold, card, cash, disney, pas, close, drop, guy, dozen, time, phone, work], [case, fit, magnet, stay, close]]","[[notice rd pocket hold amount item keep need wallet go hold card cash disney pas close drop guy dozen time phone work, 0.8687, 5], [case fit magnet stay close, 0.6369, 5]]"
B00LBUI4OW,[0.8204],[5],"[[warranty, great, cable, please]]","[[warranty great cable please, 0.8204, 5]]"
B00LC0UP3O,"[0.6805, 0.5719]","[5, 5]","[[deliver, packaging, buy, backup, last, time, day, slide, stone, wall, crack, protect, phone, problem, put, clean, screen, drop, bubble, get, rid], [excellent, ]]","[[deliver packaging buy backup last time day slide stone wall crack protect phone problem put clean screen drop bubble get rid, 0.6805, 5], [excellent , 0.5719, 5]]"
B00LIDFSRI,[0.0],[5],"[[item, adv]]","[[item adv, 0.0, 5]]"
B00LL72R0M,"[-0.0293, 0.2436]","[2, 3]","[[like, phone, case, feel, aesthetic, iphone, didnt, feel, go, slip, hand, got, casebr, br, think, outer, shell, hold, switch, need, reinforcement, broke, take, case, couple, time], [case, great, look, protects, phone, charge, port, thing, broke, use, piece, broke, piece, side, port, follow, ring, case, fell, leave, black, rubber, case]]","[[like phone case feel aesthetic iphone didnt feel go slip hand got casebr br think outer shell hold switch need reinforcement broke take case couple time, -0.0293, 2], [case great look protects phone charge port thing broke use piece broke piece side port follow ring case fell leave black rubber case, 0.2436, 3]]"
B00LORY03G,[0.0],[3],"[[connection, tight, work]]","[[connection tight work, 0.0, 3]]"
B00LP5IV5U,[0.9217],[5],"[[buy, boyfriend, fit, great, love]]","[[buy boyfriend fit great love, 0.9217, 5]]"
B00LRZJFHQ,"[0.8779, 0.8537, -0.7215, 0.0644, 0.6249, 0.8591]","[5, 5, 4, 3, 5, 5]","[[need, protect, gfs, phone, pacific, ocean, take, video, coral, snorkelingbr, br, recommendbr, yes], [use, phone, screen, touch, function, pouch, time, end, take, phone, use], [use, daughter, ipod, take, pix, pool, stay, paper, towel, put, ipod, great, product], [work, didnt, get, water, episode, go, underwater, brief, time, phone, dry, work], [buy, case, trip, bermuda, work, love, color, work], [product, use, kinda, worry, cant, trust, kinda, feel, water, come, inside]]","[[need protect gfs phone pacific ocean take video coral snorkelingbr br recommendbr yes, 0.8779, 5], [use phone screen touch function pouch time end take phone use, 0.8537, 5], [use daughter ipod take pix pool stay paper towel put ipod great product, -0.7215, 4], [work didnt get water episode go underwater brief time phone dry work, 0.0644, 3], [buy case trip bermuda work love color work, 0.6249, 5], [product use kinda worry cant trust kinda feel water come inside, 0.8591, 5]]"
B00LWMSI54,[0.8923],[3],"[[case, good, fit, maxx, fine, xtm, buy, look, stand, doesnt, get, way, hold, phone, use, month, stand, latch, wasnt, expect, call, stylus, come, cheap, didnt, match, case, dont, screen, protector, film, easy, install]]","[[case good fit maxx fine xtm buy look stand doesnt get way hold phone use month stand latch wasnt expect call stylus come cheap didnt match case dont screen protector film easy install, 0.8923, 3]]"
B00M0RXJ04,"[0.4404, 0.8122, -0.1531]","[5, 5, 1]","[[month, colour, become, grey, clean, return, ]]","[[month colour become grey clean return , 0.4404, 5], [, 0.8122, 5], [, -0.1531, 1]]"
B00MCH6PD0,[0.3601],[2],"[[recommend, buy, anything, tradekmk, time, crunch, item, gift, item, ready, ship, label, create, th, item, didnt, ship, til, aug, th, customer, service, rep, lie, say, ship, th, arrive, give, person, intend, use, quality, item, cheap, smell, mildew]]","[[recommend buy anything tradekmk time crunch item gift item ready ship label create th item didnt ship til aug th customer service rep lie say ship th arrive give person intend use quality item cheap smell mildew, 0.3601, 2]]"
B00MHV8AOS,"[0.8891, 0.6249, 0.7906, 0.9336]","[5, 5, 5, 5]","[[incipio, iphone, blue, case, tend, drop, phone, lot, look, case, work, gone, lot, case, break, impact, drop, doesnt, protect, phone, screen, crack, happen, time, phone, case, phone, case, couple, month, note, protect, pone, recommend, buy], [order, nice, color, change], [month, feel, review, case, drop, phone, time, yeah, know, phone, dont, need, worry, time, drop, anyway, guy, id, break, phone, time, phone, case, kid, want, protect, phone, get, phonebr, dont, receive, discount, anything, review, review], [color]]","[[incipio iphone blue case tend drop phone lot look case work gone lot case break impact drop doesnt protect phone screen crack happen time phone case phone case couple month note protect pone recommend buy, 0.8891, 5], [order nice color change, 0.6249, 5], [month feel review case drop phone time yeah know phone dont need worry time drop anyway guy id break phone time phone case kid want protect phone get phonebr dont receive discount anything review review, 0.7906, 5], [color, 0.9336, 5]]"
B00MILYPW8,"[-0.7906, 0.8399, 0.9472, 0.875]","[2, 5, 4, 4]","[[money, thing, fix, button, make, rattle, sound, run, moving, walk, dont, know, one, get, headphone, set, love, take, button, make, lot, fit, good], [bit, wider, expect, think, button, function, make, u, want, thing, worth, note, onoff, light, indicator, dim, see, u, wait, find, thing, headphone, ive, give, star, unit, thing, bump, rating, hope, help], [bluetooth, go, month, wire, gone, month], [connect, usabr, recommend, lotfancy, headphone]]","[[money thing fix button make rattle sound run moving walk dont know one get headphone set love take button make lot fit good, -0.7906, 2], [bit wider expect think button function make u want thing worth note onoff light indicator dim see u wait find thing headphone ive give star unit thing bump rating hope help, 0.8399, 5], [bluetooth go month wire gone month, 0.9472, 4], [connect usabr recommend lotfancy headphone, 0.875, 4]]"
B00MRYHLE0,[0.6249],[5],"[[work, great, inside, vehicle]]","[[work great inside vehicle, 0.6249, 5]]"
B00N0S1OE0,[0.1179],[3],"[[device, charge, notbr, battery, life, state]]","[[device charge notbr battery life state, 0.1179, 3]]"
B00N29ECCS,[0.9273],[5],"[[perfect, fit, work, lg, g, please]]","[[perfect fit work lg g please, 0.9273, 5]]"
B00NG25B5S,[0.9311],[5],"[[spend, phone, want, case, protect, case, drop, phone, suffer, damage, look]]","[[spend phone want case protect case drop phone suffer damage look, 0.9311, 5]]"
B00NG92EGU,[0.0],[1],"[[picture, ]]","[[picture , 0.0, 1]]"
B00NGBQY00,"[0.0, 0.8517]","[5, 5]","[[nice, slim, case, shiny, top, bottom, edge, matte, side, edge, smooth, surface, sticky, rubbery, feel, flimsy, perfect, teal, color, recommend, compliment], [prefect]]","[[nice slim case shiny top bottom edge matte side edge smooth surface sticky rubbery feel flimsy perfect teal color recommend compliment, 0.0, 5], [prefect, 0.8517, 5]]"
B00NIU9YEC,"[0.6379, -0.8523, 0.6398, 0.7251, 0.7089, 0.8705]","[1, 2, 2, 4, 3, 3]","[[use, month, band, broke, company, send, wasnt, anymore, didnt, feel, accurate, band, broke, go, end, get, sport, watch, heart, monitor, ramp, workout, way, id, fitbit, something, go, route], [buy, oldest, daughter, misfit, flash, christmas, want, fitness, tracker, swim, team, know, use, itwear, reluctant, buy, recommend, withings, tracker, fact, look, waterproof, sway, buy, misfit, receive, christmas, clasp, broke, call, misfit, sent, replacement, clasp, learn, lesson, time, daughter, request, fitness, tracker, think, misfit, bet, simple, use, sister, clip, break, watch, strap, broke, month, addition, unit, fit, watch, strap, think, go, loose, unit, performs, interface, ipads, iphones, etcmaybe, misfit, shine, wear, well, base, experience, recommend, unit], [band, delicate, upgrade, strap, invest, shine, strap, tracking, device, great], [neat, thing, look, app, joke, feature, boast, misfit, site, availablebr, br, smart, alarm, android, appbr, br, android, mobile, operating, system, world, apple, distant, past, time, ok, android, app, feature, appbr, br, overall, cool, device, want, sleep, tracker, smart, alarm, didnt, care, seem, work, id, keep, smart, alarm, work], [track, acurrate, charge, make, serve, help, achieve, goal, downfall, chart, explore, data], [buy, misfit, reason, price, fitness, tracker, take, water, device, get, attention, people, want, know, tell, time, face, number, syncs, iphone, month, strap, broke, face, write, company, request, replacement, think, need, break, company, awesome, send, replacement, band, fact, device, us, battery, need, take, recharge, time, change, battery, seem, damage, unit, month, own, unit, sync, phone, see, exercise, sleep, progress, longer, read, time, goal, device, nice, design, idea, make, tracker, never, own, realize, doesnt, track, swim, enter, activity, phone, app]]","[[use month band broke company send wasnt anymore didnt feel accurate band broke go end get sport watch heart monitor ramp workout way id fitbit something go route, 0.6379, 1], [buy oldest daughter misfit flash christmas want fitness tracker swim team know use itwear reluctant buy recommend withings tracker fact look waterproof sway buy misfit receive christmas clasp broke call misfit sent replacement clasp learn lesson time daughter request fitness tracker think misfit bet simple use sister clip break watch strap broke month addition unit fit watch strap think go loose unit performs interface ipads iphones etcmaybe misfit shine wear well base experience recommend unit, -0.8523, 2], [band delicate upgrade strap invest shine strap tracking device great, 0.6398, 2], [neat thing look app joke feature boast misfit site availablebr br smart alarm android appbr br android mobile operating system world apple distant past time ok android app feature appbr br overall cool device want sleep tracker smart alarm didnt care seem work id keep smart alarm work, 0.7251, 4], [track acurrate charge make serve help achieve goal downfall chart explore data, 0.7089, 3], [buy misfit reason price fitness tracker take water device get attention people want know tell time face number syncs iphone month strap broke face write company request replacement think need break company awesome send replacement band fact device us battery need take recharge time change battery seem damage unit month own unit sync phone see exercise sleep progress longer read time goal device nice design idea make tracker never own realize doesnt track swim enter activity phone app, 0.8705, 3]]"
B00NKAE864,[0.8797],[5],"[[month, sturdy, bulky, compare, others, dont, thick, case, think, fine, use, belt, clip, retrieve, phone, free, hand, save, rummage, pocket, use]]","[[month sturdy bulky compare others dont thick case think fine use belt clip retrieve phone free hand save rummage pocket use, 0.8797, 5]]"
B00NKYMD9Y,[0.5719],[5],[[excellent]],"[[excellent, 0.5719, 5]]"
B00NP5XKOK,"[0.6361, 0.4215]","[2, 2]","[[pro, stileish, sync, sbr, br, con, ear, clip, start, crack, time, put, stay, place, swap, grommet, size, range, limit, brake, case, stopping, musicbr, br, im, return, car, fell, drive], [earpiece, sit, volume, issue]]","[[pro stileish sync sbr br con ear clip start crack time put stay place swap grommet size range limit brake case stopping musicbr br im return car fell drive, 0.6361, 2], [earpiece sit volume issue, 0.4215, 2]]"
B00NPW9TWK,[-0.296],[2],"[[spotty, reception, music, cut]]","[[spotty reception music cut, -0.296, 2]]"
B00NV050DI,[0.6908],[5],"[[nice, replacement, setup, use, use, seller]]","[[nice replacement setup use use seller, 0.6908, 5]]"
B00O4XRZ70,[0.8519],[5],"[[case, love]]","[[case love, 0.8519, 5]]"
B00O6QM4Z8,[-0.2755],[1],"[[cant, fit, ear]]","[[cant fit ear, -0.2755, 1]]"
B00O6REOLO,[-0.357],[1],"[[product, worth, get, product, cable, work, car, get, adopter, order, work, seller, provide, product, instruction, installation, take, forever, radio, skip, function, phone, wait, month, user, provide]]","[[product worth get product cable work car get adopter order work seller provide product instruction installation take forever radio skip function phone wait month user provide, -0.357, 1]]"
B00OAOFP6G,"[-0.3242, 0.0, 0.0, -0.2328, 0.4754]","[2, 2, 1, 4, 4]","[[cam, ok], [need, update, get, rid, thing, chinese, qr, code, doesnt, anything, keep, refer, app, nothing, work, pedometer, couldnt, figure, life, get, text, message, show, phone, font, read, lasik, surgery, wear, reading, glass, try, see, instruction, understand], [rip], [watch, phonebr, give, star, less, problem, product, description, clear, term, us, gsm, cdma, sim, card, go, buy, simcard, activate, card, minimum, amount, come, phone, support, verizon, sim, cardsbr, br, buy, net, sim, cardbr, br, wish, instruction, upfront, provide, spar, trouble], [nice, work, advertise]]","[[cam ok, -0.3242, 2], [need update get rid thing chinese qr code doesnt anything keep refer app nothing work pedometer couldnt figure life get text message show phone font read lasik surgery wear reading glass try see instruction understand, 0.0, 2], [rip, 0.0, 1], [watch phonebr give star less problem product description clear term us gsm cdma sim card go buy simcard activate card minimum amount come phone support verizon sim cardsbr br buy net sim cardbr br wish instruction upfront provide spar trouble, -0.2328, 4], [nice work advertise, 0.4754, 4]]"
B00OCKT9DI,[0.0],[1],"[[rubber, come, week]]","[[rubber come week, 0.0, 1]]"
B00OGKQAJA,[0.0],[1],"[[life, case, suppose, come, build, screen, protector, mine]]","[[life case suppose come build screen protector mine, 0.0, 1]]"
B00OGYP52Y,"[-0.4215, -0.7544, 0.836, 0.6249]","[2, 4, 4, 4]","[[broke, day], [receive, product, estimate, delivery, date, instillation, easy, expect, card, package, give, web, address, visit, provide, video, install, case, watch, video, expect, issue, product, finger, print, show, screen, clean, screen, protector, time, use, phone, rainbow, protector, screen, turn, phone], [work, great, need, test, wireless, charger], [case, super, stronglasts, timefits]]","[[broke day, -0.4215, 2], [receive product estimate delivery date instillation easy expect card package give web address visit provide video install case watch video expect issue product finger print show screen clean screen protector time use phone rainbow protector screen turn phone, -0.7544, 4], [work great need test wireless charger, 0.836, 4], [case super stronglasts timefits, 0.6249, 4]]"
B00OI6X1QW,[-0.0772],[3],"[[wasnt, show, wrong, issue, work, look, nice]]","[[wasnt show wrong issue work look nice, -0.0772, 3]]"
B00OIDKXUM,"[0.296, 0.7227]","[5, 5]","[[month, use, ok], [film, went, film, mm, film, happy, decision]]","[[month use ok, 0.296, 5], [film went film mm film happy decision, 0.7227, 5]]"
B00OR6IVKY,[0.765],[4],"[[finicky, charge, battery, align, say, purpose, solves, unique, challenge, charge, note, battery, end, day, pair, anker, port, charger, buy, anything, charge, dock, find]]","[[finicky charge battery align say purpose solves unique challenge charge note battery end day pair anker port charger buy anything charge dock find, 0.765, 4]]"
B00OUWPK9A,[0.649],[3],"[[case, worry, design, least, phone, look, cool]]","[[case worry design least phone look cool, 0.649, 3]]"
B00P83MN0E,[0.1779],[2],"[[son, love, favorite, caracters, protect, phone, simple]]","[[son love favorite caracters protect phone simple, 0.1779, 2]]"
B00PRHD8FK,[0.0507],[1],"[[ipad, fit, loose, fall, cover]]","[[ipad fit loose fall cover, 0.0507, 1]]"
B00PSBO1GK,[0.891],[5],"[[work, great, value]]","[[work great value, 0.891, 5]]"
B00PXVKIFS,[-0.6798],[1],"[[strap, break, day, use, stitch, come, loose, look, quality, fall, apart]]","[[strap break day use stitch come loose look quality fall apart, -0.6798, 1]]"
B00Q8H41FY,[0.7906],[5],"[[make, gift]]","[[make gift, 0.7906, 5]]"
B00QGNRSTQ,[-0.8805],[1],"[[worst, wasnt, case, want, fake, imitation, case, kate, spade, piss]]","[[worst wasnt case want fake imitation case kate spade piss, -0.8805, 1]]"
B00QMNRTA8,[0.5719],[5],"[[dad, happy]]","[[dad happy, 0.5719, 5]]"
B00QVAZTF4,[-0.4331],[1],"[[doesnt, work, usb, portion, wont, plug, flush, im, sure, reason, fail, plug, iphone, result, attempt, recognize, fail, charging, unfortunate, nice, find, cheap, alternative, otherwise, overprice, lose, cable]]","[[doesnt work usb portion wont plug flush im sure reason fail plug iphone result attempt recognize fail charging unfortunate nice find cheap alternative otherwise overprice lose cable, -0.4331, 1]]"
B00R168JJ0,"[0.0, 0.5719]","[1, 5]","[[perfect], [didnt, work, samsung, device]]","[[perfect, 0.0, 1], [didnt work samsung device, 0.5719, 5]]"
B00RC9O5ZS,"[0.3818, 0.5859, 0.6249, 0.0, 0.3182, 0.0, 0.3252, 0.3818, 0.6249, 0.0]","[3, 5, 5, 2, 3, 3, 1, 2, 5, 1]","[[buy, replacement, battery, month, lose, charge, battery, held, better, charge, use, month], [look, brand, name, lg], [arrive, time, battery, hold, charge], [dy, battery, replace, waste, time, money], [correct, battery, blyh, lg, blyf, work, wait, china, company, zhuang, quhua, zongteng, technology, co, ltd], [battery, come, phone, dont, expect, longer, cheap, ship, package, come, expect], [battery, better], [hold, charge]]","[[buy replacement battery month lose charge battery held better charge use month, 0.3818, 3], [look brand name lg, 0.5859, 5], [arrive time battery hold charge, 0.6249, 5], [dy battery replace waste time money, 0.0, 2], [correct battery blyh lg blyf work wait china company zhuang quhua zongteng technology co ltd, 0.3182, 3], [battery come phone dont expect longer cheap ship package come expect, 0.0, 3], [battery better, 0.3252, 1], [hold charge, 0.3818, 2], [, 0.6249, 5], [, 0.0, 1]]"
B00RHMFPEU,"[0.9694, 0.8481]","[5, 5]","[[work, advertise, area, x, bar, service, use, boost, get, g, data, area, g, bar, show, connection, boost, turn, get, data, happy, downside, phone, need, ft, antenna, use, system, truck, tow, rv, move, rv, park, need, well, solution, rv, allow, coverage, rv, floor, area], [excellence, work]]","[[work advertise area x bar service use boost get g data area g bar show connection boost turn get data happy downside phone need ft antenna use system truck tow rv move rv park need well solution rv allow coverage rv floor area, 0.9694, 5], [excellence work, 0.8481, 5]]"
B00RKO4172,[0.0],[1],"[[open, package, didnt, work, phone]]","[[open package didnt work phone, 0.0, 1]]"
B00RMVBTKA,[0.9508],[2],"[[camera, front, screen, cover, melt, sun, windshield, support, bracket, brake, fell, apart, find, way, get, camera, stick, windshield, try, use, cell, phone, windshield, bracket, see, work, camera, price, make, cheap, support, bracket, know, camera, buy]]","[[camera front screen cover melt sun windshield support bracket brake fell apart find way get camera stick windshield try use cell phone windshield bracket see work camera price make cheap support bracket know camera buy, 0.9508, 2]]"
B00RP1PM1E,[0.796],[4],"[[case, price, think, look, order, someone, look, online, pick, surprise, color, background, part, flower, seem, think, part, flower, pale]]","[[case price think look order someone look online pick surprise color background part flower seem think part flower pale, 0.796, 4]]"
B00RQ4WYLG,"[0.4404, 0.3612]","[5, 4]","[[perfect, road, trip, today, tech, son, cousin, keep, tablet, charge, travel]]","[[perfect road trip today tech son cousin keep tablet charge travel, 0.4404, 5], [, 0.3612, 4]]"
B00RZVKE4E,[0.8186],[4],"[[radio, nice, nice, sound, option, meet, need, usb, port, allow, charge, phone, camp, need, marine, radio, weather, resistant, offer, radio, camp, lot, retire, concern, sure, angle, radio, sit, brightness, digital, see, tire, change, angle, see, help]]","[[radio nice nice sound option meet need usb port allow charge phone camp need marine radio weather resistant offer radio camp lot retire concern sure angle radio sit brightness digital see tire change angle see help, 0.8186, 4]]"
B00S5F6HPY,[-0.1779],[3],"[[listening, music, day, gym, home, sux]]","[[listening music day gym home sux, -0.1779, 3]]"
B00S7PVCRK,[0.8798],[4],"[[fit, pocket, look, dont, worry, phone, get, beat]]","[[fit pocket look dont worry phone get beat, 0.8798, 4]]"
B00S8FH0JS,[0.8384],[5],"[[star, thisone, think, buyer, well, quality, bit, pay, less, find, didnt, brake, side, make, china]]","[[star thisone think buyer well quality bit pay less find didnt brake side make china, 0.8384, 5]]"
B00SFY6UNE,[0.5719],[5],"[[excellent, product]]","[[excellent product, 0.5719, 5]]"
B00SGERBUY,[0.5719],[5],"[[husband, love, case]]","[[husband love case, 0.5719, 5]]"
B00SNC8EUU,[0.3182],[3],[[thing]],"[[thing, 0.3182, 3]]"
B00ST2DW2E,[0.0],[5],[[job]],"[[job, 0.0, 5]]"
B00SYCXR6K,[0.0],[1],[[]],"[[, 0.0, 1]]"
B00T1Z4J3O,[0.9692],[5],"[[get, phone, friend, give, crack, screen, buy, case, crack, doesnt, get, worse, drop, fit, work, love, kickstand, love, come, pen]]","[[get phone friend give crack screen buy case crack doesnt get worse drop fit work love kickstand love come pen, 0.9692, 5]]"
B00T3OBYB8,"[0.4404, -0.4168]","[5, 5]","[[need, thanks], [quality, look, cable, fraction, cost, couldnt, happier]]","[[need thanks, 0.4404, 5], [quality look cable fraction cost couldnt happier, -0.4168, 5]]"
B00T47F5N2,"[0.818, 0.4749, 0.9091, 0.6369]","[2, 3, 5, 5]","[[buy, broken, open, yesterday, didnt, drop, plastic, holder, sure, broke, wallet, need, make, piece, hold, phone, rubberize, kind, refund], [vibrant, purple, purple, sorta, purple, dont, know, function, case, grab, key, phone, im, doorbr, phone, fit, room, card, cash, shown, cardscash, fit, wallet, doesnt, close, keep, card, bill], [quite, week, tactbr, br, put, card, dont, feel, close, stay, close]]","[[buy broken open yesterday didnt drop plastic holder sure broke wallet need make piece hold phone rubberize kind refund, 0.818, 2], [vibrant purple purple sorta purple dont know function case grab key phone im doorbr phone fit room card cash shown cardscash fit wallet doesnt close keep card bill, 0.4749, 3], [quite week tactbr br put card dont feel close stay close, 0.9091, 5], [, 0.6369, 5]]"
B00T70L2JM,"[0.7717, 0.8519, 0.923]","[5, 5, 5]","[[iphone, user, save, carry, purse, great, quality, price], [get, boyfriend, upgrade, phone, refuse, carry, quality, love, love, contemplate, get, go], [looking, look, case, wallet, carry, cash, drive, license, credit, card]]","[[iphone user save carry purse great quality price, 0.7717, 5], [get boyfriend upgrade phone refuse carry quality love love contemplate get go, 0.8519, 5], [looking look case wallet carry cash drive license credit card, 0.923, 5]]"
B00TBWMQZA,[0.7351],[4],"[[product, work]]","[[product work, 0.7351, 4]]"
B00TFVPEA6,[0.4404],[4],[[experience]],"[[experience, 0.4404, 4]]"
B00TKVOOC0,[0.6115],[5],[[conforme]],"[[conforme, 0.6115, 5]]"
B00TTEE7GQ,[0.5859],[5],"[[cable, worth, buy]]","[[cable worth buy, 0.5859, 5]]"
B00U1SVQP4,[0.1754],[5],"[[nice, quality, case, cheap, cant, beat, recommend, seller]]","[[nice quality case cheap cant beat recommend seller, 0.1754, 5]]"
B00U1UGD1O,[0.8016],[5],"[[accurate, cutout, case, kickstand, havent, please, case, havent, drop, phone, take, lickin]]","[[accurate cutout case kickstand havent please case havent drop phone take lickin, 0.8016, 5]]"
B00U2WF3J4,[0.7845],[5],"[[fit, nice, look, galaxy]]","[[fit nice look galaxy, 0.7845, 5]]"
B00U584WE2,[0.8248],[5],"[[adequate, case, silicone, case, stretchy, fit, stay, return, address, label, put, phone, im, misplace, thing, seen, phone, goal, keep, find, black, backpack, pocket]]","[[adequate case silicone case stretchy fit stay return address label put phone im misplace thing seen phone goal keep find black backpack pocket, 0.8248, 5]]"
B00U90HMUC,[0.9431],[5],"[[instal, unit, gmc, canyon, law, love, meet, need, hd, radio, feature, option, play, music, smart, phone]]","[[instal unit gmc canyon law love meet need hd radio feature option play music smart phone, 0.9431, 5]]"
B00UJ0Q4GU,"[0.6249, 0.296]","[5, 2]","[[case], [vibrate, switch, toggle, case, order, feature, case, seem, ok]]","[[case, 0.6249, 5], [vibrate switch toggle case order feature case seem ok, 0.296, 2]]"
B00UR94D3E,"[0.6249, 0.0, 0.8481, -0.1263, -0.296, 0.9431, 0.3384, 0.0, 0.6249]","[5, 2, 5, 1, 1, 5, 5, 1, 4]","[[make, charger], [work, great, deal, price], [buy], [doesnt, charge, ipad, mini, wall, charger], [cord, work, iphone], [cable, work], [husband, iphone, replace, charger, cord, car, office, gobagpretty, debate, length, cord, need, worry, wouldnt, work, br, surprise, cord, thicker, apple, one, make, husband, happy, wider, cord, charge, reason, length, use, car, cord, drape, place, product, happy, come, size], [product, month, charger, work, im, disappoint, thought, get, quality, product, least, year, chord, week, piece, use, iphone, ipad, work, please], [work, great]]","[[make charger, 0.6249, 5], [work great deal price, 0.0, 2], [buy, 0.8481, 5], [doesnt charge ipad mini wall charger, -0.1263, 1], [cord work iphone, -0.296, 1], [cable work, 0.9431, 5], [husband iphone replace charger cord car office gobagpretty debate length cord need worry wouldnt work br surprise cord thicker apple one make husband happy wider cord charge reason length use car cord drape place product happy come size, 0.3384, 5], [product month charger work im disappoint thought get quality product least year chord week piece use iphone ipad work please, 0.0, 1], [work great, 0.6249, 4]]"
B00UV7DGE4,"[0.9394, 0.6286, 0.0, -0.3712]","[2, 3, 5, 5]","[[excelent, product, buy, dont, know, dont, care, carpenter, deal, lot, shop, case, perfect, protect, way, power, botton, press, case, sure, thats, purpose, way, dont, hit, accident, pocket], [see, arent, case, note, decide, shot, choose, product, cause, look, well, option, market, box, nice, look, case, decent, cut, out, couldve, make, boarder, thick, allow, edgetoedge, accessibility, there, draw, thats, point, foam, rubber, part, nice, kick, stand, get, nice, addition, rubber, notification, cut, plus, testing, alright, take, apart, case, snapping, close, oh, satisfy, water, test, go, fine, put, piece, paper, case, seal, submerge, water, hour, shook, water, open, paper, bubble, come, bottom, speaker, vent, issue, watch, video, audio, muzzle, oem, charger, fit, state, paper, screen, protector, usage, ill, advise, pair, case, find, conclusion, im, give, star, rating, great, product, use, week, decide, take, corner, front, panel, pen, door, broke, note, mechanism, open, pen, access, pressure, need, case, swap, battery, fresh, weaken, case, shouldnt, point, corner, crack, case, get, pay, term, product, go], [say, description, case], [work, use, mud, riding, atv, issue, get, soak, wet, multiple, time, cover, mud, multiple, time, wash, water, use, camera, issue, speaker, sound, make, incoming, voice, quality, top, speaker, worse, expect, spen, latch, feel, stand, get, feel, cheap, thats, problem, price, protection, quality, great, buy, update, put, ice, chest, couple, inch, water, minute, case, fill, water, notice, latch, spen, break, function, believe, case, leak, didnt, mean, leave, ice, chest, phone, okay, im, upset, ive, notice, review, spen, latch, faulty, break, silicone, shut, intend, use, case, weekend, know, go, water]]","[[excelent product buy dont know dont care carpenter deal lot shop case perfect protect way power botton press case sure thats purpose way dont hit accident pocket, 0.9394, 2], [see arent case note decide shot choose product cause look well option market box nice look case decent cut out couldve make boarder thick allow edgetoedge accessibility there draw thats point foam rubber part nice kick stand get nice addition rubber notification cut plus testing alright take apart case snapping close oh satisfy water test go fine put piece paper case seal submerge water hour shook water open paper bubble come bottom speaker vent issue watch video audio muzzle oem charger fit state paper screen protector usage ill advise pair case find conclusion im give star rating great product use week decide take corner front panel pen door broke note mechanism open pen access pressure need case swap battery fresh weaken case shouldnt point corner crack case get pay term product go, 0.6286, 3], [say description case, 0.0, 5], [work use mud riding atv issue get soak wet multiple time cover mud multiple time wash water use camera issue speaker sound make incoming voice quality top speaker worse expect spen latch feel stand get feel cheap thats problem price protection quality great buy update put ice chest couple inch water minute case fill water notice latch spen break function believe case leak didnt mean leave ice chest phone okay im upset ive notice review spen latch faulty break silicone shut intend use case weekend know go water, -0.3712, 5]]"
B00V07TCMO,"[0.6124, 0.2732, 0.8176, 0.5563, -0.7584]","[5, 5, 5, 5, 1]","[[come, sleek, case, take, tell, quality, product, buy, cheap, version, fell, apart, month, time, week, wont, fall, apart], [band, run, try, time, today, worst, rub, skin, arm, take, mile, run, sleeves, put, something, chafe], [find, put, grip, keep, phone, sweatfree], [work, get, doesnt, smell, key, holder, work, protects, phone], [delivery, work]]","[[come sleek case take tell quality product buy cheap version fell apart month time week wont fall apart, 0.6124, 5], [band run try time today worst rub skin arm take mile run sleeves put something chafe, 0.2732, 5], [find put grip keep phone sweatfree, 0.8176, 5], [work get doesnt smell key holder work protects phone, 0.5563, 5], [delivery work, -0.7584, 1]]"
B00V8129DQ,[0.2263],[5],"[[awesomevery, worth, iti, luv, producttnks, amazonhppy, customer]]","[[awesomevery worth iti luv producttnks amazonhppy customer, 0.2263, 5]]"
