B000A5T7AO,[0.2732],[5],[[work]],"[[work, 0.2732, 5]]"
B00N4DIJR6,"[0.0, -0.4184, 0.5719, 0.91, 0.6249, 0.7845, -0.1513, 0.9578, 0.4939]","[3, 4, 5, 5, 4, 4, 2, 4, 4]","[[product, slim, want, doesnt, add, size, phone, wont, protect, screen], [wish, bumper, doesnt, come, take, phone], [case, consider, material, made], [excellent, case], [nice, case, dont, know, drop, safe, slim], [nice, slick, look, case, make, quality, look, anytype, protection, phone, buy], [bulky], [think, id, write, review, case, great, potential, wouldve, love, look, picture, fit, adjective, mesh, silver, reality, come, word, paint, metal, mesh, case, expect, case, thick, pv, material, mesh, carving, paint, case, make, wasnt, look, product]]","[[product slim want doesnt add size phone wont protect screen, 0.0, 3], [wish bumper doesnt come take phone, -0.4184, 4], [case consider material made, 0.5719, 5], [excellent case, 0.91, 5], [nice case dont know drop safe slim, 0.6249, 4], [nice slick look case make quality look anytype protection phone buy, 0.7845, 4], [bulky, -0.1513, 2], [think id write review case great potential wouldve love look picture fit adjective mesh silver reality come word paint metal mesh case expect case thick pv material mesh carving paint case make wasnt look product, 0.9578, 4], [, 0.4939, 4]]"
B00N7DQIN0,[0.0],[5],[[america]],"[[america, 0.0, 5]]"
B00NKALT3E,"[0.7506, 0.7964]","[5, 5]","[[protects, phone], [zagg, screen, protector, absolute, market, protect, device, put, zagg, screen, protector, device, minute, box, stay, device, entire, life, product, breeze, put, make, year]]","[[protects phone, 0.7506, 5], [zagg screen protector absolute market protect device put zagg screen protector device minute box stay device entire life product breeze put make year, 0.7964, 5]]"
B00NNY9XCG,[0.4767],[5],"[[expect, price, manage, drop, brand, phone, protect, part, design, clear, color, phone, show, look, gold, phone, keep, mind]]","[[expect price manage drop brand phone protect part design clear color phone show look gold phone keep mind, 0.4767, 5]]"
B00NPVHQPS,[0.8979],[5],"[[product, fit, grip, offer, protection, drop]]","[[product fit grip offer protection drop, 0.8979, 5]]"
B00NQ4926K,[0.6444],[5],"[[case, year, phone, sturdy, protect]]","[[case year phone sturdy protect, 0.6444, 5]]"
B00NQQ85XY,[0.7765],[4],"[[functionality, great, follow, design, card, slot, need, break, stitch, doesnt, cause, problem, recommend]]","[[functionality great follow design card slot need break stitch doesnt cause problem recommend, 0.7765, 4]]"
B00NWYGZPU,"[0.8514, 0.9532, 0.9195, 0.9657]","[5, 5, 5, 5]","[[begin, say, adult, wear, hear, aid, enjoy, wear, wireless, earphone, walk, dog, enjoy, listen, audio, book, worry, get, tangle, wire, earphone, dont, make, cord, setup, earphone, hear, aid, adult, head, go, know, make, child, grandchildren, use, visit, nice, come, cord, battery, run, quality, packaging, price, excellent], [get, kid, use, didnt, listen, tube, video, game, music, noise, emanate, ipads, x, manufacturer, awesome, responsive, follow, query, product, charge, time, extra, cable, storage, bag, everything, plus, kid, love, dance, wire, adopt, wire, headphone, recommend, product], [order, year, love, happy, watch, movie, car, box, charge, pair, phone, ipad, love, cord, get, tangle, kick, seem, slide, head, bit, sure, end, push, love, noise, control, dont, worry, ruin, hearing, great, product, value, buy, pair, baby, older, car, rid], [sound, quality, great, come, wire, travel, bag, sturdy, make, kid, fit, month, wore, hour, flight, trouble]]","[[begin say adult wear hear aid enjoy wear wireless earphone walk dog enjoy listen audio book worry get tangle wire earphone dont make cord setup earphone hear aid adult head go know make child grandchildren use visit nice come cord battery run quality packaging price excellent, 0.8514, 5], [get kid use didnt listen tube video game music noise emanate ipads x manufacturer awesome responsive follow query product charge time extra cable storage bag everything plus kid love dance wire adopt wire headphone recommend product, 0.9532, 5], [order year love happy watch movie car box charge pair phone ipad love cord get tangle kick seem slide head bit sure end push love noise control dont worry ruin hearing great product value buy pair baby older car rid, 0.9195, 5], [sound quality great come wire travel bag sturdy make kid fit month wore hour flight trouble, 0.9657, 5]]"
B00NXM5K16,"[0.3167, 0.3883]","[4, 1]","[[wish, give, star, less, month, screen, cover, come, say, warranty, product, try, return, scratch, screen, phone, please, waste, money, product], [nice, case, money, complaint, make, hear, people, people, bluetooth, headset, recommend, youre, plan, use, case]]","[[wish give star less month screen cover come say warranty product try return scratch screen phone please waste money product, 0.3167, 4], [nice case money complaint make hear people people bluetooth headset recommend youre plan use case, 0.3883, 1]]"
B00O3DF2US,[-0.4215],[1],"[[broke, time, floor, return]]","[[broke time floor return, -0.4215, 1]]"
B00O4ACHJ4,[-0.25],[4],"[[expect, purchasing, knock, life, thats, function, life, thing, take, case, time, need, charge, phone]]","[[expect purchasing knock life thats function life thing take case time need charge phone, -0.25, 4]]"
B00O6DR6P4,[-0.1901],[4],"[[work, bit, odd, blutooth, let, piece, spin, get, nub, ear, otherwise, fine]]","[[work bit odd blutooth let piece spin get nub ear otherwise fine, -0.1901, 4]]"
B00O8Y78NQ,"[0.4404, 0.765, 0.4754]","[5, 5, 5]","[[wife, like, case, lightweight, soft, leather, tray, card, shes, get, case, slot, become], [thank]]","[[wife like case lightweight soft leather tray card shes get case slot become, 0.4404, 5], [thank, 0.765, 5], [, 0.4754, 5]]"
B00OC7C4N8,[0.4404],[3],"[[case, amount, force, require, activate, cell, phone, volume, onoff, button, case, button, case, trim, look]]","[[case amount force require activate cell phone volume onoff button case button case trim look, 0.4404, 3]]"
B00OD5H0MY,"[0.5789, 0.6711]","[4, 5]","[[bulky, work, fine], [perfect, need, worry, phone, fall, belt]]","[[bulky work fine, 0.5789, 4], [perfect need worry phone fall belt, 0.6711, 5]]"
B00ODDLFCC,"[0.6249, 0.4404, 0.4754, 0.296, 0.6249, 0.25, 0.8122]","[5, 4, 5, 3, 5, 2, 4]","[[product, good], [ok, ], [product], [play, side], [color, think, fit, lady], [awesome], [satisfy, whit]]","[[product good, 0.6249, 5], [ok , 0.4404, 4], [product, 0.4754, 5], [play side, 0.296, 3], [color think fit lady, 0.6249, 5], [awesome, 0.25, 2], [satisfy whit, 0.8122, 4]]"
B00OIK33LG,"[0.7351, 0.9828, 0.7506, 0.9197, 0.4795, 0.765, 0.0, 0.4404, 0.5704]","[5, 5, 5, 5, 3, 4, 3, 1, 4]","[[everything, kit, picture, come, point, photographer, appreciates, photo, trick, tripod, lens, bag, anything, change, update, review], [get, lens, wide, capture, cause, dark, round, circle, appear, corner, picture, video], [thing, tripod, rest, doesnt, work, ], [lens, macro], [like, macro, lens, sharp, give, star, wide, vignette, thing, money, work, sony, xperia, z, compact], [angle, lens, make, photo, appear, round, lens, tripod, holder, find, kit, restmeh, wasnt, impress, didnt, hate, go, return, get, pay, didnt, pay, dont], [thank, perfect], [lens, tripod, everything], [product, come, package, component, purchase, product, use, macro, lens, take, closeup, photo, detail, iphone, attachment, stand, unscrews, tripod, use, keep, phone, take, timelapse, video, paint, artwork, excellent, product, excellent, customer, service, contact, thank, purchase, follow, make, sure, satisfy]]","[[everything kit picture come point photographer appreciates photo trick tripod lens bag anything change update review, 0.7351, 5], [get lens wide capture cause dark round circle appear corner picture video, 0.9828, 5], [thing tripod rest doesnt work , 0.7506, 5], [lens macro, 0.9197, 5], [like macro lens sharp give star wide vignette thing money work sony xperia z compact, 0.4795, 3], [angle lens make photo appear round lens tripod holder find kit restmeh wasnt impress didnt hate go return get pay didnt pay dont, 0.765, 4], [thank perfect, 0.0, 3], [lens tripod everything, 0.4404, 1], [product come package component purchase product use macro lens take closeup photo detail iphone attachment stand unscrews tripod use keep phone take timelapse video paint artwork excellent product excellent customer service contact thank purchase follow make sure satisfy, 0.5704, 4]]"
B00OINYAJW,[0.6249],[5],"[[awesome, people, deal]]","[[awesome people deal, 0.6249, 5]]"
B00OK6KL8G,[0.8381],[4],"[[protector, say, protect, screen, fail, crack, way, accessing, lifetime, warranty, replacement, couldnt, find, way, contact, tannc, amazon, seller, way, get, customer, buy, offer, lifetime, warranty, offer, give, way, fulfill, need, replace]]","[[protector say protect screen fail crack way accessing lifetime warranty replacement couldnt find way contact tannc amazon seller way get customer buy offer lifetime warranty offer give way fulfill need replace, 0.8381, 4]]"
B00ONJZUVI,"[0.8793, 0.0]","[3, 3]","[[case, combination, color, case, difficult, put, phone, piece, put, case, color, keep, rub, hand, case, seem, semi, dont, know, pink, hand, color, come, ], [purple, picture]]","[[case combination color case difficult put phone piece put case color keep rub hand case seem semi dont know pink hand color come , 0.8793, 3], [purple picture, 0.0, 3]]"
B00OUKLIDE,[0.0],[1],"[[item, scratch]]","[[item scratch, 0.0, 1]]"
B00P1SP5R4,[0.5724],[5],"[[devil, read, review, wasnt, expect, map, show, isnt, map, pattern, happy, protection, give, phone]]","[[devil read review wasnt expect map show isnt map pattern happy protection give phone, 0.5724, 5]]"
B00P1VALTS,[0.1496],[5],"[[figure, put, phone, get, phone, case, snap, drop, phone, time, distance, case, phone, fine]]","[[figure put phone get phone case snap drop phone time distance case phone fine, 0.1496, 5]]"
B00PACGAJI,[0.8481],[5],"[[speaker, sound, look, awesome]]","[[speaker sound look awesome, 0.8481, 5]]"
B00PBH8V44,"[0.6249, 0.8934, 0.0]","[5, 5, 5]","[[screen, protector, go, look, perfect], [screen, protector, ive, get, parent, sister, phone, bought, year, replace, replace, phone], [want, expect]]","[[screen protector go look perfect, 0.6249, 5], [screen protector ive get parent sister phone bought year replace replace phone, 0.8934, 5], [want expect, 0.0, 5]]"
B00PC579XO,[-0.4767],[2],"[[kind, disappoint, look, cheap, take, foreeeever, arrive]]","[[kind disappoint look cheap take foreeeever arrive, -0.4767, 2]]"
B00PCPU9D6,[0.7906],[5],"[[nice, feel, love, color]]","[[nice feel love color, 0.7906, 5]]"
B00PJ90RV4,[0.8722],[3],"[[material, case, make, look, feel, feature, awesome, put, card, slot, allot, case, close, find, disappoint]]","[[material case make look feel feature awesome put card slot allot case close find disappoint, 0.8722, 3]]"
B00PR9XE5C,"[0.5719, -0.4603, -0.1909, -0.5719]","[5, 4, 1, 3]","[[case, look, solid, button, material, screen, protection, plastic, let, press, button, edge, screen, trash], [okay, tend, clumsy, thing, shatter, screen, phone, drop, parking, lot, figure, get, phone, case, help, case, month, hold, drop, couple, time, phone, intact, case, scratch, thing, dont, case, cant, use, charge, dock, case, thick, bottom, expect, biggie], [cover, front, doesnt, fit, move, come, make, fit, stick, surface, phone, disappoint, concept], [excellent, product, service]]","[[case look solid button material screen protection plastic let press button edge screen trash, 0.5719, 5], [okay tend clumsy thing shatter screen phone drop parking lot figure get phone case help case month hold drop couple time phone intact case scratch thing dont case cant use charge dock case thick bottom expect biggie, -0.4603, 4], [cover front doesnt fit move come make fit stick surface phone disappoint concept, -0.1909, 1], [excellent product service, -0.5719, 3]]"
B00PS2GZKO,[0.4404],[5],"[[purchase, experience, item, describe]]","[[purchase experience item describe, 0.4404, 5]]"
B00PSKIMJS,[0.1002],[5],"[[case, put, drop, phone, foot, air, harm, done, thing, dont, couldnt, find, color, black, grey]]","[[case put drop phone foot air harm done thing dont couldnt find color black grey, 0.1002, 5]]"
B00Q9A8SFE,[0.8537],[5],"[[case, fit, otterbox, layer, know, case, youre, go, get, online, buy, online, money]]","[[case fit otterbox layer know case youre go get online buy online money, 0.8537, 5]]"
B00QBA5V7K,[0.7076],[5],"[[get, compliment, phone, thanks, case]]","[[get compliment phone thanks case, 0.7076, 5]]"
B00QBXP4DS,[0.6474],[4],"[[think, cute, protect, fine, dont, make, phone, feel, use, awhile, see, go]]","[[think cute protect fine dont make phone feel use awhile see go, 0.6474, 4]]"
B00QHFXABI,[0.6249],[5],"[[work, great]]","[[work great, 0.6249, 5]]"
B00QIS6H3C,[0.4754],[4],"[[thinner, think, protection, camera, doesnt, look, sound, hand, add, weight, thickness, button, press]]","[[thinner think protection camera doesnt look sound hand add weight thickness button press, 0.4754, 4]]"
B00QR6W8D8,[0.7165],[5],"[[case, thin, clear]]","[[case thin clear, 0.7165, 5]]"
B00QZRYLB6,"[0.8074, 0.6418, 0.6249, 0.9608, 0.8847, 0.6249, 0.296]","[5, 1, 5, 5, 5, 5, 5]","[[work], [product, fit, feel, cant, installation, fit, xdoria, defense, bumper, case, feel, phone, protect], [purchase, screen, protector, buy, second, onebr, br, dont, know, time, drop, phone, saturday, protector, save, lot, money, acutal, phone, crack, protector, awesome], [ok], [fit, greatwent, better, half, price, compare, verizon], [want, product, price, ship], [time, drop, phone, screen, protector, screen, protector, crack, think, stuff, suppose]]","[[work, 0.8074, 5], [product fit feel cant installation fit xdoria defense bumper case feel phone protect, 0.6418, 1], [purchase screen protector buy second onebr br dont know time drop phone saturday protector save lot money acutal phone crack protector awesome, 0.6249, 5], [ok, 0.9608, 5], [fit greatwent better half price compare verizon, 0.8847, 5], [want product price ship, 0.6249, 5], [time drop phone screen protector screen protector crack think stuff suppose, 0.296, 5]]"
B00R1UVDWG,"[-0.1531, 0.3378, 0.7964, -0.3769]","[1, 1, 3, 4]","[[battery, keep, fall], [touch, screen, suck, watch, band, flimsy, connect, phone, device, connect, bluetooth, headset, far, superior, thing, say, recommend, product], [need, come, instruction, cant, figure, feature, popups, say, theyre, runningbr, pair, fine, device, bit, clock, setting, fight, time, come, work, accessibility, isnt, id, hop], [veezy, watch, decent, work, think, smart, watch, work, fit, wrist]]","[[battery keep fall, -0.1531, 1], [touch screen suck watch band flimsy connect phone device connect bluetooth headset far superior thing say recommend product, 0.3378, 1], [need come instruction cant figure feature popups say theyre runningbr pair fine device bit clock setting fight time come work accessibility isnt id hop, 0.7964, 3], [veezy watch decent work think smart watch work fit wrist, -0.3769, 4]]"
B00R3DZLX8,[0.024],[4],"[[cover, get, samsung, phone, problem, cause, shadow, flash, sony, xperia, z]]","[[cover get samsung phone problem cause shadow flash sony xperia z, 0.024, 4]]"
B00R55SEGA,[0.946],[5],"[[case, great, design, edge, case, diamond, pattern, help, keep, phone, slip, hand, let, go, wood, meet, rubber, edge, add, screen, protector, doesnt, made, usa]]","[[case great design edge case diamond pattern help keep phone slip hand let go wood meet rubber edge add screen protector doesnt made usa, 0.946, 5]]"
B00RBB1474,[-0.3832],[5],"[[buy, year, ipad, drop, multiple, time, crack, damage, issue, recommend, one]]","[[buy year ipad drop multiple time crack damage issue recommend one, -0.3832, 5]]"
B00RDGJZZA,"[0.6369, -0.4449, 0.8622]","[5, 1, 5]","[[beatifull, love], [cheap, material, piece, case, design, doesnt, work, clip, rubber, part, want, come, take, recommend], [buy, slim, compact, love, kick, stand, feature]]","[[beatifull love, 0.6369, 5], [cheap material piece case design doesnt work clip rubber part want come take recommend, -0.4449, 1], [buy slim compact love kick stand feature, 0.8622, 5]]"
B00RLCS11K,[0.4588],[5],[[case]],"[[case, 0.4588, 5]]"
B00S046VYW,[0.0],[1],"[[expect, make, anything, doesnt, snap, phone]]","[[expect make anything doesnt snap phone, 0.0, 1]]"
B00S1OZBRE,[-0.5315],[1],"[[list, case, case, worth, price, overprice, case, aspect, stay, snap, shut, ipod, drop, height, crack, worth, go]]","[[list case case worth price overprice case aspect stay snap shut ipod drop height crack worth go, -0.5315, 1]]"
B00S8UARL6,[0.7684],[4],"[[cheap, phone, case, stand, like, rattle, kinda, make, everything, save, phone, fall, hold, togetherbr, br, say, come, get, money, money]]","[[cheap phone case stand like rattle kinda make everything save phone fall hold togetherbr br say come get money money, 0.7684, 4]]"
B00SAG1OJW,[0.9085],[3],"[[dont, use, texting, youll, fine, find, xtword, whatever, call, phone, phone, want, c, default, sentence, look, hi, hope, youre, c, good, day, try, get, gobr, phone, nice, flashlight, sturdy, lot, quality, couldnt, le, star]]","[[dont use texting youll fine find xtword whatever call phone phone want c default sentence look hi hope youre c good day try get gobr phone nice flashlight sturdy lot quality couldnt le star, 0.9085, 3]]"
B00SKEXJME,[-0.4019],[1],"[[start, fall, apart, week, use, ive, week, case, tear, clip, part, case, broke, waste, money, put, underneath, outter, layer, base, whole, case, use, cereal, box, something, use, money, buy, casenot]]","[[start fall apart week use ive week case tear clip part case broke waste money put underneath outter layer base whole case use cereal box something use money buy casenot, -0.4019, 1]]"
B00SML2KPW,[0.0],[5],[[bbbb]],"[[bbbb, 0.0, 5]]"
B00SMWQ4ZI,[0.6249],[5],[[product]],"[[product, 0.6249, 5]]"
B00SSXYHJG,[0.0],[1],"[[aluminum, bumper, case, bent, receive]]","[[aluminum bumper case bent receive, 0.0, 1]]"
B00TIWBYOW,"[0.8316, 0.3612]","[5, 4]","[[recommend], [product, work, perfect]]","[[recommend, 0.8316, 5], [product work perfect, 0.3612, 4]]"
B00TR1XUP0,"[-0.6757, 0.6249, -0.3252]","[2, 5, 2]","[[awesome, recharges, phone, time, tablet, time, fit, purse], [], [buy, day, work, couple, week, sudden, quit, work, charge, socket, try, charge, computer, time, light, indicator, take, charge, die]]","[[awesome recharges phone time tablet time fit purse, -0.6757, 2], [, 0.6249, 5], [buy day work couple week sudden quit work charge socket try charge computer time light indicator take charge die, -0.3252, 2]]"
B00TR75VJM,[0.9738],[5],"[[purchase, fit, withstands, fall, drop, concrete, fun, receive, compliment, case, definite, repurchase, color]]","[[purchase fit withstands fall drop concrete fun receive compliment case definite repurchase color, 0.9738, 5]]"
B00TSOI60U,[0.9088],[5],"[[print, unsure, case, love, good, quality, phone, safe, harm]]","[[print unsure case love good quality phone safe harm, 0.9088, 5]]"
B00TSUW4P2,"[0.9326, -0.3182, 0.6369, 0.2732, 0.0, 0.6597, 0.8107]","[5, 5, 5, 5, 5, 5, 5]","[[didnt, case, phone, drop, phone, wood, floor, land, broke, display, get, phone, case, manage, drop, phone, manner, thanks, case, damage, whatsoever, investment, case, plugging, charger, phone, buy, wireless, charger, work, supcase], [husband, love, case, slim, find, protection, case, protect, phone, please, case], [outer, boxhave, tablet, withstands, yr, saidget], [advertise, way, cheaper, store, brand, feature, snap, belt, clipcase, work], [excellencethank], [case, rugged, put], [buy]]","[[didnt case phone drop phone wood floor land broke display get phone case manage drop phone manner thanks case damage whatsoever investment case plugging charger phone buy wireless charger work supcase, 0.9326, 5], [husband love case slim find protection case protect phone please case, -0.3182, 5], [outer boxhave tablet withstands yr saidget, 0.6369, 5], [advertise way cheaper store brand feature snap belt clipcase work, 0.2732, 5], [excellencethank, 0.0, 5], [case rugged put, 0.6597, 5], [buy, 0.8107, 5]]"
B00TXA2LKU,[0.8426],[5],"[[buying, case, review, read, decide, go, get, glad, card, slot, card, id, phone, fit, bumper, case, ive, month, look, brand, phone, case, recommend, case]]","[[buying case review read decide go get glad card slot card id phone fit bumper case ive month look brand phone case recommend case, 0.8426, 5]]"
B00U1UG8HI,[0.9349],[5],"[[duty, case, son, phone, fit, nice, soft, feel, phone]]","[[duty case son phone fit nice soft feel phone, 0.9349, 5]]"
B00U6XRLPI,[0.7906],[5],"[[radio, sound, good]]","[[radio sound good, 0.7906, 5]]"
B00UIMYZEM,"[0.2732, 0.0, -0.8907, -0.26]","[5, 1, 2, 1]","[[wouldnt, work, return], [work], [extra, length, good, charge, phone, keep, say, support], [cord, disappoint, charger, say, suppose, work, ipad, air, charge, say, device, charging, charger, work, buy, useless, please]]","[[wouldnt work return, 0.2732, 5], [work, 0.0, 1], [extra length good charge phone keep say support, -0.8907, 2], [cord disappoint charger say suppose work ipad air charge say device charging charger work buy useless please, -0.26, 1]]"
B00UKFI5W0,"[0.6249, 0.7417, 0.8271, 0.8122, 0.5994, 0.6369]","[5, 5, 5, 5, 5, 5]","[[love, case, uber, classy, sleek], [fit, samsung, edge, phone, daughter, doesnt, carry, bag, cover, space, card, cash, color, classy], [case, great, make, quality, price], [buy, classic, edge, threw, jacket]]","[[love case uber classy sleek, 0.6249, 5], [fit samsung edge phone daughter doesnt carry bag cover space card cash color classy, 0.7417, 5], [case great make quality price, 0.8271, 5], [buy classic edge threw jacket, 0.8122, 5], [, 0.5994, 5], [, 0.6369, 5]]"
B00UL5Y05U,[0.0],[2],"[[color, picture]]","[[color picture, 0.0, 2]]"
B00UODQVVK,[0.3818],[5],"[[case, see, want, got, button, loosens]]","[[case see want got button loosens, 0.3818, 5]]"
B00USNLX7I,"[-0.2755, 0.802, -0.6622]","[2, 3, 1]","[[fit, ipod], [decent, material, bulky, think, id, clip, earphone, jack, bottom, make, clip, pocket, gym], [belt, holder, broke, day]]","[[fit ipod, -0.2755, 2], [decent material bulky think id clip earphone jack bottom make clip pocket gym, 0.802, 3], [belt holder broke day, -0.6622, 1]]"
B00UTFM9ZA,[0.7351],[4],"[[overprice, amaze, product, cost]]","[[overprice amaze product cost, 0.7351, 4]]"
B00V37K8VU,[0.2732],[5],[[work]],"[[work, 0.2732, 5]]"
B00V7HRJCM,[0.4404],[5],[[thanks]],"[[thanks, 0.4404, 5]]"
B00VC09SQO,[0.4404],[4],[[product]],"[[product, 0.4404, 4]]"
B00VE02P4O,"[0.0, 0.8481, 0.2732, 0.9351]","[1, 4, 5, 5]","[[expect], [work], [superb, quality, great, price], [work, far, find, thing, phone, fit, perfect, ship, price, id, recommend]]","[[expect, 0.0, 1], [work, 0.8481, 4], [superb quality great price, 0.2732, 5], [work far find thing phone fit perfect ship price id recommend, 0.9351, 5]]"
B00VJZOWRW,[0.9413],[5],"[[case, look, color, great, fit, phone]]","[[case look color great fit phone, 0.9413, 5]]"
B00VV2T82M,[0.6249],[5],"[[work, great, ship]]","[[work great ship, 0.6249, 5]]"
B00VW7RT4U,[-0.9083],[1],"[[cable, fail, leave, work, fail, minute, phone, claim, support, dont, waste, money, get, mifi, certify, build, quality, compatibility, poor]]","[[cable fail leave work fail minute phone claim support dont waste money get mifi certify build quality compatibility poor, -0.9083, 1]]"
B00W4J6C02,"[0.6249, 0.1406, 0.765]","[5, 1, 5]","[[work, month, piece, plug, phone, fell], [work, thank]]","[[work month piece plug phone fell, 0.6249, 5], [work thank, 0.1406, 1], [, 0.765, 5]]"
B00W64DQV8,[0.6249],[5],"[[quality, price]]","[[quality price, 0.6249, 5]]"
B00WI56IM4,[0.2584],[3],[[crazy]],"[[crazy, 0.2584, 3]]"
B00WNWJDME,[0.4404],[4],[[product]],"[[product, 0.4404, 4]]"
B00WODU6W8,[0.6369],[5],[[case]],"[[case, 0.6369, 5]]"
B00WSFFW5I,[0.891],[5],"[[color, stand, send, manufacturer, defect, jetech, make, sure, satisfy, send, update, version, work, craftsmanship, update, version, mile, version]]","[[color stand send manufacturer defect jetech make sure satisfy send update version work craftsmanship update version mile version, 0.891, 5]]"
B00WT78QZS,"[0.0258, 0.7543, -0.1289, 0.8172, 0.4754, 0.5719, -0.2728, -0.2023, 0.0, -0.7013, 0.4754]","[1, 1, 1, 1, 5, 5, 1, 1, 1, 1, 5]","[[buy, wait, week, charge, didnt, work, htc, desire, didnt, pair, wasnt, bluetooth, happy], [work, nice], [buy, product, return, charging, ask, replacement, thought, oneoff, thing, amazing, review, replacement, get, adapter, stick, charge, time, disappoint, amazon, wonder, review, design, fool], [super, disappoint, product, ill, exchange, returning, spent, lot, time, research, selfie, stick, upcoming, honeymoon, us, cord, fell, apart, pulling, stick, heard, snap, charger, fall, slot, doesnt, charge, wasnt, pull, complaint, take, pic, minute, try, take, id, hold, power, button, sec, get, come, happen, time, feel, shouldnt, minute, maybe, thats, selfie, stick, love, everything, design], [product, zero, star, work, overseas, vacation, th, anniversarybr, return, return, homebr, waste, money], [charge, minutesbr, red, go, charge, red, light, go, tooth, pair, returning, product], [daughter, love], [piece, equipment], [bluetooth, wouldnt, pair, try, iphones, io, ipad, device, appear, wouldnt, pair, reason], [lot, people, like, work, charge, connect, iphone, work, stop, work, day, try, wasnt, turn, anymore], [excite, get, didnt, work, power, come, card, state, want, exchange, contact, memory, journalist, thats, inform, couldnt, exchange, order, wasnt, database, idea, wouldnt, correct, order, number, send, screen, shot, order, decide, send, get]]","[[buy wait week charge didnt work htc desire didnt pair wasnt bluetooth happy, 0.0258, 1], [work nice, 0.7543, 1], [buy product return charging ask replacement thought oneoff thing amazing review replacement get adapter stick charge time disappoint amazon wonder review design fool, -0.1289, 1], [super disappoint product ill exchange returning spent lot time research selfie stick upcoming honeymoon us cord fell apart pulling stick heard snap charger fall slot doesnt charge wasnt pull complaint take pic minute try take id hold power button sec get come happen time feel shouldnt minute maybe thats selfie stick love everything design, 0.8172, 1], [product zero star work overseas vacation th anniversarybr return return homebr waste money, 0.4754, 5], [charge minutesbr red go charge red light go tooth pair returning product, 0.5719, 5], [daughter love, -0.2728, 1], [piece equipment, -0.2023, 1], [bluetooth wouldnt pair try iphones io ipad device appear wouldnt pair reason, 0.0, 1], [lot people like work charge connect iphone work stop work day try wasnt turn anymore, -0.7013, 1], [excite get didnt work power come card state want exchange contact memory journalist thats inform couldnt exchange order wasnt database idea wouldnt correct order number send screen shot order decide send get, 0.4754, 5]]"
B00WUA9PSG,[0.4754],[5],"[[buy, gift, bracelet]]","[[buy gift bracelet, 0.4754, 5]]"
B00WUV5B3I,"[0.9044, 0.882, 0.3182, -0.6114]","[4, 2, 2, 1]","[[buy, number, review, question, authenticity, thembr, sound, quality, plain, sound, muffle, mid, frequency, allbr, background, hiss, noise, bluetooth, phone, year, agobr, give, star, power, pair, stay, sound, qualitybr, seem, cheap, knock, brand], [delay, day, delivery, product, packaging, picture, customer, service, product, bluetooth, signal, distance, estimate, meter, room, interruption, recommend], [headphone, day, use, pros, connect, wear, noise, isolation, bluetooth, connectivity, look, price, ear, piece, stay, place, run, con, battery, life, hr, sound, muffle, edit, head, phone, stop, turn, flash, light, attempt, turn, response, noise, silence, light, headphone, start, flash, return, refund], [buy, doubt, go, got, didnt, look, shape, put, start, listen, awesome, sound, dont, feel, bass, hear, good, noise, cancel, awesome, didnt, whrn, turn, volume, headphone, beep, sound, way, loudbr, good, good, bass, noice, cancelationbr, cant, feel, bass, volume, beep, loud, shape]]","[[buy number review question authenticity thembr sound quality plain sound muffle mid frequency allbr background hiss noise bluetooth phone year agobr give star power pair stay sound qualitybr seem cheap knock brand, 0.9044, 4], [delay day delivery product packaging picture customer service product bluetooth signal distance estimate meter room interruption recommend, 0.882, 2], [headphone day use pros connect wear noise isolation bluetooth connectivity look price ear piece stay place run con battery life hr sound muffle edit head phone stop turn flash light attempt turn response noise silence light headphone start flash return refund, 0.3182, 2], [buy doubt go got didnt look shape put start listen awesome sound dont feel bass hear good noise cancel awesome didnt whrn turn volume headphone beep sound way loudbr good good bass noice cancelationbr cant feel bass volume beep loud shape, -0.6114, 1]]"
B00WVO7ZH4,[0.9093],[5],"[[selfie, stick, company, easy, selfie, stick, use, bluetooth, work, picture, simple, fun]]","[[selfie stick company easy selfie stick use bluetooth work picture simple fun, 0.9093, 5]]"
B00WVP1R0Y,[0.9052],[5],"[[product, love, fact, short, stretch, bit, need, one, come]]","[[product love fact short stretch bit need one come, 0.9052, 5]]"
B00X5BL70I,[0.4754],[5],"[[get, case, grandma, phone, like]]","[[get case grandma phone like, 0.4754, 5]]"
B00X67CM0K,[0.9604],[5],"[[case, protects, front, use, case, show, mark, scratch, value, excellent, fit, star]]","[[case protects front use case show mark scratch value excellent fit star, 0.9604, 5]]"
B00XC5IKNY,[0.9607],[3],"[[samsung, galaxy, thick, case, fit, extra, space, spare, fit, fine, adjusts, screen, work, fine, thing, work, feel, blob, strap, arm, run, construction, seem, cheap, get, pay, good, price, hold, phone, run, dont, thing, strap, arm]]","[[samsung galaxy thick case fit extra space spare fit fine adjusts screen work fine thing work feel blob strap arm run construction seem cheap get pay good price hold phone run dont thing strap arm, 0.9607, 3]]"
B00XK715FY,[0.1408],[1],"[[disk, fell, dashboard, day, item, phone, cause, phone, ground, worth, send, think, try, salvage, put, base, cup, holder, get, make, happen, make, minisand, bag, hold, base, try, time, upper, piece, disconnect, tumble, phone, floor, plan, superglue, upper, piece, piece, order, force, stay, snap, function, isnt, work, nice, idea, poor, performance, try]]","[[disk fell dashboard day item phone cause phone ground worth send think try salvage put base cup holder get make happen make minisand bag hold base try time upper piece disconnect tumble phone floor plan superglue upper piece piece order force stay snap function isnt work nice idea poor performance try, 0.1408, 1]]"
