9791171467,[0.0],[1],"[[charger, garbage, receive, charge, tablet, allnothing, sent, replacement, chargeat, junk]]","[[charger garbage receive charge tablet allnothing sent replacement chargeat junk, 0.0, 1]]"
B00MYZW5DO,"[0.9336, 0.8787, 0.9645, 0.4927]","[5, 5, 5, 5]","[[case, iphone, plus, bought, nothing, phone, get, steal, bought, phonebr, br, bumper, case, business, yes, make, phone, streamline, case, feel, protection, awesome, make, phone, grab], [doesnt, get, well, case, fit, iphone, drop, iphone, twice, gotten, protect, phone, thing, temper, glass, protector, crack, phone, perfect, condition, love, case, price, say, doesnt, get, well, enjoy], [love, case, simple, cover, elegance, iphone, time, sturdy, clear, took, iphone, repair, take, cover, entire, scratch, sandlike, dust, thats, get, inside, fit, protect, phone, case, make, nicer, material, side, add, extra, protection, screen, fit, tight, allow, dirt, pocket, purse, get]]","[[case iphone plus bought nothing phone get steal bought phonebr br bumper case business yes make phone streamline case feel protection awesome make phone grab, 0.9336, 5], [doesnt get well case fit iphone drop iphone twice gotten protect phone thing temper glass protector crack phone perfect condition love case price say doesnt get well enjoy, 0.8787, 5], [love case simple cover elegance iphone time sturdy clear took iphone repair take cover entire scratch sandlike dust thats get inside fit protect phone case make nicer material side add extra protection screen fit tight allow dirt pocket purse get, 0.9645, 5], [, 0.4927, 5]]"
B00N3HT7GK,[0.7391],[5],"[[work, great, use, kitchen, garbage, drawer, keep, dog, work, well, child, safety, device, wish, come, install, figure]]","[[work great use kitchen garbage drawer keep dog work well child safety device wish come install figure, 0.7391, 5]]"
B00N7G53J2,[0.4215],[3],"[[bluetooth, noconnect, bluetooth, problem, watch, buy, recommend, anyone]]","[[bluetooth noconnect bluetooth problem watch buy recommend anyone, 0.4215, 3]]"
B00N9HDQKW,"[0.6249, 0.807]","[4, 4]","[[device, keep, kick, bluetooth], [work, great, use, buy]]","[[device keep kick bluetooth, 0.6249, 4], [work great use buy, 0.807, 4]]"
B00NBLO9UW,"[0.7351, 0.5719]","[5, 5]","[[excellent, product], [buy, phone, work]]","[[excellent product, 0.7351, 5], [buy phone work, 0.5719, 5]]"
B00NCQI0CO,"[-0.7339, 0.5859]","[1, 5]","[[protect, screen, foot, fall, phone, slide, drop, floor, drop, overwhelm, lip, screen, shatter, screen, repair, apple, store], [pretty, case, look]]","[[protect screen foot fall phone slide drop floor drop overwhelm lip screen shatter screen repair apple store, -0.7339, 1], [pretty case look, 0.5859, 5]]"
B00NTFGJ12,[0.7264],[5],"[[case, picture, seems, quality, im, please, purchase]]","[[case picture seems quality im please purchase, 0.7264, 5]]"
B00NTR2A5Y,[0.6124],[4],"[[lot, thank]]","[[lot thank, 0.6124, 4]]"
B00O5EUBV0,"[0.6249, 0.743]","[4, 5]","[[phone, price, card, slot], [phone, good, value, son, enjoys, feature, get, lose, wont, deal, replace]]","[[phone price card slot, 0.6249, 4], [phone good value son enjoys feature get lose wont deal replace, 0.743, 5]]"
B00O84K48W,[0.6597],[5],"[[thank, u]]","[[thank u, 0.6597, 5]]"
B00OCIU4UC,[0.4215],[4],[[nice]],"[[nice, 0.4215, 4]]"
B00ODVNF7W,[0.4019],[5],"[[phone, case, whats, ive, get, multiple, compliment]]","[[phone case whats ive get multiple compliment, 0.4019, 5]]"
B00OH1JJ14,[0.5719],[5],[[excellent]],"[[excellent, 0.5719, 5]]"
B00OLUNF7K,[0.8271],[5],"[[cutest, case, everyone, love]]","[[cutest case everyone love, 0.8271, 5]]"
B00OQ19QYA,"[0.2023, 0.281, 0.9175, 0.2716, 0.8519, 0.6249, 0.8555, 0.2111, 0.743, 0.8313, 0.6249, 0.6249, 0.8155, 0.7687, 0.7964, 0.6249, 0.9372, 0.9337, 0.5267, 0.4404, -0.0112, 0.2094, 0.891, 0.0, 0.743, 0.8016, 0.8519, 0.8104, 0.6249, 0.4939, 0.0, 0.5859, 0.8519, 0.7845, 0.7284, 0.0, 0.0, 0.4404, 0.5574, 0.5233, 0.4404, 0.0, 0.6369, 0.742, 0.4019, -0.5994, 0.3182, 0.9022, 0.7096, 0.0, 0.8334, 0.9565, 0.0, 0.9319, 0.2023, 0.6369, 0.2732, -0.296, 0.3724, 0.6486, 0.6249, 0.9056, -0.0276, -0.4767, 0.9001, 0.433, 0.4404, 0.6249, -0.2023, 0.0, 0.9318, 0.6213, 0.2023]","[5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 1, 5, 4, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 5, 5, 5]","[[went, second, recommend], [stuff, ], [work, great, testing, purchase, use, upcoming, trip], [help, streamline, wire, excellent, purchase], [convenient, contract, charger, port, snug, charge, work, device, price, concern, keep, review, star, port, amperage, fine, mark, unit, black, black, see, documentation, say, amperage, choice, device, fine, suggest, device, prefer, assumes, know, amperage, device, prefers, device, phone, prefer, amperage, mention, device, charger, prefer, amperage, mention], [use, time, work], [use, charger, basis, charge, phone, tablet, family, receive, order, indicate, order, process, check, type, online, look, price, usb, port, quality, device, load, expect, option, load], [ship, quality, item], [product, deliver, time], [purchase, port, port, mine, buy, mom, sister, neice, work, charge, faster, charge, station, look, everything, plug, spot, guy, order, hour, see, mine, get, lot, use], [work, great, charge, phone, recommend], [item, awesome, price], [port, desktop, charge, station, wife, tech, user, mix, system, brand, everyone, situation, power, strip, pollute, plug, charger, laptop, tablet, phone, accessory, drive, apple, google, bluetooth, ismart, technology, power, charger, allows, use, plug, power, strip, charge, different, device, differ, input, power, need, denominator, usb, wife, thrill, recommend], [quality], [nice, device, plug, surge, protector, dressereverything, charging, great], [ul, list, product], [let, say, sunvalleyteks, customer, service, par, customer, service, receive, unit, write, review, moment, time, sunvalleyteks, customer, service, representative, contact, provide, replacement, unit, asap, extra, charge, happy, customer, say, donebr, br, reviewbr, br, device, great, charge, unit, usb, device, buy, need, something, budget, plenty, usb, port, charge, device, ravpower, sleek, design, fit, desktop, device, base, unit, take, br, usb, charge, hub, cant, competitor, device, charge, iphone, battery, life, hour, thirty, minute, opinion, advertise, usb, port, voltage, output, didnt, get, change, test, update, review, device, job, eager, load, port, see, performs, max, occupancy, ill, sure, update, review, testsbr, br, look, usb, charge, unit, id, go, ravpower, usb, port, im, ill, load, port, say, person], [work, promisedalsooperates, cool, temp], [lot, lot, amp, port], [work, advertise, construct, fast, charge], [look], [excelente, ], [product, arrive, promise, work, appreciate, lead, glow, power, handle, everything], [excellent, charger, ive, connect, tablet, smartphones, apple, watch, charge, fast, secure, device, doesnt, heat, expect, travel, charger, reduce, lot, charge, component, bag], [product, month, work, overcharge, protection, feature, stop, charge, device, nice, follow, email, make, everything, went, smooth, purchase, choose, company, purchase, sell], [buy, husband, work], [use, multiple, usb, device, business, travel, phone, drive, etci, multiple, phone, connect, use, y, adapter, power, sata, cd, drive, usb, computer, port, time, work], [work, expect, charge, iphone, dell, android, tablet, time, couldnt, charger], [power, block, make, charge, everything], [product, price], [charge, ipad, iphone, time, option, charge, husband, device, phone, table, overnight], [cant, go, ravpower, product, work], [charge, htc, night, return, amazon, buy, add, love], [device, great, solution, charge, v, device, household, iphones, kindles, ipads, connect, take, outlet, work, charm], [ipad, mini, samsung, edge, iphone, need, wattage, charger, come, device, guy, charge, device, fast], [ship, product, describe], [charger, make, drop, twice, work, look, charge, device, wish, charge], [seems, work, fine, appear, cause, phone, reboot, plug, work, ok], [buy, desktop, charger, cruise, family, take, cruise, line, allow, power, strip, desktop, work, replace, multitude, charger, home, cruise, use, charger, device, iphone, iphone, kindle, fire, nook], [charger, year, use, port, underpowered, usb, charger, get, unplug, usb, gadget, count, go, knew, port, charger, wouldnt, fill, bill, anymore, buy, ravpower, port, desktop, charger, work, make, get, charge, item, hitch, light, tell, etc, etc, give, star, need, usb, charger, buy, sure, check, size, specification, interest, portability, charger, construction, reason, work], [charge, anything], [charge, great, coworkers, come, office, charge, phone, charge, fast, amaze], [work], [seem, claim, power, capability], [people, use, charger, couple, year, come, smart, port, port, ipads, iphones, cordless, earphone, fitbits, gadget, house, use, port, satisfy, purchase, point], [work, advertise, value, option], [product, describedbr, br, go, purchase, house], [charger, charge, iphone, ipad, android, problem], [charger, replace, need, rotating, cable, device, everything, stay, plug], [using, charger, day, v, port, awesome, charge, fast, love], [update, receive, call, device, ship, work, thank, youbr, br, work, get, time, dont, know, got, faulty, way, emits, sound, drive, intensity, pitch, accord, considering, return, brand], [receive, looking, appear, charge, plug, thanks], [price, say], [gift, greatno, look, empty, spot], [bring, use, desk, studio, please, quality, cost], [product, charge, iphone, ipad, use, size], [work, advertise, complaint], [work, advertise, issue, use, week, cant, longevity, product, review, report, issue, term, usage], [work, great, phone, kindle, fire, hd, kindle, phone], [charger, effecient, put, heat, dc, rail, way, well, charger, past], [excellent, quality, product, say, fuss, problem, unit, purchase, order, recommend], [work, appear, make, sunvalleytek, seller, attentive], [purchase, charger, power, charge, took, time, device, power, charge, recommend, station, device, time], [work, fine], [buy, road, trip, summer, amaze, outlet, plug, truck, charge, phone, ipads, motorcycle, scala, rider, headset, time, perfect, use, desk, streamline, device, need, charge, make, organize, thank], [charge, multiple, device, time, wait, charge, help, save, electricity, money], [excelent, product], [work], [htc, charge, far, use, port, time, device, charge], [transaction, great, device, good, price], [live, day, mom, end, get, purchase], [gadget, gizmo, andor, travel, need, simple, way, charge, multiple, device, time, ravpower, need, charge, multiple, device, home, go, cant, go, charger], [impress, charge, device, go, percent, charge, hour]]","[[went second recommend, 0.2023, 5], [stuff , 0.281, 5], [work great testing purchase use upcoming trip, 0.9175, 5], [help streamline wire excellent purchase, 0.2716, 5], [convenient contract charger port snug charge work device price concern keep review star port amperage fine mark unit black black see documentation say amperage choice device fine suggest device prefer assumes know amperage device prefers device phone prefer amperage mention device charger prefer amperage mention, 0.8519, 5], [use time work, 0.6249, 5], [use charger basis charge phone tablet family receive order indicate order process check type online look price usb port quality device load expect option load, 0.8555, 4], [ship quality item, 0.2111, 5], [product deliver time, 0.743, 5], [purchase port port mine buy mom sister neice work charge faster charge station look everything plug spot guy order hour see mine get lot use, 0.8313, 5], [work great charge phone recommend, 0.6249, 5], [item awesome price, 0.6249, 5], [port desktop charge station wife tech user mix system brand everyone situation power strip pollute plug charger laptop tablet phone accessory drive apple google bluetooth ismart technology power charger allows use plug power strip charge different device differ input power need denominator usb wife thrill recommend, 0.8155, 5], [quality, 0.7687, 5], [nice device plug surge protector dressereverything charging great, 0.7964, 5], [ul list product, 0.6249, 5], [let say sunvalleyteks customer service par customer service receive unit write review moment time sunvalleyteks customer service representative contact provide replacement unit asap extra charge happy customer say donebr br reviewbr br device great charge unit usb device buy need something budget plenty usb port charge device ravpower sleek design fit desktop device base unit take br usb charge hub cant competitor device charge iphone battery life hour thirty minute opinion advertise usb port voltage output didnt get change test update review device job eager load port see performs max occupancy ill sure update review testsbr br look usb charge unit id go ravpower usb port im ill load port say person, 0.9372, 5], [work promisedalsooperates cool temp, 0.9337, 5], [lot lot amp port, 0.5267, 5], [work advertise construct fast charge, 0.4404, 5], [look, -0.0112, 5], [excelente , 0.2094, 5], [product arrive promise work appreciate lead glow power handle everything, 0.891, 5], [excellent charger ive connect tablet smartphones apple watch charge fast secure device doesnt heat expect travel charger reduce lot charge component bag, 0.0, 5], [product month work overcharge protection feature stop charge device nice follow email make everything went smooth purchase choose company purchase sell, 0.743, 5], [buy husband work, 0.8016, 5], [use multiple usb device business travel phone drive etci multiple phone connect use y adapter power sata cd drive usb computer port time work, 0.8519, 5], [work expect charge iphone dell android tablet time couldnt charger, 0.8104, 5], [power block make charge everything, 0.6249, 5], [product price, 0.4939, 4], [charge ipad iphone time option charge husband device phone table overnight, 0.0, 5], [cant go ravpower product work, 0.5859, 4], [charge htc night return amazon buy add love, 0.8519, 5], [device great solution charge v device household iphones kindles ipads connect take outlet work charm, 0.7845, 5], [ipad mini samsung edge iphone need wattage charger come device guy charge device fast, 0.7284, 5], [ship product describe, 0.0, 5], [charger make drop twice work look charge device wish charge, 0.0, 5], [seems work fine appear cause phone reboot plug work ok, 0.4404, 5], [buy desktop charger cruise family take cruise line allow power strip desktop work replace multitude charger home cruise use charger device iphone iphone kindle fire nook, 0.5574, 5], [charger year use port underpowered usb charger get unplug usb gadget count go knew port charger wouldnt fill bill anymore buy ravpower port desktop charger work make get charge item hitch light tell etc etc give star need usb charger buy sure check size specification interest portability charger construction reason work, 0.5233, 5], [charge anything, 0.4404, 4], [charge great coworkers come office charge phone charge fast amaze, 0.0, 5], [work, 0.6369, 5], [seem claim power capability, 0.742, 5], [people use charger couple year come smart port port ipads iphones cordless earphone fitbits gadget house use port satisfy purchase point, 0.4019, 5], [work advertise value option, -0.5994, 5], [product describedbr br go purchase house, 0.3182, 5], [charger charge iphone ipad android problem, 0.9022, 5], [charger replace need rotating cable device everything stay plug, 0.7096, 1], [using charger day v port awesome charge fast love, 0.0, 5], [update receive call device ship work thank youbr br work get time dont know got faulty way emits sound drive intensity pitch accord considering return brand, 0.8334, 4], [receive looking appear charge plug thanks, 0.9565, 5], [price say, 0.0, 5], [gift greatno look empty spot, 0.9319, 5], [bring use desk studio please quality cost, 0.2023, 4], [product charge iphone ipad use size, 0.6369, 5], [work advertise complaint, 0.2732, 5], [work advertise issue use week cant longevity product review report issue term usage, -0.296, 5], [work great phone kindle fire hd kindle phone, 0.3724, 5], [charger effecient put heat dc rail way well charger past, 0.6486, 5], [excellent quality product say fuss problem unit purchase order recommend, 0.6249, 5], [work appear make sunvalleytek seller attentive, 0.9056, 5], [purchase charger power charge took time device power charge recommend station device time, -0.0276, 5], [work fine, -0.4767, 5], [buy road trip summer amaze outlet plug truck charge phone ipads motorcycle scala rider headset time perfect use desk streamline device need charge make organize thank, 0.9001, 5], [charge multiple device time wait charge help save electricity money, 0.433, 4], [excelent product, 0.4404, 5], [work, 0.6249, 5], [htc charge far use port time device charge, -0.2023, 4], [transaction great device good price, 0.0, 5], [live day mom end get purchase, 0.9318, 5], [gadget gizmo andor travel need simple way charge multiple device time ravpower need charge multiple device home go cant go charger, 0.6213, 5], [impress charge device go percent charge hour, 0.2023, 5]]"
B00OZOFER6,[0.9413],[5],"[[fit, great, quality, great, price, case, come, sooner, expect]]","[[fit great quality great price case come sooner expect, 0.9413, 5]]"
B00P0B3NJE,"[0.9823, 0.6249, -0.296]","[5, 5, 5]","[[product], [purchase, apple, watch, simple, black, band, think, buy, band, color, want, spend, band, apple, think, find, band, amazon, less, money, band, great, receive, lot, compliment, wear, run, paddle, board, know, apple, watch, rat, water, gym, secure, ver, band, put, take, adjusts, apple, band, color, true, apple, order, color], [reason, buy, apple, version]]","[[product, 0.9823, 5], [purchase apple watch simple black band think buy band color want spend band apple think find band amazon less money band great receive lot compliment wear run paddle board know apple watch rat water gym secure ver band put take adjusts apple band color true apple order color, 0.6249, 5], [reason buy apple version, -0.296, 5]]"
B00P62E46S,[0.8402],[5],"[[protection, phone]]","[[protection phone, 0.8402, 5]]"
B00P6PVIPU,"[0.5499, 0.9648]","[5, 5]","[[case, use, feel, sturdy, complaint, simple, plastic, kinda, rubber, wasnt, slippery, table, thats, fix, put, phone, face, wont, slippery, love, case, good, affordable], [tad, bulky, concern, ability, protect, phone]]","[[case use feel sturdy complaint simple plastic kinda rubber wasnt slippery table thats fix put phone face wont slippery love case good affordable, 0.5499, 5], [tad bulky concern ability protect phone, 0.9648, 5]]"
B00P8HWM8S,[0.7269],[3],"[[however, quote, part, glue, give, month]]","[[however quote part glue give month, 0.7269, 3]]"
B00PC6VWRC,"[-0.2617, -0.9502]","[1, 2]","[[buy, replace, chromebook, charger, stop, work, warning, charge, indicator, light, light, plug, chromebook, recognize, device, charge, power, charger, im, disappoint, item, find, something, replace, edit, company, sent, second, device, work, device, charge, phone, phone, use, battery, drain, use, plug, fail, device, recommend, product, bump, rating, star, customer, service, provide, company], [charger, doesnt, chromebook, take, hour, charge, leave, laptop, close, charge, phone]]","[[buy replace chromebook charger stop work warning charge indicator light light plug chromebook recognize device charge power charger im disappoint item find something replace edit company sent second device work device charge phone phone use battery drain use plug fail device recommend product bump rating star customer service provide company, -0.2617, 1], [charger doesnt chromebook take hour charge leave laptop close charge phone, -0.9502, 2]]"
B00PE944YU,"[0.4927, 0.8932]","[4, 4]","[[edge], [case, surprise, phone, reason, review, lose, star, case, order, came, side, volume, button, bent, curve, maraud, buy, come]]","[[edge, 0.4927, 4], [case surprise phone reason review lose star case order came side volume button bent curve maraud buy come, 0.8932, 4]]"
B00PF12WUA,[0.5719],[5],[[excellent]],"[[excellent, 0.5719, 5]]"
B00PGKB0XU,"[-0.5812, 0.0, 0.3612]","[2, 5, 3]","[[modify, fit, phone, say, fit], [month, break, misuse, shoddy, product, worth, money], [excelent]]","[[modify fit phone say fit, -0.5812, 2], [month break misuse shoddy product worth money, 0.0, 5], [excelent, 0.3612, 3]]"
B00PGXY44E,[0.0],[1],"[[didnt, cover, entire, phone]]","[[didnt cover entire phone, 0.0, 1]]"
B00PKG7BEW,[0.8956],[4],"[[bit, smooth, plasticy, texture, hop, think, rubber, sturdy, protects, bought, ]]","[[bit smooth plasticy texture hop think rubber sturdy protects bought , 0.8956, 4]]"
B00PM5GZGQ,[-0.631],[4],"[[work, ok, closing, flap, doesnt, close, way]]","[[work ok closing flap doesnt close way, -0.631, 4]]"
B00PRDJ9KW,[-0.2263],[1],"[[stop, work, month, return, policy, allow, day, return]]","[[stop work month return policy allow day return, -0.2263, 1]]"
B00PV8AMI6,"[0.0572, -0.1655]","[1, 3]","[[case, didnt, fit, phone, button, didnt, line, waste, money], [case, bit, loose, fit, phone, provide, protection, hole, charge, phone, line]]","[[case didnt fit phone button didnt line waste money, 0.0572, 1], [case bit loose fit phone provide protection hole charge phone line, -0.1655, 3]]"
B00PVQHW22,[0.4854],[4],"[[expect, material, wise, flower, fade, pineapple, skull]]","[[expect material wise flower fade pineapple skull, 0.4854, 4]]"
B00QEQWWUA,"[0.5095, 0.4215, 0.7506]","[5, 5, 4]","[[nice, case, price], [case, deliver, promise]]","[[nice case price, 0.5095, 5], [case deliver promise, 0.4215, 5], [, 0.7506, 4]]"
B00QFNTFFM,"[0.9201, 0.8839]","[5, 5]","[[come, today, love, super, thin, matte, type, finish, give, grip, doesnt, catch, clothes, logo, show, button, hole, cut, form, case, use, case], [case, perfect, white, iphone, c, thin, dont, get, bulky, heaviness, come, phone, case, im, protect, fall, job, protect, scratch, dent, holdingsetting, surface]]","[[come today love super thin matte type finish give grip doesnt catch clothes logo show button hole cut form case use case, 0.9201, 5], [case perfect white iphone c thin dont get bulky heaviness come phone case im protect fall job protect scratch dent holdingsetting surface, 0.8839, 5]]"
B00QJ3MSZM,[0.0],[1],[[month]],"[[month, 0.0, 1]]"
B00QLFGGRY,"[0.9612, 0.2732]","[5, 5]","[[plug, cigarette, lighter, end, auxiliary, port, connect, phone, carbr, br, purchase, totalbr, car, tape, deck, buy, tape, adaptor, coupler, car, use, sturdy, connection, cigarette, lighter], [awesome, use, chevy, suburban, work, streaming, hand, phone, functionality, great, nice, product]]","[[plug cigarette lighter end auxiliary port connect phone carbr br purchase totalbr car tape deck buy tape adaptor coupler car use sturdy connection cigarette lighter, 0.9612, 5], [awesome use chevy suburban work streaming hand phone functionality great nice product, 0.2732, 5]]"
B00QLVWNXO,[0.7964],[5],"[[transparent, case, show, beauty, golden, color, iphone, price]]","[[transparent case show beauty golden color iphone price, 0.7964, 5]]"
B00QWP9LK2,[0.0],[3],"[[prefer, bangle, edge, get, way, close, cover]]","[[prefer bangle edge get way close cover, 0.0, 3]]"
B00QXZHJFA,"[0.4754, 0.6369, 0.4927, 0.7056]","[5, 5, 5, 4]","[[nice], [nice, case, look], [phone, case]]","[[nice, 0.4754, 5], [nice case look, 0.6369, 5], [phone case, 0.4927, 5], [, 0.7056, 4]]"
B00R2FEN4U,"[0.0, 0.6369, 0.8429, 0.8399, 0.9698, 0.0, 0.0, 0.936, 0.5267, 0.4927, 0.0516, 0.0516, 0.6289, 0.296]","[1, 5, 5, 5, 5, 1, 1, 4, 3, 1, 5, 1, 1, 4]","[[ok], [thing, glad, work, phone], [complicate], [buy, work, work, allwhich, realize, wish, return, guess, cant], [wish, give, star, use, stay], [broke, pull, spring, load, grip, attach, photo, purchase, distance, trip, take, alone, dont, trust, thing, phone, alone, mile, home, id, trust, stranger, phone, galaxy, didnt, take, picture, use, stock, camera, app, kitkat, volume, button, set, snap, photo, volume, button, take, photo, zoom, camera, assume, use, camera, app, try, stock, app, autofocus, party, app, return, amazon], [pole, fit, daughter, iphone, love, stretch, seem, sturdy, make], [work, get, organize, amaze, ability, get, super, fun, shot, recommend, anyone, kind, plug, play], [selfie, stick, ton, fun, super, use], [selfie, stick, work, galaxy, ], [samsung, galaxy, second, selfie, stick, order, wouldnt, link, phone, download, app, get, work, app, power, drain, give, phone, popups, make, urpower, reading, instruction, realize, write, speak, english, good, either], [didnt, work, galaxy, phone, design, phone, bulky, case], [work, great, problem]]","[[ok, 0.0, 1], [thing glad work phone, 0.6369, 5], [complicate, 0.8429, 5], [buy work work allwhich realize wish return guess cant, 0.8399, 5], [wish give star use stay, 0.9698, 5], [broke pull spring load grip attach photo purchase distance trip take alone dont trust thing phone alone mile home id trust stranger phone galaxy didnt take picture use stock camera app kitkat volume button set snap photo volume button take photo zoom camera assume use camera app try stock app autofocus party app return amazon, 0.0, 1], [pole fit daughter iphone love stretch seem sturdy make, 0.0, 1], [work get organize amaze ability get super fun shot recommend anyone kind plug play, 0.936, 4], [selfie stick ton fun super use, 0.5267, 3], [selfie stick work galaxy , 0.4927, 1], [samsung galaxy second selfie stick order wouldnt link phone download app get work app power drain give phone popups make urpower reading instruction realize write speak english good either, 0.0516, 5], [didnt work galaxy phone design phone bulky case, 0.0516, 1], [work great problem, 0.6289, 1], [, 0.296, 4]]"
B00R7CCXVI,[0.5346],[2],"[[super, cute, rinestones, fellbr, look, likebr, picture]]","[[super cute rinestones fellbr look likebr picture, 0.5346, 2]]"
B00R9DTX4U,[0.6369],[5],"[[come, expect]]","[[come expect, 0.6369, 5]]"
B00RCRPONC,"[0.5574, -0.274]","[5, 2]","[[lot, sturdy, hold, card, phone], [case, put, card, phone, difficult, close, phone, isnt, tight, inside, case]]","[[lot sturdy hold card phone, 0.5574, 5], [case put card phone difficult close phone isnt tight inside case, -0.274, 2]]"
B00RDMZEKO,"[-0.5256, 0.9628]","[1, 5]","[[seal, corner, stay, disappoint], [awesome, product, fit, perfect, look, keep, phone, smudge, know, protect, damage, buy, fast, shipping]]","[[seal corner stay disappoint, -0.5256, 1], [awesome product fit perfect look keep phone smudge know protect damage buy fast shipping, 0.9628, 5]]"
B00RLURB9U,[0.6956],[4],"[[get, well, wire]]","[[get well wire, 0.6956, 4]]"
B00RMRF7PM,[0.9891],[4],"[[case, make, print, doesnt, line, love, shape, hug, frame, gotten, lot, laugh, compliment, thank]]","[[case make print doesnt line love shape hug frame gotten lot laugh compliment thank, 0.9891, 4]]"
B00RPTUX2E,"[0.707, 0.5859, 0.8885, 0.0, 0.8481, 0.6249, 0.0, 0.9349, 0.8074, 0.4215, -0.2755, 0.4404, 0.2732]","[5, 2, 5, 5, 5, 5, 2, 5, 5, 5, 2, 5, 4]","[[fit, amaze, look, amaze, print, magnet, stand, return], [seems, offer, protection, sturdy, fit, get, wet, hand, value, price], [excelente], [nice, phone, protector, use, car, mount, dark, shade, hide, disk, attache, magnet], [cheap], [nice, thank], [nice, case], [case, good, snug, fit, keep, phone, size, mean, amount, protection], [case, super, fast, shipping, thank, u], [phone, look, sleek, phone, multiple, time, course, case, protect, use, conjunction, glass, screen, protector], [time], [product]]","[[fit amaze look amaze print magnet stand return, 0.707, 5], [seems offer protection sturdy fit get wet hand value price, 0.5859, 2], [excelente, 0.8885, 5], [nice phone protector use car mount dark shade hide disk attache magnet, 0.0, 5], [cheap, 0.8481, 5], [nice thank, 0.6249, 5], [nice case, 0.0, 2], [case good snug fit keep phone size mean amount protection, 0.9349, 5], [case super fast shipping thank u, 0.8074, 5], [phone look sleek phone multiple time course case protect use conjunction glass screen protector, 0.4215, 5], [time, -0.2755, 2], [product, 0.4404, 5], [, 0.2732, 4]]"
B00RZDJPKG,[-0.5023],[1],"[[case, nice, receive, break]]","[[case nice receive break, -0.5023, 1]]"
B00S0198M2,"[0.9246, 0.5984, 0.4404]","[5, 5, 5]","[[case, keep, phone, secure, speedy, shipping, service], [bit, good, advertise], [nice, case, fit, phone, fine]]","[[case keep phone secure speedy shipping service, 0.9246, 5], [bit good advertise, 0.5984, 5], [nice case fit phone fine, 0.4404, 5]]"
B00S6NLXCM,[-0.3818],[1],"[[piece, crap, grade]]","[[piece crap grade, -0.3818, 1]]"
B00S8N7KOU,[0.932],[3],"[[nice, color, case, feel, squeeky, lack, better, word, phone, doesnt, right, buttonsports, kickstand, work, cause, phone, tilt, taste, prefer, case, seems, protect, drop, phone, test]]","[[nice color case feel squeeky lack better word phone doesnt right buttonsports kickstand work cause phone tilt taste prefer case seems protect drop phone test, 0.932, 3]]"
B00S91GF2O,[0.0],[1],"[[put, case, make, screen, protector]]","[[put case make screen protector, 0.0, 1]]"
B00SHGXO8E,[-0.0191],[1],"[[noise, quality, waste, money, need, buy, different]]","[[noise quality waste money need buy different, -0.0191, 1]]"
B00SM1TI70,[0.6124],[5],"[[difficult, rubber, piece, plastic, piece, cute, case, job]]","[[difficult rubber piece plastic piece cute case job, 0.6124, 5]]"
B00SW80NSQ,"[-0.4767, -0.4404]","[1, 1]","[[battery], [phone, defective]]","[[battery, -0.4767, 1], [phone defective, -0.4404, 1]]"
B00SXABQIE,"[0.4404, 0.8402, 0.9615]","[4, 5, 5]","[[quality, go, thick], [cleaning, work, charm, well, one, suggestion, dont, waste, money, buy, one, get, pack, piece, need, go, fine]]","[[quality go thick, 0.4404, 4], [cleaning work charm well one suggestion dont waste money buy one get pack piece need go fine, 0.8402, 5], [, 0.9615, 5]]"
B00T57IYP2,[0.8271],[5],"[[delivery, merchandise, good, condition, price, thanks]]","[[delivery merchandise good condition price thanks, 0.8271, 5]]"
B00T6O10W8,"[0.9589, 0.0]","[5, 1]","[[cheap, design, beginning, fall, apart, month], [armband, stay, arm, headphone, jack, correct, location, brand, purchase, sound, come, headphone, use, phone, fit, case, stick, screen, protector, wish, card, holder, slot, recommend, armband, galaxy, edge]]","[[cheap design beginning fall apart month, 0.9589, 5], [armband stay arm headphone jack correct location brand purchase sound come headphone use phone fit case stick screen protector wish card holder slot recommend armband galaxy edge, 0.0, 1]]"
B00T8UDSTI,"[0.3716, 0.9878, 0.2575]","[5, 5, 1]","[[bit, end, sound, quality, great, ear, plug, u, use, button, go], [item, work, return, policy, expire, day, dont, waste, money, sorry], [purchase, refurbish, product, range, great, sound, quality, love, love, earbuds]]","[[bit end sound quality great ear plug u use button go, 0.3716, 5], [item work return policy expire day dont waste money sorry, 0.9878, 5], [purchase refurbish product range great sound quality love love earbuds, 0.2575, 1]]"
B00TF4WXT8,"[-0.5733, 0.1002, 0.4019]","[1, 1, 1]","[[piece, crap, didnt, phone, fell, guess, thats, get, spend, buck], [cheap, didnt, fit, phone, say], [wish, read, review, purchase, thing]]","[[piece crap didnt phone fell guess thats get spend buck, -0.5733, 1], [cheap didnt fit phone say, 0.1002, 1], [wish read review purchase thing, 0.4019, 1]]"
B00TRG8KFA,[0.457],[5],"[[case, isnt, bulky, otter, box]]","[[case isnt bulky otter box, 0.457, 5]]"
B00U0JEGZG,[0.0],[1],"[[say, iphone, iphone]]","[[say iphone iphone, 0.0, 1]]"
