B0006ZUFU4,[0.0],[1],[[turn]],"[[turn, 0.0, 1]]"
B00N1AG708,"[0.1779, 0.9292, 0.9703, 0.6798, 0.9527, 0.0772]","[3, 5, 4, 5, 5, 3]","[[product, nothing, groundbreaking, youre, buy, otterbox, chance, know, youre, get, case, sturdy, consider, level, protection, made, attempt, slim, downstreamline, wallet, use, wallet, style, case, somemost, well, capacity, card, need, carry, card, allow, bank, card, card, perfectbr, br, youre, look, sturdy, case, capacity, carry, card, excellent, choice, advertise, think, way, improve, product, deserve, starsbr, br, thing, recommend, get, glass, cover, ignore, screen, protector, come, case], [case, make, keep, dl, debit, card, time, carry, purse, make, recommend, anyone], [nice, case, slip, slide, time, finger, palm, rest, slick, plastic, side, v, soft, rubber, slick, slide], [case, right, corner, hence, loss, star, appear, protect, phone, cardholder, portion, least, know, stuff, stay, know, description, say, hold, card, got, mine, license, credit, card, insurance, card, id, insurance, card, maybe, thats, fit, bulge, abnormality, case, compare, commuter, case, havent, drop, slide, pocket, retrieve, think, worth, money, nice, grab, phone, go], [case, fine, clear, face, cover, difficult, put, phone, area, lift, phone, face, follow, instrutions], [case, slim, iphone, case, add, thickness, sliding, wallet, feature, work, dont, use, emergency, cash]]","[[product nothing groundbreaking youre buy otterbox chance know youre get case sturdy consider level protection made attempt slim downstreamline wallet use wallet style case somemost well capacity card need carry card allow bank card card perfectbr br youre look sturdy case capacity carry card excellent choice advertise think way improve product deserve starsbr br thing recommend get glass cover ignore screen protector come case, 0.1779, 3], [case make keep dl debit card time carry purse make recommend anyone, 0.9292, 5], [nice case slip slide time finger palm rest slick plastic side v soft rubber slick slide, 0.9703, 4], [case right corner hence loss star appear protect phone cardholder portion least know stuff stay know description say hold card got mine license credit card insurance card id insurance card maybe thats fit bulge abnormality case compare commuter case havent drop slide pocket retrieve think worth money nice grab phone go, 0.6798, 5], [case fine clear face cover difficult put phone area lift phone face follow instrutions, 0.9527, 5], [case slim iphone case add thickness sliding wallet feature work dont use emergency cash, 0.0772, 3]]"
B00N3LP8N2,[0.9398],[4],"[[get, put, car, phone, fit, wish, suction, cup, stick, dash, dash, texture, wont, stick, stick, amaze, come, day, less, hour, hand]]","[[get put car phone fit wish suction cup stick dash dash texture wont stick stick amaze come day less hour hand, 0.9398, 4]]"
B00N4OL0NK,"[0.6369, 0.4019]","[4, 4]","[[daughter, love], [cousin, buy, want, take, picture, underwater, swim, product, help]]","[[daughter love, 0.6369, 4], [cousin buy want take picture underwater swim product help, 0.4019, 4]]"
B00NCF802U,"[0.6908, -0.4215]","[5, 1]","[[case, break, month], [design, make, pocket, purse, absorb, punishment]]","[[case break month, 0.6908, 5], [design make pocket purse absorb punishment, -0.4215, 1]]"
B00NDA7200,[-0.2755],[2],[[dont]],"[[dont, -0.2755, 2]]"
B00NFW7RGA,"[0.8481, 0.5719, 0.4927, 0.7146]","[5, 5, 5, 5]","[[awesome, great, protection], [happy, product, order, screen, come, direction, put], [product, recommend]]","[[awesome great protection, 0.8481, 5], [happy product order screen come direction put, 0.5719, 5], [product recommend, 0.4927, 5], [, 0.7146, 5]]"
B00NGH2KNY,[0.5719],[5],"[[purchase, case, yo, granddaughter, love]]","[[purchase case yo granddaughter love, 0.5719, 5]]"
B00NHD9ZJ4,"[0.3098, 0.8271]","[1, 5]","[[case, done, job, protect, phone, occasion, decide, flip, ground, figure, buy, per, year, case, thin, fall, apart], [silicone, leather, dont, confuse, everything, stick, lint, money, etc, pull, pocket, pocket, line, come, want, nonslip]]","[[case done job protect phone occasion decide flip ground figure buy per year case thin fall apart, 0.3098, 1], [silicone leather dont confuse everything stick lint money etc pull pocket pocket line come want nonslip, 0.8271, 5]]"
B00NN58V1E,[0.8271],[4],"[[provide, charge, ipad, iphone, timebr, br, went, hour, drive, trip, charge, connector, love]]","[[provide charge ipad iphone timebr br went hour drive trip charge connector love, 0.8271, 4]]"
B00NSAS1UK,[0.8318],[3],"[[buy, price, say, ok, set, recharge, amphr, battery, pack, take, day, recharge, pack, deplete, use, battery, pack, recharge, stuff, reason, use, way, want, charge, phone, v, item, seem, reconnect, charge, battery, pack, seem, look, recharge, day, case, fold, size, fit, day, pack, wasting, lot, space, thing, material, case, make, protect, uv, solar, panel, recharge, day, jacket, change, color, purple, color, imagine, couple, month, charge, use, material, degrade, point, fall, apart]]","[[buy price say ok set recharge amphr battery pack take day recharge pack deplete use battery pack recharge stuff reason use way want charge phone v item seem reconnect charge battery pack seem look recharge day case fold size fit day pack wasting lot space thing material case make protect uv solar panel recharge day jacket change color purple color imagine couple month charge use material degrade point fall apart, 0.8318, 3]]"
B00NTJKYHS,[0.4201],[5],[[case]],"[[case, 0.4201, 5]]"
B00NUAWL36,[-0.8201],[3],"[[nice, quality, flap, magnet, closure, lock, worry, phone, fell, display, damage]]","[[nice quality flap magnet closure lock worry phone fell display damage, -0.8201, 3]]"
B00O49D29Y,"[0.5118, 0.0]","[5, 1]","[[work, link, bluetooth, key, arrangement, get, use, unit, drop, phone, typo, unit], [make, iphone, use, day]]","[[work link bluetooth key arrangement get use unit drop phone typo unit, 0.5118, 5], [make iphone use day, 0.0, 1]]"
B00O7BH4O8,[-0.6113],[1],"[[doesnt, work, device, blink, red, disappoint]]","[[doesnt work device blink red disappoint, -0.6113, 1]]"
B00OBHEQ26,"[0.831, 0.25, 0.6597, 0.6249, 0.8914, -0.9906, 0.659, 0.2484]","[5, 4, 3, 5, 4, 2, 5, 5]","[[tell, description, mention, handsome, watch, look, bit, go, day, charging, reason, didnt, give, star, speaker, wrist, phone, call, la, james, bond], [watch], [say, smartwatches, ever, see, metal, band, look, amaze, screen, bright, colorful, sunlightbr, br, design, watch, android, le, amazingbr, br, battery, life, abysmal, galaxy, gear, go, day, charge, year, get, day, watch, charge, problem, id, set, watch, charger, see, battery, meter, keep, go, way, turn, gesture, wake, rotate, wrist, reason, turn, steering, wheel, car, screen, switch, drain, battery, furtherbr, br, metal, band, resize, end, take, jeweler, complain, adjust, doubleclasp, design, workbr, br, screen, look, notification, get, cut, round, edge, apps, handle, shape, round, there, section, cut, bottom, screen, mar, otherwise, imagebr, br, android, annoying, work, apple, watch, apps, run, phone, watch, sometimes, id, try, start, app, screen, shut, load, id, end, poking, screen, try, get, something, start, try, interpret, tap, make, app, thing, didnt, intend, interface, confuse, swipe, direction, end, idea, comparison, samsung, gear, run, apps, watch, use, phone, internet, connection, apps, interface, usebr, br, pedometer, function, useless, go, walk, farm, hour, watch, record, step, track, exercise, reason, smartwatch, moto, fail, trybr, br, main, reason, smartwatch, phone, text, email, notification, vibration, motor, watch, weak, manage, miss, notification, come, happen, look, watch, timebr, br, day, become, frustrate, life, return, watch, order, samsung, gear, want, watch, work, work, aroundgear, run, apps, watch, use, phone, internet, connection, apps, interface, usebr, br, pedometer, function, useless, go, walk, farm, hour, watch, record, step, track, exercise, reason, smartwatch, moto, fail, trybr, br, main, reason, smartwatch, phone, text, email, notification, vibration, motor, watch, weak, manage, miss, notification, come, happen, look, watch, timebr, br, day, become, frustrate, life, return, watch, order, samsung, gear, want, watch, work, work], [battery, last, daybr, otherwise, good, design, fit, finish, quality], [id, review, im, bit, disappoint, provide, powerbrick, plug, score, correct, brick, half, surprise, delivery, timing], [poor, battery, life, otherwise, amaze, watch, cant, live], [ship, fast, advertise, watch], [make, cellphone, usage, ease, recommend]]","[[tell description mention handsome watch look bit go day charging reason didnt give star speaker wrist phone call la james bond, 0.831, 5], [watch, 0.25, 4], [say smartwatches ever see metal band look amaze screen bright colorful sunlightbr br design watch android le amazingbr br battery life abysmal galaxy gear go day charge year get day watch charge problem id set watch charger see battery meter keep go way turn gesture wake rotate wrist reason turn steering wheel car screen switch drain battery furtherbr br metal band resize end take jeweler complain adjust doubleclasp design workbr br screen look notification get cut round edge apps handle shape round there section cut bottom screen mar otherwise imagebr br android annoying work apple watch apps run phone watch sometimes id try start app screen shut load id end poking screen try get something start try interpret tap make app thing didnt intend interface confuse swipe direction end idea comparison samsung gear run apps watch use phone internet connection apps interface usebr br pedometer function useless go walk farm hour watch record step track exercise reason smartwatch moto fail trybr br main reason smartwatch phone text email notification vibration motor watch weak manage miss notification come happen look watch timebr br day become frustrate life return watch order samsung gear want watch work work aroundgear run apps watch use phone internet connection apps interface usebr br pedometer function useless go walk farm hour watch record step track exercise reason smartwatch moto fail trybr br main reason smartwatch phone text email notification vibration motor watch weak manage miss notification come happen look watch timebr br day become frustrate life return watch order samsung gear want watch work work, 0.6597, 3], [battery last daybr otherwise good design fit finish quality, 0.6249, 5], [id review im bit disappoint provide powerbrick plug score correct brick half surprise delivery timing, 0.8914, 4], [poor battery life otherwise amaze watch cant live, -0.9906, 2], [ship fast advertise watch, 0.659, 5], [make cellphone usage ease recommend, 0.2484, 5]]"
B00OGI4L0W,[0.3716],[3],"[[awesome, awhile, corner, start, peel]]","[[awesome awhile corner start peel, 0.3716, 3]]"
B00OH4I59I,[0.961],[5],"[[case, keep, nexus, protect, couple, month, use, case, minor, scratch, button, side, press, difficult, feel, nexus, naked, button, press, grab, phonebr, br, headphone, charger, fit, slot, provide, spot, show, motorola, logo, use, rest, finger, help, keep, phone, use]]","[[case keep nexus protect couple month use case minor scratch button side press difficult feel nexus naked button press grab phonebr br headphone charger fit slot provide spot show motorola logo use rest finger help keep phone use, 0.961, 5]]"
B00ORQNWEY,[0.6705],[3],"[[case, look, feel, however, fit, feel, take, case, break, fine]]","[[case look feel however fit feel take case break fine, 0.6705, 3]]"
B00OTIFIRE,[-0.4572],[3],"[[protection, phone]]","[[protection phone, -0.4572, 3]]"
B00OULSZ16,[0.3612],[5],"[[match, phone, thank]]","[[match phone thank, 0.3612, 5]]"
B00P7K68O0,"[0.961, 0.6249, 0.836, 0.836]","[5, 5, 5, 5]","[[love, use, fingerprint, id, case, cover, phone], [case, bulky, good, coverage, design, love, color], [case, work, expect], [sahara, iphone, case, perfect, want]]","[[love use fingerprint id case cover phone, 0.961, 5], [case bulky good coverage design love color, 0.6249, 5], [case work expect, 0.836, 5], [sahara iphone case perfect want, 0.836, 5]]"
B00P8P93SM,[0.3412],[1],"[[workbr, defective]]","[[workbr defective, 0.3412, 1]]"
B00PB9ZMGW,[0.4754],[5],[[nice]],"[[nice, 0.4754, 5]]"
B00PQLOPFE,[0.2975],[2],"[[seems, flimsy, sent]]","[[seems flimsy sent, 0.2975, 2]]"
B00PU1E0UK,[0.6249],[5],[[product]],"[[product, 0.6249, 5]]"
B00PU7QGAG,[0.9081],[4],"[[work, great, advertise, perfect, drive, record, night, vision, mode, clear, day]]","[[work great advertise perfect drive record night vision mode clear day, 0.9081, 4]]"
B00PYFQ6M2,"[0.8771, -0.8005]","[5, 1]","[[gotten, compliment, image, clear, case, drop, corner, werent, scratch, impact], [buy, company, photo, marilyn, center, signature, side, cant, see, appear, melt, picture, damage, side, front, part, make, phone, doesnt, fit, contact, company, respond, product]]","[[gotten compliment image clear case drop corner werent scratch impact, 0.8771, 5], [buy company photo marilyn center signature side cant see appear melt picture damage side front part make phone doesnt fit contact company respond product, -0.8005, 1]]"
B00Q1O5D9M,[0.4754],[5],"[[nice, case]]","[[nice case, 0.4754, 5]]"
B00Q5GUXEQ,"[-0.25, -0.09]","[1, 2]","[[quality, way, overprice, mounting, lose, lense, go, try, buy, cheap, get, quality], [super, excite, product, receive, lens, wa, break, thought, wasnt, place, right, phone, turn, crack, use, micro, lense, wide, eye, use, micro, lens]]","[[quality way overprice mounting lose lense go try buy cheap get quality, -0.25, 1], [super excite product receive lens wa break thought wasnt place right phone turn crack use micro lense wide eye use micro lens, -0.09, 2]]"
B00Q8AEDYK,"[0.6808, 0.5739]","[4, 3]","[[success, rate, open, bottle, cigarette, lighter, kind, work, havent, recharge, look], [lighter, work, heating, phone, feel, kind, cheap, didnt, take, account, thick, make, iphone, feel, dont, drop, phone]]","[[success rate open bottle cigarette lighter kind work havent recharge look, 0.6808, 4], [lighter work heating phone feel kind cheap didnt take account thick make iphone feel dont drop phone, 0.5739, 3]]"
B00QGGCJ06,[0.8945],[5],"[[fit, z, compact, question, oem, part, sony, logo, scribble, marker, plastic, protector, peel, skirt, kind, import, rule, see, hold, repair, suction, cup, credit, card, ]]","[[fit z compact question oem part sony logo scribble marker plastic protector peel skirt kind import rule see hold repair suction cup credit card , 0.8945, 5]]"
B00QKVEUEA,"[-0.4215, 0.9957, 0.9422, 0.9758]","[1, 4, 5, 4]","[[phone, great, price, screen, friend, whove, look, phone, impress, cell, phone, kind, learning, curve, buy, android, dummy, kenu, size, car, holder, car, charger, sd, storage, card, belt, loop, case, holder, reading, review, phone, figuring, thing, advance, instance, want, use, gb, sd, storage, card, larger, need, reformat, online, tube, tutorial, guide, include, downloading, program, hard, work, apps, recommend, review, reboot, problem, reviewer, complain, review, say, check, silicon, backing, case, come, phone, problem, fix, case, impress, resolution, screen, matter, everything, seem, work, speed, responsiveness, seem, excellent, nice, blu, include, screen, phone, silicone, case, protector, earbuds, reason, lower, star, sound, management, there, seem, android, problem, ie, blu, phone, listen, fm, radio, ear, bud, loud, volume, set, nice, fm, radio, phone, doim, try, solve, volume, problem, apps, thats, cumbersome, sound, task, pandora, amazon, music, loud, earbuds, radio, havent, use, phone, call, function, earbuds, case, sound, level, something, id, control, finding, thats, make, notification, keep, ring, tone, loud, earbuds, ini, idea, id, deafen, got, call, listen, earbuds, id, see, sound, profile, earbuds, gradation, sound, level, phone, volume, control, learn, camera, phone, use, camera, purpose, size, make, hold, ideal, circumstance, want, screen, reason, thats, trade, didnt, realize, time, choose, quality, photo, ive, take, goodoutside, light, flash, great, plan, get, camera, app, recommend, reviewer, see, come, phone, sum, im, happy, get, high, quality, smartphone, unlock, price, im, start, least, tmoblie, month, plan, knowing, change, plan, different, gsm, cell, phone, service, provider, time, want, want, buy, sim, europe, second, sim, card, plus, phone, phone, sound, tune, use, tmobilei, pick, carrier, reading, unlock, seems, thingprice, phone, let, user, go, want, thanks, blu, far, get, think, white, elegant], [month, screen, broke, glass, paper, bought, model, fiance, buy, screen, crack, monthsnever], [phone, price, get, ease, use, large, screen, switch, sim, card, phone, insert, phone, run, coursei, make, sure, phone, service, provider, cricket, amazon, customer, service, go, keep, customer], [everything, smart, phone, price, great, phone, happy, take, pic]]","[[phone great price screen friend whove look phone impress cell phone kind learning curve buy android dummy kenu size car holder car charger sd storage card belt loop case holder reading review phone figuring thing advance instance want use gb sd storage card larger need reformat online tube tutorial guide include downloading program hard work apps recommend review reboot problem reviewer complain review say check silicon backing case come phone problem fix case impress resolution screen matter everything seem work speed responsiveness seem excellent nice blu include screen phone silicone case protector earbuds reason lower star sound management there seem android problem ie blu phone listen fm radio ear bud loud volume set nice fm radio phone doim try solve volume problem apps thats cumbersome sound task pandora amazon music loud earbuds radio havent use phone call function earbuds case sound level something id control finding thats make notification keep ring tone loud earbuds ini idea id deafen got call listen earbuds id see sound profile earbuds gradation sound level phone volume control learn camera phone use camera purpose size make hold ideal circumstance want screen reason thats trade didnt realize time choose quality photo ive take goodoutside light flash great plan get camera app recommend reviewer see come phone sum im happy get high quality smartphone unlock price im start least tmoblie month plan knowing change plan different gsm cell phone service provider time want want buy sim europe second sim card plus phone phone sound tune use tmobilei pick carrier reading unlock seems thingprice phone let user go want thanks blu far get think white elegant, -0.4215, 1], [month screen broke glass paper bought model fiance buy screen crack monthsnever, 0.9957, 4], [phone price get ease use large screen switch sim card phone insert phone run coursei make sure phone service provider cricket amazon customer service go keep customer, 0.9422, 5], [everything smart phone price great phone happy take pic, 0.9758, 4]]"
B00QNA63QQ,"[0.6249, 0.9222]","[5, 1]","[[awesome], [didnt, work, get, notification, wasnt, certify, upset, write, review, return, label, print, got, email, volt, solution, say, sent, replacement, prove, amaze, customer, service, well, feeling, timebr, br, update, commend, customer, service, didnt, sent, foot, foot, cable, foot, cable, order, work, foot, kept, car, foot, bedroom, way, work, phone, mount, dash, underneath, usb, charger, cable, charge, phone, day, today, broke, leave, lightning, bit, inside, phone, broke, pull, always, done, past, cut, butter, hot, day, pressure, come, pop, snapbr, think, going, time, hate, cable, month, use, get, turtle, neck, stop, work, apple, cable, didnt, apple, cable, suppose, betterbr, ill, market, look, well, build, quality]]","[[awesome, 0.6249, 5], [didnt work get notification wasnt certify upset write review return label print got email volt solution say sent replacement prove amaze customer service well feeling timebr br update commend customer service didnt sent foot foot cable foot cable order work foot kept car foot bedroom way work phone mount dash underneath usb charger cable charge phone day today broke leave lightning bit inside phone broke pull always done past cut butter hot day pressure come pop snapbr think going time hate cable month use get turtle neck stop work apple cable didnt apple cable suppose betterbr ill market look well build quality, 0.9222, 1]]"
B00QT6KS1U,[0.6884],[1],"[[word, garbage, samsung, galaxy, note, come, realize, work, woudnt, price, scratch, phone, case, cover, think, lens, bring, wireless, provider, check, dont, review, b, pay, review]]","[[word garbage samsung galaxy note come realize work woudnt price scratch phone case cover think lens bring wireless provider check dont review b pay review, 0.6884, 1]]"
B00QUF0GJY,[0.765],[5],"[[fit, case]]","[[fit case, 0.765, 5]]"
B00QV47XLS,[0.5719],[5],"[[granddaughter, love]]","[[granddaughter love, 0.5719, 5]]"
B00QY2ZKJO,[0.85],[5],"[[look, case, didnt, think, metal, case, country, live, get, issue, case, suction, cup, stick, phone, front, case, great]]","[[look case didnt think metal case country live get issue case suction cup stick phone front case great, 0.85, 5]]"
B00R06TE5Y,[0.2846],[3],"[[charge, audio, sound, play, changer, adapter, loop]]","[[charge audio sound play changer adapter loop, 0.2846, 3]]"
B00RBZ0A3E,[-0.296],[5],"[[list, ship, month, half, wear, tear, purchase]]","[[list ship month half wear tear purchase, -0.296, 5]]"
B00RCHVC60,"[0.8173, 0.2492]","[5, 5]","[[pretty, apply, think, prevent, screen, crack, youre, buy, screen, protector, case, prevent, youre, idiot, recommend, product, youre, worry, scratch, im, someone, keep, phone, bag, lot, time, need, protection, key, item], [product, describe, arrive, time, instal, use, tape, side, method, work, purchase]]","[[pretty apply think prevent screen crack youre buy screen protector case prevent youre idiot recommend product youre worry scratch im someone keep phone bag lot time need protection key item, 0.8173, 5], [product describe arrive time instal use tape side method work purchase, 0.2492, 5]]"
B00RFH7BP8,[0.8979],[5],"[[use, day, great, price, hold, credit, card, cash]]","[[use day great price hold credit card cash, 0.8979, 5]]"
B00RPUAUYE,"[0.9118, 0.8225, 0.8834, -0.2924, 0.6369]","[5, 5, 5, 1, 5]","[[junk, protect, phone, drop, phone, time, case, crack], [nice, color, easy, find, button, work], [excellent, fit, look, color, aside], [case, use, glass, laminate, protect, touchscreen, love, orange, color, make, find, im, plan, order, spare, time, case, get, worn]]","[[junk protect phone drop phone time case crack, 0.9118, 5], [nice color easy find button work, 0.8225, 5], [excellent fit look color aside, 0.8834, 5], [case use glass laminate protect touchscreen love orange color make find im plan order spare time case get worn, -0.2924, 1], [, 0.6369, 5]]"
B00S5PZIMW,"[-0.8332, 0.7184, 0.8074, 0.4404, 0.9118]","[1, 1, 5, 2, 5]","[[button, way, press, alway, hit, power, button], [disappoint, dissatisfy, item, purchasedi, havent, item, month, quality, poor, leave, piece, come, apart, gut, wire, came, apart, poor, sound, qualityi, exchange, something, better, money, backi, value, customer, amazon, product, satisfaction, purchase, bluetooth, piece, spouse, defectedpkease, email, yolandabyahoocom, see, yall, rectify, disappointment, poor, quality, item], [everything, want, lifestyle, im, confident, provide, protection], [case, movie, lover, use, phone, stand], [buy, work, love, day, day, broke, clip, part, need, grip, clip, pant, someone, want, buy, dont, clip, anything, fine]]","[[button way press alway hit power button, -0.8332, 1], [disappoint dissatisfy item purchasedi havent item month quality poor leave piece come apart gut wire came apart poor sound qualityi exchange something better money backi value customer amazon product satisfaction purchase bluetooth piece spouse defectedpkease email yolandabyahoocom see yall rectify disappointment poor quality item, 0.7184, 1], [everything want lifestyle im confident provide protection, 0.8074, 5], [case movie lover use phone stand, 0.4404, 2], [buy work love day day broke clip part need grip clip pant someone want buy dont clip anything fine, 0.9118, 5]]"
B00SA4AH06,[0.9574],[5],"[[case, iphone, please, get, iphone, use, heavy, bulky, classy, fit, style, personality, whole, western, theme, awesome]]","[[case iphone please get iphone use heavy bulky classy fit style personality whole western theme awesome, 0.9574, 5]]"
B00SA5QOT8,[0.9455],[5],"[[case, kickstand, work, design, crisp, whats, advertise, case, make, phone, nothing, phase, switch, note, holster, attachment, work]]","[[case kickstand work design crisp whats advertise case make phone nothing phase switch note holster attachment work, 0.9455, 5]]"
B00SK6KBPA,"[0.0, -0.0516, 0.9311, 0.9135, 0.8481]","[5, 2, 4, 4, 5]","[[quality, fast, shipping], [fit, amaze, slim, sleek, plasticgel, feel, grip, havent, drop, knock, wood, know, shock, absorbant, get, mint, green, color], [case, color, look, advertisement, thought, get, turquoise, color, thats, advertise, get, puke, green, color], [product, fit, slim, bulky], [isnt, bulky, see, sparkle, dont, mind, im, light, situation, happens, look, see, mintygreen, picture, show, color, ton, picture, think, purchase, price]]","[[quality fast shipping, 0.0, 5], [fit amaze slim sleek plasticgel feel grip havent drop knock wood know shock absorbant get mint green color, -0.0516, 2], [case color look advertisement thought get turquoise color thats advertise get puke green color, 0.9311, 4], [product fit slim bulky, 0.9135, 4], [isnt bulky see sparkle dont mind im light situation happens look see mintygreen picture show color ton picture think purchase price, 0.8481, 5]]"
B00SNY119E,[-0.2755],[1],"[[didnt, cover, phone, didnt]]","[[didnt cover phone didnt, -0.2755, 1]]"
B00SSXHVOY,[0.6597],[5],[[thanks]],"[[thanks, 0.6597, 5]]"
B00SUAD53Q,[0.8793],[5],"[[fit, card, money, thats, okay, color, look, amaze, buying]]","[[fit card money thats okay color look amaze buying, 0.8793, 5]]"
B00T020WAC,[0.7056],[5],"[[leather, stylus]]","[[leather stylus, 0.7056, 5]]"
B00T45DZW2,[0.7423],[2],"[[quality, fit, husband, allbr, order, receive, medium, ate, product, make, woman, shoe]]","[[quality fit husband allbr order receive medium ate product make woman shoe, 0.7423, 2]]"
B00T45X6Z8,[0.3804],[5],[[cool]],"[[cool, 0.3804, 5]]"
B00TGS3XWO,[0.9782],[5],"[[phone, case, anticipate, reading, review, arrive, weeks, estimate, expect, slid, feel, secure, polish, feel, hold, seller, kind, check, receive, package, felt, request, etcbr, br, recommend, purchase, future]]","[[phone case anticipate reading review arrive weeks estimate expect slid feel secure polish feel hold seller kind check receive package felt request etcbr br recommend purchase future, 0.9782, 5]]"
B00THGPCC4,"[0.6124, 0.4588]","[4, 3]","[[case, great, block, sensor, darken, screen, keep, dial, facetime], [price, sound, muffle, didnt, get, real, case, phone, want, hold, son, love, doesnt, realize, cant, get, drop, wet, dirty]]","[[case great block sensor darken screen keep dial facetime, 0.6124, 4], [price sound muffle didnt get real case phone want hold son love doesnt realize cant get drop wet dirty, 0.4588, 3]]"
B00TOYBSH2,"[0.9452, 0.9281, 0.9664]","[5, 5, 5]","[[temper, glass, protector, clear, time, well, one, blurry, get, dirty, protects, glass, havet, try, hope, product, customer, service], [girlfriend, buy, iphone, get, put, got, daughter, phone, mention, daughter, break, screen, day, iphone, daughter, better, wait, week, cracking, manage, break, month, wised, sport, temper, glass, protector, drop, day, asphalt, get, crack, chip, id, say, cost, v, apple, store, charge, replace, screen, love, replacement, policy, customer, service, superb], [product, doesnt, smear, fingerprint, drop, phone, company, replace, price, value, money, fact, terrific, value, store, charge, product]]","[[temper glass protector clear time well one blurry get dirty protects glass havet try hope product customer service, 0.9452, 5], [girlfriend buy iphone get put got daughter phone mention daughter break screen day iphone daughter better wait week cracking manage break month wised sport temper glass protector drop day asphalt get crack chip id say cost v apple store charge replace screen love replacement policy customer service superb, 0.9281, 5], [product doesnt smear fingerprint drop phone company replace price value money fact terrific value store charge product, 0.9664, 5]]"
B00UAQGNBY,[0.8834],[4],"[[son, think, provide, coverage, love, shipping, picture]]","[[son think provide coverage love shipping picture, 0.8834, 4]]"
B00UO0JBR4,[0.0],[1],"[[phone, galaxy, swim, caselogy, casebr, send]]","[[phone galaxy swim caselogy casebr send, 0.0, 1]]"
B00UTVPP2S,[-0.2263],[1],"[[stop, work]]","[[stop work, -0.2263, 1]]"
B00UV4ICKU,"[0.946, 0.7717]","[5, 5]","[[case, everyone, ask, get, look, book, binder, go, order, brown], [case, look, book, amaze, quality, friend, pick, ask, genuine, leather, beause, couldnt, tell, difference, work, wallet, want, hold, phone, ear, lot, use, bluetooth, car, bluetooth, earpiece, difficult, fold, case, dont, talk, phone, appreciate, magnet, case, magnet, phone, mess, stylus, pen, note, edge, us]]","[[case everyone ask get look book binder go order brown, 0.946, 5], [case look book amaze quality friend pick ask genuine leather beause couldnt tell difference work wallet want hold phone ear lot use bluetooth car bluetooth earpiece difficult fold case dont talk phone appreciate magnet case magnet phone mess stylus pen note edge us, 0.7717, 5]]"
B00UVSO3S6,"[0.8123, 0.8982, 0.3818]","[4, 3, 5]","[[purchase, item, type, person, take, care, device, want, watch, get, scratch, came, screen, protector, rat, star, reflects, body, watch, bumper, find, bit, use, watch, prefer, watch, make, iwatch, feel], [excellent, recommend, itfit, feel, secure, protect, sport, band, frame, scratch], [look, good, protects, watch, make, watch, look, lot, bigger, expect, case]]","[[purchase item type person take care device want watch get scratch came screen protector rat star reflects body watch bumper find bit use watch prefer watch make iwatch feel, 0.8123, 4], [excellent recommend itfit feel secure protect sport band frame scratch, 0.8982, 3], [look good protects watch make watch look lot bigger expect case, 0.3818, 5]]"
B00UYO33PG,"[0.0396, -0.1001]","[1, 2]","[[case, difficult, get, phone, cause, phone, go, fly, try, case, cause, drop, break, part, phone, love, case, lock, lighter, stay, latch], [cool, hard, put, case, somewhere]]","[[case difficult get phone cause phone go fly try case cause drop break part phone love case lock lighter stay latch, 0.0396, 1], [cool hard put case somewhere, -0.1001, 2]]"
B00V4OZV9Q,[-0.1419],[1],"[[case, doesnt, fit, contact, seller, say, go, fix, issue, diddo, buy]]","[[case doesnt fit contact seller say go fix issue diddo buy, -0.1419, 1]]"
B00V7FY44A,[0.9026],[5],"[[reluctant, get, phone, got, deal, price, amazonbr, br, screen, amaze, edge, edge, screen, make, lot, scree, edge, phone, caller, assign, colorsbr, br, second, metal]]","[[reluctant get phone got deal price amazonbr br screen amaze edge edge screen make lot scree edge phone caller assign colorsbr br second metal, 0.9026, 5]]"
B00VFE6KL8,[0.8491],[3],"[[want, love, case, disappoint, right, starter, didnt, took, week, arrive, case, sleek, look, love, recieced, work, week, usb, port, plug, case, charger, br, br, hope, get, issue, resolve, case, brand, convenience]]","[[want love case disappoint right starter didnt took week arrive case sleek look love recieced work week usb port plug case charger br br hope get issue resolve case brand convenience, 0.8491, 3]]"
B00VJLXJQQ,[0.3724],[1],"[[cable, workingbr, quality]]","[[cable workingbr quality, 0.3724, 1]]"
B00VQ7HW2U,[0.3818],[5],"[[work, use, chargres, sound, print, instruction, sheet, size, fortune, cookie, insert, needy, ncis, technonogy, read]]","[[work use chargres sound print instruction sheet size fortune cookie insert needy ncis technonogy read, 0.3818, 5]]"
B00VVR2YA0,"[0.6369, 0.9309]","[5, 5]","[[fit, phone, color, pop, safe, phone, packaging, good, damage, recommend, product, everyone], [case]]","[[fit phone color pop safe phone packaging good damage recommend product everyone, 0.6369, 5], [case, 0.9309, 5]]"
B00VZXSAWQ,[0.6249],[5],"[[case, describe]]","[[case describe, 0.6249, 5]]"
B00W4XWLNU,[0.0],[5],"[[niceit, expect]]","[[niceit expect, 0.0, 5]]"
B00WFLJKOE,[0.5353],[5],[[protection]],"[[protection, 0.5353, 5]]"
B00WGW5P6E,[0.0],[3],"[[handy, buy]]","[[handy buy, 0.0, 3]]"
B00WHF4M9G,[0.7469],[5],"[[take, expect, get, love]]","[[take expect get love, 0.7469, 5]]"
B00WPEID1W,[0.7845],[5],[[compliment]],"[[compliment, 0.7845, 5]]"
