B00007FH7O,"[0.1531, 0.7351]","[3, 5]","[[cushion, ok, didnt, head, band, hold, ear, piece, head], [ship, perfect, fit]]","[[cushion ok didnt head band hold ear piece head, 0.1531, 3], [ship perfect fit, 0.7351, 5]]"
B00XWPZZVO,"[0.7906, 0.9902, 0.0, 0.9966]","[5, 4, 3, 5]","[[try, glass, screen, shield, settle, wish, try, iq, shield, temper, glass, lg, gbr, br, note, lg, g, lg, g, pad, f, tablet, screen, make, gorilla, glass, drop, phone, time, floor, make, tile, slab, time, drop, softhard, case, screen, protection, phone, damage, way, watch, video, drop, test, do, protection, g, screen, shatter, work, drop, reason, decide, go, temper, glass, screen, protector, dont, plan, crazy, drop, test, cant, protector, screen, shatter, make, feel, hinder, usability, phone, way, thats, winwinbr, br, temper, glass, screen, id, get, plastic, film, suppose, help, prevent, dirt, scratch, screen, plastic, one, one, something, work, fine, issue, screen, protector, think, go, temper, glass, mistake, one, try, glass, cover, sensor, part, front, phone, sensor, need, uncover, phone, work, think, work, try, use, phone, phone, handheld, computer, realize, sensor, one, cover, proximity, sensor, phone, us, know, whats, go, phone, call, cover, screen, go, wake, matter, try, couldnt, end, phone, call, wait, end, disconnect, phone, screen, come, point, work, ill, admit, think, phone, issue, heard, problem, proximity, sensor, earlier, model, g, g, something, make, wonder, screen, protector, came, extra, decide, remove, see, work, take, work, put, spare, exact, problem, beforebr, br, wonder, im, write, product, im, reviewing, understand, well, iq, shield, name, brand, hear, one, china, kind, midrange, brand, buy, pic, show, proximity, sensor, cover, shield, came, mail, convince, shield, cut, shape, thing, speaker, microphone, thing, top, front, phone, review, decide, shot, anyway, im, glad, turn, shape, isnt, size, sensor, left, uncover, phone, work, phone, see, sensor, cover, red, front, camera, lens, uncover, tint, beside, thingbr, br, better, didnt, get, shield, center, phone, work, see, pic, position, see, center, instruction, indicate, isnt, center, work, perfect, application, job, shield, work, fact, feel, screen, somehow, shield, apply, imagining, course, apply, shield, swipe, wake, phone, respond, issue, im, day, heavy, use, notice, hint, lag, delay, protector, plan, try, find, iq, shield, brand, temper, glass, screen, protector, tabletbr, br, bottom, line, smartphone, temper, glass, screen, protector, buy], [screen, seem, quality, material, sensitivity, seem, diminish, thicker, screen, protector, application, process, get, air, bubble, go, day], [update, end, receive, replacement, screen, protector, iq, shield, warranty, thank, company, integrity, replacement, screen, protector, apply, well, wish, cover, screen, align, topright, side, bottomleft, side, gap, side, seems, make, quality, package, glass, screen, protector, purchase, went, wifes, g, decide, upgrade, g, order, screen, protector, please, wife, phone, go, bubble, rate, product, star, seems, chance, please, packaging, manufacturer], [screen, saver, easy, install]]","[[try glass screen shield settle wish try iq shield temper glass lg gbr br note lg g lg g pad f tablet screen make gorilla glass drop phone time floor make tile slab time drop softhard case screen protection phone damage way watch video drop test do protection g screen shatter work drop reason decide go temper glass screen protector dont plan crazy drop test cant protector screen shatter make feel hinder usability phone way thats winwinbr br temper glass screen id get plastic film suppose help prevent dirt scratch screen plastic one one something work fine issue screen protector think go temper glass mistake one try glass cover sensor part front phone sensor need uncover phone work think work try use phone phone handheld computer realize sensor one cover proximity sensor phone us know whats go phone call cover screen go wake matter try couldnt end phone call wait end disconnect phone screen come point work ill admit think phone issue heard problem proximity sensor earlier model g g something make wonder screen protector came extra decide remove see work take work put spare exact problem beforebr br wonder im write product im reviewing understand well iq shield name brand hear one china kind midrange brand buy pic show proximity sensor cover shield came mail convince shield cut shape thing speaker microphone thing top front phone review decide shot anyway im glad turn shape isnt size sensor left uncover phone work phone see sensor cover red front camera lens uncover tint beside thingbr br better didnt get shield center phone work see pic position see center instruction indicate isnt center work perfect application job shield work fact feel screen somehow shield apply imagining course apply shield swipe wake phone respond issue im day heavy use notice hint lag delay protector plan try find iq shield brand temper glass screen protector tabletbr br bottom line smartphone temper glass screen protector buy, 0.7906, 5], [screen seem quality material sensitivity seem diminish thicker screen protector application process get air bubble go day, 0.9902, 4], [update end receive replacement screen protector iq shield warranty thank company integrity replacement screen protector apply well wish cover screen align topright side bottomleft side gap side seems make quality package glass screen protector purchase went wifes g decide upgrade g order screen protector please wife phone go bubble rate product star seems chance please packaging manufacturer, 0.0, 3], [screen saver easy install, 0.9966, 5]]"
B00XZ5PSAO,[0.8805],[5],"[[ask, verizon, sale, associate, install, screen, protector, say, make, excellent, choice, happy, product, recommend, others]]","[[ask verizon sale associate install screen protector say make excellent choice happy product recommend others, 0.8805, 5]]"
B00XZXQEO0,[0.8442],[5],"[[case, come]]","[[case come, 0.8442, 5]]"
B00Y7LS794,[0.4215],[4],"[[nice, productiphone, le]]","[[nice productiphone le, 0.4215, 4]]"
B00YGDEU4O,[-0.6668],[3],"[[nice, phone, screen, crack, drop, phone, case, case, broke, hour, got, case, ur, clumsy, dont, recommend, case]]","[[nice phone screen crack drop phone case case broke hour got case ur clumsy dont recommend case, -0.6668, 3]]"
B00YH1XM7Q,[-0.5216],[5],"[[phone, case, month, crack, love, design]]","[[phone case month crack love design, -0.5216, 5]]"
B00YRAFFWC,"[-0.8184, 0.8519]","[3, 5]","[[get, disappoint, glitter, glue, fit], [case, case, look, picture, great, choice, ]]","[[get disappoint glitter glue fit, -0.8184, 3], [case case look picture great choice , 0.8519, 5]]"
B00YUZKG82,[-0.4767],[1],"[[grab, pack, shatter]]","[[grab pack shatter, -0.4767, 1]]"
B00YXNL9AU,[0.886],[5],"[[amaze, thank, candy, touch, great, service]]","[[amaze thank candy touch great service, 0.886, 5]]"
B00ZFLZ45A,[0.4404],[4],"[[hold, charge, watch]]","[[hold charge watch, 0.4404, 4]]"
B00ZGRYC7E,[0.7964],[5],"[[look, person, online, love]]","[[look person online love, 0.7964, 5]]"
B0105TFHHG,[0.8847],[5],"[[life, case, mean, love, gold, pineapple, get, lot, compliment]]","[[life case mean love gold pineapple get lot compliment, 0.8847, 5]]"
B0105X07N6,[0.0],[1],"[[dont, work]]","[[dont work, 0.0, 1]]"
B0107RUGHM,[0.1558],[5],"[[far, get, hang]]","[[far get hang, 0.1558, 5]]"
B0108IKZ5I,[0.6597],[5],"[[nice, protect, cell]]","[[nice protect cell, 0.6597, 5]]"
B010DNMBBE,[0.6725],[1],"[[buy, day, got, samsung, galaxy, edge, fit, perfect, top, buttom, part, piece, cover, earhearing, area, selfie, camera, buttom, cover, home, button, fit, galaxy, edge, want, bike, multitasking, arm, listen, phone, input, plug, headphone, rate, phone, make, iphones, dont]]","[[buy day got samsung galaxy edge fit perfect top buttom part piece cover earhearing area selfie camera buttom cover home button fit galaxy edge want bike multitasking arm listen phone input plug headphone rate phone make iphones dont, 0.6725, 1]]"
B010R5Z76Y,"[0.9109, 0.0, 0.6545]","[5, 1, 5]","[[pick, bluetooth, nokia, smartphone], [update, replacement, arrive, damage, pair, use, talk, mom, phone, sound, clear, end, price, little, earpiece, update, manufacturer, apologize, malformed, earbud, piece, offering, replacement, email, instruction, link, video, re, pair, cell, update, rating, star, customer, service, intervention, expect, keep, post, adjust, rating, follow, receipt, earbud, august, know, cheap, lost, fine, rubber, piece, earbud, malformed, noise, make, startup, shutdown, know, attempt, multiple, time, pair, headset, phone, find, roku, headset, try, case, interference, nada], [samsung, galaxy, prevail, trouble, pair, instruction, vague, put, standby, mode, standby, mode, flash, backtoback, turn, time, get, love, accessory, phone, love, price]]","[[pick bluetooth nokia smartphone, 0.9109, 5], [update replacement arrive damage pair use talk mom phone sound clear end price little earpiece update manufacturer apologize malformed earbud piece offering replacement email instruction link video re pair cell update rating star customer service intervention expect keep post adjust rating follow receipt earbud august know cheap lost fine rubber piece earbud malformed noise make startup shutdown know attempt multiple time pair headset phone find roku headset try case interference nada, 0.0, 1], [samsung galaxy prevail trouble pair instruction vague put standby mode standby mode flash backtoback turn time get love accessory phone love price, 0.6545, 5]]"
B010S0XWJM,[-0.1815],[2],"[[voice, end, sound, muffledtunneled, phone, call, people, time, connect, wouldnt, recommend, sound, quality]]","[[voice end sound muffledtunneled phone call people time connect wouldnt recommend sound quality, -0.1815, 2]]"
B010U6XOSS,[0.5994],[5],"[[nice, watch, fast, shipping]]","[[nice watch fast shipping, 0.5994, 5]]"
B011BN7VRO,[0.9184],[5],"[[style, case, eye, gem, happy, choice]]","[[style case eye gem happy choice, 0.9184, 5]]"
B011RQIIDQ,"[-0.8628, 0.9678, -0.0258, 0.7609]","[2, 5, 3, 5]","[[others, say, space, gray, shiny, steel, black, match, space, gray, apple, watch, match, stainless, steel, space, black, different, color, advertise, space, blackbr, br, go, trouble, develop, product, know, colorbr, br, slide, watch, bit, loose, use, find, mm, band, try, mm, band, jewelry, store, loosebr, br, good, keep, return, item], [color, match, space, grey, apple, watch, clasp, darker, watch, length, match, watch, end, stick, watch, word, claspconnector, longer, watch, lock, place, slide, push, release, buttonbr, br, feel, im, roll, dice, type, product, aside, color, size, seem, time, know, went, star, decide, im, go, keep, ill, give], [adapter, great, try, set, adapter, dont, better, quality, lot, easier, install, swap, band, make, band, look, integrate, apart, watch, watch, opinion, note, purchase, set, mm, watch, band, size, fit, mm, mm, watch, mm, design, make, use, band, pin, size, use, different, pin, adapter, force, use, set, connector, wide, othersbr, br, recommend], [nice, product, easy, use]]","[[others say space gray shiny steel black match space gray apple watch match stainless steel space black different color advertise space blackbr br go trouble develop product know colorbr br slide watch bit loose use find mm band try mm band jewelry store loosebr br good keep return item, -0.8628, 2], [color match space grey apple watch clasp darker watch length match watch end stick watch word claspconnector longer watch lock place slide push release buttonbr br feel im roll dice type product aside color size seem time know went star decide im go keep ill give, 0.9678, 5], [adapter great try set adapter dont better quality lot easier install swap band make band look integrate apart watch watch opinion note purchase set mm watch band size fit mm mm watch mm design make use band pin size use different pin adapter force use set connector wide othersbr br recommend, -0.0258, 3], [nice product easy use, 0.7609, 5]]"
B011U1MS4I,[0.6369],[5],"[[get, day, look, picture]]","[[get day look picture, 0.6369, 5]]"
B012OEVHRO,[0.8313],[5],"[[nice, iphone, case, u, shaco, enjoy, alot]]","[[nice iphone case u shaco enjoy alot, 0.8313, 5]]"
B0131KQ2JS,"[-0.9208, 0.5654, 0.9812]","[2, 4, 5]","[[excellent, case, great, quality, feel, hand, case, texture, doesnt, slide, hand, easy, port, perfect, size, usb, cable, fit], [ok, case, fine, difficult, get, edge, matter, try, keep, peeling, edge, screen, protectori, get, frustrate, rip, screen, protector, bubble, edge, idea, get, case, work, case, ok, great, use, find, something, better], [user, say, make, sure, screen, protector, corner, start, peel, case, fit, case, look, feel, edit, case, isnt, headphoneaux, cord, take, star, fact, mess, screen, protector]]","[[excellent case great quality feel hand case texture doesnt slide hand easy port perfect size usb cable fit, -0.9208, 2], [ok case fine difficult get edge matter try keep peeling edge screen protectori get frustrate rip screen protector bubble edge idea get case work case ok great use find something better, 0.5654, 4], [user say make sure screen protector corner start peel case fit case look feel edit case isnt headphoneaux cord take star fact mess screen protector, 0.9812, 5]]"
