B000281WCU,[0.2732],[4],"[[instruction, suck, need, well, selection, screwsit, mix, match, screw, selection]]","[[instruction suck need well selection screwsit mix match screw selection, 0.2732, 4]]"
B00K4VQZCM,"[0.3182, -0.6555, 0.8885, 0.9412, 0.6249, 0.3818, 0.4939, 0.5859, 0.6249, 0.8481, 0.3245, 0.7783, 0.4737, 0.6249, 0.6249, 0.721, 0.3612, -0.5583, 0.4404, 0.8933, 0.0, 0.7549, 0.3182, 0.6369, 0.8519, 0.2732, 0.4902, 0.7579, 0.3612, 0.7506, 0.0, 0.807, 0.7717, 0.6997, 0.898, 0.5267, 0.6249, 0.5719, 0.0, 0.7579, 0.4404, 0.4404, 0.7475, 0.4404, 0.6956, 0.6808, 0.6249, 0.7845, 0.6359, 0.4404, 0.9459, -0.5849, 0.3612, 0.6249, 0.5719, 0.4404, 0.4404, 0.5003, 0.5984, 0.8271, 0.8658, 0.6249, 0.6249, 0.6369, 0.5719, 0.722, 0.7906, 0.5267, 0.4404, 0.6249, 0.5267, -0.5719, 0.7906, 0.8588, 0.5719, 0.4404, 0.0, -0.6705, 0.4404, -0.2725, 0.9181, 0.872, 0.6705, 0.9231, 0.6249, 0.2144, 0.0, 0.4767, 0.4404, -0.2425, 0.5165, 0.6518, 0.4927, 0.6249, 0.8779, 0.7506, 0.807, -0.6191, 0.9709, 0.6249, 0.2732, 0.924, 0.6593, 0.4927, 0.924, -0.3818, 0.0, 0.8271, 0.7906, -0.5994, 0.7262, 0.2323, 0.8316, 0.2375]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 4, 5, 1, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 1, 5, 5, 5, 5, 5, 1, 5, 4, 5, 3, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 4, 5, 5, 4, 5, 1, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 4, 4, 4, 5, 4]","[[make, product, work], [product, work, fine, price], [purchase, item, dec, last, month, burn, pin, size, hole, area, cord, connector, meet, work, work, edit, anker, sent, replacement, go, year, thanks, customer, service], [buy, year, lightning, cable, break, working, anker, cable, work], [charger, get, glitchy, buy], [happy, choose, oem, sturdy, order], [work, describe, issue, cord, support, device], [dont, buy, ], [sturdy, hold], [work, originali, love, anker, product, th, item, buy, complain], [shippingz, come, premium, box, look, itll], [make, excellent], [cord, work, perfect, iphone, company, stand, product, cord, great, price], [work, oem, bit, longer, good, packaging, work, fine, reason, get, apple], [work, otterbox, defender, case], [work, charge, fast], [item, arrive, work, suppose], [buy, anker, cable, quality, thicker, brand, cable, hold, magconnection, phone], [awesome, replacement, cord, iphone, dont, get, annoy, popup, say, whatever, buy], [im, million, people, apple, inventor, kind, cool, product, cant, seem, make, power, cord, lasting, month, shame, apple, better, cant, wontbr, br, enter, anker, cord, buy, cord, amazon, dollar, needle, say, cord, work, die, find, anker, happy, week, ive, itbr, br, material, design, quality, seem, value, product, teach, apple, thing, think], [quality, good, genuine, apple, one, work], [chord, stop, work, company, sent, perfect], [got, fast, lose, cable, find, recommend], [work, start, detach, week], [cable, seem, lot, well, quality, apple, one, start, use, today, see, v, apple, one], [excellent, oem, quality, recommend], [price], [make, work, appear, construct, apple, lightning, anker, customer, life, quality, stay, price, remain], [pricedelivered, expect, work, charm, satisfy], [work, great], [stuff, cheap, price], [excellent, product], [work, great], [perfect, need], [purchase, item, anker, product, work, customer, service, nothing, world, class], [product], [durabilitycord, month, give, ghost, yeah, crap, anker, stand, excellent, customer, service, replace, cord, warranty, experience, product, fail, give, company, react, id, feel, buying, anker, product, make, purchase], [funcionan, muy, bien], [anker, lightning, cord, arrive, time, fit, device, regardless, case, feel, thicker, cord, work, price], [work, great], [get, discount, product, work, doesnt, cheap, feel, official, apple, cable, sign, fray, fact, fraction, cost, oem, make, admission, price], [advertise, quality, work, purchase], [package, good, warning, msg, incompatibility, material, look, logo, pic, work, price], [product, work, iphone, work, st, gen, ipad, mini, useless, plenty, cable, work, ipad, mini, dont, advise, buy, buying, iphone, charge, synching, data, package, come, indicate, iphone, product, description, say, email, seller, wait, confirm, fact], [love, anker, construction, quality, apparent, purchase, keep, car, need, charge, phone, drive, serve, purpose, mfi, certify, wont, run, accessory, support, message, plug, phone, headache, cheap, cable, use, purchasebr, br, satisfy, relax, know, come, month, warranty], [charger, price], [dont, waste, cash], [product, feel, quality, hope, get, year, feel, product], [make, feelsbr, sturdy, time, month, warranty, casebr, issue, dont, anticipate, like, buy, anker, carbr, charger], [product], [edit, september, receive, glitchy, didnt, work, post, onestar, review, include, detail, problem, concern, cord, surprise, representative, anker, email, day, apologize, offer, replace, charge, deliver, couple, day, surprise, work, apple, lightning, usb, cable, happy, ankers, prompt, response, fix, problem, experience, order, issue, product, quality, seem, fix, problem, great, customer, service, august, reading, review, expectation, connection, charge, sync, play, get, work, held, angle, disturb, fall, place, stop, charge, keep, eye, yesterday, take, half, day, charge, iphone, keep, quit, charge, random], [work, include, case, phone], [delivery, work, describe], [work, ever, receive, accessory, support, iphone, message, product], [arrive, work, price, star], [thanks], [amaze, work, stronger, got, phone], [work, oem, feel, sturdy], [buy, think, cheap, need, pretty, im, surprise, hasnt, stop, work, extra, case, need, wont, need, get, price, apple], [im, happy, anker, product, cost, buying, usb, cord, apple, store, seem, build, better, apple, cord, fray, quit, work, month, purchase, look, anker, product, shop], [buy, buy, whenever, need], [work, length], [make, value], [work, charm, buying, apple, store, quality, seem], [yes, super, warranty, plus, cord, seem, sturdy, connect, joint, br, note, plug, lighten, side, wont, charge, anker, side, think], [product, fast, delivery, work], [work], [amazon, vendor, sell, anker, cable, order, anker, cable, arrive, day, package, carton, protect, pad, envelope, enclose, number, customer, support, month, warrantybr, br, cable, make, quality, apple, charging, cable, fail, life, bunch, purse, book, bag, floorboard, truck, odds, anker, cable, give, month, service, need, replace], [work, right, box, cheaper, apple, brand, cable], [correct, product, ship, promissed], [replacement, usblightning, function, apple, supply, iphone, syncing, charge, etc], [come, mail, time, use, tell, go, hold, sturdy], [havent, use, box, felt, apple, flimsy, think, make, charger, well, wheres, money, work, daughter, im, go, buy, wiring, expose], [work], [work, iphone], [product, fast, ship], [hope, purchase, today], [weeks], [work, apple, cord], [work, great], [work, great], [write, review, anker, product], [work, day, stop, work, got, apple, warn, non, certify, device, longer, use, charge], [order, cable, order, rest, family, apple, cable, wear, feel, sturdy, cable, price, made, decision, buy, extra, leave, car, keep, anker, charger, extra, sturdiness, cable, allow, worry, treatment, receives, car, price, durability, quality, good, win, win, win, book, anker, product, satisfy, replacement, power, item], [anything, apple, accessory, time, tell, hold], [updatebr, br, anker, contact, offer, send, replacement, cable, company, give, die, leave, review, intact, update, week, replacement, work, outbr, br, iphone, ipad, ipad, mini, vary, age, apple, cable, start, die, year, replacing, piecemealbr, br, anker, purchase, others, ft, lukati, ft, ixcc, see, review, hold, june, start, give, dread, accessory, message, august, try, tip, trick, clean, lightning, end, clean, port, device, etc, charge, minute, stop, try, power, source, iphone, block, ipad, block, multi, gun, wall, power, usb, resultsbr, br, fine, last, least, month, use], [device, support, message, using, charging, cable, month, issue], [work], [need, half, price], [cheap, cable, go, purchase, wow, charging], [lightning, go, construction, flimsy, one, apple, provides, come, month, warranty, product], [cord, lightning, fast, charge], [charger, exceed, expectation, build, quality, excellent, problems, lightning, connector, connection, point, protect, hold, use, car, time, issue], [strain, relief, connector, work], [product, fast, delivery, refer, friend, order], [work, great, price], [receive, lightning, cord, day, purchase, please, speedy, delivery, product, havent, issue, charge, iphone, feel, sturdy, cord, recommend, anyone, need, cord, month, warranty, definite], [amaze, product, price], [product, different, anker, cable, none, let, form, factor, allow, work, wife, defender, case, challenge, cable], [feel, lot, sturdier, apple], [work, splendid, reason, doesnt, work, vehicle, ipad, mini, work, iphone], [work, great, feel, built, apple, provide, product], [decent, cord, price, appears, make, connector, provide, fit, end, get, tire, replace, apple, oem, cord, month, longer], [work, problem], [product, well, cheapies, doesnt, work, perfect, ipads], [buy, c, rebuy, lighten, cord, buy, apple, want, carry, got, month, im, happy, work, fine, feel, bit, apple, one, buy], [product], [name, brand, opinion, way, better, price, hope, keep, price]]","[[make product work, 0.3182, 5], [product work fine price, -0.6555, 5], [purchase item dec last month burn pin size hole area cord connector meet work work edit anker sent replacement go year thanks customer service, 0.8885, 5], [buy year lightning cable break working anker cable work, 0.9412, 5], [charger get glitchy buy, 0.6249, 5], [happy choose oem sturdy order, 0.3818, 5], [work describe issue cord support device, 0.4939, 5], [dont buy , 0.5859, 5], [sturdy hold, 0.6249, 5], [work originali love anker product th item buy complain, 0.8481, 5], [shippingz come premium box look itll, 0.3245, 5], [make excellent, 0.7783, 5], [cord work perfect iphone company stand product cord great price, 0.4737, 4], [work oem bit longer good packaging work fine reason get apple, 0.6249, 5], [work otterbox defender case, 0.6249, 5], [work charge fast, 0.721, 5], [item arrive work suppose, 0.3612, 5], [buy anker cable quality thicker brand cable hold magconnection phone, -0.5583, 5], [awesome replacement cord iphone dont get annoy popup say whatever buy, 0.4404, 4], [im million people apple inventor kind cool product cant seem make power cord lasting month shame apple better cant wontbr br enter anker cord buy cord amazon dollar needle say cord work die find anker happy week ive itbr br material design quality seem value product teach apple thing think, 0.8933, 5], [quality good genuine apple one work, 0.0, 5], [chord stop work company sent perfect, 0.7549, 5], [got fast lose cable find recommend, 0.3182, 5], [work start detach week, 0.6369, 5], [cable seem lot well quality apple one start use today see v apple one, 0.8519, 4], [excellent oem quality recommend, 0.2732, 5], [price, 0.4902, 5], [make work appear construct apple lightning anker customer life quality stay price remain, 0.7579, 4], [pricedelivered expect work charm satisfy, 0.3612, 5], [work great, 0.7506, 5], [stuff cheap price, 0.0, 5], [excellent product, 0.807, 5], [work great, 0.7717, 5], [perfect need, 0.6997, 5], [purchase item anker product work customer service nothing world class, 0.898, 5], [product, 0.5267, 5], [durabilitycord month give ghost yeah crap anker stand excellent customer service replace cord warranty experience product fail give company react id feel buying anker product make purchase, 0.6249, 5], [funcionan muy bien, 0.5719, 5], [anker lightning cord arrive time fit device regardless case feel thicker cord work price, 0.0, 5], [work great, 0.7579, 5], [get discount product work doesnt cheap feel official apple cable sign fray fact fraction cost oem make admission price, 0.4404, 5], [advertise quality work purchase, 0.4404, 5], [package good warning msg incompatibility material look logo pic work price, 0.7475, 5], [product work iphone work st gen ipad mini useless plenty cable work ipad mini dont advise buy buying iphone charge synching data package come indicate iphone product description say email seller wait confirm fact, 0.4404, 5], [love anker construction quality apparent purchase keep car need charge phone drive serve purpose mfi certify wont run accessory support message plug phone headache cheap cable use purchasebr br satisfy relax know come month warranty, 0.6956, 5], [charger price, 0.6808, 4], [dont waste cash, 0.6249, 5], [product feel quality hope get year feel product, 0.7845, 5], [make feelsbr sturdy time month warranty casebr issue dont anticipate like buy anker carbr charger, 0.6359, 4], [product, 0.4404, 4], [edit september receive glitchy didnt work post onestar review include detail problem concern cord surprise representative anker email day apologize offer replace charge deliver couple day surprise work apple lightning usb cable happy ankers prompt response fix problem experience order issue product quality seem fix problem great customer service august reading review expectation connection charge sync play get work held angle disturb fall place stop charge keep eye yesterday take half day charge iphone keep quit charge random, 0.9459, 5], [work include case phone, -0.5849, 1], [delivery work describe, 0.3612, 5], [work ever receive accessory support iphone message product, 0.6249, 5], [arrive work price star, 0.5719, 5], [thanks, 0.4404, 5], [amaze work stronger got phone, 0.4404, 4], [work oem feel sturdy, 0.5003, 5], [buy think cheap need pretty im surprise hasnt stop work extra case need wont need get price apple, 0.5984, 5], [im happy anker product cost buying usb cord apple store seem build better apple cord fray quit work month purchase look anker product shop, 0.8271, 5], [buy buy whenever need, 0.8658, 5], [work length, 0.6249, 5], [make value, 0.6249, 5], [work charm buying apple store quality seem, 0.6369, 5], [yes super warranty plus cord seem sturdy connect joint br note plug lighten side wont charge anker side think, 0.5719, 5], [product fast delivery work, 0.722, 5], [work, 0.7906, 5], [amazon vendor sell anker cable order anker cable arrive day package carton protect pad envelope enclose number customer support month warrantybr br cable make quality apple charging cable fail life bunch purse book bag floorboard truck odds anker cable give month service need replace, 0.5267, 5], [work right box cheaper apple brand cable, 0.4404, 5], [correct product ship promissed, 0.6249, 4], [replacement usblightning function apple supply iphone syncing charge etc, 0.5267, 5], [come mail time use tell go hold sturdy, -0.5719, 1], [havent use box felt apple flimsy think make charger well wheres money work daughter im go buy wiring expose, 0.7906, 5], [work, 0.8588, 5], [work iphone, 0.5719, 5], [product fast ship, 0.4404, 5], [hope purchase today, 0.0, 5], [weeks, -0.6705, 1], [work apple cord, 0.4404, 5], [work great, -0.2725, 4], [work great, 0.9181, 5], [write review anker product, 0.872, 3], [work day stop work got apple warn non certify device longer use charge, 0.6705, 5], [order cable order rest family apple cable wear feel sturdy cable price made decision buy extra leave car keep anker charger extra sturdiness cable allow worry treatment receives car price durability quality good win win win book anker product satisfy replacement power item, 0.9231, 5], [anything apple accessory time tell hold, 0.6249, 5], [updatebr br anker contact offer send replacement cable company give die leave review intact update week replacement work outbr br iphone ipad ipad mini vary age apple cable start die year replacing piecemealbr br anker purchase others ft lukati ft ixcc see review hold june start give dread accessory message august try tip trick clean lightning end clean port device etc charge minute stop try power source iphone block ipad block multi gun wall power usb resultsbr br fine last least month use, 0.2144, 5], [device support message using charging cable month issue, 0.0, 5], [work, 0.4767, 5], [need half price, 0.4404, 5], [cheap cable go purchase wow charging, -0.2425, 1], [lightning go construction flimsy one apple provides come month warranty product, 0.5165, 5], [cord lightning fast charge, 0.6518, 5], [charger exceed expectation build quality excellent problems lightning connector connection point protect hold use car time issue, 0.4927, 4], [strain relief connector work, 0.6249, 5], [product fast delivery refer friend order, 0.8779, 5], [work great price, 0.7506, 4], [receive lightning cord day purchase please speedy delivery product havent issue charge iphone feel sturdy cord recommend anyone need cord month warranty definite, 0.807, 5], [amaze product price, -0.6191, 1], [product different anker cable none let form factor allow work wife defender case challenge cable, 0.9709, 5], [feel lot sturdier apple, 0.6249, 5], [work splendid reason doesnt work vehicle ipad mini work iphone, 0.2732, 4], [work great feel built apple provide product, 0.924, 5], [decent cord price appears make connector provide fit end get tire replace apple oem cord month longer, 0.6593, 5], [work problem, 0.4927, 5], [product well cheapies doesnt work perfect ipads, 0.924, 5], [buy c rebuy lighten cord buy apple want carry got month im happy work fine feel bit apple one buy, -0.3818, 5], [product, 0.0, 4], [name brand opinion way better price hope keep price, 0.8271, 5], [, 0.7906, 5], [, -0.5994, 4], [, 0.7262, 4], [, 0.2323, 4], [, 0.8316, 5], [, 0.2375, 4]]"
B00K8K7ICK,"[0.8996, 0.4404, 0.4215]","[5, 4, 4]","[[product], [amaze, phone, case, husband, work, contraction, drop, phone, sooo, time, phone, bounce, protect, phone, material, phone, make, amaze, recommend, give, try], [nice]]","[[product, 0.8996, 5], [amaze phone case husband work contraction drop phone sooo time phone bounce protect phone material phone make amaze recommend give try, 0.4404, 4], [nice, 0.4215, 4]]"
B00KAXEQ84,[0.0],[3],"[[strap, come, st, week]]","[[strap come st week, 0.0, 3]]"
B00KIPY0WQ,[0.9246],[5],"[[product, look, protects, phone]]","[[product look protects phone, 0.9246, 5]]"
B00KM0UM0Q,"[0.2111, 0.836, 0.8122]","[1, 4, 5]","[[boggle, embarrass, wear], [use, get, hang, love, use, apple, watch, run], [charge, hook, theres, slight, sound, bass, heavy, something, videosmusic, set]]","[[boggle embarrass wear, 0.2111, 1], [use get hang love use apple watch run, 0.836, 4], [charge hook theres slight sound bass heavy something videosmusic set, 0.8122, 5]]"
B00KQAFVJY,[-0.7797],[1],"[[disappoint, battery, set, receive, charge, hold, charge, hour, run, scan, discover, cell, cell, send, replacement, sellerbr, receive, replacement, run, cell, kicker, describe, battery, battery, oem, poor, quality, battery, business, practice]]","[[disappoint battery set receive charge hold charge hour run scan discover cell cell send replacement sellerbr receive replacement run cell kicker describe battery battery oem poor quality battery business practice, -0.7797, 1]]"
B00KS2MJGS,"[0.1513, 0.6249, 0.6249, 0.8548, 0.0, 0.6369, 0.6369, 0.1779]","[5, 5, 5, 5, 4, 5, 5, 5]","[[world, phone, case, wife, wife, say, case, pass, test, understatement, fit, button, operate, port, cover], [ship, arrive, look, work], [slim, sleek], [perfect, fit, protection, average, bump, drop, well, anything, otter, put, fraction, inflate, price], [fit, galaxy, mini], [sturdy, great, attention, detail, phone, fit, control, improvement, make, add, magnet, complaint], [case], [case, fit, phone]]","[[world phone case wife wife say case pass test understatement fit button operate port cover, 0.1513, 5], [ship arrive look work, 0.6249, 5], [slim sleek, 0.6249, 5], [perfect fit protection average bump drop well anything otter put fraction inflate price, 0.8548, 5], [fit galaxy mini, 0.0, 4], [sturdy great attention detail phone fit control improvement make add magnet complaint, 0.6369, 5], [case, 0.6369, 5], [case fit phone, 0.1779, 5]]"
B00KVIGG54,"[0.802, 0.0]","[4, 2]","[[lg, g, mini, g], [install, stay, put, scratch, thought]]","[[lg g mini g, 0.802, 4], [install stay put scratch thought, 0.0, 2]]"
B00L2PE12U,"[-0.0516, 0.5859, 0.0534, 0.9799, 0.6249]","[3, 5, 5, 5, 5]","[[make, phone, look, clear, lie], [amaze, stuff, make, dumb], [awesome, quality, husband, put, test, time], [suppose, fit, samsung, galaxy, cut, home, button, x, cut, x, lgbr, br, corner, cut, radius, phone, serve, purpose, protect, phone, glass], [fit, make, phone, look, brand, anyone, nice, glass, protector, put, bubble, fit, break, help, break]]","[[make phone look clear lie, -0.0516, 3], [amaze stuff make dumb, 0.5859, 5], [awesome quality husband put test time, 0.0534, 5], [suppose fit samsung galaxy cut home button x cut x lgbr br corner cut radius phone serve purpose protect phone glass, 0.9799, 5], [fit make phone look brand anyone nice glass protector put bubble fit break help break, 0.6249, 5]]"
B00L876W06,[0.8316],[3],"[[case, stylus, penit, great, send]]","[[case stylus penit great send, 0.8316, 3]]"
B00LAIKSIA,[-0.3111],[1],"[[waste, money, custom, make, phone, case, crappy, plastic, case, sticker, sticker, isnt, apply]]","[[waste money custom make phone case crappy plastic case sticker sticker isnt apply, -0.3111, 1]]"
B00LBAGLGA,"[0.0, -0.4767]","[1, 1]","[[case, receive, break, package], [lot, flimsier, expect]]","[[case receive break package, 0.0, 1], [lot flimsier expect, -0.4767, 1]]"
B00LHI682S,"[0.453, 0.25]","[5, 4]","[[work, issue], [look, genuine, notice, diffence, quality, purchase, battery, seller, v, verizon, performance, battery, save, buy, phone, didnt, want, thank, ]]","[[work issue, 0.453, 5], [look genuine notice diffence quality purchase battery seller v verizon performance battery save buy phone didnt want thank , 0.25, 4]]"
B00LMXL8RS,[0.4588],[5],"[[work, put]]","[[work put, 0.4588, 5]]"
B00LOYSGAC,[0.6249],[5],"[[case, awesome]]","[[case awesome, 0.6249, 5]]"
B00LSYYK1M,"[-0.9721, 0.0, -0.8335, 0.8965, 0.8555]","[1, 5, 1, 3, 5]","[[work, advertise], [rat, zero, star, electronics, purchase, make, year, thing, travel, lot, work, car, noisy, airport, week, suppression, suppress, background, noise, voice, cut, try, placement, found, smash, face, understand, end, hear, anyone, drive, noisy, environment, smash, earpiece, ear, hold, hand, either, receive, product, fact, thing, market, threw, window, drive, frustrating, try, business, person, try, conduct, business, mobile, world, epic, failure, product], [construction, solid, button, perfect, place, quality, great, wear, hour, noticebattery, life, outstandingbr, doesnt, stay, put, sweaty, condition, im, talk, run, talk, hot, summer, day, sweat, slip, requires, constant, readjust, speaker, portion, headset, ear, sits, top, silicone, piece, guide, sound, ear, canalbr, part, product, design, piece, put], [worst, bluetooth, charge, suck], [bluetooth, ive, battery, lifeand, price]]","[[work advertise, -0.9721, 1], [rat zero star electronics purchase make year thing travel lot work car noisy airport week suppression suppress background noise voice cut try placement found smash face understand end hear anyone drive noisy environment smash earpiece ear hold hand either receive product fact thing market threw window drive frustrating try business person try conduct business mobile world epic failure product, 0.0, 5], [construction solid button perfect place quality great wear hour noticebattery life outstandingbr doesnt stay put sweaty condition im talk run talk hot summer day sweat slip requires constant readjust speaker portion headset ear sits top silicone piece guide sound ear canalbr part product design piece put, -0.8335, 1], [worst bluetooth charge suck, 0.8965, 3], [bluetooth ive battery lifeand price, 0.8555, 5]]"
B00M1I0Y46,[0.7269],[3],[[cheap]],"[[cheap, 0.7269, 3]]"
B00M3Z4FH4,[0.4404],[5],"[[stuff, bluetooth, connect, say, avoid, use, charge, weird]]","[[stuff bluetooth connect say avoid use charge weird, 0.4404, 5]]"
B00MFT5OZU,"[0.0, 0.2354]","[1, 5]","[[cord, plug, wall, switch, room, work], [cord, week, phone, charge, port, need, repair, cord, charge, place, position, find, phone, need, far, wall, charger, adapter, work, fine]]","[[cord plug wall switch room work, 0.0, 1], [cord week phone charge port need repair cord charge place position find phone need far wall charger adapter work fine, 0.2354, 5]]"
B00MHAMZOU,[0.802],[4],"[[fit, color, make, find, lay, screen, want]]","[[fit color make find lay screen want, 0.802, 4]]"
B00MHWSN0S,"[0.4767, 0.9747, 0.8588, 0.8442]","[5, 5, 5, 5]","[[happy, case, nice, feel, hand, protection, great, wife, saw, open, put, phone, like, decide, take, lol, order, case, recommend], [case, keep, phone, give, grip, feel, drop, case, week, try, find, something], [case, simple, slim, robust, nononsense, lot, case, get, bit, shabby, time, plastic, socket, get, bite, slide, month, look, thats, drop, phone, couple, week]]","[[happy case nice feel hand protection great wife saw open put phone like decide take lol order case recommend, 0.4767, 5], [case keep phone give grip feel drop case week try find something, 0.9747, 5], [case simple slim robust nononsense lot case get bit shabby time plastic socket get bite slide month look thats drop phone couple week, 0.8588, 5], [, 0.8442, 5]]"
B00MI8ORG0,[0.9668],[5],"[[drop, phone, time, case, protect, drop, wash, machine, fill, toilet, phone, perfect, review, make, problem, material, lip, front, phone, slim, see, iphone, color, like, material, smooth, wont, slip, hand, pocket, easy, satisfy]]","[[drop phone time case protect drop wash machine fill toilet phone perfect review make problem material lip front phone slim see iphone color like material smooth wont slip hand pocket easy satisfy, 0.9668, 5]]"
B00MQQQHM6,[0.8225],[4],"[[nice, case, add, lot, bulk, phone, make, spot, phone, make, phone, hold]]","[[nice case add lot bulk phone make spot phone make phone hold, 0.8225, 4]]"
B00MV9XR80,"[-0.3875, 0.0]","[2, 2]","[[case, arrive, shown, online, dont, care, product]]","[[case arrive shown online dont care product, -0.3875, 2], [, 0.0, 2]]"
B00N1AG5N2,[0.7645],[5],"[[worth, investment, protect, phone, case, save, iphone, time]]","[[worth investment protect phone case save iphone time, 0.7645, 5]]"
B00NF4SXSO,[0.8519],[5],"[[love, otterbox, defender, director, agency, multiple, phone, help, prevent, replacement, cost]]","[[love otterbox defender director agency multiple phone help prevent replacement cost, 0.8519, 5]]"
B00NL863NQ,"[0.4927, 0.6249, 0.4404, -0.7096]","[4, 5, 5, 1]","[[fit, great], [item, arrive, expect, quality, product], [product], [screen, protector, finish, screen, nasty, texture]]","[[fit great, 0.4927, 4], [item arrive expect quality product, 0.6249, 5], [product, 0.4404, 5], [screen protector finish screen nasty texture, -0.7096, 1]]"
B00NLOVGT6,[0.8966],[3],"[[super, cute, design, come, dont, waste, money, ]]","[[super cute design come dont waste money , 0.8966, 3]]"
B00NM38AI6,[0.6249],[5],"[[sleek, slim, light, weight, product]]","[[sleek slim light weight product, 0.6249, 5]]"
B00NQBNB4W,[0.0],[3],"[[moto, x, nd, generation]]","[[moto x nd generation, 0.0, 3]]"
B00NQGFQ7C,"[-0.1513, 0.7351, 0.9031]","[3, 3, 1]","[[family, great, broke, get, chose, price, use, didnt, come, plate, glitch, time, week, force, turn, week, lock, point, battery, there, go, apple, plenty, iphones, money, phone, market, aka, iphone, sblu, win, less, amazon, ive, order, anothersad, amazon, sent, phone, sooooim, go, phone, week, hope, u, well, luck], [screen, scratch, phone, amaze], [cheap, penny, light, thin, battery, lifebr, br, give, star, becausebr, update, cause, wifi, connectivity, issue, turn, phone, multiple, time, day, wifi, stop, detect, networksbr, mm, audio, jack, headphonesaux, quiet, id, say, need, boost, order, match, phone, app, pair, headphone, device, im, plug, aux, keep, lumia, car, musicbr, go, sending, text, message, button, press, press, happens, restart, phone, stop, doesnt, happen, app, facebook, messenger]]","[[family great broke get chose price use didnt come plate glitch time week force turn week lock point battery there go apple plenty iphones money phone market aka iphone sblu win less amazon ive order anothersad amazon sent phone sooooim go phone week hope u well luck, -0.1513, 3], [screen scratch phone amaze, 0.7351, 3], [cheap penny light thin battery lifebr br give star becausebr update cause wifi connectivity issue turn phone multiple time day wifi stop detect networksbr mm audio jack headphonesaux quiet id say need boost order match phone app pair headphone device im plug aux keep lumia car musicbr go sending text message button press press happens restart phone stop doesnt happen app facebook messenger, 0.9031, 1]]"
B00NRD1LRS,"[0.6369, 0.7351, 0.4215]","[5, 5, 5]","[[perfect, fit], [save, note, get]]","[[perfect fit, 0.6369, 5], [save note get, 0.7351, 5], [, 0.4215, 5]]"
B00NT885WA,"[0.0, -0.0258, 0.9014, 0.9579]","[1, 1, 5, 5]","[[product, apple, certify, work, device, iphone, ipad, air, ], [weve, cord, week, break, light, connection, end, come, amazon, make, please], [cord, charger, doesnt, work, front, van, buy, run, trunk, driver, seat, need, power, phone, use, gps, work, color], [quality, cord, take, couple, day, item, cord, rubber, wrap, cord, make, thats, interest, wrap, woven, fiber, sort, seem, awhile, length]]","[[product apple certify work device iphone ipad air , 0.0, 1], [weve cord week break light connection end come amazon make please, -0.0258, 1], [cord charger doesnt work front van buy run trunk driver seat need power phone use gps work color, 0.9014, 5], [quality cord take couple day item cord rubber wrap cord make thats interest wrap woven fiber sort seem awhile length, 0.9579, 5]]"
B00NTJKN7E,"[0.0, 0.8294]","[5, 4]","[[wish, bit, slimmer, overall, good, case], [work, expect]]","[[wish bit slimmer overall good case, 0.0, 5], [work expect, 0.8294, 4]]"
B00NTZPYDQ,"[-0.2732, 0.6249]","[2, 5]","[[way, air, pocket, matter, try, get, otterbox, get], [work, great]]","[[way air pocket matter try get otterbox get, -0.2732, 2], [work great, 0.6249, 5]]"
B00NU5EK4Y,[0.6124],[2],"[[case, great, broke, kickstand, day, yes, carefull, part, snap]]","[[case great broke kickstand day yes carefull part snap, 0.6124, 2]]"
B00NWJ4S5E,[0.0],[5],[[excelent]],"[[excelent, 0.0, 5]]"
B00O0QGJ0K,[0.3125],[4],"[[look, amaze, doesnt, protect, phone, fell, case, crack]]","[[look amaze doesnt protect phone fell case crack, 0.3125, 4]]"
B00O1PJHN6,[0.4404],[5],[[product]],"[[product, 0.4404, 5]]"
B00O77H776,[0.8519],[5],"[[receive, mine, today, im, impress, dandycases, redesign, case, come, piece, silicone, skin, overlay, design, buy, year, last, month, repurchase, get, phone, piece, rip, silicone, crack, case, theyve, fix, elephant, case, piece, slip, phone, purchase, buy, brand, case, phone, update, review, use, period, time, know, user, phone, drop, dandycase, longer]]","[[receive mine today im impress dandycases redesign case come piece silicone skin overlay design buy year last month repurchase get phone piece rip silicone crack case theyve fix elephant case piece slip phone purchase buy brand case phone update review use period time know user phone drop dandycase longer, 0.8519, 5]]"
B00O7PZ2Y8,"[0.0, -0.4576]","[2, 1]","[[inferior, purchase, charge, hour], [audio, buzz]]","[[inferior purchase charge hour, 0.0, 2], [audio buzz, -0.4576, 1]]"
B00O8B7BT0,"[0.4927, 0.4404, 0.9569]","[5, 4, 5]","[[use, reccomend, others], [stereo], [everyday, learn, thing, make, speaker, car, sound, well, got, amazon, car, toy, install, instal, car, stereo, way, cheaper, recommend, stereo, everyone]]","[[use reccomend others, 0.4927, 5], [stereo, 0.4404, 4], [everyday learn thing make speaker car sound well got amazon car toy install instal car stereo way cheaper recommend stereo everyone, 0.9569, 5]]"
