B000MGFV38,[0.9246],[5],"[[use, year, awesome, value, look, nice]]","[[use year awesome value look nice, 0.9246, 5]]"
B00PTHU9BO,"[0.8945, 0.2477, 0.7003, 0.6249, 0.8901, 0.9006, 0.8619, 0.6908, 0.0, 0.9231, 0.6249, 0.1531, 0.4404, 0.8316, 0.6369, 0.3612, 0.8655, 0.6249, 0.4215, 0.6249, 0.955, 0.1779, 0.8122, 0.9948, -0.4588, 0.8231, 0.7159, 0.9295]","[4, 4, 5, 5, 4, 4, 2, 5, 3, 5, 5, 4, 5, 4, 5, 1, 5, 5, 5, 5, 5, 4, 5, 5, 1, 5, 4, 4]","[[nice, case, lightweight, fit], [nice, case, leaf, phone, protect, instal, case, drop, phone, foot, ladder, phone, survive, product], [work, expect, anker, product, device, ipads, ipda, mini, iphones, remove, clean, phone, ie, wont, break, take, apart, competitiors], [feel, knowing, phone, protect, degree], [case, well, phone, case, hear, use, headphone, drop, phone, time, height, issue, complaint, screen, cover, develop, pattern, look, wet, underneath, phone], [done, everything, expect, drop, phone, time, spill, dip, hold], [case, great, value, slimmer, otterbox, case, slight, rainbow, effect, screen, saver, see, screen, rainbow, screen], [quality, price, take, time, get, hang, open, charging, headphone, hole, dont, get, stuck, protects, phone, fit, recommend, youre, consider, dont, need, waterproofingdont, cost], [case, nothing, say, case, fit, offer, screen, protection], [case, protects, phone, headphone, jack, charge, port, cover, generation, phone, issue, pocket, lint, become, jam, port, protectedbr, br, annoyance, try, operate, phone, damp, hand, environment, moisture, wick, finger, air, screen, screen, require, case, wipe, screen, however, case, credit, situation, decrease, screen, sensitivity, use, screen, protector], [product, greater, price, quick, delivery, satisfy, purchase], [case, case, otterbox, others, case, left, something, desiredbr, br, feel, cheap, rubber, start, front, otterbox, offer, protection, thicker, difficulty, texting, case, bevel, edge, face, casebr, br, anker, perfect, thin, light, phone, built, screen, protector, text, case, display, remain, bright, get, screen, protector, happen, make, wonder, anker, case, water, prone, drop, phone, toilet, case, case, add, bulk, phone, feel, hand, non, charger, cable, earbuds, work, case, yaybr, br, recommend, case, friend, buy, love, replace, price, cant, go, case, price, otterbox, anker, please, dont, id, buy, case, fact, im, go, order, color], [excite, case, disappoint, case, look, review, order, case, disappoint, case, end, create, glass, screen, protector, lift, side, case, make, tap, noise, type, screen, protector, time, put, case, felt, corner, iphone, scratch, wish, product, sent, wasnt, recommend, case, thing, work, took, sharp, knife, cut, maybe, make, case, buy, waste, hurt, dont, job, thats, money, earn, work], [case, great, compare, others, meet, requirement, look, price, cant, beat], [water], [case, thinner, part, thick, edge, wich, make, iphone, feel, expect, look, feel, case, complaint, price], [price, protection], [product, fit, phone, increase, size, phone], [case], [stand, cover, port, ear, phone, need, nail, turn, ringer, deep, ive, issue], [case, slim, design, easy, pull, pocket, provide, secure, grip, feel, screen, protector, front, instal, protector, work, till, built, protector, start, stick, instal, notice, dust, kept, get, attach, screen, protector, remove, case, cut, attach, protect, film, case, leave, instal, work, perfect], [nice, build, screen, protector, fit, pocket, criticism, charge, phone, take, case, apart, connection, doesnt, fit, phone, case, open], [buy, case, year, son, love, fit, phone], [perforate, screen, protector, protect, moisture, rainbow, effect, isnt, perforate, rainbow, case, casebr, br, update, second, case, order, know, perforate, build, screen, protector, take, description, screen, perforate], [work, great, light, cover, charge, headset, port, keep, water, cut, dont, want, bother], [awesome]]","[[nice case lightweight fit, 0.8945, 4], [nice case leaf phone protect instal case drop phone foot ladder phone survive product, 0.2477, 4], [work expect anker product device ipads ipda mini iphones remove clean phone ie wont break take apart competitiors, 0.7003, 5], [feel knowing phone protect degree, 0.6249, 5], [case well phone case hear use headphone drop phone time height issue complaint screen cover develop pattern look wet underneath phone, 0.8901, 4], [done everything expect drop phone time spill dip hold, 0.9006, 4], [case great value slimmer otterbox case slight rainbow effect screen saver see screen rainbow screen, 0.8619, 2], [quality price take time get hang open charging headphone hole dont get stuck protects phone fit recommend youre consider dont need waterproofingdont cost, 0.6908, 5], [case nothing say case fit offer screen protection, 0.0, 3], [case protects phone headphone jack charge port cover generation phone issue pocket lint become jam port protectedbr br annoyance try operate phone damp hand environment moisture wick finger air screen screen require case wipe screen however case credit situation decrease screen sensitivity use screen protector, 0.9231, 5], [product greater price quick delivery satisfy purchase, 0.6249, 5], [case case otterbox others case left something desiredbr br feel cheap rubber start front otterbox offer protection thicker difficulty texting case bevel edge face casebr br anker perfect thin light phone built screen protector text case display remain bright get screen protector happen make wonder anker case water prone drop phone toilet case case add bulk phone feel hand non charger cable earbuds work case yaybr br recommend case friend buy love replace price cant go case price otterbox anker please dont id buy case fact im go order color, 0.1531, 4], [excite case disappoint case look review order case disappoint case end create glass screen protector lift side case make tap noise type screen protector time put case felt corner iphone scratch wish product sent wasnt recommend case thing work took sharp knife cut maybe make case buy waste hurt dont job thats money earn work, 0.4404, 5], [case great compare others meet requirement look price cant beat, 0.8316, 4], [water, 0.6369, 5], [case thinner part thick edge wich make iphone feel expect look feel case complaint price, 0.3612, 1], [price protection, 0.8655, 5], [product fit phone increase size phone, 0.6249, 5], [case, 0.4215, 5], [stand cover port ear phone need nail turn ringer deep ive issue, 0.6249, 5], [case slim design easy pull pocket provide secure grip feel screen protector front instal protector work till built protector start stick instal notice dust kept get attach screen protector remove case cut attach protect film case leave instal work perfect, 0.955, 5], [nice build screen protector fit pocket criticism charge phone take case apart connection doesnt fit phone case open, 0.1779, 4], [buy case year son love fit phone, 0.8122, 5], [perforate screen protector protect moisture rainbow effect isnt perforate rainbow case casebr br update second case order know perforate build screen protector take description screen perforate, 0.9948, 5], [work great light cover charge headset port keep water cut dont want bother, -0.4588, 1], [awesome, 0.8231, 5], [, 0.7159, 4], [, 0.9295, 4]]"
B00PU1A54U,[0.6249],[5],"[[awesome, tablet]]","[[awesome tablet, 0.6249, 5]]"
B00PWDSUHK,[-0.2975],[5],"[[sim, ejector, oem, one, come, motorola, phone, one, fragile, bend, problem, use, motorola, x, br, br, update, use, x, play, problem, sturdy, came, phone]]","[[sim ejector oem one come motorola phone one fragile bend problem use motorola x br br update use x play problem sturdy came phone, -0.2975, 5]]"
B00PZ1R818,[0.4317],[3],"[[love, case, month, scratch, paint, come, button, cover, power, button, feel, turn, phone, recommend, case, anyone, beware, covering, side, button, fall, time]]","[[love case month scratch paint come button cover power button feel turn phone recommend case anyone beware covering side button fall time, 0.4317, 3]]"
B00Q5655TE,[-0.1779],[3],"[[protects, phone, problem, plug, charger, elevate, phone, dial, pocket, order, cover, pocket]]","[[protects phone problem plug charger elevate phone dial pocket order cover pocket, -0.1779, 3]]"
B00Q6XWL6G,[0.6249],[4],"[[describe, case]]","[[describe case, 0.6249, 4]]"
B00Q88PLAW,[0.476],[5],"[[think, christmas, year, wish, side, extend, screen, protection, expect]]","[[think christmas year wish side extend screen protection expect, 0.476, 5]]"
B00QFCXGGM,[0.0],[5],"[[need, replacement]]","[[need replacement, 0.0, 5]]"
B00QHELM9G,[0.7759],[5],"[[case, sturdy, construction, cool, effect]]","[[case sturdy construction cool effect, 0.7759, 5]]"
B00QIG79VS,[0.9396],[5],"[[quality, good, fit]]","[[quality good fit, 0.9396, 5]]"
B00QSGHII2,[0.8803],[5],"[[case, recommend, quality, price, ]]","[[case recommend quality price , 0.8803, 5]]"
B00QTKCOH2,[0.6369],[5],"[[case, fast, delivery]]","[[case fast delivery, 0.6369, 5]]"
B00QTRF57Q,[0.0],[1],"[[cheap, quality, last, month, rip]]","[[cheap quality last month rip, 0.0, 1]]"
B00QUYOO9I,"[0.6249, 0.0, 0.4215]","[3, 3, 4]","[[buy, like], [case, great, screen, protector, fold, couldnt, use], [weighs, alot, grip, surface, pull, money, pant]]","[[buy like, 0.6249, 3], [case great screen protector fold couldnt use, 0.0, 3], [weighs alot grip surface pull money pant, 0.4215, 4]]"
B00QV51BMO,[0.836],[5],"[[fit, smooth, feel]]","[[fit smooth feel, 0.836, 5]]"
B00QVAZTDQ,"[0.4404, -0.296, -0.7851, -0.541, 0.2732, 0.9334, -0.7351, 0.8481, -0.4215, 0.8316, 0.6249, 0.1768, 0.5994, 0.907, 0.7845, 0.8316, -0.3749, 0.1202, -0.3491, -0.7351, 0.8481, -0.43, -0.3612, -0.3491]","[5, 1, 1, 2, 5, 5, 1, 5, 1, 5, 5, 5, 5, 4, 5, 4, 2, 1, 3, 1, 5, 1, 1, 1]","[[product, rat, star, cable, apple, certify, charge, iphone, ipad, false, advertising, waste, money], [week, work, problem], [device, cant, detect, cable, annoy], [stop, work, month, time, write, feedback, amazon, write, let, everyone, know, product, work, come, working, couple, day, stop, work, month], [im, happy, acquisition, prof, product, ], [purchase, iphone, iphone, apple, certify, get, accessory, isnt, support, message, charge], [cord, excellent, price], [wife, office, price, shipment, faster, expect, please, purchase], [awesome, wire], [price, work], [product], [perform, expect, purchase, charge, iphone, work, adaptor, allow, plug, work, week, stop, charge, charge, depend, positioning, phone], [get, cable, say, guarantee, lifetime, warranty, work, week, break, sent, replacement, cable, work, week, break, company, keep, hook, go, rerun, date, amazon, suck, dont, buy], [make, show, support, message, iphone, good, price, need, replace, week], [purchase, item, gift, someone, ask, satisfy, product, response, fk, yeah, cable, sturdy, nontangling], [work], [purchase, product, cable, begin, faulty, power, connection, render, cable, useless, stay, call, apple, mfi, certify, cable, poor, constructability, save, headache, buy, something, contact, seller, anything, regard, replacement, claim, receive, email, coupon, code, purchase, product, go, figure], [cable, look, hope, work, time, wish, price, great, email, follow, cool], [cable, work, great, price, cable], [month, use, longer, work, plug, say, support, super, replacement, see, say, lifetime, guarantee, update, keep, word, replace, nice, one, last, give, replace, cant, complain], [cable, claim, prompt, message, iphone, device, support, didnt, charge, phone, work], [productbr, break, right, box], [cable, stop, work, week, order, get, error, message, try, contact, seller, get, buy, recommend, product, anyone], [product, doesnt, work, make, purchase, order, get, chargerbr, br, plug, cord, port, mbp, produce, lowamperage, buzz, buzz, cycle, phone, connects, doesnt, amp, disconnectes, reconnects, cycle, br, end, go, iphone, doesnt, fit, snap, time, wiggle, get, touch, phonebr, plug, usb, cord, include, wall, charger, seem, nothing, charge]]","[[product rat star cable apple certify charge iphone ipad false advertising waste money, 0.4404, 5], [week work problem, -0.296, 1], [device cant detect cable annoy, -0.7851, 1], [stop work month time write feedback amazon write let everyone know product work come working couple day stop work month, -0.541, 2], [im happy acquisition prof product , 0.2732, 5], [purchase iphone iphone apple certify get accessory isnt support message charge, 0.9334, 5], [cord excellent price, -0.7351, 1], [wife office price shipment faster expect please purchase, 0.8481, 5], [awesome wire, -0.4215, 1], [price work, 0.8316, 5], [product, 0.6249, 5], [perform expect purchase charge iphone work adaptor allow plug work week stop charge charge depend positioning phone, 0.1768, 5], [get cable say guarantee lifetime warranty work week break sent replacement cable work week break company keep hook go rerun date amazon suck dont buy, 0.5994, 5], [make show support message iphone good price need replace week, 0.907, 4], [purchase item gift someone ask satisfy product response fk yeah cable sturdy nontangling, 0.7845, 5], [work, 0.8316, 4], [purchase product cable begin faulty power connection render cable useless stay call apple mfi certify cable poor constructability save headache buy something contact seller anything regard replacement claim receive email coupon code purchase product go figure, -0.3749, 2], [cable look hope work time wish price great email follow cool, 0.1202, 1], [cable work great price cable, -0.3491, 3], [month use longer work plug say support super replacement see say lifetime guarantee update keep word replace nice one last give replace cant complain, -0.7351, 1], [cable claim prompt message iphone device support didnt charge phone work, 0.8481, 5], [productbr break right box, -0.43, 1], [cable stop work week order get error message try contact seller get buy recommend product anyone, -0.3612, 1], [product doesnt work make purchase order get chargerbr br plug cord port mbp produce lowamperage buzz buzz cycle phone connects doesnt amp disconnectes reconnects cycle br end go iphone doesnt fit snap time wiggle get touch phonebr plug usb cord include wall charger seem nothing charge, -0.3491, 1]]"
B00RKNT4AW,[0.6597],[4],"[[case, good, doesnt, make, phone, bulky, case, head, isnt, anything, screen, case]]","[[case good doesnt make phone bulky case head isnt anything screen case, 0.6597, 4]]"
B00RLF9O8Q,[0.8842],[5],"[[awesome, packaging, cute]]","[[awesome packaging cute, 0.8842, 5]]"
B00RN2HUUG,[0.6124],[3],"[[look, dont, thick, case]]","[[look dont thick case, 0.6124, 3]]"
B00RRBLIUG,[0.8014],[5],"[[work, great, recommend, brand]]","[[work great recommend brand, 0.8014, 5]]"
B00RVTI6EU,"[0.7096, 0.296]","[3, 3]","[[ok], [price]]","[[ok, 0.7096, 3], [price, 0.296, 3]]"
B00RX8ERRE,"[0.7089, 0.2439]","[5, 3]","[[case, color, pattern, bit, flimsy, doesnt, stand, doesnt, purchase, thats, something, care, good, buy], [satisfy, order, nice, case, tablet]]","[[case color pattern bit flimsy doesnt stand doesnt purchase thats something care good buy, 0.7089, 5], [satisfy order nice case tablet, 0.2439, 3]]"
B00S0JRBBO,[0.9489],[3],"[[fit, perfect, resist, protect, good, zenfone, ocations, doesnt, operate, perfomance, glass, screen, supose, market, exist, glass, screen, well]]","[[fit perfect resist protect good zenfone ocations doesnt operate perfomance glass screen supose market exist glass screen well, 0.9489, 3]]"
B00S6YRQZE,[0.296],[2],"[[ok, phone, kind, float, arm, velcrow, band, setting, make, work]]","[[ok phone kind float arm velcrow band setting make work, 0.296, 2]]"
B00S9DEXXA,[0.9936],[5],"[[people, amazon, shop, look, review, d, get, necklace, today, say, im, please, quality, look, suit, description, reason, buy, necklace, accessory, try, look, something, unique, cool, say, anything, im, random, guy, mention, bull, product, get, pay, check, review, im, amazon, customer, try, share, honest, experience, item, buy, necklace, item, glow, describe, thing, necklace, arrive, check, glow, say, impress, glow, hop, glow, bright, light, come, flashlight, moron, attach, picture, take, turn, light, anyway, concern, fit, tell, say, fit, everyone, head, something, length, take, charge, bright, minute, glow, go, product, base, description, recommend, buy, p, rope, necklace, quality, feel, cheep, look, make, think]]","[[people amazon shop look review d get necklace today say im please quality look suit description reason buy necklace accessory try look something unique cool say anything im random guy mention bull product get pay check review im amazon customer try share honest experience item buy necklace item glow describe thing necklace arrive check glow say impress glow hop glow bright light come flashlight moron attach picture take turn light anyway concern fit tell say fit everyone head something length take charge bright minute glow go product base description recommend buy p rope necklace quality feel cheep look make think, 0.9936, 5]]"
B00SKD25MK,"[0.6133, 0.8056]","[4, 5]","[[take, need, guess, thats, thing, lol], [sturdy, case, tardis, yay]]","[[take need guess thats thing lol, 0.6133, 4], [sturdy case tardis yay, 0.8056, 5]]"
B00T6Q6X14,[0.5106],[5],"[[fit, fine, phone, bring]]","[[fit fine phone bring, 0.5106, 5]]"
B00T7DRZL8,[0.7783],[5],"[[advertise, purchase, gift, love]]","[[advertise purchase gift love, 0.7783, 5]]"
B00THNM5UE,[0.4215],[5],"[[nice, case, come, time, expect]]","[[nice case come time expect, 0.4215, 5]]"
B00TK1FCC6,[0.6249],[5],[[case]],"[[case, 0.6249, 5]]"
B00TKGJ8EE,[0.0],[1],"[[shallow, mountbr, incorrect, spec]]","[[shallow mountbr incorrect spec, 0.0, 1]]"
B00TLN8WPM,"[0.4404, 0.0]","[5, 4]","[[material], [receive, case, today, fit, home, transformation, cant, wait, get, use, owl, reminder, grandmother]]","[[material, 0.4404, 5], [receive case today fit home transformation cant wait get use owl reminder grandmother, 0.0, 4]]"
B00TSSFY8S,"[0.8316, 0.9753, 0.9001, 0.9633, -0.9366, 0.296, 0.8271]","[5, 4, 5, 5, 1, 3, 2]","[[sound, pairing, note, edge, ear, light, seem, sturdy, ], [buy, work, issue, past, week, use, bought, work, piece, sound, cut, purchase, pair, work, week, fail, power, chargebr, angry, want, earn, money, backbr, ], [use, week, upgrade, review, button, placement, difficult, use, weight, wear, sound, battery, capability, tend, get, hour, use], [time, try, bluetooth, earpiece, support, band, cellphone, work, use, io, android, something, android, connect, ios, need, connect, product, use, watch, wire, stretch, head, cause, party, cant, hear, product, business, person, need, earpiece, connect, phone, recommend, product], [sounding, tune, pair, shures, earbuds, pair, akg, ear, headphone, alesis, studio, monitor, bw, speakersbr, br, wife, want, pair, headphone, read, review, think, perfect, cheap, bluetooth, aptx, im, think, theyll, work, impress, loudness, clarity, overall, sound, headphone, theyre, price, point, headphone, ive, listen, bluetooth, headphone, ive, list, period, factor, sub, price, tag, theyre, im, go, buy, set, theyre, light, weight, wire], [excellent, sound, price], [comfort, sound, quality, excellent, return, push, button, push, mfb, button, use, button, phone, pocket, part, reason, use, bluetooth, earbudsheadsets]]","[[sound pairing note edge ear light seem sturdy , 0.8316, 5], [buy work issue past week use bought work piece sound cut purchase pair work week fail power chargebr angry want earn money backbr , 0.9753, 4], [use week upgrade review button placement difficult use weight wear sound battery capability tend get hour use, 0.9001, 5], [time try bluetooth earpiece support band cellphone work use io android something android connect ios need connect product use watch wire stretch head cause party cant hear product business person need earpiece connect phone recommend product, 0.9633, 5], [sounding tune pair shures earbuds pair akg ear headphone alesis studio monitor bw speakersbr br wife want pair headphone read review think perfect cheap bluetooth aptx im think theyll work impress loudness clarity overall sound headphone theyre price point headphone ive listen bluetooth headphone ive list period factor sub price tag theyre im go buy set theyre light weight wire, -0.9366, 1], [excellent sound price, 0.296, 3], [comfort sound quality excellent return push button push mfb button use button phone pocket part reason use bluetooth earbudsheadsets, 0.8271, 2]]"
B00UBO3XI6,[0.38],[4],"[[put, tape, fix]]","[[put tape fix, 0.38, 4]]"
B00UMOTXIY,[0.4404],[5],"[[excelent, gift, son]]","[[excelent gift son, 0.4404, 5]]"
B00URBTK6W,"[0.5267, 0.5413]","[5, 5]","[[buy, say, protects, phone]]","[[buy say protects phone, 0.5267, 5], [, 0.5413, 5]]"
B00UT8BUES,[0.5719],[5],"[[work, perfect]]","[[work perfect, 0.5719, 5]]"
B00UTXAMYC,"[-0.2732, 0.8137, -0.3252]","[1, 3, 1]","[[screen, fit, excellent, easy, install, issue, stick, complaint, far, inferior, glass, regard, fingerprint, seen, time, wish, wasnt, considering, purchase], [stick, screen, call, company, ask, something, send, stick, seal, screen, satisfy], [drop, phone, crack]]","[[screen fit excellent easy install issue stick complaint far inferior glass regard fingerprint seen time wish wasnt considering purchase, -0.2732, 1], [stick screen call company ask something send stick seal screen satisfy, 0.8137, 3], [drop phone crack, -0.3252, 1]]"
B00UV3D24M,"[0.4767, 0.8518, 0.7506, 0.9179, 0.9209, 0.5574, 0.6249]","[4, 5, 4, 4, 5, 5, 5]","[[work, day, selfie, stck, glue, come, hold, iphone, company, sent, iphone, unsteady, work, iphone, ], [excellent, price, wish, extend, bit], [product], [dont, know, phone, item, connecting, device, bluetooth, opt, cord, model, work, work, hence, star], [suggest, get, selfie, stick, knee, jerk, reaction, heck, relent, order, mpow, isnap, x, selfie, stick, use, vacation, supplement, slr, point, shoot, camera, family, shot, feel, stand, phone, stick, try, position, shot, feel, life, sunk, im, use, admit, prove, occasion, multiple, circumstance, set, camera, tripod, wouldnt, conducivebr, br, mpow, isnap, selfie, stick, isnt, set, couldnt, easier, power, sync, bluetooth, mobile, device, youre, good, go, want, take, picture, make, camera, app, press, buttonbr, br, quality, construction, device, feel, well, plastic, handle, feel, cheap, chintzy, telescope, pole, doesnt, feel, sturdy, something, id, recommend, use, youre, something, trying, capture, picture, video, thing, consider, something, youre, pay, value, money], [work], [think, iphone, case, talk, company, sent, think, spring, tight, regardless, selfie, stick, charge, time, sturdy, phone, turn, quality, customer, service, star, go, spend, money, selfie, stick, get, thing, add, wish, make, attachment, gopro]]","[[work day selfie stck glue come hold iphone company sent iphone unsteady work iphone , 0.4767, 4], [excellent price wish extend bit, 0.8518, 5], [product, 0.7506, 4], [dont know phone item connecting device bluetooth opt cord model work work hence star, 0.9179, 4], [suggest get selfie stick knee jerk reaction heck relent order mpow isnap x selfie stick use vacation supplement slr point shoot camera family shot feel stand phone stick try position shot feel life sunk im use admit prove occasion multiple circumstance set camera tripod wouldnt conducivebr br mpow isnap selfie stick isnt set couldnt easier power sync bluetooth mobile device youre good go want take picture make camera app press buttonbr br quality construction device feel well plastic handle feel cheap chintzy telescope pole doesnt feel sturdy something id recommend use youre something trying capture picture video thing consider something youre pay value money, 0.9209, 5], [work, 0.5574, 5], [think iphone case talk company sent think spring tight regardless selfie stick charge time sturdy phone turn quality customer service star go spend money selfie stick get thing add wish make attachment gopro, 0.6249, 5]]"
B00V519TLY,[0.6486],[3],"[[nice, anything, protect, front]]","[[nice anything protect front, 0.6486, 3]]"
B00V5CEUC6,[0.5719],[5],"[[perfect, single, issue]]","[[perfect single issue, 0.5719, 5]]"
B00V7ZPK1Q,[0.0],[1],[[pink]],"[[pink, 0.0, 1]]"
B00VAV8PSM,[0.0],[3],[[]],"[[, 0.0, 3]]"
B00VE19GSQ,[0.6369],[3],"[[bulky, button, flash, photo, slide, case]]","[[bulky button flash photo slide case, 0.6369, 3]]"
B00VE99TNA,[-0.7617],[1],"[[love, headphone, sound, ni, crack, volume, way, stop, work, today, min, nothing, happen, unplug, plug, min, nothing, disappoint]]","[[love headphone sound ni crack volume way stop work today min nothing happen unplug plug min nothing disappoint, -0.7617, 1]]"
B00VJ7VQVA,[0.7845],[3],"[[wish, clear, face, driver, license, love]]","[[wish clear face driver license love, 0.7845, 3]]"
B00VK1UR6K,[0.8885],[5],"[[order, august, th, get, st, amaze, get, day, shipping, live, product, work, amaze, install, watch, youtube, video, id, reader, know]]","[[order august th get st amaze get day shipping live product work amaze install watch youtube video id reader know, 0.8885, 5]]"
B00VKNE3WW,[0.9419],[5],"[[fun, color, fit, perfect, feel, tablet]]","[[fun color fit perfect feel tablet, 0.9419, 5]]"
B00VKS4WFA,[0.6369],[5],[[star]],"[[star, 0.6369, 5]]"
B00VTHZ2RE,[-0.3818],[1],"[[make, didnt, see, work, wouldnt, close, return, chinese, crap, buy]]","[[make didnt see work wouldnt close return chinese crap buy, -0.3818, 1]]"
B00W0S5O06,[-0.0772],[1],"[[expect, case, galaxy, edge, receive, case, iphone, barcode, packaging, barcode, edge, stuck, top, iphone, barcode]]","[[expect case galaxy edge receive case iphone barcode packaging barcode edge stuck top iphone barcode, -0.0772, 1]]"
B00W49SRBO,"[0.8459, 0.296]","[5, 4]","[[receive, merchandise, good, price], [protects, phone, prop, center, wont, hold, phone]]","[[receive merchandise good price, 0.8459, 5], [protects phone prop center wont hold phone, 0.296, 4]]"
B00W680LKI,[0.0],[1],"[[didnt, feet, dirrection]]","[[didnt feet dirrection, 0.0, 1]]"
B00WJORJD6,"[0.7349, 0.5187, 0.296, 0.6249, 0.3612]","[1, 2, 5, 5, 5]","[[work, great], [iphone, feel], [ok], [star, buy, day, happy, today, open, find, make, installation, battery, minute, became, ibackupbot, check, find, battery, count, cycle, accept, buy, brand, defect, product, accept, buy, use, product, claim, brand], [year, battery, life, hour, use, figure, get, battery, rat, battery, tool, kit, amazon, ship, location, went, seller, product, tool, quality, broke, pry, tool, use, tool, get, job, done, different, plastic, pry, tool, kit, guitar, pick, chisellike, tool, replacement, battery, challenge, get, separation, screen, case, bit, challenge, look, yt, video, process, slow, gentle, patient, reason, star, tool, taskbr, br, werent, tool, star, review, battery, battery, marking, battery, phone, manufacture, date, battery, receive, order, manufacture, date, sit, shelf, year, ive, phone, day, run, chargedischarge, cycle, sure, get, battery, run, phone, hour, ill, pop, phone, putting, battery, get, hour, look, battery, source, see, find, newer, battery, function, capacity, level, tool, search, battery]]","[[work great, 0.7349, 1], [iphone feel, 0.5187, 2], [ok, 0.296, 5], [star buy day happy today open find make installation battery minute became ibackupbot check find battery count cycle accept buy brand defect product accept buy use product claim brand, 0.6249, 5], [year battery life hour use figure get battery rat battery tool kit amazon ship location went seller product tool quality broke pry tool use tool get job done different plastic pry tool kit guitar pick chisellike tool replacement battery challenge get separation screen case bit challenge look yt video process slow gentle patient reason star tool taskbr br werent tool star review battery battery marking battery phone manufacture date battery receive order manufacture date sit shelf year ive phone day run chargedischarge cycle sure get battery run phone hour ill pop phone putting battery get hour look battery source see find newer battery function capacity level tool search battery, 0.3612, 5]]"
B00WLJMZ8I,[0.6369],[5],"[[case, fit, perfectlysuper, snug]]","[[case fit perfectlysuper snug, 0.6369, 5]]"
B00WO9PK3C,[0.9264],[4],"[[protector, go, way, edge, lcd, open, unlike, cover, buy, understand, difficult, make, protector, fit, edge, temper, glass, protector, dont, seem, older, pet, stylebr, br, adhere, observe, halo, effect, people, talk, edge, show, shape, adhesive, money, fit, time, tell, br, didnt, star, coverage, edge, lcd, open, face]]","[[protector go way edge lcd open unlike cover buy understand difficult make protector fit edge temper glass protector dont seem older pet stylebr br adhere observe halo effect people talk edge show shape adhesive money fit time tell br didnt star coverage edge lcd open face, 0.9264, 4]]"
B00WOVOI9C,[0.0],[4],"[[case, goodbr, make, phone]]","[[case goodbr make phone, 0.0, 4]]"
B00WUDX3GI,"[0.4767, 0.8481, 0.3182, 0.8761, 0.9393, 0.7096, 0.0644, -0.0772, -0.8755, -0.5655]","[1, 4, 1, 4, 5, 5, 4, 4, 5, 4]","[[deal, money, buy, use, wait, boyfriend, purchase, wireless, beat, shove, ear, tell, sound, quality, good, battery, life, complaint], [mpow, bluetooth, work, week, recharge, mpow, button, keep, blink, red, sound, replace, repair, pls, contact, thank], [use, headphone, everyday, purpose, commute, work, walk, etc, fit, ears, complaint, get, lowbattery, warn, headphone, die, minute, commuting, work, minute, go], [buy, use, work, drown, noise, work, great, connect, use, take, bit, get, use, thing, get, readjust, im, go, product], [awesome, stay, ear, clear, music, stay, charge], [fight, ear, phone, cord, race, decide, time, try, wireless, headphone, run, purpose, phone, snug, arm, band, sound, quality, decent, love, start, use, everyday, commute, trouble, use, bt, feature, drain, iphone, battery, alot, faster, found, charge, phone, twice, day], [set, purchase, family, love, sound, quality, stay, place, come, warranty], [get, start, got, pair, window, phone, run, right, stop, work, day, couldnt, charge, couldnt, pair, phone], [sound, quality, better, expect, problem, part, inside, ear, hurt, occasion, change, bud, size, solve, issue], [earphone, price, get, stay, ear, run, take, get, use, otherwise, great, purchase]]","[[deal money buy use wait boyfriend purchase wireless beat shove ear tell sound quality good battery life complaint, 0.4767, 1], [mpow bluetooth work week recharge mpow button keep blink red sound replace repair pls contact thank, 0.8481, 4], [use headphone everyday purpose commute work walk etc fit ears complaint get lowbattery warn headphone die minute commuting work minute go, 0.3182, 1], [buy use work drown noise work great connect use take bit get use thing get readjust im go product, 0.8761, 4], [awesome stay ear clear music stay charge, 0.9393, 5], [fight ear phone cord race decide time try wireless headphone run purpose phone snug arm band sound quality decent love start use everyday commute trouble use bt feature drain iphone battery alot faster found charge phone twice day, 0.7096, 5], [set purchase family love sound quality stay place come warranty, 0.0644, 4], [get start got pair window phone run right stop work day couldnt charge couldnt pair phone, -0.0772, 4], [sound quality better expect problem part inside ear hurt occasion change bud size solve issue, -0.8755, 5], [earphone price get stay ear run take get use otherwise great purchase, -0.5655, 4]]"
