6073894996,[0.8519],[5],"[[work, great]]","[[work great, 0.8519, 5]]"
B00QG5OK6S,[-0.5487],[3],"[[okay, problems]]","[[okay problems, -0.5487, 3]]"
B00QHNCQR4,"[0.0, 0.765, -0.6249, 0.6249]","[4, 5, 1, 5]","[[buy, adapter, stop, work, leave, speaker, stereo, say, tape, put, read, tape, fine, waste, money], [work, thats, say, function], [work, great, use, vehicle, phone, bluetooth, truck]]","[[buy adapter stop work leave speaker stereo say tape put read tape fine waste money, 0.0, 4], [work thats say function, 0.765, 5], [work great use vehicle phone bluetooth truck, -0.6249, 1], [, 0.6249, 5]]"
B00QMGCE1E,[-0.8589],[1],"[[fail, product, magnet, flap, weak, doesnt, cover, try, use, cover, stand, state, product, description, flap, cover, fall, front, phone, screen, see, picture, tape, otherwise, fall, front, screen, product, make, return, tomorrow]]","[[fail product magnet flap weak doesnt cover try use cover stand state product description flap cover fall front phone screen see picture tape otherwise fall front screen product make return tomorrow, -0.8589, 1]]"
B00R4YNUZ2,[0.7783],[3],"[[super, bulky, return, good, dont, mind, carry, tablet]]","[[super bulky return good dont mind carry tablet, 0.7783, 3]]"
B00RR6BEUK,"[0.9061, 0.875]","[5, 5]","[[case, fit, everything, line, think, job, protect, phone], [awesome, love, get, case]]","[[case fit everything line think job protect phone, 0.9061, 5], [awesome love get case, 0.875, 5]]"
B00RUB37DE,[-0.0772],[3],"[[expect, phone, need, keypad, ok, size, complain, screen, keep, go, keep, hit, start, button, think, need, owner, operate, phone]]","[[expect phone need keypad ok size complain screen keep go keep hit start button think need owner operate phone, -0.0772, 3]]"
B00RUL0O6C,[0.2944],[5],"[[want, cover, touch, style, price, grip, dot, side, arent, show, picture, think]]","[[want cover touch style price grip dot side arent show picture think, 0.2944, 5]]"
B00S48IYQW,[0.1862],[2],"[[seam, hold, velcro, weakest, ive, see, rip, seam, point, sent, go, road, matter, time, go, toast, quality, armband, isnt, worth, money, company, issue, service, product]]","[[seam hold velcro weakest ive see rip seam point sent go road matter time go toast quality armband isnt worth money company issue service product, 0.1862, 2]]"
B00S5Q39UE,[0.765],[5],"[[device, recommend]]","[[device recommend, 0.765, 5]]"
B00SB6SP0C,[-0.624],[1],"[[stop, work, day, receive, displease]]","[[stop work day receive displease, -0.624, 1]]"
B00SCDQ218,[-0.4215],[1],"[[broke, day]]","[[broke day, -0.4215, 1]]"
B00SKK3CQQ,[0.4927],[5],[[item]],"[[item, 0.4927, 5]]"
B00T4V93GS,"[0.4215, 0.4404]","[5, 5]","[[oem, battery, work, greatbr, ship, install], [nice]]","[[oem battery work greatbr ship install, 0.4215, 5], [nice, 0.4404, 5]]"
B00T57IUGK,[0.4404],[3],[[product]],"[[product, 0.4404, 3]]"
B00TQ7J612,[0.1465],[3],"[[case, isnt, job, guess, bit, take, broke, nail, wouldnt, push, camera, lens, take, reason, protector, doesnt, fit, screen, cheap, youre, buy, come, screen, protector, please, dont]]","[[case isnt job guess bit take broke nail wouldnt push camera lens take reason protector doesnt fit screen cheap youre buy come screen protector please dont, 0.1465, 3]]"
B00TQMXHRG,[-0.4404],[3],"[[get, air, underneath, allow, dirt, enter, bottom, corner]]","[[get air underneath allow dirt enter bottom corner, -0.4404, 3]]"
B00TYYVDSQ,[0.9284],[5],"[[nice, protect, phone, fall, screen, get, damage, recommend, screen, protector]]","[[nice protect phone fall screen get damage recommend screen protector, 0.9284, 5]]"
B00U6WYB8O,[0.404],[5],"[[nice, look, case, id, closure, strap, secure, magnet, snap, hold, phone, make, remove, phone, case]]","[[nice look case id closure strap secure magnet snap hold phone make remove phone case, 0.404, 5]]"
B00U7ETJSI,"[-0.6956, 0.7766, 0.8126, -0.4459]","[4, 5, 5, 5]","[[product, install, bubble], [buy, family, friendsbr, br, son, drop, phone, twice, crack, screenbr, br, fix, phone, replace, top, screen, product, help, squeeze, crack, shut], [buy, laza, case, break, screen, samsung, go, bubble, seem, work, issue, use, adjust, pressure, use, screen, time, tell, survives, fall, surface], [product, arrive, time, appears, item, picture, claim, day, oil, stain, rub, say, protector, seem, serve, purpose, drop, phone, face, waist, height, damage, think, oil, glare, worth, protection, factor]]","[[product install bubble, -0.6956, 4], [buy family friendsbr br son drop phone twice crack screenbr br fix phone replace top screen product help squeeze crack shut, 0.7766, 5], [buy laza case break screen samsung go bubble seem work issue use adjust pressure use screen time tell survives fall surface, 0.8126, 5], [product arrive time appears item picture claim day oil stain rub say protector seem serve purpose drop phone face waist height damage think oil glare worth protection factor, -0.4459, 5]]"
B00U9JD6GC,[0.6369],[5],[[work]],"[[work, 0.6369, 5]]"
B00USORE4I,[0.4404],[5],[[price]],"[[price, 0.4404, 5]]"
B00UVYL0YK,[0.9781],[5],"[[amaze, case, color, picture, rubbery, feel, cutout, perfect, fit, ipod, perfect, make, hold, ipod, area, expose, damage, recommend, product, seller, p, purchase, install, black, rubber, part, case, player, snap, front, cover, way, easy, update, case, condition, case, flawless, case, make, hold, ipod, rubbery, feel, perfect, folk, look, case, ipod, item, good, come, people, know]]","[[amaze case color picture rubbery feel cutout perfect fit ipod perfect make hold ipod area expose damage recommend product seller p purchase install black rubber part case player snap front cover way easy update case condition case flawless case make hold ipod rubbery feel perfect folk look case ipod item good come people know, 0.9781, 5]]"
B00V5BZESG,"[-0.6608, -0.4215, 0.0356]","[1, 2, 3]","[[stand, break], [love, clip, break, buy, sure], [absolute, garbage, belt, clip, glue, holster, rotates, come, mail, yesterday, hasnt, day, wear, break, apart, clip, bad, im, take, chance, get]]","[[stand break, -0.6608, 1], [love clip break buy sure, -0.4215, 2], [absolute garbage belt clip glue holster rotates come mail yesterday hasnt day wear break apart clip bad im take chance get, 0.0356, 3]]"
B00V5RG4HK,"[0.8419, 0.9371, 0.6369, 0.8519]","[5, 5, 5, 5]","[[cover, fit, value], [phone, case, get, price, case, awesome], [love, case], [case]]","[[cover fit value, 0.8419, 5], [phone case get price case awesome, 0.9371, 5], [love case, 0.6369, 5], [case, 0.8519, 5]]"
B00V7RYMY0,[0.6249],[5],"[[quality, arrive]]","[[quality arrive, 0.6249, 5]]"
B00V85B5JG,[-0.4861],[1],"[[case, work, week, slim, design, use, case, battery, stop, charge, month, extra, battery, usage, stop, work, part, case, attach, rest, case, fall, use, case, protection, get, battery, case, remove, case, time, need, charge, phone, disappoint, purchase, recommend, buy, case]]","[[case work week slim design use case battery stop charge month extra battery usage stop work part case attach rest case fall use case protection get battery case remove case time need charge phone disappoint purchase recommend buy case, -0.4861, 1]]"
B00VLA4P2M,[0.8316],[5],"[[case, excellent, protection, phone]]","[[case excellent protection phone, 0.8316, 5]]"
B00VTVSB6E,"[0.0, 0.4404, 0.4404, 0.9336, 0.0, 0.8012, 0.8807, 0.8083]","[5, 4, 5, 5, 5, 5, 5, 5]","[[broke, lose, bought, replacement, install, look, fit], [samsung, shield, break, replacement, install], [say], [need], [come, everything, need, cover, install], [perfect, watch, quick, youtube, video, super, easy, come, driver, awsome, get, extra, ever, need, shipping, fast, everything, perfect], [install, fit, phone], [product]]","[[broke lose bought replacement install look fit, 0.0, 5], [samsung shield break replacement install, 0.4404, 4], [say, 0.4404, 5], [need, 0.9336, 5], [come everything need cover install, 0.0, 5], [perfect watch quick youtube video super easy come driver awsome get extra ever need shipping fast everything perfect, 0.8012, 5], [install fit phone, 0.8807, 5], [product, 0.8083, 5]]"
B00VZTN74G,"[0.476, -0.4215]","[4, 1]","[[cover, work, wellbr, pay, con, case, onebr, br, minor, gripe, use, phone, stand, picture, magnet, flap, point, air, dumbbr, put, magnet, flip, tuck, phone, deal], [broke, day]]","[[cover work wellbr pay con case onebr br minor gripe use phone stand picture magnet flap point air dumbbr put magnet flip tuck phone deal, 0.476, 4], [broke day, -0.4215, 1]]"
B00W0JSCAO,[0.6695],[5],"[[search, case, lumia, want, red, make, forget, phone, seem, case, black, colour, hot, pink, purple, case, thin, protects, bulk, design, price, case, seem, recommend]]","[[search case lumia want red make forget phone seem case black colour hot pink purple case thin protects bulk design price case seem recommend, 0.6695, 5]]"
B00W9SLLV8,"[0.6249, 0.4215]","[5, 2]","[[work, great], [end, pop, week, purchase, item, work, charge, phone, ok]]","[[work great, 0.6249, 5], [end pop week purchase item work charge phone ok, 0.4215, 2]]"
B00WG4HY5W,[0.8211],[5],"[[love, glitter, flow, buy, color, friend, glitter, case]]","[[love glitter flow buy color friend glitter case, 0.8211, 5]]"
B00WJ8XJZ4,"[0.3716, 0.8807, -0.1787]","[2, 4, 2]","[[price, quality, good, comfort, stay, place], [headphone, great, activity, stay, ear, distance, run], [stay, place, sound, havent, pair, longer, week, point, order, time]]","[[price quality good comfort stay place, 0.3716, 2], [headphone great activity stay ear distance run, 0.8807, 4], [stay place sound havent pair longer week point order time, -0.1787, 2]]"
B00WQDQELI,"[0.8271, 0.6249, 0.0, 0.9643, 0.7496, 0.9624, -0.6261, 0.9747, 0.0, -0.9134, 0.6369]","[1, 5, 1, 4, 4, 5, 3, 5, 3, 1, 4]","[[start, work, fine, weeks, own, time, everything, want, headset, problem, hold, charge, longer, charge, unit, dead, doorknob, week, ive, own, move, brand], [work, application], [shortlived, mpow, try, device, sound, device, control, piece, turn, v, mpow, battery, life, good, advertize, bigger, battery, area, suggest, get, time, drive, work, lunch, drive, home, time, evening, drawback, mind, microphone, boom, nice, fold, guy, make, listen, speaker, nonsense, id, look, device], [unit, get, seller, faulty, dylan, reach, help, get, replacement, headset, sound, work, buy, chat, voice, server, game, work, listen, take, phone, call, work], [didnt, pair, work, take, buy, help, luck, sent], [item, price], [dont, turn, charge, miss, call, know], [deal, people, tell, slight, echo], [got], [get, order, setup, clear, end, work, plantronics, price], [work, couple, hour, dy]]","[[start work fine weeks own time everything want headset problem hold charge longer charge unit dead doorknob week ive own move brand, 0.8271, 1], [work application, 0.6249, 5], [shortlived mpow try device sound device control piece turn v mpow battery life good advertize bigger battery area suggest get time drive work lunch drive home time evening drawback mind microphone boom nice fold guy make listen speaker nonsense id look device, 0.0, 1], [unit get seller faulty dylan reach help get replacement headset sound work buy chat voice server game work listen take phone call work, 0.9643, 4], [didnt pair work take buy help luck sent, 0.7496, 4], [item price, 0.9624, 5], [dont turn charge miss call know, -0.6261, 3], [deal people tell slight echo, 0.9747, 5], [got, 0.0, 3], [get order setup clear end work plantronics price, -0.9134, 1], [work couple hour dy, 0.6369, 4]]"
B00WRMUFHW,[0.7845],[5],"[[phone, cover, nice, slim]]","[[phone cover nice slim, 0.7845, 5]]"
B00WSKIF5C,[0.6249],[5],[[product]],"[[product, 0.6249, 5]]"
B00WYD895E,[0.9545],[4],"[[color, port, cover, case, silicone, isnt, thick, appear, photo, work, tool, provide, case, nice, bent, break, fingernail, try, pry, case, item, stand, case, sit, watch, video]]","[[color port cover case silicone isnt thick appear photo work tool provide case nice bent break fingernail try pry case item stand case sit watch video, 0.9545, 4]]"
B00X2M2DZS,"[0.4215, 0.0]","[5, 2]","[[didnt, stay, belt], [nice, work]]","[[didnt stay belt, 0.4215, 5], [nice work, 0.0, 2]]"
B00X5D80IS,"[0.0, -0.4215]","[1, 1]","[[kick, stand, broke, day, get, case, part, bottom, cover, charger, aux, port, rip, week], [chep]]","[[kick stand broke day get case part bottom cover charger aux port rip week, 0.0, 1], [chep, -0.4215, 1]]"
B00X60PEHU,[0.2263],[3],"[[work, okay, mess]]","[[work okay mess, 0.2263, 3]]"
B00X6MUEKU,[0.8555],[5],"[[case, work]]","[[case work, 0.8555, 5]]"
B00X9L8R7K,"[-0.3612, 0.0772]","[1, 1]","[[get, connect, minute, disconnect, longer, reconnect, im, use, galaxy], [buy, watch, buy, husband, self, broke, put, watch, band, make, cheep, hold, layer, glue, issue, run, system, want, money, asap]]","[[get connect minute disconnect longer reconnect im use galaxy, -0.3612, 1], [buy watch buy husband self broke put watch band make cheep hold layer glue issue run system want money asap, 0.0772, 1]]"
B00XNMT60C,"[0.765, 0.6361]","[4, 5]","[[phone, buy, messaging, phone, feature, ill, use, use, thing, id, front, face, camera, skype], [nice, product, ship, time]]","[[phone buy messaging phone feature ill use use thing id front face camera skype, 0.765, 4], [nice product ship time, 0.6361, 5]]"
B00XQ1AUR8,[0.9631],[4],"[[looking, pair, headphone, wouldnt, fall, work, came, mengo, bump, compare, wireless, set, decide, base, price, review, receive, estimate, date, happy, use, wether, im, weight, lift, cardio, headphone, dont, fall, sound, theyre, worth, price, anyone, look, price, set, wireless, headphone, wont, fall, interrupt, recommend, mengo, bump, theyre]]","[[looking pair headphone wouldnt fall work came mengo bump compare wireless set decide base price review receive estimate date happy use wether im weight lift cardio headphone dont fall sound theyre worth price anyone look price set wireless headphone wont fall interrupt recommend mengo bump theyre, 0.9631, 4]]"
B00XQKNQUM,[0.5719],[5],[[excellent]],"[[excellent, 0.5719, 5]]"
B00YBCSIIY,[0.5346],[5],"[[sitting, squeeze, someone]]","[[sitting squeeze someone, 0.5346, 5]]"
B00YEG8MWO,[0.6249],[5],"[[awesome, drop, lot, time, scratch]]","[[awesome drop lot time scratch, 0.6249, 5]]"
B00YIADBFE,[0.765],[4],"[[value, find, work]]","[[value find work, 0.765, 4]]"
B00YK32Q2S,[0.5719],[5],"[[perfect, length, use, ipad, mini, dji, phantom, controller]]","[[perfect length use ipad mini dji phantom controller, 0.5719, 5]]"
B00YOIV59Y,"[0.965, 0.34]","[5, 4]","[[seems, keep, phone, secure, handy], [kind, case, built, kickstand, construct, hole, place, wife, phone, case, clip, point, middle, side, insert, phone, top, bottom, case, force, insert, phone, top, deal, differencebr, use, clip, holder, anywaybr, say, sturdy, construction, weighs, phone, fit, protect, phone, handling, drop, price, pay, value]]","[[seems keep phone secure handy, 0.965, 5], [kind case built kickstand construct hole place wife phone case clip point middle side insert phone top bottom case force insert phone top deal differencebr use clip holder anywaybr say sturdy construction weighs phone fit protect phone handling drop price pay value, 0.34, 4]]"
B00ZFR7YYI,[-0.6249],[1],"[[worst, case, u, buy]]","[[worst case u buy, -0.6249, 1]]"
B00ZGD0D1M,"[-0.3046, 0.8402]","[3, 5]","[[time, ive, take, time, review, something, love, speaker, amaze, ], [sound, quick, bt, pair, fm, tuner, great]]","[[time ive take time review something love speaker amaze , -0.3046, 3], [sound quick bt pair fm tuner great, 0.8402, 5]]"
B00ZLU6VN4,"[0.7906, 0.5095]","[5, 5]","[[match, description, satisfy], [ship, price, thanks]]","[[match description satisfy, 0.7906, 5], [ship price thanks, 0.5095, 5]]"
B00ZQMNXTC,[-0.2755],[5],"[[sticker, need, make, phone, wireless, le, dollar, way, cheaper, buy, back, cover, installation, breeze, thank, guy]]","[[sticker need make phone wireless le dollar way cheaper buy back cover installation breeze thank guy, -0.2755, 5]]"
B00ZWAKMAQ,"[0.0, 0.7106]","[1, 1]","[[cheap, quality], [pointless, chance, fall, smash, go, put, battery, leave, tank, tank, size, hang, side, die, jump, work, wrist, strap, dont, use, wrist, strap, let, talk, design, fabricate, say, expect, fine, corinthian, leather, outer, skin, squirrel, butt, endanger, naugahyde, dont, think, know, difference, lanyard, use, dont, mind, advertising, eleaf]]","[[cheap quality, 0.0, 1], [pointless chance fall smash go put battery leave tank tank size hang side die jump work wrist strap dont use wrist strap let talk design fabricate say expect fine corinthian leather outer skin squirrel butt endanger naugahyde dont think know difference lanyard use dont mind advertising eleaf, 0.7106, 1]]"
B010ELF4DW,[0.8316],[5],"[[excellent, case, great, price]]","[[excellent case great price, 0.8316, 5]]"
B010LLTS1Y,[0.8877],[5],"[[fact, dedicate, plug, extra, slot, usb, charger, see]]","[[fact dedicate plug extra slot usb charger see, 0.8877, 5]]"
B010MDWKIE,[0.8271],[5],"[[selfie, stick, operate, hold, battery, charge, fine]]","[[selfie stick operate hold battery charge fine, 0.8271, 5]]"
B0118QFRNE,"[0.8481, 0.9955, 0.9831, 0.5574, 0.6597]","[5, 5, 3, 3, 5]","[[let, start, say, phone, price, value, ratio, excellent, screen, snappy, performance, excellent, audio, quality, need, phone, market, compete, boy, tire, pay, phone, phone, flagship, killer, oneplus, br, br, screenbr, gorilla, glass, screen, resolution, xbr, vivid, color, pleasure, look, atbr, thing, display, type, coat, prevents, print, love, phone, market, axonbr, br, performancebr, say, gb, ram, pair, snapdragon, everything, fluid, multi, tasking, breeze, thing, realize, geekbench, show, cpu, speed, ghz, advertise, ghz, sure, fluke, geekbench, need, update, support, cpusbr, br, audiobr, hifi, feature, make, try, phone, glad, pair, shure, sound, phone, loud, crisp, detail, compare, phone, nexus, guy, knock, parkbr, speaker, live, name, speaker, opinion, weakest, part, phone, speaker, loud, expect, boom, sound, qualitybr, br, camerabr, didnt, use, camera, educate, review, capture, picture, quick, oneplus, take, forever, snap, picturebr, br, bottomlinebr, zte, axon, offer, value, bundle, metal, unibody, jbl, headphone, phone, steal, feel, premium, inhand, mah, battery, get, anyone, entire, day, zte, axon, greatest, phone, use, include, oneplus, zte, blow, oneplus, water, offering, excellent, build, quality, longer, warranty, qhd, display, amaze, hifi, chip], [android, cellphone, see, experience], [device, great, spec, snappy, price, skin, put, vanilla, android, great, problem, cause, ui, custom, featuresbr, br, starsbr, there, way, enter, bootloader, cant, unlock, device, cant, replace, recovery, root, custom, lockdown, coolbr, br, return, lock, amazing, phone, moment, cripple, inability, control, way, want], [mix, bag, plus, minus, pro, screenimage, quality, set, mine, brightness, part, vibrant, audio, dolby, hifi, great, move, htc, m, beat, audio, zte, good, crisp, music, less, bass, camera, lot, customization, focus, dedicate, camera, shutter, button, btw, activate, camera, bloatware, o, gb, ram, lag, highclass, style, blue, button, gold, accent, touch, con, processor, playing, hungry, shark, minute, cause, phone, hot, jbl, earphone, make, suggest, price, ztes, website, produce, well, sound, placement, dont, power, button, press, im, press, volume, button, power, button, storage, capacity, gb, gb, use, stuff, body, backing, seems, piece, left, piece, middle, piece, kind, show, lack, qc, thought, spec, paper, amaze, flagship, competitor, value, doesnt, hit, perfect, score, brand, name, flagship, price, point, lg, g, ebay, samsung, term, hope, phone, satisfy, need, warranty, hold, update, phone, give, issue, receive, incoming, call, issue, screen, rotation, get, stuck, want, phone, inconsistent, head], [axon, good, job, follow, thingsbr, camera, make, picture, look, greatbr, sound, system, bring, hifi, experiencebr, charge, fast, get, power, screen, greatbr, br, con, eats, lot, battery, use, screen]]","[[let start say phone price value ratio excellent screen snappy performance excellent audio quality need phone market compete boy tire pay phone phone flagship killer oneplus br br screenbr gorilla glass screen resolution xbr vivid color pleasure look atbr thing display type coat prevents print love phone market axonbr br performancebr say gb ram pair snapdragon everything fluid multi tasking breeze thing realize geekbench show cpu speed ghz advertise ghz sure fluke geekbench need update support cpusbr br audiobr hifi feature make try phone glad pair shure sound phone loud crisp detail compare phone nexus guy knock parkbr speaker live name speaker opinion weakest part phone speaker loud expect boom sound qualitybr br camerabr didnt use camera educate review capture picture quick oneplus take forever snap picturebr br bottomlinebr zte axon offer value bundle metal unibody jbl headphone phone steal feel premium inhand mah battery get anyone entire day zte axon greatest phone use include oneplus zte blow oneplus water offering excellent build quality longer warranty qhd display amaze hifi chip, 0.8481, 5], [android cellphone see experience, 0.9955, 5], [device great spec snappy price skin put vanilla android great problem cause ui custom featuresbr br starsbr there way enter bootloader cant unlock device cant replace recovery root custom lockdown coolbr br return lock amazing phone moment cripple inability control way want, 0.9831, 3], [mix bag plus minus pro screenimage quality set mine brightness part vibrant audio dolby hifi great move htc m beat audio zte good crisp music less bass camera lot customization focus dedicate camera shutter button btw activate camera bloatware o gb ram lag highclass style blue button gold accent touch con processor playing hungry shark minute cause phone hot jbl earphone make suggest price ztes website produce well sound placement dont power button press im press volume button power button storage capacity gb gb use stuff body backing seems piece left piece middle piece kind show lack qc thought spec paper amaze flagship competitor value doesnt hit perfect score brand name flagship price point lg g ebay samsung term hope phone satisfy need warranty hold update phone give issue receive incoming call issue screen rotation get stuck want phone inconsistent head, 0.5574, 3], [axon good job follow thingsbr camera make picture look greatbr sound system bring hifi experiencebr charge fast get power screen greatbr br con eats lot battery use screen, 0.6597, 5]]"
B011WUSJ4K,[0.8442],[5],"[[case, receive, day, delivery, date]]","[[case receive day delivery date, 0.8442, 5]]"
B012A76G3A,"[0.8647, -0.7983]","[4, 1]","[[buy, tealgrey, hot, pink, case, fit, phone, st, yes, trouble, put, ask, bf, help, didnt, think, go, put, case, overall, phone, look, awesome], [product, fit, device, come, part, device, sent, product]]","[[buy tealgrey hot pink case fit phone st yes trouble put ask bf help didnt think go put case overall phone look awesome, 0.8647, 4], [product fit device come part device sent product, -0.7983, 1]]"
B012BPDLAW,[0.5719],[5],"[[excellent, product, tuff, plastic, give, piece, mind]]","[[excellent product tuff plastic give piece mind, 0.5719, 5]]"
B012OSVE6Y,"[-0.6818, -0.7906, 0.6908, -0.25, -0.2434, 0.0, -0.6705, -0.4556, 0.1536, 0.2382]","[1, 1, 3, 1, 2, 2, 2, 3, 1, 5]","[[look, ny, note, reccomend, policy], [cut, doesnt, sick, dont, buy, screen, protector, note, ], [fit, note, overlook, stuck, side, didnt, screen, recommend, note, ], [temper, glass, cover, protector, purchase, order, different, brand, week, replace, glass, end, stick, clean, phone, follow, instruction, problem, brand], [nice, screen, everything, except, edge, stay, see, edge, bubble, lint, get, caught, glass], [halo, effect, go, way, screen], [buy, note, fit, quality, gonna, try, diffrent, brand, decision, thrown], [rewriting, reviewthey, know, customer, service], [screen, protector, halo, screen, recommend], [cover, face, phone, skinomi, tech, glass, cover, mm, shy, edge, side, doesnt, cover, edge, phone]]","[[look ny note reccomend policy, -0.6818, 1], [cut doesnt sick dont buy screen protector note , -0.7906, 1], [fit note overlook stuck side didnt screen recommend note , 0.6908, 3], [temper glass cover protector purchase order different brand week replace glass end stick clean phone follow instruction problem brand, -0.25, 1], [nice screen everything except edge stay see edge bubble lint get caught glass, -0.2434, 2], [halo effect go way screen, 0.0, 2], [buy note fit quality gonna try diffrent brand decision thrown, -0.6705, 2], [rewriting reviewthey know customer service, -0.4556, 3], [screen protector halo screen recommend, 0.1536, 1], [cover face phone skinomi tech glass cover mm shy edge side doesnt cover edge phone, 0.2382, 5]]"
