105995656X,[0.6597],[5],"[[issue, productbut, wireless, solution, send, replacement, excellent, customer, service]]","[[issue productbut wireless solution send replacement excellent customer service, 0.6597, 5]]"
B00U4NATNQ,[0.8462],[5],"[[super, lightweight, non, intrusive, feel, amaze, isnt, add, case, get, phone]]","[[super lightweight non intrusive feel amaze isnt add case get phone, 0.8462, 5]]"
B00U5VWNWM,[-0.0387],[1],"[[get, replacement, charger, work, need, daggum, end, cable, broke, phone, try, manage, get, worth, yeah, guess, get, nah]]","[[get replacement charger work need daggum end cable broke phone try manage get worth yeah guess get nah, -0.0387, 1]]"
B00UHCBNDY,[-0.079],[4],"[[work, voice, annoy]]","[[work voice annoy, -0.079, 4]]"
B00UIJ209M,"[0.7906, 0.5574, 0.8687, 0.6249, 0.4215, 0.6794, 0.9442, 0.8205, 0.836, 0.9577]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[[use, night, charge, watch, attach, remove, watch, base, recommend], [stand, work, advertise, make, sure, wrap, cable, tower, part, teach], [fact, hold, iphone, charging, problem], [end, want, lay, phone, side, charge, shiny, watch, way, charge, device, reduce, nightstand, clutter, price], [product, base, weight, time, consume, remove, charge, base], [look, lot, iwatach, charging, stand, want, hold, iphone, love, stand, sturdy, hit, knock, sits, nightstand, pack, suitcase, take, trip, problem, wrap, charge, cord, center, column], [buy, love, store, cord, organize, watch, sits, run, iphone, wire, stand, place, phone, front, stand, price, accessory, organize, bedside], [apple, watch, stand, buy, got, return, super, great, cable, rout, make, desk, buy, need, arose], [work, great, look, us, exist, apple, watch, charge, allows, stand, prop, iphone, device, charge, overnight, watch, charge], [stand, perfect, watch, iphone, stand]]","[[use night charge watch attach remove watch base recommend, 0.7906, 5], [stand work advertise make sure wrap cable tower part teach, 0.5574, 5], [fact hold iphone charging problem, 0.8687, 5], [end want lay phone side charge shiny watch way charge device reduce nightstand clutter price, 0.6249, 5], [product base weight time consume remove charge base, 0.4215, 5], [look lot iwatach charging stand want hold iphone love stand sturdy hit knock sits nightstand pack suitcase take trip problem wrap charge cord center column, 0.6794, 5], [buy love store cord organize watch sits run iphone wire stand place phone front stand price accessory organize bedside, 0.9442, 5], [apple watch stand buy got return super great cable rout make desk buy need arose, 0.8205, 5], [work great look us exist apple watch charge allows stand prop iphone device charge overnight watch charge, 0.836, 5], [stand perfect watch iphone stand, 0.9577, 5]]"
B00UJTJY40,[-0.6467],[4],"[[case, fit, iphone, install, phone, part, inner, frame, second, silicone, outer, layer, fit, everything, lip, side, taller, expect, took, getting, use, isnt, dealbreaker, fact, cover, port, arent, open, flap, place, case]]","[[case fit iphone install phone part inner frame second silicone outer layer fit everything lip side taller expect took getting use isnt dealbreaker fact cover port arent open flap place case, -0.6467, 4]]"
B00UV4060E,[0.0],[5],"[[fit, iphone, case, wallet, stuff, bit, stylish]]","[[fit iphone case wallet stuff bit stylish, 0.0, 5]]"
B00UX284SA,"[0.6249, -0.0685]","[5, 2]","[[diamond, look, bling, part, trace, casecame, day, piece, stone, closure, come, money, picture, case, havent, month, wouldnt, believe, fell, apartvery, disappoint]]","[[diamond look bling part trace casecame day piece stone closure come money picture case havent month wouldnt believe fell apartvery disappoint, 0.6249, 5], [, -0.0685, 2]]"
B00UZTJYW6,[0.8977],[4],"[[nice, watch, android, feature, need, everyone, wear, option, downside, need, charge]]","[[nice watch android feature need everyone wear option downside need charge, 0.8977, 4]]"
B00V0AGU58,[-0.7346],[1],"[[catch, fire]]","[[catch fire, -0.7346, 1]]"
B00V1W4MUU,[0.8225],[5],"[[protection, look, phone, place, man, pocket, drop, fit, hand, slim, better, case]]","[[protection look phone place man pocket drop fit hand slim better case, 0.8225, 5]]"
B00V9QG3B4,[0.0],[1],"[[doesnt, work, half, time]]","[[doesnt work half time, 0.0, 1]]"
B00VB8B59A,[0.6675],[1],"[[case, look, fit, galaxy, force, didnt, feel, secure, stay, hour, use, corner, break, amount, cash, card, slot, closure, didnt, work, love, map, design, wish, case, work, worth, price]]","[[case look fit galaxy force didnt feel secure stay hour use corner break amount cash card slot closure didnt work love map design wish case work worth price, 0.6675, 1]]"
B00VX8EPHM,[0.8402],[5],"[[make, daughter, love]]","[[make daughter love, 0.8402, 5]]"
B00VXFFQJG,[0.8225],[4],"[[install, sound, quality, sd, card, nice, feature, move, song, garmin, gps]]","[[install sound quality sd card nice feature move song garmin gps, 0.8225, 4]]"
B00VY5W6DY,[0.9552],[5],"[[case, use, carry, sunglass, purse, keep, get, scratch, love, painting, enjoy, see, time, put, take, sunglass, ive, get, compliment, people, case]]","[[case use carry sunglass purse keep get scratch love painting enjoy see time put take sunglass ive get compliment people case, 0.9552, 5]]"
B00W0ZWQ7I,[0.0],[2],"[[button, dont, work, take, picture]]","[[button dont work take picture, 0.0, 2]]"
B00W3DI3N8,[-0.1945],[1],"[[flimsy, poor, quality, dont, waste, money]]","[[flimsy poor quality dont waste money, -0.1945, 1]]"
B00W3IZKU2,[0.0],[1],"[[item, start, smoking, use, couple, month]]","[[item start smoking use couple month, 0.0, 1]]"
B00W5ZIAI2,"[0.4404, 0.6249]","[4, 5]","[[product], [product, price]]","[[product, 0.4404, 4], [product price, 0.6249, 5]]"
B00W84NKWQ,[0.7967],[2],"[[case, look, crack, open, separate, edge, case, sure, ill, use, issue, cute]]","[[case look crack open separate edge case sure ill use issue cute, 0.7967, 2]]"
B00W96CNG2,[0.9776],[5],"[[use, phone, holster, year, time, get, awkward, decide, look, something, different, case, phablet, see, smartphone, bought, quality, type, person, mean, look, good, quality, money, suit, need, carry, hand, hey, dont, mind, put, pocket, walk, dont, sit, smile, like, leather, look, feel, thing, pocket, put, use, debitcredit, card, card, get, tire, pull, wallet, put, use, card, ass, losing, phone, sure, phone, sight, money, cheap]]","[[use phone holster year time get awkward decide look something different case phablet see smartphone bought quality type person mean look good quality money suit need carry hand hey dont mind put pocket walk dont sit smile like leather look feel thing pocket put use debitcredit card card get tire pull wallet put use card ass losing phone sure phone sight money cheap, 0.9776, 5]]"
B00W9PITG6,[0.6249],[5],[[awesome]],"[[awesome, 0.6249, 5]]"
B00WE94QOQ,[-0.743],[1],"[[buy, case, design, couldnt, turn, screen, cover, waste, money]]","[[buy case design couldnt turn screen cover waste money, -0.743, 1]]"
B00WRN4K04,"[0.765, 0.0]","[5, 2]","[[keep, watch, bump], [trap, debris, cause, scratch]]","[[keep watch bump, 0.765, 5], [trap debris cause scratch, 0.0, 2]]"
B00WVNSVLE,[0.3612],[5],"[[product, accesories, come, handy]]","[[product accesories come handy, 0.3612, 5]]"
B00WXJQK5K,[0.4404],[5],"[[fit, phone, look]]","[[fit phone look, 0.4404, 5]]"
B00X5K7KX2,[0.5423],[5],[[case]],"[[case, 0.5423, 5]]"
B00X9HUKI8,[0.6521],[3],"[[artwork, case, fit, edge, storage, slit, inside, leave, cover]]","[[artwork case fit edge storage slit inside leave cover, 0.6521, 3]]"
B00XH43YG8,[0.5859],[4],"[[look, amaze]]","[[look amaze, 0.5859, 4]]"
B00XQ18DEU,[0.7778],[5],"[[year, old, son, love, change, phone, case, nice, pick]]","[[year old son love change phone case nice pick, 0.7778, 5]]"
B00XQK7OOG,[0.0],[5],"[[slim, stylish]]","[[slim stylish, 0.0, 5]]"
B00XRJ8RI8,[-0.296],[3],[[comment]],"[[comment, -0.296, 3]]"
B00XWZF5SM,[0.6249],[5],[[case]],"[[case, 0.6249, 5]]"
B00XZ43T2O,[0.9933],[5],"[[get, juicy, case, today, love, give, star, thing, circle, cut, fit, back, camera, lens, locate, take, photo, fold, back, awesome, design, case, magnet, keep, close, circle, sits, edge, camera, lens, take, photo, fold, back, get, circular, shadow, block, top, view, areabr, br, feel, cropping, photo, crop, shadow, suggest, leave, folio, cover, book, fold, take, photo, set, case, thought, everything, make, case, rank, flimsy, lg, slim, case, pay, buck, forbr, br, lg, g, slim, case, curve, slide, pocket, felt, protection, stand, landscape, view, slick, material, curve, design, im, expect, fold, juicy, lucy, case, feel, protect, doesnt, slip, slide, case, fold, back, remain, intact, handle, use, phone, landscape, view, build, stand, designbr, br, buy, case, ive, come, work, shadow, issue, case, keep, update, guy, im, stick, case, recommend, get, bright, blue, leather, soft, touch, look, classy]]","[[get juicy case today love give star thing circle cut fit back camera lens locate take photo fold back awesome design case magnet keep close circle sits edge camera lens take photo fold back get circular shadow block top view areabr br feel cropping photo crop shadow suggest leave folio cover book fold take photo set case thought everything make case rank flimsy lg slim case pay buck forbr br lg g slim case curve slide pocket felt protection stand landscape view slick material curve design im expect fold juicy lucy case feel protect doesnt slip slide case fold back remain intact handle use phone landscape view build stand designbr br buy case ive come work shadow issue case keep update guy im stick case recommend get bright blue leather soft touch look classy, 0.9933, 5]]"
B00Y11VTB8,[-0.4174],[5],"[[thin, case, wont, help, survive, drop, decent, grip, ridge, keep, glass, ground]]","[[thin case wont help survive drop decent grip ridge keep glass ground, -0.4174, 5]]"
B00Y6IL754,"[0.5719, 0.6249, 0.765, -0.4973]","[4, 4, 5, 1]","[[item, excellent, seller], [didnt, case, doesnt, phone, use, day, end, buy], [buy, wife, seems, decent, case, love, purple]]","[[item excellent seller, 0.5719, 4], [didnt case doesnt phone use day end buy, 0.6249, 4], [buy wife seems decent case love purple, 0.765, 5], [, -0.4973, 1]]"
B00Y89IGEQ,[0.2732],[4],[[work]],"[[work, 0.2732, 4]]"
B00YA2UK54,"[-0.2924, 0.931, -0.2755, 0.8623, 0.6779, 0.9757, 0.8608, 0.4215, 0.8519, 0.2488, 0.9761, 0.0, 0.765]","[4, 5, 1, 5, 5, 3, 5, 4, 5, 3, 4, 3, 5]","[[satisfy], [ear, piece, attache, headset, well, audio, perfect, son, drive, truck], [blu, tooth, multiple, fitting, ear, sound, battery, life, bose, doesnt, perform, good, tronfy, price, beat], [tronfy, function, suppose, quality, maybr, cost, thebr, device, cant, beat], [dont], [product, use, time, farthest, range, phone, ft, awesome], [doesnt, fit, great, smaller, ear, guess], [work, great, charge, reason, give, star, connection, device, proximity, ear, piece, example, sit, phone, pant, pocket, ear, piece, leave, music, skip, move, phone, leave, pocket, better, sound, quality, fact, play, phone, leave, listen, thing, price, ship], [work, thank], [work, phone], [cool, handy, device, buy, mom, believe, plug, choose, fit, oh, buy, father, buy, cool, item, recommend, get], [price, worse, youre, came, product, thrill, idea, existence, discreet, music, help, power, workschool, day, awesome, consider, never, try, something, benchmark, quality, comparison, set, cheap, earbuds, phone, receiver, conclusion, use, time, audio, quality, fine, well, get, single, channel, havent, figure, bud, sell, point, set, main, complaint, bulky, thing, stick, way, ear, draw, question, buy, money, awesome, something, exists], [turn, well, expect, reading, nancy, danny, downer, review, receive, work, pair, ipad, phone, buy, listen, podcasts, allow, keep, wife, sound, quality, sufficient, need, earpiece, get, use]]","[[satisfy, -0.2924, 4], [ear piece attache headset well audio perfect son drive truck, 0.931, 5], [blu tooth multiple fitting ear sound battery life bose doesnt perform good tronfy price beat, -0.2755, 1], [tronfy function suppose quality maybr cost thebr device cant beat, 0.8623, 5], [dont, 0.6779, 5], [product use time farthest range phone ft awesome, 0.9757, 3], [doesnt fit great smaller ear guess, 0.8608, 5], [work great charge reason give star connection device proximity ear piece example sit phone pant pocket ear piece leave music skip move phone leave pocket better sound quality fact play phone leave listen thing price ship, 0.4215, 4], [work thank, 0.8519, 5], [work phone, 0.2488, 3], [cool handy device buy mom believe plug choose fit oh buy father buy cool item recommend get, 0.9761, 4], [price worse youre came product thrill idea existence discreet music help power workschool day awesome consider never try something benchmark quality comparison set cheap earbuds phone receiver conclusion use time audio quality fine well get single channel havent figure bud sell point set main complaint bulky thing stick way ear draw question buy money awesome something exists, 0.0, 3], [turn well expect reading nancy danny downer review receive work pair ipad phone buy listen podcasts allow keep wife sound quality sufficient need earpiece get use, 0.765, 5]]"
B00YQL78KY,[0.1999],[3],"[[grip, phone, thing, dont, dont, screen, protector]]","[[grip phone thing dont dont screen protector, 0.1999, 3]]"
B00YRYS4T4,"[0.1779, 0.4767, 0.8481, -0.4215, 0.3612, 0.8481, 0.9001, 0.3612]","[5, 5, 5, 1, 5, 5, 5, 4]","[[unit, resolve, power, predicament, seems, work, advertise], [thing, great, think, look, picture, anticipatedwhich], [cool, packaging, awesome, product, work, complaint], [charge, stuff], [request, thank], [work, great, price, recommend], [dont, buy, charger, waste, money, charge, charge, device], [product, charging, awesome]]","[[unit resolve power predicament seems work advertise, 0.1779, 5], [thing great think look picture anticipatedwhich, 0.4767, 5], [cool packaging awesome product work complaint, 0.8481, 5], [charge stuff, -0.4215, 1], [request thank, 0.3612, 5], [work great price recommend, 0.8481, 5], [dont buy charger waste money charge charge device, 0.9001, 5], [product charging awesome, 0.3612, 4]]"
B00YU37D8A,[-0.6124],[1],"[[wire, come, wit, useless]]","[[wire come wit useless, -0.6124, 1]]"
B00Z9QVE4Q,"[0.4215, 0.9231, 0.6249, 0.9818, 0.8534, 0.9001, 0.6124, 0.4404, 0.9215, 0.6124, 0.8402, 0.7783, 0.5714, 0.9855, 0.0, 0.4404, 0.9696, 0.1779, 0.0, 0.631, 0.6697]","[5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[[recommend, anyone, look, buy, charger, lasting, satisfy, purchase, buying, model, stay, anker, brand], [charge, phone, tablet, design, allbr, br, alternative, use, unit, perfect, lowcost, raspberry, pi, ups, plug, pi, power, supply, ups, go, unit, charge, provide, power, plug, device, use, setbr, perfect, prevent, sd, card, corruption, case, power, outage, keep, iot, brain, circumstance, bring, pi, adventurebr, br, power, pi, osmc, domoticz, arduino, mega, run, rflink, include, rtc, mhz, txrx, module, stability, problem], [test, make, camping, trip, appear, charge, motorola, phone, time, trip, top, charge, phone, twice, half, time, use, capacity], [work, amaze, glad, purchase, trip], [thing, amaze, use, anker, battery, phone, year, break, phone, switch, battery, get, came, put, case, break, purchase, battery, bank, try, lucky, charge, phone, awesome, seem, build, dropeed, dozen, time, dent, case, weigh, x, phone, take, charge, phone, dead, time, plug, phone, warn, go, get, charge, phone], [work, value, price, come, carrying, case], [nice], [product, smaller, battery, recharge, phone, lot, well, recharge, tablet, phone, charge, took, hour, get, charge, got, dont, know, take, recharge, get, charge, get, place, recharge], [item, look, solid, own, couple, week, wwill, rating, experinced], [perfect, watch, usa, pro, challenge, day, charge, wife, phone, time, time, glad, buy, itbr, br, update, drop, foot, wood, desk, case, hase, chip, rugged], [deal, feel, cheap, hold, brand, jackery, feel, review, include, performance, battery, anker, brand, edit, follow, anker, support, team, amaze, told, powecore, piano, finish, size, jackery, time, juice, love, fit, pocket], [everything, advertise, product], [product, issue], [product, great, costumer, service, price], [anker, bought, gift, price, mah, battery, look, spec, battery, know, charge, device, time, output, mean, device, keep, make, awesome, gadget, anker], [experience, anker, say, quality, dependability, charger, unprecedented, use, charger, flight, retains, charge, time, customer, anker, product, recommend, anker, product], [come, anker, battery, wife, kid, borrow, use, day, phone, tablet, battery, premium, quality, well, generation, charge, phone, lg, g, time, power, buy, know, pick, family, pair, excellent, guarantee, support, cant, go], [awesome, product, charger, lightweight, feel], [live, hurricane, alley, decide, buy, come, charge, connect, note, battery, level, top, anker, charge, light, sale, price, compact, looksfeels, make, come, pad, carry, bag, check, month, follow, impression]]","[[recommend anyone look buy charger lasting satisfy purchase buying model stay anker brand, 0.4215, 5], [charge phone tablet design allbr br alternative use unit perfect lowcost raspberry pi ups plug pi power supply ups go unit charge provide power plug device use setbr perfect prevent sd card corruption case power outage keep iot brain circumstance bring pi adventurebr br power pi osmc domoticz arduino mega run rflink include rtc mhz txrx module stability problem, 0.9231, 5], [test make camping trip appear charge motorola phone time trip top charge phone twice half time use capacity, 0.6249, 5], [work amaze glad purchase trip, 0.9818, 5], [thing amaze use anker battery phone year break phone switch battery get came put case break purchase battery bank try lucky charge phone awesome seem build dropeed dozen time dent case weigh x phone take charge phone dead time plug phone warn go get charge phone, 0.8534, 5], [work value price come carrying case, 0.9001, 5], [nice, 0.6124, 3], [product smaller battery recharge phone lot well recharge tablet phone charge took hour get charge got dont know take recharge get charge get place recharge, 0.4404, 5], [item look solid own couple week wwill rating experinced, 0.9215, 5], [perfect watch usa pro challenge day charge wife phone time time glad buy itbr br update drop foot wood desk case hase chip rugged, 0.6124, 5], [deal feel cheap hold brand jackery feel review include performance battery anker brand edit follow anker support team amaze told powecore piano finish size jackery time juice love fit pocket, 0.8402, 5], [everything advertise product, 0.7783, 5], [product issue, 0.5714, 5], [product great costumer service price, 0.9855, 5], [anker bought gift price mah battery look spec battery know charge device time output mean device keep make awesome gadget anker, 0.0, 5], [experience anker say quality dependability charger unprecedented use charger flight retains charge time customer anker product recommend anker product, 0.4404, 5], [come anker battery wife kid borrow use day phone tablet battery premium quality well generation charge phone lg g time power buy know pick family pair excellent guarantee support cant go, 0.9696, 5], [awesome product charger lightweight feel, 0.1779, 5], [live hurricane alley decide buy come charge connect note battery level top anker charge light sale price compact looksfeels make come pad carry bag check month follow impression, 0.0, 5], [, 0.631, 5], [, 0.6697, 5]]"
B00Z9YJHUQ,[0.7566],[5],"[[expect, keep, scratch, protect, fall, snap, cover, stay, fit]]","[[expect keep scratch protect fall snap cover stay fit, 0.7566, 5]]"
B00ZFDJY7M,[0.9298],[5],"[[price, case, amaze, protection, look, cant, find, better, price, please]]","[[price case amaze protection look cant find better price please, 0.9298, 5]]"
B00ZFELXC0,[0.6486],[5],"[[save, decent, amount, money, follow, youtube, video, process, simple, camera, work, fraction, insurance, fee]]","[[save decent amount money follow youtube video process simple camera work fraction insurance fee, 0.6486, 5]]"
B00ZN1K132,[0.5719],[5],"[[daughter, love]]","[[daughter love, 0.5719, 5]]"
B00ZOF2SXI,"[0.9393, 0.9799, -0.9311, 0.8294, 0.4215]","[5, 5, 1, 5, 4]","[[case, good, lightweight, protect, phone, package, buy], [case, couple, thing, brighter, color, picture, button, cover, side, okay, hard, press, button, underneath, add, difficulty, silence, switch, leave, side, iphone, use, use, time, go, class, end, use, case, access, switch, open, narrow, deepbr, br, update, case, snap, side, take, demote, star, phone, less, hour, break, money], [nice, tight, case], [love, promise, quality, great, price], [case, price, nice, slick, finish, look, nice, phone, black, iphone, think, color, look, together, mom, buy, iphone, look, fact, charge, port, headphone, jack, dont, flap, use, etc, great, case, think, buying, others, color]]","[[case good lightweight protect phone package buy, 0.9393, 5], [case couple thing brighter color picture button cover side okay hard press button underneath add difficulty silence switch leave side iphone use use time go class end use case access switch open narrow deepbr br update case snap side take demote star phone less hour break money, 0.9799, 5], [nice tight case, -0.9311, 1], [love promise quality great price, 0.8294, 5], [case price nice slick finish look nice phone black iphone think color look together mom buy iphone look fact charge port headphone jack dont flap use etc great case think buying others color, 0.4215, 4]]"
B00ZOX6TRG,[0.7184],[5],"[[quality, price, elegant, time]]","[[quality price elegant time, 0.7184, 5]]"
B00ZQTHY6S,[-0.4215],[1],"[[piece, trash, tip, cant, use, pen, waste, money]]","[[piece trash tip cant use pen waste money, -0.4215, 1]]"
B00ZSO41BC,[0.8932],[5],"[[work, lay, bed, use, hold, phone, awesome]]","[[work lay bed use hold phone awesome, 0.8932, 5]]"
B010NONJZK,"[0.8548, 0.0]","[5, 1]","[[receive, yesterday, look, nice, try, install, watch, come, instruction, install, stick, face, watch, break, tire, get, stay, watch, face, request, refund, send, give, star], [super, protection, apple, watch, im, bang, scrap, whichever, watch, didnt, want, apple, watch, damage, buy, link, dream, easy, instal, adhesive, hold, place, excellent, job, protect, apple, watch]]","[[receive yesterday look nice try install watch come instruction install stick face watch break tire get stay watch face request refund send give star, 0.8548, 5], [super protection apple watch im bang scrap whichever watch didnt want apple watch damage buy link dream easy instal adhesive hold place excellent job protect apple watch, 0.0, 1]]"
B010QK2XOY,"[0.8176, 0.4927]","[5, 5]","[[someone, figure, make, universal, phone, mount, device, us, system, hold, phone, place, regardless, kind, phone, case, doublesided, tape, anything, mount, put, get, right]]","[[someone figure make universal phone mount device us system hold phone place regardless kind phone case doublesided tape anything mount put get right, 0.8176, 5], [, 0.4927, 5]]"
B010R0PL06,"[0.7579, 0.6757, 0.9062, 0.7155, 0.9893]","[5, 5, 5, 5, 4]","[[ringke, product, quality, read, lot, review, slim, worry, protect, edge, work, drop, pocket, way, fell, land, phone, fine, id, say, case, protection, keep, phone, feel, go, case], [people, ask, oh, case, saw, phone, profile, case, edge, lip, bare, minimum, need, keep, screen, camera, ground, doesnt, feel, flimsy, ruggedness, go, isnt, gonna, option, feel, holding, preserve, edge, feel, color, stun, couldnt, find, case, function, gold, color, look, black, sapphire, edge], [someone, mention, case, slim, match, gold, color, gold, edge, tell, case, do], [nice, case, gold, color, gold, phone, fit, phone, perfect], [perfect, fit, match, champagne, gold, phone]]","[[ringke product quality read lot review slim worry protect edge work drop pocket way fell land phone fine id say case protection keep phone feel go case, 0.7579, 5], [people ask oh case saw phone profile case edge lip bare minimum need keep screen camera ground doesnt feel flimsy ruggedness go isnt gonna option feel holding preserve edge feel color stun couldnt find case function gold color look black sapphire edge, 0.6757, 5], [someone mention case slim match gold color gold edge tell case do, 0.9062, 5], [nice case gold color gold phone fit phone perfect, 0.7155, 5], [perfect fit match champagne gold phone, 0.9893, 4]]"
B0111S20W0,[0.0],[1],"[[crack, hour, drop]]","[[crack hour drop, 0.0, 1]]"
B0114A9MKS,[0.9611],[5],"[[excellent, phone, good, screen, size, resolution, ease, use, excellent, camera, sound, good, quality, use, sony, price, price, v, performance, ratio]]","[[excellent phone good screen size resolution ease use excellent camera sound good quality use sony price price v performance ratio, 0.9611, 5]]"
B011YN7Q2Q,[0.0],[2],"[[protection, flimsy]]","[[protection flimsy, 0.0, 2]]"
B013GK9OKW,[0.6249],[5],"[[awesome, price, alternative, official, mm, watch, slightest, bit, lighter, blue, official, shade]]","[[awesome price alternative official mm watch slightest bit lighter blue official shade, 0.6249, 5]]"
B013JGDVHA,"[0.3612, 0.9134, 0.8746]","[5, 3, 5]","[[love, case, screen, work, way, take, screen, receive, day, love], [case, id, buy, wife, arrive, day, screen, protectorlife, capability, surprise, meaning, get, pay, comfort, fit, access, port, button, access, fine, button, manipulation, fall, holster, condition, practice, wont, issueit, protect, iphone, install, step], [hummer, phone, case, nothing]]","[[love case screen work way take screen receive day love, 0.3612, 5], [case id buy wife arrive day screen protectorlife capability surprise meaning get pay comfort fit access port button access fine button manipulation fall holster condition practice wont issueit protect iphone install step, 0.9134, 3], [hummer phone case nothing, 0.8746, 5]]"
B013OU8JUU,[0.8519],[5],"[[cable, quality, superb]]","[[cable quality superb, 0.8519, 5]]"
B0146BLQG0,[0.8561],[5],"[[bomb, excess, problem, wireless, yes, please, day, exchange, review, nice, discount, im, happy, say, bought, anyways, sound, isnt, clear, ear, fall]]","[[bomb excess problem wireless yes please day exchange review nice discount im happy say bought anyways sound isnt clear ear fall, 0.8561, 5]]"
