B0002IED58,[0.6249],[5],"[[work, wrangler]]","[[work wrangler, 0.6249, 5]]"
B00GJFGE0K,"[0.5719, 0.7845, 0.9665, 0.2263, 0.6369, 0.6486, 0.0, 0.8519, 0.9424, 0.9201, 0.9672, 0.5267, -0.1854, 0.945, 0.9269, 0.8225, 0.6369, 0.6249, 0.9416, 0.7748, 0.0516, 0.7841, 0.8735, 0.9674, -0.5994, 0.3612, 0.296, 0.8439]","[5, 4, 5, 4, 5, 3, 2, 5, 2, 5, 5, 1, 4, 5, 5, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 4, 4, 5]","[[perfect, upgrade, aux, cord, mess, device, pair, iphone, sound, quality, notch, better, expect, control, form, factor, button, identify, feel, driving, impress, bought, car, great, value], [work, okay, power, cord, kind, short, sound], [use, work, wonder, car, perfect, find, road, job], [speedy, shipping, great, product, work, advertise, complaint], [buy, mine, week, use, mini, cooper, read, place, pair, iphone, mini, connect, optionbr, say, im, impress, understatement, himbox, breeze, install, connect, anything, phone, sound, quality, microphone, lay, center, console, everyone, hear, speak, plain, day, im, sure, mount, well, audio, stream, music, phone, pandora, better, mini, connect, wire, usb, port, pair, br, issue, call, complaint, phone, pair, car, park, standing, himbox, plug, usb, live, echo, figure, echo, microphone, pick, say, stereo, speaker, replay, conversation, fix, turn, bluetooth, volume, way, phone, turn, speaker, volume, car, problem, solvedbr, br, yes, recommend, product], [didnt, work, car], [work, great], [work, everyone, say, fine], [bluetooth, investment, make], [take, get, use, make, call, phone, holder, take, call, find, need, adjust, volume, problem, use, forget, lock, car, go, store, lock, take, himbox], [set, sound, make, drive, safe, fumble, phone, answer, call, drive], [say, complaint], [everything, work, describe, siri, phone, iphone, io, installedbr, siri, work, press, control, key, method, describe, instructionsbr, br, device, sound, quality, connect, feature, work, wellbr, question, mute, phone, call, use, join, office, meeting, drive, mute, call], [excellent, product], [setup, use, make, hand, talking, radio, speaker, use, phone, make, outgo, call, car, drive, device, price, car, charger, usb, charge, port, price], [receiver, die, look, replacement, lot, review, give, greatbr, br, auto, connect, love, dont, need, push, button, power, find, phone, connect, compact, unit, easy, use, issue, tape, mount, didnt, heat, come, unstuck, thats, issue, br, volume, louder, compare, unit, sound, plugging, phone, try, use, call, etc, id, expect, loud, carbr, br, great, device, recommend], [bluetooth, car, use], [awesome, product, surpass, expectation, flaw, touch, conducting, car, device, restarts, try, pair, plug, let], [month, device, work, fine, usb, chargerbr, use, feature, offer, use, phone, switch, song, pause, play, etcbr, reason, keep, storage, box, driver, passenger, seat, aux, input, car, boxbr, keep, storage, box, keep, box, let, wire, pas, aux, input, devicebr, br, connect, phone, car, start, daysi, car, days, week, office, twice, device, connect, phone, bluetooth, go, phone, setting, connect, itbr, connectivity, issue, sound, quality, issuebr, recommend, price, qualitybr, thanks], [item, fail, year, item, order, fail, march, wire, weak, short, cord, start, rip, usb, connector, fragile, email, company, sent, sent, mine, fail, way, unit, decide, playing, music, skipping, play, bluetooth, device, skip, entire, time, audio, playing, dont, think, make, phone, call, try, phone, tablet, none, work, device, use, phone, test, bluetooth, function, item, bluetooth, speaker, bluetooth, computer, bluetooth, headset, work, fine, lead, believe, product, cause, skippingbr, br, think, problem, get, replacement, company, reset, item, told, past, year, mark, date, purchase, warranty, stand, product, cover, warranty, item, send, unit, march, let, know, company, know, product, addition, better, model, seem, address, issue, model, flimsy, cablesbad, call, quality, short, life, span, seem, sell, model, price, knowing, quality, device, buy, product, company, power, bank, know, support, product, convenient, companybr, br, item, design, fail, cost, save, measure, company, stand, product, item, month, failure, company, honor, warranty, type, device, get, head, unit, car, bluetooth, build, inbr, br, give, item, star, work, work, aside, button, press, response, dont, expect, paid, mine, expect, year, get, god, quality, head, unit, car, bluetooth, build, year, come, money, headache, deal, item, done, place, save, headachedesigned, fail, cost, save, measure, company, stand, product, item, month, failure, company, honor, warranty, type, device, get, head, unit, car, bluetooth, build, inbr, br, give, item, star, work, work, aside, button, press, response, dont, expect, paid, mine, expect, year, get, god, quality, head, unit, car, bluetooth, build, year, come, money, headache, deal, item, done, place, save], [device, work, hope, vehicle, aux, audio, input, gem, give, functionality, need, handsfree, experience, products, use, gauge, wire, im, please, report, offering, correct, issue, product, feel, im, superimpressed, customer, support, learn, version, issue, replace, model, newer, thumb], [amaze, connect, quality, excellent, phone, call, volume], [stop, work, month, say, pair, cant, find, device, usb, charger, good], [product, market, handsfree, call, satisfy, everything, say, thing, misplacewaste, base, wont, buy, amazon, functionality, wise], [itd, nice, activate, voice, command, device, product, work, intend], [product, simple, handsfree, talk, listening, traffic, gps, drive, model, car, feature, build, usb, enable, system, try, enable, device, himbox, search], [wait, week, see, work, love, addition, car, work, advertise, excellent, playback, music, call, quality]]","[[perfect upgrade aux cord mess device pair iphone sound quality notch better expect control form factor button identify feel driving impress bought car great value, 0.5719, 5], [work okay power cord kind short sound, 0.7845, 4], [use work wonder car perfect find road job, 0.9665, 5], [speedy shipping great product work advertise complaint, 0.2263, 4], [buy mine week use mini cooper read place pair iphone mini connect optionbr say im impress understatement himbox breeze install connect anything phone sound quality microphone lay center console everyone hear speak plain day im sure mount well audio stream music phone pandora better mini connect wire usb port pair br issue call complaint phone pair car park standing himbox plug usb live echo figure echo microphone pick say stereo speaker replay conversation fix turn bluetooth volume way phone turn speaker volume car problem solvedbr br yes recommend product, 0.6369, 5], [didnt work car, 0.6486, 3], [work great, 0.0, 2], [work everyone say fine, 0.8519, 5], [bluetooth investment make, 0.9424, 2], [take get use make call phone holder take call find need adjust volume problem use forget lock car go store lock take himbox, 0.9201, 5], [set sound make drive safe fumble phone answer call drive, 0.9672, 5], [say complaint, 0.5267, 1], [everything work describe siri phone iphone io installedbr siri work press control key method describe instructionsbr br device sound quality connect feature work wellbr question mute phone call use join office meeting drive mute call, -0.1854, 4], [excellent product, 0.945, 5], [setup use make hand talking radio speaker use phone make outgo call car drive device price car charger usb charge port price, 0.9269, 5], [receiver die look replacement lot review give greatbr br auto connect love dont need push button power find phone connect compact unit easy use issue tape mount didnt heat come unstuck thats issue br volume louder compare unit sound plugging phone try use call etc id expect loud carbr br great device recommend, 0.8225, 5], [bluetooth car use, 0.6369, 5], [awesome product surpass expectation flaw touch conducting car device restarts try pair plug let, 0.6249, 4], [month device work fine usb chargerbr use feature offer use phone switch song pause play etcbr reason keep storage box driver passenger seat aux input car boxbr keep storage box keep box let wire pas aux input devicebr br connect phone car start daysi car days week office twice device connect phone bluetooth go phone setting connect itbr connectivity issue sound quality issuebr recommend price qualitybr thanks, 0.9416, 5], [item fail year item order fail march wire weak short cord start rip usb connector fragile email company sent sent mine fail way unit decide playing music skipping play bluetooth device skip entire time audio playing dont think make phone call try phone tablet none work device use phone test bluetooth function item bluetooth speaker bluetooth computer bluetooth headset work fine lead believe product cause skippingbr br think problem get replacement company reset item told past year mark date purchase warranty stand product cover warranty item send unit march let know company know product addition better model seem address issue model flimsy cablesbad call quality short life span seem sell model price knowing quality device buy product company power bank know support product convenient companybr br item design fail cost save measure company stand product item month failure company honor warranty type device get head unit car bluetooth build inbr br give item star work work aside button press response dont expect paid mine expect year get god quality head unit car bluetooth build year come money headache deal item done place save headachedesigned fail cost save measure company stand product item month failure company honor warranty type device get head unit car bluetooth build inbr br give item star work work aside button press response dont expect paid mine expect year get god quality head unit car bluetooth build year come money headache deal item done place save, 0.7748, 4], [device work hope vehicle aux audio input gem give functionality need handsfree experience products use gauge wire im please report offering correct issue product feel im superimpressed customer support learn version issue replace model newer thumb, 0.0516, 5], [amaze connect quality excellent phone call volume, 0.7841, 5], [stop work month say pair cant find device usb charger good, 0.8735, 5], [product market handsfree call satisfy everything say thing misplacewaste base wont buy amazon functionality wise, 0.9674, 5], [itd nice activate voice command device product work intend, -0.5994, 5], [product simple handsfree talk listening traffic gps drive model car feature build usb enable system try enable device himbox search, 0.3612, 4], [wait week see work love addition car work advertise excellent playback music call quality, 0.296, 4], [, 0.8439, 5]]"
B00GQR4RRI,[0.0],[3],"[[rat, phone, cover, color]]","[[rat phone cover color, 0.0, 3]]"
B00GRF177C,[0.4404],[5],"[[work, good]]","[[work good, 0.4404, 5]]"
B00GSR3CHW,[-0.296],[1],"[[wrap, phone, didnt, use, package, use, crapo, phone, case]]","[[wrap phone didnt use package use crapo phone case, -0.296, 1]]"
B00GTWGBBK,[0.5719],[5],"[[husband, love]]","[[husband love, 0.5719, 5]]"
B00GU1UN3M,[0.9217],[5],"[[love, case, card, phone, love, mint, color]]","[[love case card phone love mint color, 0.9217, 5]]"
B00GW5P5QQ,[-0.2498],[1],"[[think, arm, hold, phone, sturdy, keep, phone, place, worth, expense]]","[[think arm hold phone sturdy keep phone place worth expense, -0.2498, 1]]"
B00H2QS3QS,[-0.022],[5],"[[work, issue]]","[[work issue, -0.022, 5]]"
B00H4ICCV6,[0.8316],[5],"[[case, daughter, love]]","[[case daughter love, 0.8316, 5]]"
B00HKV8YBE,[0.0],[5],[[quality]],"[[quality, 0.0, 5]]"
B00HNDBL8M,"[0.8316, 0.6369, -0.4215, -0.1719, 0.8858]","[5, 5, 1, 1, 5]","[[work], [work, great, excellent, price], [piece, trash, waste, money], [order, item, misplacing, love, work, quality, cord, good, better, compare, cord, plan, buy, soon], [receive, sell, didnt, work, doesnt, lock, place, fitbit, someone, try, see, im, sure, faulty, dis, seller, dont, feel, fighting, return, shipping, item, go, rage, buy, seller, shipping, quick]]","[[work, 0.8316, 5], [work great excellent price, 0.6369, 5], [piece trash waste money, -0.4215, 1], [order item misplacing love work quality cord good better compare cord plan buy soon, -0.1719, 1], [receive sell didnt work doesnt lock place fitbit someone try see im sure faulty dis seller dont feel fighting return shipping item go rage buy seller shipping quick, 0.8858, 5]]"
B00HNI7AZA,[0.5719],[5],"[[wife, love, owl]]","[[wife love owl, 0.5719, 5]]"
B00HPPRZME,[0.6705],[5],"[[excellent, camp, hit, button, top, lit, short, time, run, battery]]","[[excellent camp hit button top lit short time run battery, 0.6705, 5]]"
B00HWEJJSQ,"[0.7178, 0.0, 0.6369]","[5, 2, 5]","[[intermitent, power, input, connector], [phone, work, issue, buy, phone, shape, thing, sticker, residue, glad, make, purchase]]","[[intermitent power input connector, 0.7178, 5], [phone work issue buy phone shape thing sticker residue glad make purchase, 0.0, 2], [, 0.6369, 5]]"
B00IJ1L5B0,[0.8834],[4],"[[ship, battery, well]]","[[ship battery well, 0.8834, 4]]"
B00INEI58Y,[-0.3622],[2],"[[item, area, snap, broke, take, box, happy, ]]","[[item area snap broke take box happy , -0.3622, 2]]"
B00IRW673C,[-0.1546],[1],"[[expect, wiring, incorrect, im, look, send, product, ]]","[[expect wiring incorrect im look send product , -0.1546, 1]]"
B00ISPMCNW,[0.7841],[5],"[[wonderfull, good, fast, service, happy]]","[[wonderfull good fast service happy, 0.7841, 5]]"
B00IY37UG2,[0.5582],[4],"[[dont, plug, headphone, go, try, record, there, suck, everything, ok, work, samsung, arrive, time]]","[[dont plug headphone go try record there suck everything ok work samsung arrive time, 0.5582, 4]]"
B00J48TO8S,[0.8271],[5],"[[price, slim, fit, work, phone]]","[[price slim fit work phone, 0.8271, 5]]"
B00JCZ2T7G,[-0.6681],[1],"[[didnt, fit, volume, button, doesnt, work, volume, press, dosent, work, turn, turn]]","[[didnt fit volume button doesnt work volume press dosent work turn turn, -0.6681, 1]]"
B00JH1VT62,"[0.6353, 0.4404]","[4, 1]","[[work, recommend], [work, week, went, black, white, wouldnt, show, anything]]","[[work recommend, 0.6353, 4], [work week went black white wouldnt show anything, 0.4404, 1]]"
B00JQI2J2E,"[0.6369, 0.913, -0.128, -0.6597, -0.7096]","[5, 5, 5, 2, 1]","[[become, case, vz, lg, g, skin, end, use, case, want, call, bulky, there, deny, add, size, phone, make, hold, hand, finger, dont, bend, direction, theyre, intend, hanging, phone, people, hand, case, make, use, phone, onehanded, fact, make, phone, slick, skin, grippy, phone, ive, drop, phone, time, case, temper, glass, screen, protector, phone, remain, unscathed, fit, everything, line, im, happy], [drop, phone, foot, ground, case, screen, shatter, screen, broke, make, phone, buy, screen, job], [speigen], [smooth, make, phone, edge, dig, finger, awhile, keep, block, volume, button, annoy, way, fast, delivery, seller]]","[[become case vz lg g skin end use case want call bulky there deny add size phone make hold hand finger dont bend direction theyre intend hanging phone people hand case make use phone onehanded fact make phone slick skin grippy phone ive drop phone time case temper glass screen protector phone remain unscathed fit everything line im happy, 0.6369, 5], [drop phone foot ground case screen shatter screen broke make phone buy screen job, 0.913, 5], [speigen, -0.128, 5], [smooth make phone edge dig finger awhile keep block volume button annoy way fast delivery seller, -0.6597, 2], [, -0.7096, 1]]"
B00K36K80S,[0.6369],[5],[[purchase]],"[[purchase, 0.6369, 5]]"
B00K5E7HES,[-0.4767],[1],"[[break, receive]]","[[break receive, -0.4767, 1]]"
B00KDNZ6AI,"[-0.6124, 0.2023, -0.2263]","[2, 2, 4]","[[leaf, phone, expose, work, ad, say, rubberize, material, assume, something, soft, feel], [clip, side, attache, iphone, broke, week, use, use, rubber, band, hold, case, remove, use, phone, discard], [get, seem, satisfy, complaint, come, imagine, complain, he, week]]","[[leaf phone expose work ad say rubberize material assume something soft feel, -0.6124, 2], [clip side attache iphone broke week use use rubber band hold case remove use phone discard, 0.2023, 2], [get seem satisfy complaint come imagine complain he week, -0.2263, 4]]"
B00KN7UQ6I,"[0.4569, 0.5099]","[2, 5]","[[item, come, description, deceive, item, buy, matte, ultra, material, matte, rubbery], [case, add, protection, add, bulk, compare, case, charge, phone, take, case, take, case, use, qi, charger, office, expect, take, prob, youre, look, protection, piece, mind, case, turn, phone, brick, case]]","[[item come description deceive item buy matte ultra material matte rubbery, 0.4569, 2], [case add protection add bulk compare case charge phone take case take case use qi charger office expect take prob youre look protection piece mind case turn phone brick case, 0.5099, 5]]"
B00KQHFDOU,[-0.012],[5],"[[work, great, time, case, motherboard, dont, agree, front, port, requirebr, cheater, adapter, get, usb, front, port, gadget, nobody, mind, usb, front, port, fix, problem]]","[[work great time case motherboard dont agree front port requirebr cheater adapter get usb front port gadget nobody mind usb front port fix problem, -0.012, 5]]"
B00KRGU2VO,[0.0],[5],"[[item, describe]]","[[item describe, 0.0, 5]]"
B00KWM1OLK,[0.4215],[5],"[[jazzy, case, order, granddaughter, like, chevron, design, teal, color]]","[[jazzy case order granddaughter like chevron design teal color, 0.4215, 5]]"
B00L3W7DE0,[-0.4404],[4],"[[work, awesome, pain, charge, phone]]","[[work awesome pain charge phone, -0.4404, 4]]"
B00LCPTGQQ,[0.6908],[5],"[[recommend, friend]]","[[recommend friend, 0.6908, 5]]"
B00LEO5HFO,[0.5777],[4],"[[good, quality]]","[[good quality, 0.5777, 4]]"
B00LL71ZMS,"[0.8456, 0.872]","[4, 5]","[[case, tends, break, bottom, part, thing, wish, make, case, make, aluminum, thats, make, metal, whatever, doesnt, look, thats, dont, get], [fit]]","[[case tends break bottom part thing wish make case make aluminum thats make metal whatever doesnt look thats dont get, 0.8456, 4], [fit, 0.872, 5]]"
B00LMRF3PC,[0.7783],[5],"[[buy, gift, door, mom, love, sister, want]]","[[buy gift door mom love sister want, 0.7783, 5]]"
B00LNBH9BI,[0.6213],[5],"[[get, morning, instal, charging, quick, install, arrive, time]]","[[get morning instal charging quick install arrive time, 0.6213, 5]]"
B00LPQGDPO,[0.7783],[5],"[[slim, case, protect, phone, love, griffin, make, quality, product]]","[[slim case protect phone love griffin make quality product, 0.7783, 5]]"
B00LVTUYA0,"[0.4404, 0.0498]","[5, 5]","[[work, son, camp, go, week, outlet], [issue, battery, company, replace, question, ask, replacement, work]]","[[work son camp go week outlet, 0.4404, 5], [issue battery company replace question ask replacement work, 0.0498, 5]]"
B00M0QW2QW,"[0.8402, 0.0, -0.3183, 0.2732]","[5, 5, 1, 4]","[[case, nice, color, seem, offer, protection, charge, phone, twice, cover, stay, close, port, concern, put, phone, purse, want, anything, get, charging, port, disappoint, case], [pricing, cover, phone], [otter, box, choice], [place, phone, fit, nice, color, seem, sturdy, price]]","[[case nice color seem offer protection charge phone twice cover stay close port concern put phone purse want anything get charging port disappoint case, 0.8402, 5], [pricing cover phone, 0.0, 5], [otter box choice, -0.3183, 1], [place phone fit nice color seem sturdy price, 0.2732, 4]]"
B00M0XS3NQ,[0.6249],[5],"[[keep, smudge, scratch, screen, buy]]","[[keep smudge scratch screen buy, 0.6249, 5]]"
B00M1GHWPM,[0.8693],[5],"[[phone, case, ive, use, stylus, place, attach, case, didnt, matter, leather, nice, get, lot, compliment, switch, phone, im, sure, look, case, phonebr, br, order, case, time, fault, customer, service, excellent, go, town, get, prompt, manner, follow, email, customer, service, everything, guy, awesome]]","[[phone case ive use stylus place attach case didnt matter leather nice get lot compliment switch phone im sure look case phonebr br order case time fault customer service excellent go town get prompt manner follow email customer service everything guy awesome, 0.8693, 5]]"
B00M2DPJHM,[0.3071],[2],"[[super, cute, broke, way, get, pay]]","[[super cute broke way get pay, 0.3071, 2]]"
B00M89FMD6,[-0.2755],[5],"[[fit, truck]]","[[fit truck, -0.2755, 5]]"
B00MAY95Q4,[0.9042],[4],"[[case, attractive, color, true, order, fit, describe, complaint, bit, thick, bulky, thicker, id, like, case, protection]]","[[case attractive color true order fit describe complaint bit thick bulky thicker id like case protection, 0.9042, 4]]"
B00MR4YATO,[-0.2732],[3],"[[fit, fine, work, radio, charge, radio, charge, dock, station, pull, radio, put, charge, station, get, battery, charge, monkey, rig, get, work, work]]","[[fit fine work radio charge radio charge dock station pull radio put charge station get battery charge monkey rig get work work, -0.2732, 3]]"
B00MRZQEXI,"[0.9601, 0.1779]","[5, 5]","[[thanks], [happy, purchase, feel, phone, safer, armband, run, belt, hand, work, thank]]","[[thanks, 0.9601, 5], [happy purchase feel phone safer armband run belt hand work thank, 0.1779, 5]]"
B00MUQ9I5U,"[0.1531, 0.7783, 0.0]","[5, 5, 4]","[[trust, case, protect, phone, incipio, ngp, perfect, case, nice, texture, grip, phone, ngp, material, solid, withstand, fall, break, case, damage, phone, include, dropping, face, downside, clear, ngp, case, get, gunk, case, case, start, become, time, go, downside, recommend, case, everyone], [case, make, mistake, ordering, iphone, iphone, case, replace, order, correct, case, ], [drop, iphone, multiple, time, crack, issue, look, nice, phone, see, gold, color, iphone, case]]","[[trust case protect phone incipio ngp perfect case nice texture grip phone ngp material solid withstand fall break case damage phone include dropping face downside clear ngp case get gunk case case start become time go downside recommend case everyone, 0.1531, 5], [case make mistake ordering iphone iphone case replace order correct case , 0.7783, 5], [drop iphone multiple time crack issue look nice phone see gold color iphone case, 0.0, 4]]"
B00MVB4L2E,[0.5719],[5],[[perfect]],"[[perfect, 0.5719, 5]]"
B00MZCDN2I,[0.8481],[5],"[[product, work]]","[[product work, 0.8481, 5]]"
B00N0J8BSG,[0.8908],[5],"[[case, love, light, easy, pretty, color, bulky]]","[[case love light easy pretty color bulky, 0.8908, 5]]"
B00N1X4D92,"[0.946, -0.2263, 0.6705, 0.4927, 0.4019, -0.5994, 0.872, 0.0772, 0.6866, 0.7964, -0.2769, 0.5994, 0.6652]","[4, 1, 3, 4, 2, 5, 5, 5, 5, 5, 1, 5, 5]","[[thanks, best, case], [case, change, color, touch, rub, something, heavy, color, doesnt, phone, ], [need, screen, protector, build, case, come, screen, protector, piece, clear, screen, protector, cheap, otter, box, defender, better, build, screen, protector, bulkier, throw, junk, draw, buy, life, water], [purchase, look, ok, prefer, better, return], [buy, wife, surprise, upgrade, phone, love, color, color, work, think, case, iphone], [broke, week, use, wish, purchase, case], [love, color, wonder, yr, time], [toddler, launch, phone, ground, time, knock, wood, damage], [gotocase, thing, possibility, drop, lot, love, pink, white, something, different, otter, box, space, rubber, case, case, picky, look, nicer, fit, better, protects, phone, thats, make], [case, wish, didnt, start, show, dirt], [problem], [daughter, buy, hasnt, complain, use, id, say, great, phone, case, didnt, use, discard]]","[[thanks best case, 0.946, 4], [case change color touch rub something heavy color doesnt phone , -0.2263, 1], [need screen protector build case come screen protector piece clear screen protector cheap otter box defender better build screen protector bulkier throw junk draw buy life water, 0.6705, 3], [purchase look ok prefer better return, 0.4927, 4], [buy wife surprise upgrade phone love color color work think case iphone, 0.4019, 2], [broke week use wish purchase case, -0.5994, 5], [love color wonder yr time, 0.872, 5], [toddler launch phone ground time knock wood damage, 0.0772, 5], [gotocase thing possibility drop lot love pink white something different otter box space rubber case case picky look nicer fit better protects phone thats make, 0.6866, 5], [case wish didnt start show dirt, 0.7964, 5], [problem, -0.2769, 1], [daughter buy hasnt complain use id say great phone case didnt use discard, 0.5994, 5], [, 0.6652, 5]]"
B00N3PFR02,"[0.765, 0.7783, 0.5267, 0.6369, 0.4692]","[5, 4, 5, 5, 5]","[[job, charge, everything, fitbit, tablet, plug, part, fold, problem, annoy, slightest, tug, cord, pull, wall], [week, good, device, charge, ipad, air, iphone, iphone, problem, try, device], [need, home, travel], [charging, device, charge, ipad, iphone, kindle, plug, time, quicker, use, use, take, overnight, charge, trick, take, hour, battery, run, even, day, use, recommend, fact, im, think, get, winter, home, spare, case, something, happens, im, use], [work, great, use, week, problem, charge, ipad, iphone, headphone, apple, watch, take, road, lot, well, take, charger]]","[[job charge everything fitbit tablet plug part fold problem annoy slightest tug cord pull wall, 0.765, 5], [week good device charge ipad air iphone iphone problem try device, 0.7783, 4], [need home travel, 0.5267, 5], [charging device charge ipad iphone kindle plug time quicker use use take overnight charge trick take hour battery run even day use recommend fact im think get winter home spare case something happens im use, 0.6369, 5], [work great use week problem charge ipad iphone headphone apple watch take road lot well take charger, 0.4692, 5]]"
B00N7GXFCY,[0.2263],[3],[[okay]],"[[okay, 0.2263, 3]]"
B00N7QXKIS,[0.816],[4],"[[charger, cute, side, make, port, come, stop, work, way, client, love, buy, th, time]]","[[charger cute side make port come stop work way client love buy th time, 0.816, 4]]"
B00N9HHK72,[-0.0516],[3],"[[tab, front, leave, sticky, residue, tab, pull, sheet]]","[[tab front leave sticky residue tab pull sheet, -0.0516, 3]]"
B00NAZ3O7S,[0.0],[5],"[[forget, others, ive, try, product, worth, penny]]","[[forget others ive try product worth penny, 0.0, 5]]"
B00NEWX88W,[-0.8674],[4],"[[cheap, get, program, aware, market, cost, case, go, dealer, locksmithbuying, lot, lose, key, battery, seem, die, month, v, couple, year, mfrs, problem, pop, guess, get, spare, spare]]","[[cheap get program aware market cost case go dealer locksmithbuying lot lose key battery seem die month v couple year mfrs problem pop guess get spare spare, -0.8674, 4]]"
B00NFYJC7K,[0.4215],[4],"[[spouse, like, flex, feel]]","[[spouse like flex feel, 0.4215, 4]]"
B00NG0QI6Q,"[0.8534, 0.6369, 0.936]","[5, 5, 5]","[[look, slighty, spongeish, take, hit, itll, mark, damage, peel, cover], [get, wet, install, great, curve, screen, feel, thing, love, company, love, product, version, differentbr, br, fyi, buy, see, bubble, let, thing, job, hour, bubble, screen]]","[[look slighty spongeish take hit itll mark damage peel cover, 0.8534, 5], [get wet install great curve screen feel thing love company love product version differentbr br fyi buy see bubble let thing job hour bubble screen, 0.6369, 5], [, 0.936, 5]]"
B00NGQFNBG,[0.6369],[5],"[[look, feel, case]]","[[look feel case, 0.6369, 5]]"
B00NIDKPSI,"[0.765, 0.765, 0.908, -0.9255, 0.8067]","[5, 5, 5, 1, 5]","[[film, fit, iphone, protect, sun, glare, installation, fast, easy, follow, include, instruction, youtube, video, buy], [install, fit, perfect], [nice, screen, protector, nice, application, kit, instruction], [extra, case, change, case, get, scratch, product], [worst, decision, make, anazon, step, tab, sticky, difficult, peel, fail, thry, leave, mark, film]]","[[film fit iphone protect sun glare installation fast easy follow include instruction youtube video buy, 0.765, 5], [install fit perfect, 0.765, 5], [nice screen protector nice application kit instruction, 0.908, 5], [extra case change case get scratch product, -0.9255, 1], [worst decision make anazon step tab sticky difficult peel fail thry leave mark film, 0.8067, 5]]"
B00NPXENSE,[0.0],[4],"[[work, device, hmdx, bluetooth, speaker, charge, work, iphone, samsung, motorola, ge, underwater, camera, hold, part, charge, week, use]]","[[work device hmdx bluetooth speaker charge work iphone samsung motorola ge underwater camera hold part charge week use, 0.0, 4]]"
B00NQGP3SO,"[0.6908, 0.4927, 0.7717, 0.5719, 0.6369, 0.807]","[5, 5, 5, 5, 5, 5]","[[nice, describe, shipping], [excellent, phone, delivery], [iphone, ], [satisfy, iphone, everything, need, go, back, apple, iphone, greatest], [item, describe, love, look, brand, phone]]","[[nice describe shipping, 0.6908, 5], [excellent phone delivery, 0.4927, 5], [iphone , 0.7717, 5], [satisfy iphone everything need go back apple iphone greatest, 0.5719, 5], [item describe love look brand phone, 0.6369, 5], [, 0.807, 5]]"
B00ODV1A4M,[0.7647],[4],"[[bow, keep, fall, super, glue, time]]","[[bow keep fall super glue time, 0.7647, 4]]"
B00OK03S00,"[0.8957, -0.4767]","[5, 5]","[[fit, look], [describe, work, fine, problem]]","[[fit look, 0.8957, 5], [describe work fine problem, -0.4767, 5]]"
B00OK34I6K,[0.6249],[4],"[[lo, e, case, great, texture, fast, shipping]]","[[lo e case great texture fast shipping, 0.6249, 4]]"
B00OK8ST74,"[0.4404, 0.9509, 0.5719, 0.7579]","[5, 5, 5, 5]","[[money, carry, phone, front, pant, pocket, cover, add, unnecessary, bulk, easy, put, take, pocketbr, br, fit, perfect, give, sense, security, feel, phone, protect], [slim, case, easy, grip, button], [protects, phone, look], [excellent, case]]","[[money carry phone front pant pocket cover add unnecessary bulk easy put take pocketbr br fit perfect give sense security feel phone protect, 0.4404, 5], [slim case easy grip button, 0.9509, 5], [protects phone look, 0.5719, 5], [excellent case, 0.7579, 5]]"
B00OKX7VNM,[0.1779],[1],"[[seem, prob, buy, thing, amazon]]","[[seem prob buy thing amazon, 0.1779, 1]]"
B00OV41O56,"[0.7269, 0.2732, 0.4939]","[5, 1, 5]","[[excellent, value, wire, case, seems, need], [sturdy, feel, look, make, claim, run, issue, intend, buy], [week, cord, bend, plug, phone, color, part, slide, cord, show, cord, cheap, material, cord, expect, im, month, use, cord, turn, way, order, hear, music, reccomeded]]","[[excellent value wire case seems need, 0.7269, 5], [sturdy feel look make claim run issue intend buy, 0.2732, 1], [week cord bend plug phone color part slide cord show cord cheap material cord expect im month use cord turn way order hear music reccomeded, 0.4939, 5]]"
B00P5XV3HQ,[-0.5994],[5],"[[tpu, die]]","[[tpu die, -0.5994, 5]]"
B00P8D5AAO,"[0.3612, 0.8588]","[5, 5]","[[um, yeah, fit, complaint], [case, sidewall, tall, screen, day, day, look]]","[[um yeah fit complaint, 0.3612, 5], [case sidewall tall screen day day look, 0.8588, 5]]"
B00PF4SNKK,[0.3865],[1],"[[disappoint, part, usb, connector, join, cord, show, inner, red, give, impression, flimsy, careful, unplug, computer, think, volume, range, march, throw, month, buy, work, anymore, think, battery, took, radioshack, bestbuy, see, help, tell, place, wreck, recommend, cute, idea, work]]","[[disappoint part usb connector join cord show inner red give impression flimsy careful unplug computer think volume range march throw month buy work anymore think battery took radioshack bestbuy see help tell place wreck recommend cute idea work, 0.3865, 1]]"
B00PKRATPY,[0.5719],[5],"[[excellent, product, buy]]","[[excellent product buy, 0.5719, 5]]"
B00PU2U9PE,[-0.5267],[3],"[[usefull, dont, give, bit, power, sad]]","[[usefull dont give bit power sad, -0.5267, 3]]"
