9713449983,[-0.2263],[1],"[[stop, work, week]]","[[stop work week, -0.2263, 1]]"
B00NOHVBPE,"[0.6369, 0.9324]","[5, 5]","[[thank, prompt, awesome, busy, case, year, son]]","[[thank prompt awesome busy case year son, 0.6369, 5], [, 0.9324, 5]]"
B00NS3N67K,[0.7274],[1],"[[purchase, item, crack, purchase, read, review, wish, company, make, product, customer, state, believe, comment, make, product, correct, drop, case, portion, come, crack, screen, protector, iphone, wasnt, damage]]","[[purchase item crack purchase read review wish company make product customer state believe comment make product correct drop case portion come crack screen protector iphone wasnt damage, 0.7274, 1]]"
B00NXG42TS,[0.8519],[5],"[[color, quality, fast, delivery]]","[[color quality fast delivery, 0.8519, 5]]"
B00NXUXWJK,[0.7003],[5],"[[daughter, like]]","[[daughter like, 0.7003, 5]]"
B00NZTAHYC,[0.9152],[5],"[[awesome, iphone, case, soft, nice, card, pocket, credit, card]]","[[awesome iphone case soft nice card pocket credit card, 0.9152, 5]]"
B00O5FN2AQ,[0.8622],[5],"[[make, price, friend, buy, deal]]","[[make price friend buy deal, 0.8622, 5]]"
B00O6EQIIO,"[0.9792, 0.9423, 0.936]","[5, 5, 5]","[[quick, honest, reviewbr, br, perfect, fitbr, round, edgesbr, apply, everything, need, perfect, applicationbr, screen, protector, bundlebr, anti, fingerprint, great, need, screen, lot, lessbr, br, seller, shipping, thank, seller, amazon, purchase, service, product], [packaging, fit, phone, case, installation, super, easy, leave, air, bubble, downside, glass, screen, protector, collect, dust, speaker, top, phone], [product, perfect, fit, outstanding, price]]","[[quick honest reviewbr br perfect fitbr round edgesbr apply everything need perfect applicationbr screen protector bundlebr anti fingerprint great need screen lot lessbr br seller shipping thank seller amazon purchase service product, 0.9792, 5], [packaging fit phone case installation super easy leave air bubble downside glass screen protector collect dust speaker top phone, 0.9423, 5], [product perfect fit outstanding price, 0.936, 5]]"
B00O6NLT3Y,[0.7047],[3],"[[fit, arent, lot, good, option, phone, felt, set, value, downside, sequin, material, catch, clothe, rubber, trim, edge, chip, peel, okay, reorder]]","[[fit arent lot good option phone felt set value downside sequin material catch clothe rubber trim edge chip peel okay reorder, 0.7047, 3]]"
B00O6PNIUO,[-0.7991],[1],"[[case, look, phone, adjust, button, side, turn, ringer, put, case, phone, silent, try, switch, ring, side, hear, incoming, call, take, cover, switch, ring, needle, say, keep, cover, dont, ability, use, feature, disappoint]]","[[case look phone adjust button side turn ringer put case phone silent try switch ring side hear incoming call take cover switch ring needle say keep cover dont ability use feature disappoint, -0.7991, 1]]"
B00OIJ58GA,[0.5023],[5],"[[color, picture]]","[[color picture, 0.5023, 5]]"
B00OMSD52Q,"[-0.8422, -0.7003, 0.0]","[1, 1, 1]","[[crappy, peice, watch, wore, fell, apart, syncing], [week, come, watch, band, keep, separate, watch, time, happen, glass, face, crack, watch, fell, foot, wrist, ground, slap, piece, tape, glass, replace, device, something, different, manufacturer, useless, annoy, accessory, own, documentation, quality, poor, usefulness, go, keep, fall], [construct]]","[[crappy peice watch wore fell apart syncing, -0.8422, 1], [week come watch band keep separate watch time happen glass face crack watch fell foot wrist ground slap piece tape glass replace device something different manufacturer useless annoy accessory own documentation quality poor usefulness go keep fall, -0.7003, 1], [construct, 0.0, 1]]"
B00OPFTYBM,[0.7783],[4],"[[give, gift, niece, love]]","[[give gift niece love, 0.7783, 4]]"
B00OQ0CAW6,"[0.4404, 0.8856, 0.8779, 0.9906, 0.6369, 0.9001, 0.9962, 0.7467, 0.8515, 0.0, 0.6115, -0.8591, 0.9856, -0.6486, -0.6326, -0.2023, 0.871, -0.3768, 0.3612, 0.5251]","[4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5]","[[amaze, product, impress, charge, time, transport, use, caribeener, hook, include], [build, quality, work, expect, yes, take, time, charge, battery, usb, battery, charger, im, happy], [solar, panel, key, solar, energy, go, strategy, ive, pair, ravpowers, capacity, power, pack, asinbmqsmeee, charger, ravpower, mah, battery, pack, power, bank, ismart, technology, rd, gen, deluxe, output, usb, apple, pin, lightning, black, kept, phone, tablet, camp, light, aa, battery, go, hike, backcountry, camp, sailing, excursionsbr, br, strategy, work, use, panel, charge, battery, day, plug, device, battery, night, seem, get, sun, time, lay, panel, id, battery, capacity, mah, cover, sun, cant, remember, charge, outbr, br, phone, require, maday, tablet, ma, light, go, ma, night, circumstance, count, ma, day, solar, panel, panel, solar, collector, ive, own, gather, closer, ma, day, reality, cloud, shade, move, day, fact, panel, perpendicular, sunlight, reach, maximum, performance, conspire, youbr, br, say, math, couple, phone, tablet, want, see, bit, night, burn, ma, replace, ma, thats, battery, mah, capacity, save, day, day, attach, picture, see, phone, connect, panel, take, mah, hour, demo, id, recommend, charge, battery, panel, use, battery, charge, devicesbr, br, math, doesnt, account, inefficiency, system, say, month, strain, electron, get, equipment, let, day, reserve, extend, use, phone, tablet, less, camp, light, etc, pound, impress, reservation, recommend, friend, wish, theyd, make, sort, thing, year, agor, math, doesnt, account, inefficiency, system, say, month, strain, electron, get, equipment, let, day, reserve, extend, use, phone, tablet, less, camp, light, etc, pound, impress, reservation, recommend, friend, wish, theyd, make, sort, thing, year], [panel, work, finei, floating, usb, power, cord, float, securedit, rip, right, condition, work, fine, charge, need, lot, people, complain, charge, issue, iphone, plus, charge, proper, replug, change, sunlight, power, output, seem, issue, lot, panel, solution, pair, ravpower, mah, battery, pack, power, bank, ismart, technology, let, plug, iphone, plug, soalar, panel, time, seem, charge, phone, message, popup, setup, work, mileage, vary], [work, take, hour, sunlight, charge, htc, vivid, kill, battery, twice, charge, see], [product, charge, cloudy, day, take, leave, rain, day, soninlaw, fell, love, bought], [charge, cell, phone, hour, sun], [solar, charger, charge, iphone, satechi, battery, pack, ive, look, charger, like, goal, zero, price, range, thewirecutterdotcom, clue, charger, want, br, br, charger, size, weight, ipad, panel, rigid, drop, bend, panel, built, charge, device, usb, port, plug, usb, charge, charger, doesnt, include, battery, pack, use, whatever, battery, pack, want, use, charge, device, grommet, hole, include, carabiner, attach, backpack, objectbr, br, note, usb, charge, port, v, output, usb, charge, device, buybuild, adapter, cable, use, topup, car, battery, v, battery], [want], [investment, dont, forget, buy, battery, work], [get, w, charger, work, sunny, arizona, plenty, sun, im, fan, use, solar, energy, want, charger, take, kayak, camp, trip, wilderness, tablet, flashlight, battery, want, keep, charge, trip, w, seem, perfect, situation, think, trybr, br, run, test, ravpower, w, charge, hp, stream, tablet, see, picture, find, follow, resultbr, br, charge, time, minute, start, ambr, sunlight, sunlight, late, august, degree, device, lay, flatbr, device, hp, stream, tablet, turn, offbr, battery, type, mah, liion, polymerbr, charge, result, batterybr, battery, change, mah, minutesbr, br, take, device, farbr, br, prosbr, fast, charge, tablet, devicesbr, well, result, expectedbr, material, highqualitybr, wellbuiltbr, excellent, customer, support, website, warranty, registrationbr, br, drawbacksbr, charger, get, sun, maybe, use, white, material, cloth, blackbr, make, cover, device, charge, protect, sunbr, br, overall, im, impress, charger, power, source, kayak, camp, trip], [buy, item, month, grow, starting, care, solar, power, want, ease, become, energy, independent, educate, process, ravpower, couldnt, make, lineup, usb, power, solutionsbr, br, leave, panel, unfold, dash, car, place, use, car, windshield, well, exposure, home, windows, fit, pretty, unnoticed, fact, fit, dash, futurebr, br, ravpower, mah, battery, pack, rotate, charge, solar, panel, rotate, keep, phone, music, player, desk, lamp, book, light, usb, device, charge, way, charge, battery, pack, work, indoors, charge, car, leave, battery, pack, plug, panel, charge, resume, charge, battery, pack, fine, transition, shade, sun, daylight, overnight, daylight, againbr, br, start, use, solar, panel, battery, backup, graduate, battery, pack, use, reach, point, day, device, battery, pack, charge, panel, go, unused, using, battery, pack, replace, device, usb, power, versionsmore, usb, power, lead, lighting, great, examplebr, br, solar, panel, sturdy, hold, month, use, panel, heavyweight, cloth, material, usb, port, add, convenience, grommets, hanging, tent, tree, backpack, fold, slim, profile, portabilitybr, br, cant, think, anything, dont, panel, function, end, buy, foot, usb, extension, cable, item, charge, shade, area, car, console, dash, board, direct, sunlight, extension, cable, include, purchase, nicebr, br, ravpower, make, power, product, keep, device, power, fold, panel, great, way, generate, power, wherever, grab, couple, battery, pack, keep, game, youll, set, sorry, energy, company], [test, charge, iphone, work, price, compactness, wish, bring, day, trek], [impress, expect, sun, light, output, volt, amp, charge, note, charge, hour], [use, day, backpack, trip, outperform, guy, power, point, start, use, usb, port, mine, recharge, need, sun, charge, device, wall, socket, case, grommet, caribeeners, include, use, emergency, power, boat, car, trip, satisfy], [use, week, electricity, work, shouldbr, pocket, underneath, great, phone, charge, battery, tuck, charge], [work, advertise, receive, inquiry, fellow, backpacker, purchase], [take, fort, irwin, charge, device, hour, phone, problem]]","[[amaze product impress charge time transport use caribeener hook include, 0.4404, 4], [build quality work expect yes take time charge battery usb battery charger im happy, 0.8856, 5], [solar panel key solar energy go strategy ive pair ravpowers capacity power pack asinbmqsmeee charger ravpower mah battery pack power bank ismart technology rd gen deluxe output usb apple pin lightning black kept phone tablet camp light aa battery go hike backcountry camp sailing excursionsbr br strategy work use panel charge battery day plug device battery night seem get sun time lay panel id battery capacity mah cover sun cant remember charge outbr br phone require maday tablet ma light go ma night circumstance count ma day solar panel panel solar collector ive own gather closer ma day reality cloud shade move day fact panel perpendicular sunlight reach maximum performance conspire youbr br say math couple phone tablet want see bit night burn ma replace ma thats battery mah capacity save day day attach picture see phone connect panel take mah hour demo id recommend charge battery panel use battery charge devicesbr br math doesnt account inefficiency system say month strain electron get equipment let day reserve extend use phone tablet less camp light etc pound impress reservation recommend friend wish theyd make sort thing year agor math doesnt account inefficiency system say month strain electron get equipment let day reserve extend use phone tablet less camp light etc pound impress reservation recommend friend wish theyd make sort thing year, 0.8779, 5], [panel work finei floating usb power cord float securedit rip right condition work fine charge need lot people complain charge issue iphone plus charge proper replug change sunlight power output seem issue lot panel solution pair ravpower mah battery pack power bank ismart technology let plug iphone plug soalar panel time seem charge phone message popup setup work mileage vary, 0.9906, 5], [work take hour sunlight charge htc vivid kill battery twice charge see, 0.6369, 5], [product charge cloudy day take leave rain day soninlaw fell love bought, 0.9001, 4], [charge cell phone hour sun, 0.9962, 5], [solar charger charge iphone satechi battery pack ive look charger like goal zero price range thewirecutterdotcom clue charger want br br charger size weight ipad panel rigid drop bend panel built charge device usb port plug usb charge charger doesnt include battery pack use whatever battery pack want use charge device grommet hole include carabiner attach backpack objectbr br note usb charge port v output usb charge device buybuild adapter cable use topup car battery v battery, 0.7467, 5], [want, 0.8515, 5], [investment dont forget buy battery work, 0.0, 5], [get w charger work sunny arizona plenty sun im fan use solar energy want charger take kayak camp trip wilderness tablet flashlight battery want keep charge trip w seem perfect situation think trybr br run test ravpower w charge hp stream tablet see picture find follow resultbr br charge time minute start ambr sunlight sunlight late august degree device lay flatbr device hp stream tablet turn offbr battery type mah liion polymerbr charge result batterybr battery change mah minutesbr br take device farbr br prosbr fast charge tablet devicesbr well result expectedbr material highqualitybr wellbuiltbr excellent customer support website warranty registrationbr br drawbacksbr charger get sun maybe use white material cloth blackbr make cover device charge protect sunbr br overall im impress charger power source kayak camp trip, 0.6115, 5], [buy item month grow starting care solar power want ease become energy independent educate process ravpower couldnt make lineup usb power solutionsbr br leave panel unfold dash car place use car windshield well exposure home windows fit pretty unnoticed fact fit dash futurebr br ravpower mah battery pack rotate charge solar panel rotate keep phone music player desk lamp book light usb device charge way charge battery pack work indoors charge car leave battery pack plug panel charge resume charge battery pack fine transition shade sun daylight overnight daylight againbr br start use solar panel battery backup graduate battery pack use reach point day device battery pack charge panel go unused using battery pack replace device usb power versionsmore usb power lead lighting great examplebr br solar panel sturdy hold month use panel heavyweight cloth material usb port add convenience grommets hanging tent tree backpack fold slim profile portabilitybr br cant think anything dont panel function end buy foot usb extension cable item charge shade area car console dash board direct sunlight extension cable include purchase nicebr br ravpower make power product keep device power fold panel great way generate power wherever grab couple battery pack keep game youll set sorry energy company, -0.8591, 5], [test charge iphone work price compactness wish bring day trek, 0.9856, 5], [impress expect sun light output volt amp charge note charge hour, -0.6486, 5], [use day backpack trip outperform guy power point start use usb port mine recharge need sun charge device wall socket case grommet caribeeners include use emergency power boat car trip satisfy, -0.6326, 5], [use week electricity work shouldbr pocket underneath great phone charge battery tuck charge, -0.2023, 4], [work advertise receive inquiry fellow backpacker purchase, 0.871, 5], [take fort irwin charge device hour phone problem, -0.3768, 4], [, 0.3612, 5], [, 0.5251, 5]]"
B00OT8X0HY,"[-0.2755, 0.8658]","[1, 5]","[[niceand, fit, way, protect, phone], [fit, phone, advertise, fit, core, duo, buy, person, purchase]]","[[niceand fit way protect phone, -0.2755, 1], [fit phone advertise fit core duo buy person purchase, 0.8658, 5]]"
B00OTIB77O,"[0.8779, 0.5719, 0.9485]","[5, 5, 5]","[[value, case, fit, add, bulk, pack, add, bonus, love], [case, good, coverprotectsort, phone, take, look, phone, price], [receive, order, make, happy, customer]]","[[value case fit add bulk pack add bonus love, 0.8779, 5], [case good coverprotectsort phone take look phone price, 0.5719, 5], [receive order make happy customer, 0.9485, 5]]"
B00P03JFH6,"[0.7935, 0.6361]","[5, 4]","[[nice, case, price, meet, need], [hesitant, order, case, multiple, layer, photo, bend, issue, want, case, iphone, plus, need, holster, case, phone, dont, think, anyone, pocket, deliver, time, promise, stylus, nice, extra, need, use, part, problem, get, case, holster, screen, protector, corner, protect, lip, provide, protection, screen, button, work, port, problem, charge, camera, photo, excellent, value, purchase, buy, think, buying, extra, holster, clip, break, point]]","[[nice case price meet need, 0.7935, 5], [hesitant order case multiple layer photo bend issue want case iphone plus need holster case phone dont think anyone pocket deliver time promise stylus nice extra need use part problem get case holster screen protector corner protect lip provide protection screen button work port problem charge camera photo excellent value purchase buy think buying extra holster clip break point, 0.6361, 4]]"
B00P0VOQQ8,[0.8663],[5],"[[samsung, galaxy, gear, watch, charge, save, ton, money, appose, buy, oem, version, great, purchase, recommend, charger]]","[[samsung galaxy gear watch charge save ton money appose buy oem version great purchase recommend charger, 0.8663, 5]]"
B00P7BOQ48,[0.5994],[5],"[[love, case]]","[[love case, 0.5994, 5]]"
B00PA7A3LY,"[-0.3182, -0.6286, 0.9206, 0.7656, 0.5621, 0.8261, 0.0, 0.9534, 0.0]","[4, 2, 4, 2, 1, 2, 1, 2, 4]","[[tile, die, replacement, louder, sound, gps, accurate], [bulky, app, finicky, app, need, run, work, intend, phone, decent, battery, life, habit, closing, background, apps, impact, work, set, forget, type, thing, funny, thing, app, background, someone, check, phone, minute, average, im, remind, app, remind, thing, tile, attach, remind, thing, essence, help, lose, item, way, intend, wait, something, better, come, gps, enable, lost, find, tracker], [cant, hear], [louder], [buy, tile, disappoint, sound, purse, useless, hear, tile, key, stand, accord, video, advertising, sound, loud, distinctive, true, plan, friend, promote, product], [idea, range, box, limit, thick, wall, couldnt, room, maybe, goal, make, year, make, design, range, month, doesnt, work, make, version, well, dont, waste, money], [toy, app, find, itbr, table, say, cant, itbr, br, delete, tile, refine, timebr, please, dont, waste, money], [ok, buy, see, misplace, thing, timebr, prosbr, form, factorbr, br, consbr, paint, white, color, rub, wallet, stay, walletbr, battery, something, cant, charge, batteriesbr, android, work, app, tile, function, dont, know, iosbr, wish, thinner], [buy, husband, misplace, wallet, nice, clean, design, app, disappoint, volume, alert, place, husband, wallet, use, help, find, key]]","[[tile die replacement louder sound gps accurate, -0.3182, 4], [bulky app finicky app need run work intend phone decent battery life habit closing background apps impact work set forget type thing funny thing app background someone check phone minute average im remind app remind thing tile attach remind thing essence help lose item way intend wait something better come gps enable lost find tracker, -0.6286, 2], [cant hear, 0.9206, 4], [louder, 0.7656, 2], [buy tile disappoint sound purse useless hear tile key stand accord video advertising sound loud distinctive true plan friend promote product, 0.5621, 1], [idea range box limit thick wall couldnt room maybe goal make year make design range month doesnt work make version well dont waste money, 0.8261, 2], [toy app find itbr table say cant itbr br delete tile refine timebr please dont waste money, 0.0, 1], [ok buy see misplace thing timebr prosbr form factorbr br consbr paint white color rub wallet stay walletbr battery something cant charge batteriesbr android work app tile function dont know iosbr wish thinner, 0.9534, 2], [buy husband misplace wallet nice clean design app disappoint volume alert place husband wallet use help find key, 0.0, 4]]"
B00PCKQ52A,[-0.8786],[3],"[[own, style, sena, case, iphone, pick, version, snugg, benefit, snugg, version, ribbon, pull, phone, case, tab, hold, ribbon, snap, place, youre, done, pull, phone, case, work, perfectlybr, br, doesnt, shine, quality, leather, sena, softer, quality, snugg, case, feel, cardboardy, rigid, someone, el, preference, protection, mine, know, choose, nubuck, version, attracts, dirt, get, stain, carry, case, pocket, jean, dye, jean, rub, case, wear, doubt, issue, type, leather, snugg, blame, case, ive, own, make, sena, issue, dirt, stain, anything, stick, time]]","[[own style sena case iphone pick version snugg benefit snugg version ribbon pull phone case tab hold ribbon snap place youre done pull phone case work perfectlybr br doesnt shine quality leather sena softer quality snugg case feel cardboardy rigid someone el preference protection mine know choose nubuck version attracts dirt get stain carry case pocket jean dye jean rub case wear doubt issue type leather snugg blame case ive own make sena issue dirt stain anything stick time, -0.8786, 3]]"
B00PFLWX8Q,[-0.6124],[2],"[[like, watch, die, week]]","[[like watch die week, -0.6124, 2]]"
B00PRO1AWG,"[0.2263, 0.5719]","[5, 4]","[[sturdy, make, install], [excellent]]","[[sturdy make install, 0.2263, 5], [excellent, 0.5719, 4]]"
B00PS889Y8,[0.0129],[4],"[[keep, phone, proof, drop, rain, water, drop, crack, case, strap]]","[[keep phone proof drop rain water drop crack case strap, 0.0129, 4]]"
B00QHFDWMU,[0.6249],[5],[[headphone]],"[[headphone, 0.6249, 5]]"
B00QQW2O14,[0.0],[4],"[[past, reviewer, indicate, bit, bulky, connection, tight, work]]","[[past reviewer indicate bit bulky connection tight work, 0.0, 4]]"
B00QXMXF0G,"[0.2263, 0.6369]","[1, 5]","[[fit, nice, case, stay, dont, use]]","[[fit nice case stay dont use, 0.2263, 1], [, 0.6369, 5]]"
B00QZRYLBQ,"[0.0, 0.8269, -0.9245, -0.4195, 0.9161, 0.8908]","[5, 5, 3, 5, 5, 5]","[[last, time, broke, day, edge, edge, isnt, expect, edge, chip, issue, broke, lean, cloth, speck, stuck, screen, cloth, try, screaping, end, dig, half, way, chine, screen, protector, im, sure, happen, disappoint], [screen, protector, spigen, armor, case, fit, edge, edge, recommend, item], [screen, protectorat, get, air, bubble, went, glad, didnt, pay, buck, store, one, complaint, edge, feel, instead, smooth, edge, recommend], [dont, review, screen, protector, save, phone, drop, phone, barstool, screen, pavement, screen, protector, shatter, peel, spotless, screen, get, home, order, love], [price, cant, complain, use, protector, month, complaint, ive, get, star], []]","[[last time broke day edge edge isnt expect edge chip issue broke lean cloth speck stuck screen cloth try screaping end dig half way chine screen protector im sure happen disappoint, 0.0, 5], [screen protector spigen armor case fit edge edge recommend item, 0.8269, 5], [screen protectorat get air bubble went glad didnt pay buck store one complaint edge feel instead smooth edge recommend, -0.9245, 3], [dont review screen protector save phone drop phone barstool screen pavement screen protector shatter peel spotless screen get home order love, -0.4195, 5], [price cant complain use protector month complaint ive get star, 0.9161, 5], [, 0.8908, 5]]"
B00R10XETQ,[-0.2755],[1],"[[fit, phone, screen, warp, chip]]","[[fit phone screen warp chip, -0.2755, 1]]"
B00R3KB8HY,"[0.6249, 0.128]","[5, 2]","[[case], [cheap, look, feel]]","[[case, 0.6249, 5], [cheap look feel, 0.128, 2]]"
B00RCKBKYG,[0.0],[5],[[work]],"[[work, 0.0, 5]]"
B00RD0TBZ0,[0.765],[5],"[[awesome, thank]]","[[awesome thank, 0.765, 5]]"
B00RW3DUF0,[-0.4215],[2],"[[phone, digitizer, broke, time, fell, carpet, foot]]","[[phone digitizer broke time fell carpet foot, -0.4215, 2]]"
B00RYYW7AG,[0.8834],[4],"[[fit, ok, subaru, tribeca, dash, curve, move, lot, mine, cd, player, work, great]]","[[fit ok subaru tribeca dash curve move lot mine cd player work great, 0.8834, 4]]"
B00RZA0ELS,"[0.7902, 0.7047, -0.7924, 0.93]","[5, 5, 3, 5]","[[need, didnt, need, extra, vivosmart, perfect, sync, computer, keep, motivate], [debate, product, fitbit, love, item, im, check, step, distance, calorie, burn, time, touch, button, recommend, buy, light, blue, band, go, came], [love, product, star, order, use, wear, thats, problem, wear, product, week, begin, extreme, pain, wrist, base, thumb, notice, bump, forming, tendon, bone, try, adjust, become, sore, wear, tracker, leave, week, bump, gone, put, length, time, pain, start, go, try, buy, different, wrist, band, see, help, wrist, size, device, way, band, shape, seem, issue, im, upset, tracker, feature, battery, life, take, time, none, cant, wear], [buy, wife, vivofit, christmas, like, think, try, great, job, track, sleep, reason, buy, semitruck, day, haul, load, vivofit, keep, track, step, dont, take, getting, gyrate, shaken, jolt, dip, bump, pothole, truck, hit, doesnt, take, load, trailer, meet, step, take, credit, challenge, wife, beat, goal, tell, got, anyway, alert, loud, else, im, drive, road, keep, step, count, fitbit, walk]]","[[need didnt need extra vivosmart perfect sync computer keep motivate, 0.7902, 5], [debate product fitbit love item im check step distance calorie burn time touch button recommend buy light blue band go came, 0.7047, 5], [love product star order use wear thats problem wear product week begin extreme pain wrist base thumb notice bump forming tendon bone try adjust become sore wear tracker leave week bump gone put length time pain start go try buy different wrist band see help wrist size device way band shape seem issue im upset tracker feature battery life take time none cant wear, -0.7924, 3], [buy wife vivofit christmas like think try great job track sleep reason buy semitruck day haul load vivofit keep track step dont take getting gyrate shaken jolt dip bump pothole truck hit doesnt take load trailer meet step take credit challenge wife beat goal tell got anyway alert loud else im drive road keep step count fitbit walk, 0.93, 5]]"
B00S05H3ZW,[0.6369],[5],"[[case, stylish, phone]]","[[case stylish phone, 0.6369, 5]]"
B00S3A0WC0,[0.926],[5],"[[case, type, iphone, love, whovians, comment, time, see, conversation, starter]]","[[case type iphone love whovians comment time see conversation starter, 0.926, 5]]"
B00S4BDWH0,[0.0],[5],"[[light, weight]]","[[light weight, 0.0, 5]]"
B00S66YN6M,[0.9692],[5],"[[thing, ive, purchase, amazon, get, compliment, phone, case, people, want, play, case, cute, come, date, say, come, super, convenient, good]]","[[thing ive purchase amazon get compliment phone case people want play case cute come date say come super convenient good, 0.9692, 5]]"
B00S8OXNJA,[0.5719],[5],"[[get, cousin, love]]","[[get cousin love, 0.5719, 5]]"
B00SB5Z0K6,[-0.228],[2],"[[week, fail, look, make, happen, get, lemon, see]]","[[week fail look make happen get lemon see, -0.228, 2]]"
B00SCS2622,"[0.9594, 0.7906, 0.5719, 0.4005]","[5, 5, 5, 5]","[[app, doesnt, connect, give, access, radio, setting, everything, ask], [simple, perfect], [stereo, lot, feature], [receive, unit, day, receive, schedule, went, instal, unit, installation, quick, everything, explain, operation, manualbr, taste, require, tuner, okay, playing, music, cd, awesome, play, usbbr, sony, xperia, z, configure, phone, head, unit, nfc, make, series, phone, call, everything, went, smoothlybr, men, happy, sony]]","[[app doesnt connect give access radio setting everything ask, 0.9594, 5], [simple perfect, 0.7906, 5], [stereo lot feature, 0.5719, 5], [receive unit day receive schedule went instal unit installation quick everything explain operation manualbr taste require tuner okay playing music cd awesome play usbbr sony xperia z configure phone head unit nfc make series phone call everything went smoothlybr men happy sony, 0.4005, 5]]"
B00SFIMTRQ,"[-0.5192, 0.6369, -0.4215, 0.4497]","[1, 5, 1, 5]","[[item, expect, flimsy, secure, phone, product, rating], [holster, break, week, use, price, return, ship, cost, overload, contact, seller, replacement], [bulky, job, protects, cell]]","[[item expect flimsy secure phone product rating, -0.5192, 1], [holster break week use price return ship cost overload contact seller replacement, 0.6369, 5], [bulky job protects cell, -0.4215, 1], [, 0.4497, 5]]"
B00SH6BWGK,[0.0],[5],"[[asinbshbwgu, eceen, power, backpack, solar, charger, bag, pack, voltage, regulate, charge, iphone, ipad, samsung, gopro, camera, etc, v, device, messenger, bag, blue, bag, expect, inside, bag, come, mah, power, bank, set, didnt, require, process, besides, plug, usb, slot, son, use, school, update, use]]","[[asinbshbwgu eceen power backpack solar charger bag pack voltage regulate charge iphone ipad samsung gopro camera etc v device messenger bag blue bag expect inside bag come mah power bank set didnt require process besides plug usb slot son use school update use, 0.0, 5]]"
B00SJDABWM,[0.765],[5],"[[excellent, case, color, show, fit, phone, clutch, purchase, price]]","[[excellent case color show fit phone clutch purchase price, 0.765, 5]]"
B00SOCLZP0,[0.4215],[5],[[nice]],"[[nice, 0.4215, 5]]"
B00SUUG9RK,[0.0],[4],[[work]],"[[work, 0.0, 4]]"
B00T2S7PYK,[0.5994],[5],"[[case, want]]","[[case want, 0.5994, 5]]"
B00T3O67RO,[0.8402],[4],"[[draw, bulky, fit, glove, add, custom, pic, seethru, ever, change, appeal, def, worth, ]]","[[draw bulky fit glove add custom pic seethru ever change appeal def worth , 0.8402, 4]]"
B00T6O0XO4,"[0.6249, 0.7694]","[5, 3]","[[work, come, phone, hasnt, fallen, work, okay], [price, quality]]","[[work come phone hasnt fallen work okay, 0.6249, 5], [price quality, 0.7694, 3]]"
B00TRMYFLM,[0.7717],[5],"[[cheap, amaze, case, everyday, use, ive, drop, phone, couple, time, resist, impact]]","[[cheap amaze case everyday use ive drop phone couple time resist impact, 0.7717, 5]]"
B00TYPALHE,[0.0],[1],"[[waist, money]]","[[waist money, 0.0, 1]]"
B00U2S1TMI,[0.8074],[5],"[[get, case, giftit, arrive, person, love, glad, star, life, defender, case, make, iphone, ]]","[[get case giftit arrive person love glad star life defender case make iphone , 0.8074, 5]]"
B00UAMBS7W,[0.9214],[5],"[[case, fit, phone, nice, grip, kick, stand, excellent, need, recommend]]","[[case fit phone nice grip kick stand excellent need recommend, 0.9214, 5]]"
B00UBD58UI,[0.745],[5],"[[con, super, put, diy, beginner]]","[[con super put diy beginner, 0.745, 5]]"
B00UF91PQ4,[0.3269],[3],"[[glass, fragel, broke, seller, sent, piece, replacement, glass, receive, break, case, glass]]","[[glass fragel broke seller sent piece replacement glass receive break case glass, 0.3269, 3]]"
B00UI0PWPK,[0.4215],[3],"[[seems, little, doesnt, instill, protect, phone]]","[[seems little doesnt instill protect phone, 0.4215, 3]]"
B00UJE77FS,"[0.8122, 0.0]","[5, 2]","[[surprise, case, baby, love, watch, glitter], [bulky, wasnt, expect, case, thicker, phone]]","[[surprise case baby love watch glitter, 0.8122, 5], [bulky wasnt expect case thicker phone, 0.0, 2]]"
B00UK9O6V0,[0.8481],[5],"[[sturdy, case, buy]]","[[sturdy case buy, 0.8481, 5]]"
B00UL89QJM,[0.7003],[2],"[[case, unique, fun, purpose, case, make, crack, break, leave, buy]]","[[case unique fun purpose case make crack break leave buy, 0.7003, 2]]"
B00ULC7FS2,[0.6832],[5],"[[lot, experience, bt, earphone, own, earpiece, phone, call, earphone, plusesbr, sound, quality, goodbr, stay, workout, havent, try, runningbr, stay, connect, phone, pocketbr, inexpensivebr, minusesbr, button, awkward, use, right, earpiece, im, sure, better, alternative, thoughbr, need, testingbr, call, quality, voice, phone, callsbr, wind, noise, pickup, phone, call]]","[[lot experience bt earphone own earpiece phone call earphone plusesbr sound quality goodbr stay workout havent try runningbr stay connect phone pocketbr inexpensivebr minusesbr button awkward use right earpiece im sure better alternative thoughbr need testingbr call quality voice phone callsbr wind noise pickup phone call, 0.6832, 5]]"
B00UO0JAUM,[0.8899],[5],"[[holster, arrive, describe, seller, samsung, galaxy, otterbox, defender, cover, fit, phone, slide, holster, recommend, product, buyer, setup]]","[[holster arrive describe seller samsung galaxy otterbox defender cover fit phone slide holster recommend product buyer setup, 0.8899, 5]]"
B00USAPGKQ,[0.4404],[5],"[[quality, case]]","[[quality case, 0.4404, 5]]"
