1059742772,[0.6176],[5],"[[charger, work, fine, get, time, thank, till, time, order, get, star, yaya, awsome]]","[[charger work fine get time thank till time order get star yaya awsome, 0.6176, 5]]"
B00KO71YRC,"[0.986, 0.9688, 0.9633, 0.9707, 0.8225]","[5, 5, 5, 5, 5]","[[ear, kinda, kid, ears, martin, lawrence, larger, overtheear, headphone, rocker, bass, crisp, high, clarity, im, hip, hopjazz, fusion, music, snob, love, iphones, apple, earbuds, term, wellrounded, sound, mobility, functionality, earpods, say, say, earhoox, earpods, make, iphone, machine, intend, salute, ingenuity, thanks, god, pricepoint, peace], [update, buy, earhoox, buy, one, buy, replacement, set, april, blue, set, softer, mean, slip, package, come, set, total, piece, pair, take, month, lose, piece, slip, pocket, bag, etc, time, find, miss, piece, put, problem, problem, replace, year, set, receive, stiffer, rubber, grip, earpod, earbud, seem, slide, difficult, put, reason, go, seem, stay, longer, time, stiffness, rubber, make, le, point, softer, set, set, earhooks, start, set, get, snugger, fit, ear, replace, remain, pair, start, get, lose, set, put, pair, switch, pair, stiffer, rubber, make, pair, rubber, pair, stiffer, grip, texture, rubber, compare, set, softer, texture, guess, set, longer, get, lost, regard, fit, experience, apple, earpods, fit, ear, leave, outer, ear, right, earpod, stay, well, ie, earhoox, leave, fell, earhoox, earhoox, earpods, fall, ear, maintain, star, rating, ease, lose, product, slip, earpod, functionality, design, appearance, quality, post, product, simple, keep, earpods, ear], [earpods, lay, couldnt, use, falling, ear, kind, activity, sit, apple, design, read, review, take, plug, ok, price, dip, arrive, get, size, try, one, glove, tug, stay, place, take, pair, pod, try, one, take, one, test, yard, chore, fell, fit, nice, tell, difference, sound, quality, pod, sound, use, bose, want, better], [work, great, buy, ear, pod, iphone, fell, ear, problem, solve], [amaze, product, doesnt, look, package, work, wellbr, fit, ear, bud, fit, test, perform, advertisedbr, fall, ear, know, place, finallybr, realize, apple, earpods, price]]","[[ear kinda kid ears martin lawrence larger overtheear headphone rocker bass crisp high clarity im hip hopjazz fusion music snob love iphones apple earbuds term wellrounded sound mobility functionality earpods say say earhoox earpods make iphone machine intend salute ingenuity thanks god pricepoint peace, 0.986, 5], [update buy earhoox buy one buy replacement set april blue set softer mean slip package come set total piece pair take month lose piece slip pocket bag etc time find miss piece put problem problem replace year set receive stiffer rubber grip earpod earbud seem slide difficult put reason go seem stay longer time stiffness rubber make le point softer set set earhooks start set get snugger fit ear replace remain pair start get lose set put pair switch pair stiffer rubber make pair rubber pair stiffer grip texture rubber compare set softer texture guess set longer get lost regard fit experience apple earpods fit ear leave outer ear right earpod stay well ie earhoox leave fell earhoox earhoox earpods fall ear maintain star rating ease lose product slip earpod functionality design appearance quality post product simple keep earpods ear, 0.9688, 5], [earpods lay couldnt use falling ear kind activity sit apple design read review take plug ok price dip arrive get size try one glove tug stay place take pair pod try one take one test yard chore fell fit nice tell difference sound quality pod sound use bose want better, 0.9633, 5], [work great buy ear pod iphone fell ear problem solve, 0.9707, 5], [amaze product doesnt look package work wellbr fit ear bud fit test perform advertisedbr fall ear know place finallybr realize apple earpods price, 0.8225, 5]]"
B00KO9L01A,[0.0],[5],[[]],"[[, 0.0, 5]]"
B00KX8OJEC,[-0.5448],[5],"[[didnt, fit, return, refund]]","[[didnt fit return refund, -0.5448, 5]]"
B00LF5SU6U,"[0.6764, 0.8271]","[5, 5]","[[product, arrive, look, way, photo, arrive, coast, day, usps, im, id, buy, case, item, seller, thank], [cover, nicebr, thank, youbr, vee]]","[[product arrive look way photo arrive coast day usps im id buy case item seller thank, 0.6764, 5], [cover nicebr thank youbr vee, 0.8271, 5]]"
B00LGIA7NU,"[0.6997, -0.4497]","[5, 3]","[[dos, job, screen, bit, loose, bit, glue, sort], [excellent, product, fast, ship, expect, recommend]]","[[dos job screen bit loose bit glue sort, 0.6997, 5], [excellent product fast ship expect recommend, -0.4497, 3]]"
B00LGML1PE,[0.9008],[5],"[[frickin, cute, cool, look, thing, ive, buy, amazon]]","[[frickin cute cool look thing ive buy amazon, 0.9008, 5]]"
B00LI6WYPO,[0.9022],[5],"[[nice, love, design, color, stand, neat, gadget]]","[[nice love design color stand neat gadget, 0.9022, 5]]"
B00LZX95G6,[0.9343],[3],"[[br, vibrant, picture, color, camouflagereal, treebr, fit, phone, perfectlybr, easy, put, onbr, feel, handbr, br, br, start, get, scratch, couple, monthsbr, rubber, part, bottom, get, stretch, catch, plasticbr, thick, top, headphone, plug, itll, keep, pop, outbr, pull, anything, top, screen, require, stubby, thumb, use, side, thumb, case, come, screennot, thumb, nail]]","[[br vibrant picture color camouflagereal treebr fit phone perfectlybr easy put onbr feel handbr br br start get scratch couple monthsbr rubber part bottom get stretch catch plasticbr thick top headphone plug itll keep pop outbr pull anything top screen require stubby thumb use side thumb case come screennot thumb nail, 0.9343, 3]]"
B00M0XRVQG,"[-0.0762, -0.2057]","[2, 1]","[[dont, work, case], [doesnt, fit, phone, doesnt, stick, cut, size]]","[[dont work case, -0.0762, 2], [doesnt fit phone doesnt stick cut size, -0.2057, 1]]"
B00M16PVS2,[0.8559],[4],"[[case, cover, area, headphone, jack, charger, port, belt, clip, holster, issue, put, screen, protector, case, seem, make, bubble, edge, difficult, fit, screen, protector, case, mess, smoothness, cant, complain]]","[[case cover area headphone jack charger port belt clip holster issue put screen protector case seem make bubble edge difficult fit screen protector case mess smoothness cant complain, 0.8559, 4]]"
B00M9GGUAC,[0.6249],[1],"[[day, day, amazon, return, date, device, stop, work, time, use, work, unit, charge, diode, blink, mark, unit, fails, charge, order, jul]]","[[day day amazon return date device stop work time use work unit charge diode blink mark unit fails charge order jul, 0.6249, 1]]"
B00MF96KPI,[0.2732],[3],"[[doesnt, stay, place]]","[[doesnt stay place, 0.2732, 3]]"
B00MHV8HDC,"[0.7906, -0.4588, 0.6887, -0.1278]","[5, 1, 2, 1]","[[kickstand, broke, month, didnt, use, imbed, credit, card, case, door, top, credit, card, expose, see, otherwise, case, convenient, walletphone], [kickstand, worthless, credit, card, holder, ok, break, point, part, good, luck, filing, warranty, claim, file, mine, week, havent, heard, anyone, saying, respond, business, day, follow, multiple, time, email, phone, nothing, youre, serve, finding, case], [junk, door, hold, card, break, month, use, broke, purchase, wife, break, stay, make, door, hinge], [awesome, case, multi, useful]]","[[kickstand broke month didnt use imbed credit card case door top credit card expose see otherwise case convenient walletphone, 0.7906, 5], [kickstand worthless credit card holder ok break point part good luck filing warranty claim file mine week havent heard anyone saying respond business day follow multiple time email phone nothing youre serve finding case, -0.4588, 1], [junk door hold card break month use broke purchase wife break stay make door hinge, 0.6887, 2], [awesome case multi useful, -0.1278, 1]]"
B00MJ467MK,[0.4215],[5],"[[nice, item]]","[[nice item, 0.4215, 5]]"
B00MNAWM92,"[0.4877, 0.6249, 0.4927, 0.3384, -0.4137, 0.5346, 0.6369, 0.8074]","[4, 5, 5, 5, 1, 4, 5, 5]","[[need], [work, travel], [charging, defeat, portability, wrap, usb, charge, tsa, think, see, run, scanner, br, directs, say, need, charge, month], [connector, fit, iphone, ipad, mini, return, seller, accept, return, defect, relate, item, receive], [let, see], [product, look, price, cant, beat, color, choose, get, color, phone], [buy, use, im, phone, begin, die, work]]","[[need, 0.4877, 4], [work travel, 0.6249, 5], [charging defeat portability wrap usb charge tsa think see run scanner br directs say need charge month, 0.4927, 5], [connector fit iphone ipad mini return seller accept return defect relate item receive, 0.3384, 5], [let see, -0.4137, 1], [product look price cant beat color choose get color phone, 0.5346, 4], [buy use im phone begin die work, 0.6369, 5], [, 0.8074, 5]]"
B00MP0841A,"[-0.3182, -0.3182, 0.6444, 0.6187, 0.4927, 0.5994, 0.84, 0.5505, 0.4404, 0.4754, -0.5913, -0.2028, 0.0, 0.9588, 0.4754, 0.939, 0.6249]","[3, 4, 1, 4, 5, 3, 2, 5, 1, 5, 3, 2, 1, 5, 5, 5, 5]","[[delivery, expect, phone], [case, shown, picture, worry, color, affect, picture, flash, turn, sure, trust, case, protect, phone, drop, dont, think, case, exists, iphone], [case], [get, case, mail, today, get, mint, color, course, color, isnt, go, screen, phone, hour, kind, worry, slider, case, slide, snap, piece, secure, worry, material, getting, stick, pocket, case], [daughter, buy, phone, like], [protect, phone, drop, scratch, chip], [phone, case, look, nice, slim, seem, water, spill, none, get, phone, def, make, choice], [arrive, think, case, great, color, fit, phone, case, month, button, start, break, paint, start, chip, revealing, white, plastic, underneath, electronics, expect, case, hold, bit, longer], [case, isnt, close, get, put, pant, pocket, couldve, make, well, price], [disappoint, case, cute, case, gold, part, keep, slip, week, fell, didnt, realize, lose, part, case, go, wish, fit, phone, better, im, disappoint, waste, case, couldnt, use, anymore, case, size, yes, order, case, phone, length, fit, width, didnt, gold, part, click, place, teal, part, arrive], [think, case, worth, money, money, others, case, protection, color, picture, gold, look, shiney, look, cheap, purchase, wait, open, cost, return, item, im, give, daughter], [work, okay, case, get, quickneed, darker, color, time], [excellent, phone, case, great, color, nice, grip, perfect], [alright, case, bottom, gold, piece, doesnt, connect, take, phone, charger, slide], [case], [protection, case, discolor, look, dirty, week], [cover, get, dirty, look]]","[[delivery expect phone, -0.3182, 3], [case shown picture worry color affect picture flash turn sure trust case protect phone drop dont think case exists iphone, -0.3182, 4], [case, 0.6444, 1], [get case mail today get mint color course color isnt go screen phone hour kind worry slider case slide snap piece secure worry material getting stick pocket case, 0.6187, 4], [daughter buy phone like, 0.4927, 5], [protect phone drop scratch chip, 0.5994, 3], [phone case look nice slim seem water spill none get phone def make choice, 0.84, 2], [arrive think case great color fit phone case month button start break paint start chip revealing white plastic underneath electronics expect case hold bit longer, 0.5505, 5], [case isnt close get put pant pocket couldve make well price, 0.4404, 1], [disappoint case cute case gold part keep slip week fell didnt realize lose part case go wish fit phone better im disappoint waste case couldnt use anymore case size yes order case phone length fit width didnt gold part click place teal part arrive, 0.4754, 5], [think case worth money money others case protection color picture gold look shiney look cheap purchase wait open cost return item im give daughter, -0.5913, 3], [work okay case get quickneed darker color time, -0.2028, 2], [excellent phone case great color nice grip perfect, 0.0, 1], [alright case bottom gold piece doesnt connect take phone charger slide, 0.9588, 5], [case, 0.4754, 5], [protection case discolor look dirty week, 0.939, 5], [cover get dirty look, 0.6249, 5]]"
B00MP5963U,[0.0],[5],"[[bet, watch, ive]]","[[bet watch ive, 0.0, 5]]"
B00MQ8KP7M,"[0.6369, 0.8591, 0.5719]","[5, 5, 5]","[[look, good, sleek, make, iphone, seem, plus], [case, excellent, price], [case, year, look, iphone, drop]]","[[look good sleek make iphone seem plus, 0.6369, 5], [case excellent price, 0.8591, 5], [case year look iphone drop, 0.5719, 5]]"
B00MXB7H5K,"[0.7564, 0.6249, 0.6369, 0.0378, 0.4019, -0.7013, 0.6249, 0.8442, -0.7269, 0.5796, 0.6369]","[4, 5, 5, 5, 1, 4, 5, 3, 1, 2, 5]","[[look, protect], [worst, use, package, stuck], [anti, spy, screen, protector, see, screen, angle, screen, protector], [regret, help, phone, nobody, see, phone, get, item], [screen, protector, last, decent, amount, time, ive, month, wasnt, get, corner, home, button, beginning, curl, job, fine, time, use, easy, bubble, instruction, follow, person, look, phone, side, screen, turn, people, see, type, screen, look, side, matter, bright, put, light, screen, tint, im, sure, fact, privacy, screen, didnt, see, difference, get, screen, protector, wasnt, mean, privacy, didnt, provide, privacy, angle, side, screen, protector, dont, anything, say], [awesome, product], [arrive, product, buy], [dont, buy, vantage, point, look, missy], [buy, give, try, let, tell, month, buy, price, paid, dlrs, iphone, otter, box, installation, thing, work, u, use, otter, box, wont, sense, finger, plastic, cut, screen, otter, box, whola, perfect, true, screen, size, use, couple, millimeter, besides, nosey, people, peep, screen]]","[[look protect, 0.7564, 4], [worst use package stuck, 0.6249, 5], [anti spy screen protector see screen angle screen protector, 0.6369, 5], [regret help phone nobody see phone get item, 0.0378, 5], [screen protector last decent amount time ive month wasnt get corner home button beginning curl job fine time use easy bubble instruction follow person look phone side screen turn people see type screen look side matter bright put light screen tint im sure fact privacy screen didnt see difference get screen protector wasnt mean privacy didnt provide privacy angle side screen protector dont anything say, 0.4019, 1], [awesome product, -0.7013, 4], [arrive product buy, 0.6249, 5], [dont buy vantage point look missy, 0.8442, 3], [buy give try let tell month buy price paid dlrs iphone otter box installation thing work u use otter box wont sense finger plastic cut screen otter box whola perfect true screen size use couple millimeter besides nosey people peep screen, -0.7269, 1], [, 0.5796, 2], [, 0.6369, 5]]"
B00MZRCJ3C,[-0.6369],[2],"[[buy, plug, doa, light, strip, stop, work, day]]","[[buy plug doa light strip stop work day, -0.6369, 2]]"
B00N00WWI0,[0.5719],[5],[[perfect]],"[[perfect, 0.5719, 5]]"
B00N524NM6,[0.0],[2],"[[suppose, lace, paint]]","[[suppose lace paint, 0.0, 2]]"
B00NIKJU6Y,[0.5106],[4],"[[case, lot, compliment, rhinestone, stick, alot, thing]]","[[case lot compliment rhinestone stick alot thing, 0.5106, 4]]"
B00NLJGV1E,"[0.0877, 0.9186]","[3, 5]","[[amaze, product, great, quality, awesome, pricethank], [super, cute, case, drop, phone, twice, doesnt, good, grip, get, couple, minor, scratch]]","[[amaze product great quality awesome pricethank, 0.0877, 3], [super cute case drop phone twice doesnt good grip get couple minor scratch, 0.9186, 5]]"
B00NVQGN7Y,[0.4404],[2],"[[break, easy, sturdy]]","[[break easy sturdy, 0.4404, 2]]"
B00NXCCLB8,[0.7717],[5],"[[juse, say, description]]","[[juse say description, 0.7717, 5]]"
B00NXMIZ68,[0.9348],[5],"[[happy, purchase, worry, quality, im, please, carry, phone, strap, time, phone, fall, love, room, card, cash]]","[[happy purchase worry quality im please carry phone strap time phone fall love room card cash, 0.9348, 5]]"
B00NYXRPO4,[0.8591],[5],"[[get, case, friend, ask, get, love, red, seems, love, case]]","[[get case friend ask get love red seems love case, 0.8591, 5]]"
B00NZFX95K,"[0.0, 0.6249]","[1, 5]","[[work, great], [charge, overnight, go]]","[[work great, 0.0, 1], [charge overnight go, 0.6249, 5]]"
B00O25N8FI,"[0.6369, 0.3818]","[5, 5]","[[iphone, case], [case, hole, cover, remove, dont, fall]]","[[iphone case, 0.6369, 5], [case hole cover remove dont fall, 0.3818, 5]]"
B00OCFCGM4,[0.0],[3],"[[give, ti, sister, wasnt, expect]]","[[give ti sister wasnt expect, 0.0, 3]]"
B00OKGIXAO,"[0.2263, 0.6041]","[3, 5]","[[come, promise, complaint, prime, faster, shipping, otherwise, fine], [nice, sturdy, case, arrive, crack]]","[[come promise complaint prime faster shipping otherwise fine, 0.2263, 3], [nice sturdy case arrive crack, 0.6041, 5]]"
B00OOM2E4U,"[0.4404, -0.7574, 0.81, 0.7717, 0.7605, 0.7579, 0.1505, -0.6808, -0.2411, 0.8222, 0.0, -0.0516, 0.7579, 0.6249, 0.6213, 0.0, -0.1695, 0.3612, 0.5829, 0.6486, 0.5719, 0.5719, -0.296, 0.9285, 0.4404, -0.4464, 0.128, -0.4091, -0.1511]","[4, 1, 4, 5, 4, 5, 5, 1, 1, 5, 4, 3, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 1, 1, 5, 1, 5, 1, 2]","[[seem, work, message, iphone, standard], [work, laptop, doesnt, work, car, convertercharger, recommend], [value], [recommend, product, family, friend, use, weeks, problem, charge, product, price, quality, buy, company], [cant, believe, certify, cable, guarantee, cant, beat, customer, servicebr, br, recommend], [work, price, charge, cable, case, type, cord, dont, perfect], [describe, certify, work, phone, purchase, charge, phone, case, position, lot, sidetoside, play, get, certify, error, message, amazon, return, policy, great, spent, extra, purchase, apple, certifed, cord], [cable, delivery, solid, guarantee], [work, fine, generic, nonapple, charger, iphone, ipad, air, get, pay, ive, month, plastic, case, pop, usb, end], [work, great, iphone, charge, problem, quality, cable], [come, break, disappoint], [value, quick, delivery], [cant, charge, cable, day, iphone, life, charge, home, car, work, charge, travelbr, br, yes, take, charge, everywhere, go, price, point, work, keep, need, therebr, br, ive, problem, purchase, happy, quality], [work, fine, thanks], [buy, couple, week, came, time, work, charm, cable, win, id, give, star, havent, say], [product], [quick, service, product], [dont, work, straight, packaging, work], [keep, get, message, certify, apple, product, wont, charge], [work, iphone, time, try, charge, say, support], [unreliablei, buy, cable, fail, monthssome, weeks, time, charge, time, wont, turn, connection, work, stay, product, pay, amazon, basic, model], [product, customer, service], [stop, e, mailing, try, sleep], [cable, look, working, fine], [iphone, reject, unapproved, device], [kid, lose], [advertise, chip, make, iphone, recognize, charger, thats, cord, multiple, time, device, recognize, company, fail, respond, email, request, assistance], [performance, excellent, price]]","[[seem work message iphone standard, 0.4404, 4], [work laptop doesnt work car convertercharger recommend, -0.7574, 1], [value, 0.81, 4], [recommend product family friend use weeks problem charge product price quality buy company, 0.7717, 5], [cant believe certify cable guarantee cant beat customer servicebr br recommend, 0.7605, 4], [work price charge cable case type cord dont perfect, 0.7579, 5], [describe certify work phone purchase charge phone case position lot sidetoside play get certify error message amazon return policy great spent extra purchase apple certifed cord, 0.1505, 5], [cable delivery solid guarantee, -0.6808, 1], [work fine generic nonapple charger iphone ipad air get pay ive month plastic case pop usb end, -0.2411, 1], [work great iphone charge problem quality cable, 0.8222, 5], [come break disappoint, 0.0, 4], [value quick delivery, -0.0516, 3], [cant charge cable day iphone life charge home car work charge travelbr br yes take charge everywhere go price point work keep need therebr br ive problem purchase happy quality, 0.7579, 5], [work fine thanks, 0.6249, 5], [buy couple week came time work charm cable win id give star havent say, 0.6213, 5], [product, 0.0, 3], [quick service product, -0.1695, 1], [dont work straight packaging work, 0.3612, 5], [keep get message certify apple product wont charge, 0.5829, 5], [work iphone time try charge say support, 0.6486, 5], [unreliablei buy cable fail monthssome weeks time charge time wont turn connection work stay product pay amazon basic model, 0.5719, 5], [product customer service, 0.5719, 5], [stop e mailing try sleep, -0.296, 1], [cable look working fine, 0.9285, 1], [iphone reject unapproved device, 0.4404, 5], [kid lose, -0.4464, 1], [advertise chip make iphone recognize charger thats cord multiple time device recognize company fail respond email request assistance, 0.128, 5], [performance excellent price, -0.4091, 1], [, -0.1511, 2]]"
B00OP9MU3M,[-0.5988],[1],"[[case, fit, note, advertise, edge, come, allow, use, button, depend, side, fight, back, fit, phone, fall, wont, note, try, make, phone, case, workbr, br, give, product, star, save, time, headache, get, case]]","[[case fit note advertise edge come allow use button depend side fight back fit phone fall wont note try make phone case workbr br give product star save time headache get case, -0.5988, 1]]"
B00ORGBOTY,[0.5719],[5],[[perfect]],"[[perfect, 0.5719, 5]]"
B00OYKJVZ2,[0.6652],[4],"[[get, work, enjoys]]","[[get work enjoys, 0.6652, 4]]"
B00OYZQFT2,[0.7351],[5],"[[perfect, fit, blackberry, bulky]]","[[perfect fit blackberry bulky, 0.7351, 5]]"
B00P3NWDZ4,"[0.5095, -0.1692]","[3, 4]","[[didnt, fit, phone], [buckle, start, month]]","[[didnt fit phone, 0.5095, 3], [buckle start month, -0.1692, 4]]"
B00PCV5AE8,"[0.4914, 0.5719]","[5, 4]","[[work, perfect, drive, gps, work, iphone, upgrade], [excellent, product, use, phone, navigator, minus, rubber, part, fall, take, phone]]","[[work perfect drive gps work iphone upgrade, 0.4914, 5], [excellent product use phone navigator minus rubber part fall take phone, 0.5719, 4]]"
B00PD6STUE,[0.7906],[5],"[[case, design]]","[[case design, 0.7906, 5]]"
B00PD7W440,[0.8807],[5],"[[im, use, stand, nintendo, dsxl, work, grip, bottom, doesnt, let, stand, move, im, satisfy, purchase]]","[[im use stand nintendo dsxl work grip bottom doesnt let stand move im satisfy purchase, 0.8807, 5]]"
B00PF77WTK,[0.3182],[4],"[[complaint, heremy, daughter, love, product, arrive, thank]]","[[complaint heremy daughter love product arrive thank, 0.3182, 4]]"
B00PGY7148,[0.4404],[5],"[[ship, item]]","[[ship item, 0.4404, 5]]"
B00PRHFYXO,"[0.0, -0.384, 0.7391]","[1, 1, 4]","[[complicate, amazon, buy, memory, card, super, vague, direction, cant, get, work, waste, money, time], [thing, work, charge, put, activate, sim, card, use, h, wireless, wait, minute, acquire, signal, lead, blink, second, call, phone, number, sim, card, hang, sends, txt, message, star, button, doesnt, workbr, br, im, go, wire, battery, motorcycle, hide, ho, plan, get, message, expire, month, expires, go, walgreens, pick, card, im, month], [get, work, get, sim, card, pay, service]]","[[complicate amazon buy memory card super vague direction cant get work waste money time, 0.0, 1], [thing work charge put activate sim card use h wireless wait minute acquire signal lead blink second call phone number sim card hang sends txt message star button doesnt workbr br im go wire battery motorcycle hide ho plan get message expire month expires go walgreens pick card im month, -0.384, 1], [get work get sim card pay service, 0.7391, 4]]"
B00PVQVIX6,[-0.4097],[3],"[[torn, band, fit, sleek, look, attach, watch, clasp, pop]]","[[torn band fit sleek look attach watch clasp pop, -0.4097, 3]]"
B00Q07TD14,[0.8535],[5],"[[case, buy, twice, think, drop, crack, take, phone, get, cause, love, case, downside, crack, corner, fashion, case, super, protective, case, drop, case, crack, look, super, case, awesone, thin, nice, feel, iti, recommend]]","[[case buy twice think drop crack take phone get cause love case downside crack corner fashion case super protective case drop case crack look super case awesone thin nice feel iti recommend, 0.8535, 5]]"
B00Q3EM7J4,[0.0],[5],"[[happyeverything, look]]","[[happyeverything look, 0.0, 5]]"
B00Q5K9R3K,"[0.6096, 0.4767, 0.9606, 0.7574, 0.7351, 0.6908, 0.34, 0.4215, 0.8476, 0.5859, 0.6901]","[5, 3, 5, 5, 5, 5, 5, 5, 5, 4, 5]","[[construct, instruction, experience], [nice, kit, headstrap], [put, doesnt, look, janky, google, cardboard, black, finish, overall, happy, complaint, side, kit, slit, let, nothing, black, tape, couldnt, fix], [wow, vr, kit, ive, try, dont, let, cardboard, fact, fool, cause, cardboard, perform, application, family, love, lens, say, theyre, suppose, experiment, thirdparty, application, design, cardboard, vr, kit, get, google, play, store, talk, night, night, thingthe, price, find, vr, kit, price, advertise, dont, go, get, em], [product, work, use, samsung, galaxy, everything, include, nfc, work, fun, look, apps, release, use], [work, program, less, animate, reality], [budget, unit, piece, lens, help, oil, face, cardboard, complaint, ive, see, compete, unit], [use, like, guidance, suggest, way, use], [neat, thing, tend, fall, apart, use, tape, fix], [fun, device, better, expect, something, thats, make, cardboard], [cool, kit, setup, instruction, bit, difficult, read, stop, rely, make, sense, setup, possibility, vr, technology, vast, kit, give, glimpse]]","[[construct instruction experience, 0.6096, 5], [nice kit headstrap, 0.4767, 3], [put doesnt look janky google cardboard black finish overall happy complaint side kit slit let nothing black tape couldnt fix, 0.9606, 5], [wow vr kit ive try dont let cardboard fact fool cause cardboard perform application family love lens say theyre suppose experiment thirdparty application design cardboard vr kit get google play store talk night night thingthe price find vr kit price advertise dont go get em, 0.7574, 5], [product work use samsung galaxy everything include nfc work fun look apps release use, 0.7351, 5], [work program less animate reality, 0.6908, 5], [budget unit piece lens help oil face cardboard complaint ive see compete unit, 0.34, 5], [use like guidance suggest way use, 0.4215, 5], [neat thing tend fall apart use tape fix, 0.8476, 5], [fun device better expect something thats make cardboard, 0.5859, 4], [cool kit setup instruction bit difficult read stop rely make sense setup possibility vr technology vast kit give glimpse, 0.6901, 5]]"
B00Q6BLSYO,"[0.1946, 0.8885]","[4, 5]","[[fit, make, phone, protect, drop, dollar, buy], [case, protects, phone, tpu, insert, case, stand, nicety, work, side, button, feel, tactile, feedback, month, use, countless, drop, case, hold, aesthetic, story, tpu, insert, start, discolor, slight, brownish, hue, button, coat, wear, work, part, stand, broke, put, discoloration, stand, built, stronger, expect, abuse]]","[[fit make phone protect drop dollar buy, 0.1946, 4], [case protects phone tpu insert case stand nicety work side button feel tactile feedback month use countless drop case hold aesthetic story tpu insert start discolor slight brownish hue button coat wear work part stand broke put discoloration stand built stronger expect abuse, 0.8885, 5]]"
B00QFLUZ0S,[0.4927],[1],"[[hold, phone, break]]","[[hold phone break, 0.4927, 1]]"
B00QLL9TJU,[0.0],[5],"[[duty, cover]]","[[duty cover, 0.0, 5]]"
B00QW3P2HA,[0.9796],[5],"[[come, schedule, awesome, product, love, case, protects, phone, drop, ground, case, pop, took, impact, phone, doesnt, turn, alone, crack, design, perfect, look, expect, got, ton, compliment, screen, protector, awesome, doesnt, get, fingerprint, keep, screen, look, well, protect, stylus, okay, case, opener, useful, try, get, case, case, break, nail, youll, use, case, opener, love, product]]","[[come schedule awesome product love case protects phone drop ground case pop took impact phone doesnt turn alone crack design perfect look expect got ton compliment screen protector awesome doesnt get fingerprint keep screen look well protect stylus okay case opener useful try get case case break nail youll use case opener love product, 0.9796, 5]]"
B00QWV77B6,[0.8561],[2],"[[think, go, charger, phone, tablet, arent, great, im, disappoint, dont, charge, charge, mega, slow, price, pay, guess, cant, complain, say, delivery, fast, efficient]]","[[think go charger phone tablet arent great im disappoint dont charge charge mega slow price pay guess cant complain say delivery fast efficient, 0.8561, 2]]"
B00R0OEQCC,[0.2023],[3],"[[look, perfect, material, mad, somehow, affect, reception, phone]]","[[look perfect material mad somehow affect reception phone, 0.2023, 3]]"
B00R6PAHY6,[-0.4019],[3],"[[job, charger, alright, samsung, battery, give, phone, nfc, capability]]","[[job charger alright samsung battery give phone nfc capability, -0.4019, 3]]"
B00RTKRSHW,"[0.7933, 0.3818]","[4, 5]","[[nice, charger, thing, get, time, work, fine, get], [perfect, traveler, place, use, charger, charge, phone]]","[[nice charger thing get time work fine get, 0.7933, 4], [perfect traveler place use charger charge phone, 0.3818, 5]]"
B00RUBH25I,[0.4404],[4],"[[pocket, edge]]","[[pocket edge, 0.4404, 4]]"
B00RYLI04Q,[-0.0258],[5],"[[use, uniden, wireless, handset, work, month, issue]]","[[use uniden wireless handset work month issue, -0.0258, 5]]"
B00RZ8PBU4,"[0.0, -0.4215]","[5, 1]","[[broke, time, try, use, flimsy, switch, suction, mount], [windshield, month]]","[[broke time try use flimsy switch suction mount, 0.0, 5], [windshield month, -0.4215, 1]]"
B00S2C5ZOE,"[0.4927, -0.1027, -0.5402]","[4, 2, 1]","[[take, picture, stick], [buy, piece, button, work, pay, people, feed, warn, buy, take, picture, button, stop, work, ]]","[[take picture stick, 0.4927, 4], [buy piece button work pay people feed warn buy take picture button stop work , -0.1027, 2], [, -0.5402, 1]]"
B00S68T4KA,[0.0],[1],"[[didnt, work]]","[[didnt work, 0.0, 1]]"
B00S8N2L8U,[0.9393],[5],"[[nice, integrate, cover, wireless, recharge, cover, use, stick, wireless, charge, pad, work, need, move, put, battery, cover, snap, second, phone, cover, youre, ready, recharge, nice, quality, device]]","[[nice integrate cover wireless recharge cover use stick wireless charge pad work need move put battery cover snap second phone cover youre ready recharge nice quality device, 0.9393, 5]]"
B00SILD2Y4,[0.6369],[5],"[[daughter, love, case]]","[[daughter love case, 0.6369, 5]]"
B00SITDAH0,[0.743],[5],"[[keep, cord, device, organize]]","[[keep cord device organize, 0.743, 5]]"
B00T334MN6,"[-0.0572, 0.0176, 0.6249, -0.7963, 0.4215]","[1, 5, 5, 1, 5]","[[work], [hasnt, mess, use, time, replace, working, dont, know, bought], [wire, im, say, working, couple, people, say, happy], [product, doesnt, work, dont, waiste, money, want, give, refund, ask, money, time], [product, work, get, satisfy]]","[[work, -0.0572, 1], [hasnt mess use time replace working dont know bought, 0.0176, 5], [wire im say working couple people say happy, 0.6249, 5], [product doesnt work dont waiste money want give refund ask money time, -0.7963, 1], [product work get satisfy, 0.4215, 5]]"
B00T41MI6A,"[0.0, 0.3612]","[5, 1]","[[excelent, cuality], [garbage, begin, review]]","[[excelent cuality, 0.0, 5], [garbage begin review, 0.3612, 1]]"
B00T8L5BRE,[0.0],[4],"[[get, job, do, take, expect, charge, work]]","[[get job do take expect charge work, 0.0, 4]]"
