9713957334,"[0.4404, 0.5719]","[5, 5]","[[perfect, htcone, m], [work, good, come, fast]]","[[perfect htcone m, 0.4404, 5], [work good come fast, 0.5719, 5]]"
B00KYP0JI4,"[0.765, 0.6096, 0.9377, 0.765, 0.5719]","[5, 1, 4, 5, 5]","[[quality, leatherwallet, case, ive, come, ipod, quality, stitch, clasp, aligns, product, monetary, value], [product, description, intimate, closure, secure, velcro, buy, product, didnt, want, magnet, close, secure, ipod, case, turn, case, secure, magnet, bummer], [perfect], [fit], [dunno, ipod, expand, life, year, place, reach, degree, summer, case, millimeter, narrow, right, use, circle, open, thing, ipod, thats, knock, star, wish, warn, dimension, align, model, cushion, sufficient, pocket, hold, credit, card, lil, cash, hey, ]]","[[quality leatherwallet case ive come ipod quality stitch clasp aligns product monetary value, 0.765, 5], [product description intimate closure secure velcro buy product didnt want magnet close secure ipod case turn case secure magnet bummer, 0.6096, 1], [perfect, 0.9377, 4], [fit, 0.765, 5], [dunno ipod expand life year place reach degree summer case millimeter narrow right use circle open thing ipod thats knock star wish warn dimension align model cushion sufficient pocket hold credit card lil cash hey , 0.5719, 5]]"
B00KYZMYNM,[-0.0516],[1],"[[use, phone, case, everyone, protection, phone, fit, magnet, flap, wont, catch, flap]]","[[use phone case everyone protection phone fit magnet flap wont catch flap, -0.0516, 1]]"
B00L81Y1PK,[0.8225],[5],"[[case, perfect, transaction]]","[[case perfect transaction, 0.8225, 5]]"
B00LA3PAXI,[0.6995],[5],"[[case, fit, iphone, complaints, product, cool]]","[[case fit iphone complaints product cool, 0.6995, 5]]"
B00LDNWH7W,[0.7902],[5],"[[product, amaze, screen, get]]","[[product amaze screen get, 0.7902, 5]]"
B00LEXY2OC,[0.0],[4],"[[charge, time, need, hit, button, make, start, charge, device]]","[[charge time need hit button make start charge device, 0.0, 4]]"
B00LPQGSJA,"[0.0516, 0.8934]","[4, 5]","[[protection, great, block, whats, say, hear], [nice, case, suit, wifes, need, touch, work, better, friend, otter, box]]","[[protection great block whats say hear, 0.0516, 4], [nice case suit wifes need touch work better friend otter box, 0.8934, 5]]"
B00LSCK8R4,"[0.0, 0.0]","[4, 2]","[[work, descibed], [work]]","[[work descibed, 0.0, 4], [work, 0.0, 2]]"
B00M0F4T8C,[0.4404],[4],[[oem]],"[[oem, 0.4404, 4]]"
B00M2ZNGHU,"[0.4588, 0.1174, 0.8481, 0.7506, 0.8903, 0.0, 0.6249, 0.6249]","[5, 5, 5, 5, 5, 5, 5, 5]","[[fan, anker, charger, device, charger, charge, speed, power], [awesome], [bought, camp, trip, power, usb, fan, charge, couple, phone, tablet, test, couple, night, leave, perfection, mah, fan, run, night, charge, galaxy, note, phone, twice, bar, power, leave], [buy, wife, love, take, disney, im, glad, app, help, find, everything, park, phone, dead, time, lose, app, charger, charge, phone, time], [last, time, flew, hour, keep, phone, table, charge, duration], [work, great, charge, phone, tablet], [product, fast, change, time, phone, device, camping, trip], [charge, iphone, pack, seem, charge]]","[[fan anker charger device charger charge speed power, 0.4588, 5], [awesome, 0.1174, 5], [bought camp trip power usb fan charge couple phone tablet test couple night leave perfection mah fan run night charge galaxy note phone twice bar power leave, 0.8481, 5], [buy wife love take disney im glad app help find everything park phone dead time lose app charger charge phone time, 0.7506, 5], [last time flew hour keep phone table charge duration, 0.8903, 5], [work great charge phone tablet, 0.0, 5], [product fast change time phone device camping trip, 0.6249, 5], [charge iphone pack seem charge, 0.6249, 5]]"
B00M3073L4,"[0.0, 0.5324, 0.852, 0.6249, -0.2023, 0.8655, 0.25, 0.4215, 0.5719, 0.802, 0.1546, 0.4754, 0.1298, 0.0, 0.7096, 0.9509, 0.6249, -0.6249, 0.2973, 0.4019, 0.6073, 0.2716, 0.6249, 0.9267, 0.7684, 0.4754, 0.6557]","[5, 4, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[[awesome, carry, battery, go, take, charge, phone, reccomend, product], [charge, note, time, need, recharge, use, product, im, work, charge, car, charger, love], [use, smartphone, notepad, satisfy, performance, reliability], [juice, camping, scout, weekend, keep, device, charge], [difficult, drain, thing, love], [month, testing, make, review, guy, impression, bite, expect, dimension, phone, keep, backpack, feature, come, disadvantage, phone, need, power, order, charge, fast, problem, power, bank, charge, phone, minute, charger, course, dont, use, time, second, thing, notice, day, spend, charge, help, day, use, lot, dont, know, spend, day, charge, thing, believe, bluetooth, headphone, cellphone, smartwatch, smartband, continue, lot, power, remain, thing, seem, time, charge, cant, complain, mah, time, summarizing, experience, say, pro, power, supply, backpack, use, multipurpose, con, time, charge, hour, take, charger, phone, bit, heavy, conclusion, recommend, star], [anker, astro, e], [work, field, lot, work, advise, take, awhile, charge], [take, micro, port, charger, charge, charger, charge, badboy, take, forever, day, charge, charge, keep, go, go, im, love, pack, team, anker, break, wallet], [battery, capacity, say, capacity, come, price, size, battery, pack, feature, port, total, output, abr, take, hour, anker, quick, charge, wall, charger, charge, capacity, battery, showing, meaning, charge, lessbr, battery, come, microusb, charging, battery, device, mesh, bag, carry, inbr, device, begin, charge, connection, power, button, show, level, charge, activate, flashlight, turn, stay, press, hold, power, button, turn, offbr, order, battery, purchase, quick, charge, charger, try, charger, recommend, wait, anker, make, capacity, quick, charge, battery, pack, make, pack, device, dont, device, recommend, battery, pack, fitfinish, excellent, capacity, cant, beat], [backup, ac, isnt, battery, recharge, iphone, time], [work, advertise, take, charge, charge, iphones, item], [product, last, charge, amaze, use, time, need, charge, fifth, time, charge, phone, please, product], [product, sleek, feel, performance, amount, perfect, trip, youll, roam, got, person, need, charge, device, correspond, cable, people, charge, time, charging, slower, speed, charger, hefty, pound, stick, backpack, itll, help, alot, charge, power, weight, portabilty, doesnt, bother], [use, trip, last, forever, charge, charge, ipads, iphones, x], [perfect, travel, kind, heavy], [astro, pro, series, work, samsung, tab, samsung, tab, ], [ok, buy, charge, surface, pro, doesnt, work, bummer, something, combination, volt, amp, think, need, v, amp, im, charge, lg, tablet, kindle, voyage, kindle, fire, hdx, samsung, galaxy, note, keyboard, kindle, fire, toy, take, travel, day, hang, airport, flight, hang, tarmac, etcbr, br, charge, charge, something, havent, need, try, place, plug, something, wouldnt, need, power, bankbr, br, flashlight, press, button, couple, second, turn, dont, need, function, see, come, handybr, br, minute, go, amazing, amount, juice, hold, think, stack, dollar, bill, thats, size, battery, pack, heavier], [life], [speed, charger, adapts, protocol, use, phone, speed, charge, standard, use, device, win, pull, close, charge, battery, rock, side, fit, backpack, use], [amaze, product, super, solid, charge, device, forever], [happy, product, promise, charge, charge, tech, product], [month, love, extends, usage, time, tablet, pc, im, power, outlet, problem], [work, intend, get, usb, wall, outlet, brick, disappointment, charge, phone, tablet, hr], [charge, tablet, phone, time, run, took, camping, buy, trip, nepal, havent, gone, trip, work, camping, people, borrow, charge, phone], [havent, chance, use, arrive, ok, charge]]","[[awesome carry battery go take charge phone reccomend product, 0.0, 5], [charge note time need recharge use product im work charge car charger love, 0.5324, 4], [use smartphone notepad satisfy performance reliability, 0.852, 5], [juice camping scout weekend keep device charge, 0.6249, 4], [difficult drain thing love, -0.2023, 5], [month testing make review guy impression bite expect dimension phone keep backpack feature come disadvantage phone need power order charge fast problem power bank charge phone minute charger course dont use time second thing notice day spend charge help day use lot dont know spend day charge thing believe bluetooth headphone cellphone smartwatch smartband continue lot power remain thing seem time charge cant complain mah time summarizing experience say pro power supply backpack use multipurpose con time charge hour take charger phone bit heavy conclusion recommend star, 0.8655, 5], [anker astro e, 0.25, 5], [work field lot work advise take awhile charge, 0.4215, 5], [take micro port charger charge charger charge badboy take forever day charge charge keep go go im love pack team anker break wallet, 0.5719, 5], [battery capacity say capacity come price size battery pack feature port total output abr take hour anker quick charge wall charger charge capacity battery showing meaning charge lessbr battery come microusb charging battery device mesh bag carry inbr device begin charge connection power button show level charge activate flashlight turn stay press hold power button turn offbr order battery purchase quick charge charger try charger recommend wait anker make capacity quick charge battery pack make pack device dont device recommend battery pack fitfinish excellent capacity cant beat, 0.802, 5], [backup ac isnt battery recharge iphone time, 0.1546, 5], [work advertise take charge charge iphones item, 0.4754, 5], [product last charge amaze use time need charge fifth time charge phone please product, 0.1298, 5], [product sleek feel performance amount perfect trip youll roam got person need charge device correspond cable people charge time charging slower speed charger hefty pound stick backpack itll help alot charge power weight portabilty doesnt bother, 0.0, 5], [use trip last forever charge charge ipads iphones x, 0.7096, 5], [perfect travel kind heavy, 0.9509, 5], [astro pro series work samsung tab samsung tab , 0.6249, 5], [ok buy charge surface pro doesnt work bummer something combination volt amp think need v amp im charge lg tablet kindle voyage kindle fire hdx samsung galaxy note keyboard kindle fire toy take travel day hang airport flight hang tarmac etcbr br charge charge something havent need try place plug something wouldnt need power bankbr br flashlight press button couple second turn dont need function see come handybr br minute go amazing amount juice hold think stack dollar bill thats size battery pack heavier, -0.6249, 5], [life, 0.2973, 5], [speed charger adapts protocol use phone speed charge standard use device win pull close charge battery rock side fit backpack use, 0.4019, 5], [amaze product super solid charge device forever, 0.6073, 5], [happy product promise charge charge tech product, 0.2716, 5], [month love extends usage time tablet pc im power outlet problem, 0.6249, 5], [work intend get usb wall outlet brick disappointment charge phone tablet hr, 0.9267, 5], [charge tablet phone time run took camping buy trip nepal havent gone trip work camping people borrow charge phone, 0.7684, 5], [havent chance use arrive ok charge, 0.4754, 5], [, 0.6557, 5]]"
B00MB7WZIA,[0.0],[5],"[[wife, choice, hit, mark]]","[[wife choice hit mark, 0.0, 5]]"
B00MBEZQHU,[0.6249],[5],"[[work, great]]","[[work great, 0.6249, 5]]"
B00MI4T7E6,[-0.0798],[1],"[[piece, keep, come, recommend]]","[[piece keep come recommend, -0.0798, 1]]"
B00MMWLPYE,[0.5719],[5],"[[perfect, phone]]","[[perfect phone, 0.5719, 5]]"
B00MQKXN8S,[0.7062],[5],"[[damage, ship, came, tool, installation]]","[[damage ship came tool installation, 0.7062, 5]]"
B00MTATH5I,[0.9261],[4],"[[love, color, case, look, gotten, complement, imagine, include, people, week, pull, phone, look, buy, laterbr, br, sleepwake, button, find, youre, hold, angle, go, memorybr, br, adhesive, tape, mount, hold, cars, dash, combination, summer, heat, strength, magnet, week, peel, dash, favor, get, rid, tape, use, supergluebr, br, oh, mention, magnet, havent, use, quarterturn, snapintoplace, clip, need, get, use, toss, phone, inch, suck, place, stay, mount, magnet, phone, relies, magnet, keep, fall, feel, phone, hold, place, suspend, resting, cup, holderbr, br, short, buy, case]]","[[love color case look gotten complement imagine include people week pull phone look buy laterbr br sleepwake button find youre hold angle go memorybr br adhesive tape mount hold cars dash combination summer heat strength magnet week peel dash favor get rid tape use supergluebr br oh mention magnet havent use quarterturn snapintoplace clip need get use toss phone inch suck place stay mount magnet phone relies magnet keep fall feel phone hold place suspend resting cup holderbr br short buy case, 0.9261, 4]]"
B00MV599OK,"[0.9485, 0.5859]","[4, 5]","[[amaze, met, expections], [dont, get, son, think, greatest, thing, us, inside, friend, seem, lot, control, smart, phone, oh, ya, light, look, dark]]","[[amaze met expections, 0.9485, 4], [dont get son think greatest thing us inside friend seem lot control smart phone oh ya light look dark, 0.5859, 5]]"
B00MVB9PG6,[0.1002],[1],"[[didnt, fit, galaxy, advertise]]","[[didnt fit galaxy advertise, 0.1002, 1]]"
B00MX5L6R6,[0.8934],[3],"[[yes, rugged, case, fill, pocket, fine, phone, case, youll, fine, case, job, add, great, protection, phone, resort, otterbox, commuter, case]]","[[yes rugged case fill pocket fine phone case youll fine case job add great protection phone resort otterbox commuter case, 0.8934, 3]]"
B00N0OWU7O,[0.9661],[5],"[[case, piece, cover, fit, cute, color, design, order, case, company]]","[[case piece cover fit cute color design order case company, 0.9661, 5]]"
B00N465AKM,[0.4404],[5],[[case]],"[[case, 0.4404, 5]]"
B00N7MFZA8,[-0.1027],[2],"[[month, screen, fail, work, start, repair, process, garmin, keep, post, go]]","[[month screen fail work start repair process garmin keep post go, -0.1027, 2]]"
B00NBAV3W0,"[0.872, 0.2732]","[5, 1]","[[nice, speaker, crisp, sound, distortion, buy, kayak, trip, water, inclement, weather, im, sure, awesome], [work, month]]","[[nice speaker crisp sound distortion buy kayak trip water inclement weather im sure awesome, 0.872, 5], [work month, 0.2732, 1]]"
B00NID9JGW,[0.0],[3],"[[color, want, think, light, blue, kept, anyway]]","[[color want think light blue kept anyway, 0.0, 3]]"
B00NJ5OOQE,[0.6115],[5],"[[happy, duro, case, tank]]","[[happy duro case tank, 0.6115, 5]]"
B00NQF57T0,[0.0],[1],"[[meet, expectation, return, refund, make]]","[[meet expectation return refund make, 0.0, 1]]"
B00NT0ZTCC,[-0.2755],[1],"[[wasnt, think, didnt]]","[[wasnt think didnt, -0.2755, 1]]"
B00NTOD7Q8,"[0.6705, 0.5719]","[4, 5]","[[happy, case], [iphone, hard, shell, otter, box, far, phone, go, find, beltcase, houston, found, case, like, review, snug, case, phone, way, magnet, lid, quality, leather, fine, belt, clip, sturdy, look, buy]]","[[happy case, 0.6705, 4], [iphone hard shell otter box far phone go find beltcase houston found case like review snug case phone way magnet lid quality leather fine belt clip sturdy look buy, 0.5719, 5]]"
B00O440BSO,[0.4404],[1],"[[thing, work, day, model, work, well, cost, less]]","[[thing work day model work well cost less, 0.4404, 1]]"
B00OANCY3E,[0.5657],[4],"[[everything, look, impress]]","[[everything look impress, 0.5657, 4]]"
B00OEAJJE0,[0.4215],[4],"[[like, case, return, didnt, see, go]]","[[like case return didnt see go, 0.4215, 4]]"
B00OOCZKOG,[-0.4767],[1],"[[doesnt, break, end, doesnt, work]]","[[doesnt break end doesnt work, -0.4767, 1]]"
B00OQQWHLO,[0.9477],[5],"[[write, bmw, owner, make, connection, super, easy, quick, see, pic, black, red, oem, harness, use, zip, tie, make, wouldnt, move, supply, e, divot, oem, plastic, cord, stay, spot, plastic, windshield]]","[[write bmw owner make connection super easy quick see pic black red oem harness use zip tie make wouldnt move supply e divot oem plastic cord stay spot plastic windshield, 0.9477, 5]]"
B00OSD67BG,[0.4927],[5],"[[protection, phone]]","[[protection phone, 0.4927, 5]]"
B00OWMW9V0,[0.6948],[5],"[[delivery, happy]]","[[delivery happy, 0.6948, 5]]"
B00P1M7IJ8,"[0.5859, 0.3818, 0.0]","[5, 5, 5]","[[product, work, hop, cost, mac, cube, charger, iphone, ipad, mini, lose, purchase, liger, charger, seem, recommend], [advertise], [wow, thing, job, ]]","[[product work hop cost mac cube charger iphone ipad mini lose purchase liger charger seem recommend, 0.5859, 5], [advertise, 0.3818, 5], [wow thing job , 0.0, 5]]"
B00P20JLAI,"[0.0, 0.2522, -0.0857, -0.8519, 0.2716, 0.9785, 0.5719, 0.9152, 0.6353]","[5, 1, 2, 4, 5, 5, 5, 5, 5]","[[say, tin], [come, scratch, dont, want, screen, protector, come, scratch], [excellent], [direction, simple, put, place, put, touch, phone, feeling, screen, protector, feel, sooooo, satisfactory, improve, experience, touch, sensitivity, work, ill, get, year, need, check, life, expectancy, recommend], [productworks, advertise, adn, apply, invest, phone, better, protect, screen], [fell, face, screen, protector, absorb, hit, crack, leave, screen, intact], [job, month, drop, phone, corner, break, break, impact, problem, shatter, piece, remove, use, credit, card, slide, phone, glass, protector, otherwise, get, nasty, cut, glass, pop, chipping], [screen, protector, buy, oneplus, oneplus, cutout, camera, mean, distort, image, protects, camera, edge, enjoy, coating, make, type, keep, fingerprint, give, start, day, last, month, damage, get, start, screen, protector, prove, way, worse, seem, drop, phone, day, protector, get, damage, screen, shatter], [put, fit, opo, leave, space, edge, silicone, phone, case, space, miniscule, doesnt, bother, longer, worry, scratch, get, hold, phone]]","[[say tin, 0.0, 5], [come scratch dont want screen protector come scratch, 0.2522, 1], [excellent, -0.0857, 2], [direction simple put place put touch phone feeling screen protector feel sooooo satisfactory improve experience touch sensitivity work ill get year need check life expectancy recommend, -0.8519, 4], [productworks advertise adn apply invest phone better protect screen, 0.2716, 5], [fell face screen protector absorb hit crack leave screen intact, 0.9785, 5], [job month drop phone corner break break impact problem shatter piece remove use credit card slide phone glass protector otherwise get nasty cut glass pop chipping, 0.5719, 5], [screen protector buy oneplus oneplus cutout camera mean distort image protects camera edge enjoy coating make type keep fingerprint give start day last month damage get start screen protector prove way worse seem drop phone day protector get damage screen shatter, 0.9152, 5], [put fit opo leave space edge silicone phone case space miniscule doesnt bother longer worry scratch get hold phone, 0.6353, 5]]"
B00P5ZBFEK,[0.6249],[5],"[[work, great]]","[[work great, 0.6249, 5]]"
B00P6P4E8I,"[0.8442, 0.6013]","[5, 1]","[[im, sure, make, quality, assurance, elements, case, fine, screen, protector, ie, reason, purchase, otterbox, defender, millimeter, flap, prevent, touchscreen, function, purchase, case], [expect, perfect, fit, good, protection]]","[[im sure make quality assurance elements case fine screen protector ie reason purchase otterbox defender millimeter flap prevent touchscreen function purchase case, 0.8442, 5], [expect perfect fit good protection, 0.6013, 1]]"
B00P7N0320,"[0.4754, 0.6249, -0.2732, 0.8271, -0.296, 0.4754, 0.0, -0.4939, 0.2609, 0.0, 0.8316, 0.8519, 0.6249, -0.8338, 0.5719, 0.4927, 0.3724, 0.765, 0.5719, 0.4404, 0.8519, 0.9017, 0.2702, 0.4404, 0.2732, 0.6249, 0.2263, 0.5106, 0.7269, 0.4951, -0.7184, -0.2315, 0.7269, 0.6249]","[5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 5]","[[product], [cover, use, iphone, nd, time, pay, time, pay, mb, pay, family, exelaint], [need, need, awesome, item, leave, home, weight, charger, fill, gap, lipstick, charger, charger], [meet, need, purchase, use, occasion, manufacturer, charge, hold, havent, use], [charge, battery, last, charge, thought, use, iphone, happy, purchase, price], [awesome, product, lot, extra, power, package, provide, fast, charge, samsung, galaxy, edge], [work, device], [husband, love, us, phone, ride, track, mile, use, run, battery, battery, power, spare], [nice, product, say], [review, star, power, bank, save, time, travel, nyc, take, picturesvideo, iphone, gopro, cam, iphone, get, plug, powerbank, leave, phone, go, day, capture, everything, sight, charge, speed, wall, charger, take, hour, charge, powerbank, wall, charger, charge, overnight, travel, hour, run, juice, usage, charge, iphone, twice, bar, leave, powerbank, take, minute, recharge, gopro, battery, charger, amaze, product, thanks, anker], [hold, charge, time, charge, phone], [charge, phone, problem, buy, fast, shipping], [battery, bank, charge, charge, cell, phone], [awesome, miss, minute, movie, flight, lol], [work, great, give, star, felt, last, longer, charge, device, travel], [awesome], [work, glad, buy], [week, issue, light, front, let, charge, leave, nice, charge, week, car, need, week, charge, charge, phone, half, ive, get, complaint], [fonctionne, bien, rien, dire, appart, top, notch], [work], [charge, fast, heating, good, battery, size, weight, optimize], [use, camp, keep, iphone, charge, im, purchase, size, option, plan, get, unit, emergency, power, option, device, house], [survive, story, fall, planter], [product], [far], [product, amaze, last, time, recharge, time, galaxy, quickbr, thing, feel, gloss, finish, get, fingerprint], [expect], [phone, seal, battery, carry, spare, battery, day, keep, use, phone, day, decide, invest, battery, charger, good, success, anker, product, decide, astro, e, shotbr, br, e, charge, expect, take, phone, minute, power, charge, couple, time, need, downside, anticipate, something, work, something, thats, cant, get, job, donebr, br, purchase, iphone, galaxy, user, prevent, chain, outlet], [operate, kindle, fire, gadget, keep, business, charge, percent, hour, astro, quick, charge, quick, charge, device, needit, get, item, charge, phone, kinda, tablet, audacity, take, hour, recharge, astro, fit, side, case, weight, size, save, day, need, cost, return], [product, charge, quick, charge, phone, faster, regular, charger], [perfect, charge, phone, nice, size, carry, purse, light]]","[[product, 0.4754, 5], [cover use iphone nd time pay time pay mb pay family exelaint, 0.6249, 5], [need need awesome item leave home weight charger fill gap lipstick charger charger, -0.2732, 5], [meet need purchase use occasion manufacturer charge hold havent use, 0.8271, 5], [charge battery last charge thought use iphone happy purchase price, -0.296, 5], [awesome product lot extra power package provide fast charge samsung galaxy edge, 0.4754, 5], [work device, 0.0, 4], [husband love us phone ride track mile use run battery battery power spare, -0.4939, 5], [nice product say, 0.2609, 5], [review star power bank save time travel nyc take picturesvideo iphone gopro cam iphone get plug powerbank leave phone go day capture everything sight charge speed wall charger take hour charge powerbank wall charger charge overnight travel hour run juice usage charge iphone twice bar leave powerbank take minute recharge gopro battery charger amaze product thanks anker, 0.0, 5], [hold charge time charge phone, 0.8316, 4], [charge phone problem buy fast shipping, 0.8519, 5], [battery bank charge charge cell phone, 0.6249, 5], [awesome miss minute movie flight lol, -0.8338, 5], [work great give star felt last longer charge device travel, 0.5719, 5], [awesome, 0.4927, 4], [work glad buy, 0.3724, 5], [week issue light front let charge leave nice charge week car need week charge charge phone half ive get complaint, 0.765, 5], [fonctionne bien rien dire appart top notch, 0.5719, 5], [work, 0.4404, 5], [charge fast heating good battery size weight optimize, 0.8519, 5], [use camp keep iphone charge im purchase size option plan get unit emergency power option device house, 0.9017, 5], [survive story fall planter, 0.2702, 5], [product, 0.4404, 5], [far, 0.2732, 4], [product amaze last time recharge time galaxy quickbr thing feel gloss finish get fingerprint, 0.6249, 5], [expect, 0.2263, 5], [phone seal battery carry spare battery day keep use phone day decide invest battery charger good success anker product decide astro e shotbr br e charge expect take phone minute power charge couple time need downside anticipate something work something thats cant get job donebr br purchase iphone galaxy user prevent chain outlet, 0.5106, 5], [operate kindle fire gadget keep business charge percent hour astro quick charge quick charge device needit get item charge phone kinda tablet audacity take hour recharge astro fit side case weight size save day need cost return, 0.7269, 5], [product charge quick charge phone faster regular charger, 0.4951, 5], [perfect charge phone nice size carry purse light, -0.7184, 5], [, -0.2315, 5], [, 0.7269, 4], [, 0.6249, 5]]"
B00PJMOMCG,"[0.0, 0.6249]","[4, 5]","[[advertise], [product]]","[[advertise, 0.0, 4], [product, 0.6249, 5]]"
B00PK03908,[0.8885],[4],"[[looking, case, iphone, protects, case, look]]","[[looking case iphone protects case look, 0.8885, 4]]"
B00PVQBJJE,[0.4404],[5],[[latch]],"[[latch, 0.4404, 5]]"
B00PXAY1N4,"[0.807, 0.807]","[5, 5]","[[come, time, come, case, screen, protector, pen, everything, fit, look, cant, wait, use, month, ], [case, price]]","[[come time come case screen protector pen everything fit look cant wait use month , 0.807, 5], [case price, 0.807, 5]]"
B00QBVKA20,[-0.513],[2],"[[color, dull, phone, expect, appearance]]","[[color dull phone expect appearance, -0.513, 2]]"
B00QGG8036,[-0.7096],[5],"[[stuck, van, console, phone, stick, problem]]","[[stuck van console phone stick problem, -0.7096, 5]]"
B00QKX6LJ0,[0.9062],[4],"[[work, dodge, grand, caravan, lods, love]]","[[work dodge grand caravan lods love, 0.9062, 4]]"
B00QTEU240,"[-0.3818, 0.4404]","[1, 5]","[[use, p], [ear, retainer, plastic, crap, guarantee, break, try, remove]]","[[use p, -0.3818, 1], [ear retainer plastic crap guarantee break try remove, 0.4404, 5]]"
B00QV26T9M,[0.8834],[5],"[[come, ontime, fit, perfect]]","[[come ontime fit perfect, 0.8834, 5]]"
B00QWATIRI,"[0.0, 0.6003, 0.0]","[1, 3, 1]","[[disappoint, arrive, crackchip, side, screen, replacement, screen, come, crackschips, put, phone, work, fine, happy, outcome, look, brand], [arrival, time, iphone, didnt, turn, tool, include, screen, dont, work, buy, one, work, dont, buy], [screen, didnt, work, get, refund]]","[[disappoint arrive crackchip side screen replacement screen come crackschips put phone work fine happy outcome look brand, 0.0, 1], [arrival time iphone didnt turn tool include screen dont work buy one work dont buy, 0.6003, 3], [screen didnt work get refund, 0.0, 1]]"
B00QXXX53C,[0.4927],[4],"[[product, met, expectation]]","[[product met expectation, 0.4927, 4]]"
B00R0UQAIY,[0.4215],[5],[[nice]],"[[nice, 0.4215, 5]]"
B00R47RU00,[-0.2755],[2],"[[fit, tablet, threw]]","[[fit tablet threw, -0.2755, 2]]"
B00R4F9XOI,"[-0.4767, 0.3607]","[3, 1]","[[want, case, close, havent, case, hour, im, return, try, put, card, fit, case, close, magnet, isnt, case, everything, smh], [size]]","[[want case close havent case hour im return try put card fit case close magnet isnt case everything smh, -0.4767, 3], [size, 0.3607, 1]]"
B00R6NQ85K,[0.9325],[5],"[[case, get, compliment, time, dollar, last, perfect, condition, month, buy, last, month, perfect, price]]","[[case get compliment time dollar last perfect condition month buy last month perfect price, 0.9325, 5]]"
B00RFL6HJK,[0.6486],[2],"[[picture, wish, give, phone, protection]]","[[picture wish give phone protection, 0.6486, 2]]"
B00RSACD2S,[0.3182],[5],"[[cheshire, cat, cover, week, silicone, phone, cover, tend, block, camera, speaker, case]]","[[cheshire cat cover week silicone phone cover tend block camera speaker case, 0.3182, 5]]"
B00RU97Y6W,[0.6115],[5],[[happy]],"[[happy, 0.6115, 5]]"
B00RW3H52E,[0.9442],[5],"[[gadget, samsung, galaxy, fit, clip, phone, cover, eyepiece, start, experiment, eye, lens, photo, attach, dont, judge, make, super, gift, given, gift, recipient, think, phone, camera, lens, kit, coolest, thing, come, cloth, carry, bag, fit, pocket, purse, compartment]]","[[gadget samsung galaxy fit clip phone cover eyepiece start experiment eye lens photo attach dont judge make super gift given gift recipient think phone camera lens kit coolest thing come cloth carry bag fit pocket purse compartment, 0.9442, 5]]"
B00S3HX4XC,[0.1901],[4],"[[case, ive, own, problem, mark, star, order, border, get, grayblack, take, deliver, order]]","[[case ive own problem mark star order border get grayblack take deliver order, 0.1901, 4]]"
B00S4K23PI,[0.9136],[5],"[[gift, friend, love, ship, record, time, thanks]]","[[gift friend love ship record time thanks, 0.9136, 5]]"
B00S7VDBEQ,[0.7996],[5],"[[product, excellent, quaity]]","[[product excellent quaity, 0.7996, 5]]"
B00S9NUSDE,"[0.7579, 0.939]","[5, 4]","[[awesome, phone, case, love, wrislet, strap, phone, fit, perfect, carry, card, store, kid, hand, complaint, lose, color, week], [item, well, expect]]","[[awesome phone case love wrislet strap phone fit perfect carry card store kid hand complaint lose color week, 0.7579, 5], [item well expect, 0.939, 4]]"
B00SAS7GCY,[0.8957],[5],"[[luck, apply, glass, screen, protector, tablet, try, perfect, condition, apply, protector, brand, lg, g, leave, film, come, phone, apply, innelliglassbr, br, lot, goody, alcohol, wipe, microfiber, towel, sticky, pad, sticky, pad, seem, perfect, prep, toolbr, non, curve, glass, g, go, buttaa, practice, align, phone, bubble, whatsoeverbr, br, notice, microfiber, towel, seem, leave, particle, ownbr, br, get, take, set, family, phone, go, protector]]","[[luck apply glass screen protector tablet try perfect condition apply protector brand lg g leave film come phone apply innelliglassbr br lot goody alcohol wipe microfiber towel sticky pad sticky pad seem perfect prep toolbr non curve glass g go buttaa practice align phone bubble whatsoeverbr br notice microfiber towel seem leave particle ownbr br get take set family phone go protector, 0.8957, 5]]"
B00SG77T30,"[0.25, -0.4549]","[4, 4]","[[problem], [install, perfect, fit, samsung, galaxy, note, product, tends, trap, dirt, screen, product, adhesive, applies, leave, bubble, scree, price, buy, delivery]]","[[problem, 0.25, 4], [install perfect fit samsung galaxy note product tends trap dirt screen product adhesive applies leave bubble scree price buy delivery, -0.4549, 4]]"
B00SKDSGL4,"[0.2177, 0.5719, -0.1027]","[4, 5, 2]","[[work, month, broke], [perfect], [fit, look, profile, seem, bumper, case, purchase]]","[[work month broke, 0.2177, 4], [perfect, 0.5719, 5], [fit look profile seem bumper case purchase, -0.1027, 2]]"
B00SSXZV50,[0.3612],[4],"[[buy, seem]]","[[buy seem, 0.3612, 4]]"
B00SVY0SAY,[0.0],[5],"[[excelente, certificado]]","[[excelente certificado, 0.0, 5]]"
B00SZEFDQO,"[0.5719, 0.8155]","[5, 5]","[[perfect, phone, buy, budget], [purchase, son, like, smartphone, price]]","[[perfect phone buy budget, 0.5719, 5], [purchase son like smartphone price, 0.8155, 5]]"
