B0002OPKC2,[0.6779],[5],"[[sound, surprising]]","[[sound surprising, 0.6779, 5]]"
B00NGMVHEW,"[0.8591, 0.0, 0.4404, 0.8357, 0.8689, -0.2755, 0.6369, 0.3612, 0.4215, 0.9756, 0.0, 0.0, 0.872, -0.2709, 0.0, 0.7778, 0.6369, 0.6249, 0.9042, 0.3182, 0.5719, 0.4404, 0.8807, 0.4404, 0.9693, -0.1531, 0.5984, -0.6845, 0.8591, 0.8555, 0.4927, 0.4404, -0.8041, 0.7906, -0.9252, 0.4404, 0.9759, 0.6697, 0.9371, 0.8856, 0.4404, -0.1027, 0.6249, 0.0, 0.4404, 0.8458, 0.5621, 0.8016, 0.5774, 0.0]","[5, 1, 4, 5, 5, 1, 5, 4, 5, 5, 5, 3, 4, 2, 1, 3, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 2, 5, 2, 4, 5, 4, 5, 5, 5, 3, 4, 3, 3, 5, 1, 5, 1, 1]","[[compred, competition], [screen, oil], [screen, protector, easy, install, get, order], [camera, hole, alignment, doesnt, cover, whole, phone, screen], [screenprotector, less, day, crack, hit, recommend, product, whatsoever], [difficult, install, doesnt, stay, peal, waste, money], [make, youre, buying, temper, glass, tpu, trash, dont, waste, money], [month], [month, protector, replace, brand, came, screen, wont, use, others, start, smooth, corner, start, peel, corner, pull, haze, start, cover, seem, wouldnt, come, clean, like, trash], [work, order, wasbr, need], [product, say, rainbow, adhesion, fingerprint, complete, lie, wipe, screen, use, rainbow, adhesion, cause, oil, finger, go, check, product, buy, thing, true], [stuff], [product, peel, love], [delivery, iphone, screen, protector, order, pocket, size, book], [pack, screen, protector, application, way, find, install, put, onbr, installbr, make, sure, move, air, fan, anything, installingbr, wash, handsbr, surface, iphone, include, microfiber, isopropyl, alcohol, eye, glass, cleanerbr, use, include, tape, hold, half, dab, phone, ensure, dab, mean, pull, quick, motion, wont, get, stuck, pull, everything, itbr, remove, side, line, home, button, firstbr, rolling, carpet, use, tool, push, air, bubblesbr, okay, lift, reapplybr, dust, get, catch, protector, tape, dab, remove, screen, protector, sticky, sidesaves, protectorbr, br, make, fit, remove, side, direction, phone, stop, pull, offbr, br, thats], [husband, happy, decide, purchase, accessory, amazon, satisfy, product, get, return, product, buy, store, great, packaging, great, price, product, gonna, buy], [smooth, feel, sticky, swipe, need, buy], [use, keyboard], [purchase, work, great, save, phone, time, scratch, job, apply], [work, suppose], [easiest, install, dont, know, get, align, remove, bubble], [product, screen, seem, line, keep, try, place, success, waste, screen, protector, seem, well, notice, leave, space, case, edge, doesnt, seem, coverage], [im, rating, way, list, amazon, product, fine, ill, know, ordering, glass, screen, protector, film, somehow, choosing, color, glass, cover, page, worth, hassle, send, buyer, beware, page, choose, glass, page, lead, believe], [advertising, productbr, product, title, state, iphne, screen, protectorbr, assume, screen, make, iphone, plusbr, print, state, screen, protector, make, iphone, plusbr, reality, screen, protector, make, iphone, dissapointed], [watch, youtube, video, instruction, get, application, amount, bubble, teeth, clencher, peel, screen, protector, try, fix, make, use, chance, im, leave, non, sticky, piece, nothing, phone, waste, star, benefit, doubt, experience, freak, accident, bubble, maybe, job], [purchase, iphone, plus, screen, protector, replace, apply, apple, store, ta, protector, appear, crystal, clear, put, size, iphone, screen, recommend, product, others], [stay, put, suppose, protect, phone, screen, love, allows, ability, sanitize, phone, use, rub, alcohol, fingertips, screen, let, air, dry, im, sure, recommend, manufacturer, germ, issue, ive, month, problem], [work], [installation, screen, protector, comfort, know, youre, scratch, phone, love], [product, ship, describe, excellent, screen, protector], [quality], [put, remove, handful, bubble, apply, screen, reason, star, day, got, product, tell, protects], [screen, protector, easiest, ive, put, yes, bubble, purchase, need, device], [product, install, satisfy, wouldnt, mind, purchase], [excellent, screen, protector, indicate, quality, crystal, clear, truth, use, apple, product, fit, install, see, attach, photo, screen, protector, thanks, quality, product], [protectorbr, stoke], [product], [go, problem, year], [get, wife, take, care, phone, suppose, product], [amaze, phone, take, time, follow, direction, screen, tell, phone, feel, save, screen, unlimited, time, think, application, screen, surpass, screen, phone], [product, quick, shipment, satisfy], [quality, screen, protector, fit, iphone, buy], [product], [describe, product, price]]","[[compred competition, 0.8591, 5], [screen oil, 0.0, 1], [screen protector easy install get order, 0.4404, 4], [camera hole alignment doesnt cover whole phone screen, 0.8357, 5], [screenprotector less day crack hit recommend product whatsoever, 0.8689, 5], [difficult install doesnt stay peal waste money, -0.2755, 1], [make youre buying temper glass tpu trash dont waste money, 0.6369, 5], [month, 0.3612, 4], [month protector replace brand came screen wont use others start smooth corner start peel corner pull haze start cover seem wouldnt come clean like trash, 0.4215, 5], [work order wasbr need, 0.9756, 5], [product say rainbow adhesion fingerprint complete lie wipe screen use rainbow adhesion cause oil finger go check product buy thing true, 0.0, 5], [stuff, 0.0, 3], [product peel love, 0.872, 4], [delivery iphone screen protector order pocket size book, -0.2709, 2], [pack screen protector application way find install put onbr installbr make sure move air fan anything installingbr wash handsbr surface iphone include microfiber isopropyl alcohol eye glass cleanerbr use include tape hold half dab phone ensure dab mean pull quick motion wont get stuck pull everything itbr remove side line home button firstbr rolling carpet use tool push air bubblesbr okay lift reapplybr dust get catch protector tape dab remove screen protector sticky sidesaves protectorbr br make fit remove side direction phone stop pull offbr br thats, 0.0, 1], [husband happy decide purchase accessory amazon satisfy product get return product buy store great packaging great price product gonna buy, 0.7778, 3], [smooth feel sticky swipe need buy, 0.6369, 5], [use keyboard, 0.6249, 5], [purchase work great save phone time scratch job apply, 0.9042, 5], [work suppose, 0.3182, 4], [easiest install dont know get align remove bubble, 0.5719, 5], [product screen seem line keep try place success waste screen protector seem well notice leave space case edge doesnt seem coverage, 0.4404, 5], [im rating way list amazon product fine ill know ordering glass screen protector film somehow choosing color glass cover page worth hassle send buyer beware page choose glass page lead believe, 0.8807, 5], [advertising productbr product title state iphne screen protectorbr assume screen make iphone plusbr print state screen protector make iphone plusbr reality screen protector make iphone dissapointed, 0.4404, 5], [watch youtube video instruction get application amount bubble teeth clencher peel screen protector try fix make use chance im leave non sticky piece nothing phone waste star benefit doubt experience freak accident bubble maybe job, 0.9693, 5], [purchase iphone plus screen protector replace apply apple store ta protector appear crystal clear put size iphone screen recommend product others, -0.1531, 5], [stay put suppose protect phone screen love allows ability sanitize phone use rub alcohol fingertips screen let air dry im sure recommend manufacturer germ issue ive month problem, 0.5984, 5], [work, -0.6845, 3], [installation screen protector comfort know youre scratch phone love, 0.8591, 5], [product ship describe excellent screen protector, 0.8555, 5], [quality, 0.4927, 5], [put remove handful bubble apply screen reason star day got product tell protects, 0.4404, 5], [screen protector easiest ive put yes bubble purchase need device, -0.8041, 2], [product install satisfy wouldnt mind purchase, 0.7906, 5], [excellent screen protector indicate quality crystal clear truth use apple product fit install see attach photo screen protector thanks quality product, -0.9252, 2], [protectorbr stoke, 0.4404, 4], [product, 0.9759, 5], [go problem year, 0.6697, 4], [get wife take care phone suppose product, 0.9371, 5], [amaze phone take time follow direction screen tell phone feel save screen unlimited time think application screen surpass screen phone, 0.8856, 5], [product quick shipment satisfy, 0.4404, 5], [quality screen protector fit iphone buy, -0.1027, 3], [product, 0.6249, 4], [describe product price, 0.0, 3], [, 0.4404, 3], [, 0.8458, 5], [, 0.5621, 1], [, 0.8016, 5], [, 0.5774, 1], [, 0.0, 1]]"
B00NHJ04N4,[0.8979],[4],"[[photo, show, upper, spine, silver, grommet, arrive, today, hole, annoy, look, hole, need, attach, lanyardnecklace, daughter, wear, travel, week, see, write, description, mention, hole, photo, show, guess, head, craft, store, purchase, grommet, something, make, missing, hole, report, daughter, love, look, case, fit, iphone, compact, use, comment, durability]]","[[photo show upper spine silver grommet arrive today hole annoy look hole need attach lanyardnecklace daughter wear travel week see write description mention hole photo show guess head craft store purchase grommet something make missing hole report daughter love look case fit iphone compact use comment durability, 0.8979, 4]]"
B00NLKWETG,[0.8271],[5],"[[product, price, seller]]","[[product price seller, 0.8271, 5]]"
B00NOHAHK4,"[0.5719, 0.5851, 0.9101, 0.0]","[5, 5, 5, 4]","[[perfection], [come, secure, phone], [purchase, work, protect, phone, bang, bruise, save, phone, multiple, time, reason, get, im, phone, phone, case, scrap, got, slip, im, go, someplace, nice, grippy, ridge, help, keep, phone, slide, car, set, center, council]]","[[perfection, 0.5719, 5], [come secure phone, 0.5851, 5], [purchase work protect phone bang bruise save phone multiple time reason get im phone phone case scrap got slip im go someplace nice grippy ridge help keep phone slide car set center council, 0.9101, 5], [, 0.0, 4]]"
B00NOMWG8K,[0.0],[3],"[[drop, phone, time, got, case, phone, tact]]","[[drop phone time got case phone tact, 0.0, 3]]"
B00NQG2WFG,[0.3384],[5],"[[work, simplify, cell, phone, charge]]","[[work simplify cell phone charge, 0.3384, 5]]"
B00NR6NYYS,[0.4404],[5],"[[time, quality]]","[[time quality, 0.4404, 5]]"
B00NRW8TM4,[-0.4215],[1],"[[broke, week, get]]","[[broke week get, -0.4215, 1]]"
B00NTWJZMU,[0.5719],[5],"[[mother, law, love]]","[[mother law love, 0.5719, 5]]"
B00NXGZS8C,[0.7906],[5],"[[purchase, gift]]","[[purchase gift, 0.7906, 5]]"
B00O2ASKJ2,"[0.5927, 0.0, 0.6249, 0.3832, -0.7274, -0.1406, 0.8955, 0.9498, 0.8173, 0.5719, -0.4228, 0.4927, 0.2144, 0.9704, 0.6597, 0.7906, -0.4215, -0.5994]","[5, 5, 5, 1, 1, 2, 5, 5, 5, 5, 3, 5, 4, 5, 5, 5, 2, 5]","[[go, kayak, safeways, seal, case, perfect, samsung, phone, wear, neck, take, clear, picture, worry, expose, phone, water, drop, lake, river, friend, ask, get, get, bonus, clear, side, take, photo, way], [rip, us, dont, put, anything, case, water, leak, bc, seal, line], [didnt, let, water, steamy, inside, take, picture, go, water, water, pressure, push, screen, wouldnt, recognize, touch], [put, battery, paper, towel, case, throw, pool, couple, hour, come, excellent, product], [trust, thing, smartphone, bottom, pool, ive, use, take, number, underwater, video, picture, pool, lake, work, charm, load, phone, upsidedown, black, top, case, doesnt, fold, lens, im, film, area, improvement, round, side, button, side, phone, operate, set, volujme, control, activate, video, touch, screen, doesnt, work, underwater], [work, list, seam, show, qualitybr, recommend, product], [amaze, product, use, beach, work, charm, recommend], [seem, work, intend, complaint], [fit, case, iphone], [product, look, online, work, perfect, napkin, water, get, itbut, got, hawaii, try, phone, use, disappoint, couldnt, see, anything, use, touch, screen, buy, seal, case, broke, fell, rock, get, hole, itcouldnt, take, photo], [work, use, vacation, im, hop, workout, problem, fails, phone, toast], [receive, come, lanyard, disappoint, keep, phone, dry, submerge, bowl, water, expect, open, guess, job], [use, case, keep, phone, safe, sweat, im, run, biking, put, iphone, inside, case, tuck, waistband, run, short, work], [hate, product, cheesy, use, underwater, get, pay], [ziplock, bag, expect, take, underwater, video, pic, review, say, something, inserting, fold, paper, towel, inside, case, water, get, inside, bag, come, handy, hour, water, leak, collect, paper, towel, make, re, use, use, lg, phone], [fit, iphone]]","[[go kayak safeways seal case perfect samsung phone wear neck take clear picture worry expose phone water drop lake river friend ask get get bonus clear side take photo way, 0.5927, 5], [rip us dont put anything case water leak bc seal line, 0.0, 5], [didnt let water steamy inside take picture go water water pressure push screen wouldnt recognize touch, 0.6249, 5], [put battery paper towel case throw pool couple hour come excellent product, 0.3832, 1], [trust thing smartphone bottom pool ive use take number underwater video picture pool lake work charm load phone upsidedown black top case doesnt fold lens im film area improvement round side button side phone operate set volujme control activate video touch screen doesnt work underwater, -0.7274, 1], [work list seam show qualitybr recommend product, -0.1406, 2], [amaze product use beach work charm recommend, 0.8955, 5], [seem work intend complaint, 0.9498, 5], [fit case iphone, 0.8173, 5], [product look online work perfect napkin water get itbut got hawaii try phone use disappoint couldnt see anything use touch screen buy seal case broke fell rock get hole itcouldnt take photo, 0.5719, 5], [work use vacation im hop workout problem fails phone toast, -0.4228, 3], [receive come lanyard disappoint keep phone dry submerge bowl water expect open guess job, 0.4927, 5], [use case keep phone safe sweat im run biking put iphone inside case tuck waistband run short work, 0.2144, 4], [hate product cheesy use underwater get pay, 0.9704, 5], [ziplock bag expect take underwater video pic review say something inserting fold paper towel inside case water get inside bag come handy hour water leak collect paper towel make re use use lg phone, 0.6597, 5], [fit iphone, 0.7906, 5], [, -0.4215, 2], [, -0.5994, 5]]"
B00O4O8IKC,[0.4215],[4],[[nice]],"[[nice, 0.4215, 4]]"
B00O9NG3VE,[0.6249],[2],"[[selfie, stick, however, product, say, come, remote, price, order, remote]]","[[selfie stick however product say come remote price order remote, 0.6249, 2]]"
B00OAKB27G,[0.5719],[5],"[[excellent, phone]]","[[excellent phone, 0.5719, 5]]"
B00OAZUQ82,[-0.6801],[1],"[[ear, there, way, adjust, disappoint]]","[[ear there way adjust disappoint, -0.6801, 1]]"
B00OB1IW8G,[0.7964],[5],"[[case, price, quick, delivery, issue, fit]]","[[case price quick delivery issue fit, 0.7964, 5]]"
B00OB4MLKS,[0.6124],[5],"[[advertise, delivery, quality, exceed, expectation, dont, know, find, browse, searching, pure, leather, case, im, glad]]","[[advertise delivery quality exceed expectation dont know find browse searching pure leather case im glad, 0.6124, 5]]"
B00OD25GHI,[0.9464],[4],"[[case, super, love, picture, look, case, unless, want, protect, backbr, make, cheap, instead, rubber, chip, side, brokenbr, wrap, edge, raise, screen, fall, protect, screen, allbr, br, look, look, give, star]]","[[case super love picture look case unless want protect backbr make cheap instead rubber chip side brokenbr wrap edge raise screen fall protect screen allbr br look look give star, 0.9464, 4]]"
B00OETJ4BO,[0.9242],[5],"[[mec, wasnt, beat, nexus, keep, everything, nexus, add, improvement, asus, itbr, br, anyway, result, arent, lot, cover, dont, need, perfect, light, doesnt, weird, plastic, smell, plastic, case, smart, lock, unlocks, tablet, stand, work, landscape, orientation, tablet, cover, access, button, sd, card, micro, usb, jack, crappy, camera]]","[[mec wasnt beat nexus keep everything nexus add improvement asus itbr br anyway result arent lot cover dont need perfect light doesnt weird plastic smell plastic case smart lock unlocks tablet stand work landscape orientation tablet cover access button sd card micro usb jack crappy camera, 0.9242, 5]]"
B00OKGKLJ0,[0.2732],[4],"[[fit, suppose]]","[[fit suppose, 0.2732, 4]]"
B00OOF3MHK,[-0.5256],[1],"[[disappoint, case, last, week, cheap, material, start, tear]]","[[disappoint case last week cheap material start tear, -0.5256, 1]]"
B00OOXCT5S,[0.0],[5],"[[work, advertise, note, cover, entire, front, phone, bit, thicker, screen, protector]]","[[work advertise note cover entire front phone bit thicker screen protector, 0.0, 5]]"
B00OTW7O9A,[0.659],[5],"[[case, fit, case, provide, plenty, side, protection, qi, charge, work, phone, charge, use, tylt, vu, charger]]","[[case fit case provide plenty side protection qi charge work phone charge use tylt vu charger, 0.659, 5]]"
B00OUS8EQU,[-0.395],[5],"[[receive, item, record, time, fit, moto, g, phone]]","[[receive item record time fit moto g phone, -0.395, 5]]"
B00P21M9MY,"[0.9001, 0.4754, 0.8797, 0.7757, 0.6249, 0.6597]","[5, 2, 5, 2, 5, 5]","[[case, good, look, eye, catcher, window, view, handy, case], [get, case, love, everything, look, make, quality, material, quality, construction, put, creditdebit, card, provide, slot, week, start, get, card, read, error, atm, card, quit, work, magnet, hold, case, close, card, strip, want, put, license, anything, swipe, awesome], [order, dad, love, fit, phone, come, quality], [design, case, make, spen, side, note, work, case], [look, close, set]]","[[case good look eye catcher window view handy case, 0.9001, 5], [get case love everything look make quality material quality construction put creditdebit card provide slot week start get card read error atm card quit work magnet hold case close card strip want put license anything swipe awesome, 0.4754, 2], [order dad love fit phone come quality, 0.8797, 5], [design case make spen side note work case, 0.7757, 2], [look close set, 0.6249, 5], [, 0.6597, 5]]"
B00P4Q8J7Q,"[0.0, -0.4767]","[5, 1]","[[way, att, store, quality, product], [temper, glass, screen, protector, break, receive]]","[[way att store quality product, 0.0, 5], [temper glass screen protector break receive, -0.4767, 1]]"
B00P749BWW,[0.9118],[5],"[[product, fit, phone, friend, want]]","[[product fit phone friend want, 0.9118, 5]]"
B00PH41X5K,[0.128],[1],"[[chunky, cheap, feel]]","[[chunky cheap feel, 0.128, 1]]"
B00PMMPAR4,"[0.6213, 0.8402, 0.5994, 0.2732, 0.2023, 0.6666, -0.1027, 0.6369]","[5, 5, 5, 5, 5, 5, 5, 5]","[[charge, fast, say, phone, charge, minute], [husband, love, he, stick, use, note, charger, rapid, charge, note, super, excite, charge, phone], [work, fine], [love, extra, usb, port, charge, device], [work, ship], [use, charge, wife, use, charge, trade, car], [charger, work]]","[[charge fast say phone charge minute, 0.6213, 5], [husband love he stick use note charger rapid charge note super excite charge phone, 0.8402, 5], [work fine, 0.5994, 5], [love extra usb port charge device, 0.2732, 5], [work ship, 0.2023, 5], [use charge wife use charge trade car, 0.6666, 5], [charger work, -0.1027, 5], [, 0.6369, 5]]"
B00PPNKGCE,[0.0],[1],"[[sim, card, activate]]","[[sim card activate, 0.0, 1]]"
B00PSV7V6C,[-0.25],[5],"[[work, good, problem]]","[[work good problem, -0.25, 5]]"
B00PTFWANQ,"[0.0, 0.7674]","[2, 4]","[[card, money, dont, fit, nice, good, look, case], [fell, apart, month]]","[[card money dont fit nice good look case, 0.0, 2], [fell apart month, 0.7674, 4]]"
B00Q2ZW6A4,"[0.7501, 0.8388]","[5, 4]","[[case, complaint, scratch, lot, case, phone, want, make, case, backing, lot, scratch, week], [product, arrive, time, im, happy, quality, case, fit]]","[[case complaint scratch lot case phone want make case backing lot scratch week, 0.7501, 5], [product arrive time im happy quality case fit, 0.8388, 4]]"
B00Q30M7JS,[0.0572],[1],"[[doesnt, charge, money, wont, recommend]]","[[doesnt charge money wont recommend, 0.0572, 1]]"
B00QCQROG4,[0.6249],[5],"[[product, deliver]]","[[product deliver, 0.6249, 5]]"
B00QDK065A,"[0.6249, 0.6369]","[5, 5]","[[product], [charger]]","[[product, 0.6249, 5], [charger, 0.6369, 5]]"
B00QF1YYJG,[0.0],[5],[[excelente]],"[[excelente, 0.0, 5]]"
B00QH456FC,[-0.5023],[3],"[[dont, know, glass, screen, protector, phone, build, screen, suck]]","[[dont know glass screen protector phone build screen suck, -0.5023, 3]]"
B00QPAQ09E,"[0.8338, 0.7956, 0.836, 0.1186, 0.9766]","[4, 5, 5, 4, 5]","[[im, picky, person, regard, phone, case, purchase, rating, fit, phone, job, protect, im, thrill, look, care, complaint, volume, power, side, button, phone, take, lot, effort, function, case, thin, dont, change, volume, turn, phone, conversation, mean, try, harder, make, volume, change, operate, button, need], [button, encase, work, fine, clear, material, show, color, phone, nylon, texture, side, make, secure, hold, product], [buy, son, law, happy, case, slim, fit, front, pocket, receive, package, expect, e, satisfy, case], [cover, compact, slide, pocket, offer, grip, hold, combine, screen, shield, sort, offer, protection, phone, bulk, rim, cover, help, protect, screen, phone, drop, face], [picture, think, go, silver, grey, ok, phone, red, color, show, picture, wise, fit, phone, fine]]","[[im picky person regard phone case purchase rating fit phone job protect im thrill look care complaint volume power side button phone take lot effort function case thin dont change volume turn phone conversation mean try harder make volume change operate button need, 0.8338, 4], [button encase work fine clear material show color phone nylon texture side make secure hold product, 0.7956, 5], [buy son law happy case slim fit front pocket receive package expect e satisfy case, 0.836, 5], [cover compact slide pocket offer grip hold combine screen shield sort offer protection phone bulk rim cover help protect screen phone drop face, 0.1186, 4], [picture think go silver grey ok phone red color show picture wise fit phone fine, 0.9766, 5]]"
B00QUY99HA,[0.743],[4],"[[armband, neat, pocket, hold, something, serf, intend, purpose]]","[[armband neat pocket hold something serf intend purpose, 0.743, 4]]"
B00RC5NWAQ,[0.7783],[5],"[[style, protect, phone, drop, go, niner]]","[[style protect phone drop go niner, 0.7783, 5]]"
