1059844575,"[0.6249, 0.6249]","[5, 5]","[[get, time], [work, great, advertise]]","[[get time, 0.6249, 5], [work great advertise, 0.6249, 5]]"
B00NBKRGHG,[0.8146],[5],"[[product, apply, phone, week, screen, protector]]","[[product apply phone week screen protector, 0.8146, 5]]"
B00NH8Y2CY,[-0.2411],[5],"[[take, iphone, get, iphone, wasnt, real, sure, mind]]","[[take iphone get iphone wasnt real sure mind, -0.2411, 5]]"
B00NHGZNVK,[0.0],[4],[[iphone]],"[[iphone, 0.0, 4]]"
B00NTRYWVO,[-0.25],[4],"[[protect, phone, disappoited, broke, take, bulky, everyday, use]]","[[protect phone disappoited broke take bulky everyday use, -0.25, 4]]"
B00NZQZV14,[0.6801],[5],"[[get, daughter, work, zero, problem, please]]","[[get daughter work zero problem please, 0.6801, 5]]"
B00O1T7OYQ,[0.8813],[3],"[[protect, case, front, make, make, mark, fingernail, open, case, dentscratch, mark, get, fast, use, show, mark, top, look, dirty, overall, case, need, modify, clear, plastic, cover]]","[[protect case front make make mark fingernail open case dentscratch mark get fast use show mark top look dirty overall case need modify clear plastic cover, 0.8813, 3]]"
B00O2C0WPK,[0.34],[2],"[[amazing, design, start, pull]]","[[amazing design start pull, 0.34, 2]]"
B00O3DF9OW,"[0.4404, 0.4927, 0.0, 0.0, 0.2023]","[4, 5, 1, 5, 5]","[[fine], [barley, storage, space, tell, couldnt, download, facebook, wasnt, room, send, get, money], [item], [excelente]]","[[fine, 0.4404, 4], [barley storage space tell couldnt download facebook wasnt room send get money, 0.4927, 5], [item, 0.0, 1], [excelente, 0.0, 5], [, 0.2023, 5]]"
B00O4GCWOS,"[0.4019, -0.601, 0.6249, 0.937, -0.7188, 0.2732, 0.0, -0.6361, 0.8176, 0.3346]","[5, 3, 5, 5, 2, 5, 1, 2, 4, 3]","[[love, everything, go, miss, havent], [fit, user, work, speak, disappoint, samsung], [work], [work, great], [get, item, work, samsung, galaxy], [ear, piece, clear, part, go, pop, break, yesterday, make, entire, thing, useless, cheap, reason, battery, limit, dont, expect, use, day, charging], [product, work, end, buy, nd, pair, phone, use, answer, call, keep, car, city, band, use, phone, drive, texas, get, feel, degree, inside, car, headset, hasnt, affect, heat, sound, great, end, dont, charge, nothing, say, product], [ok, problem, ear, smh, lol, wish, come, piece], [work, good, sound, issue, ear, loop, ear, fall, timebr, case, headset, ive, own, say, wish, somebody, make, earloop], [unit, connects, button, use, loses, star, fit, ear, piece, include, shape, none, fit, ear, lose, star, charge, port, pointy, tool, loses, star, advise, hour, listen, time, leave, battery, ok, perfect]]","[[love everything go miss havent, 0.4019, 5], [fit user work speak disappoint samsung, -0.601, 3], [work, 0.6249, 5], [work great, 0.937, 5], [get item work samsung galaxy, -0.7188, 2], [ear piece clear part go pop break yesterday make entire thing useless cheap reason battery limit dont expect use day charging, 0.2732, 5], [product work end buy nd pair phone use answer call keep car city band use phone drive texas get feel degree inside car headset hasnt affect heat sound great end dont charge nothing say product, 0.0, 1], [ok problem ear smh lol wish come piece, -0.6361, 2], [work good sound issue ear loop ear fall timebr case headset ive own say wish somebody make earloop, 0.8176, 4], [unit connects button use loses star fit ear piece include shape none fit ear lose star charge port pointy tool loses star advise hour listen time leave battery ok perfect, 0.3346, 3]]"
B00O53FWMY,[0.7275],[2],"[[nice, u, case, camera, get, phone, end, scratch, metal, piece, edge, phone, make, look, drop, phone]]","[[nice u case camera get phone end scratch metal piece edge phone make look drop phone, 0.7275, 2]]"
B00O6TYXG8,[0.8519],[5],"[[thing, att, put, phone, work]]","[[thing att put phone work, 0.8519, 5]]"
B00OC2P0H0,"[0.8481, 0.0, 0.0, 0.3491]","[5, 5, 5, 4]","[[update, turn, work, getwow, replace, excellent, customer, servicebr, br, car, charger, work, wall, tends, spark, everything, plug, outlet, try, outlet, location, thing, happens, time, believe, unit], [combo, deal, charger, work, dont, bring, charger, car, home], [need], [want, cord, charger, phone, product, fit, bill]]","[[update turn work getwow replace excellent customer servicebr br car charger work wall tends spark everything plug outlet try outlet location thing happens time believe unit, 0.8481, 5], [combo deal charger work dont bring charger car home, 0.0, 5], [need, 0.0, 5], [want cord charger phone product fit bill, 0.3491, 4]]"
B00OJSUZTK,"[-0.4391, 0.9165, -0.1531]","[1, 5, 5]","[[case, sturdy, great, quality, color, buy, back, case, wear, current, get, discontinue], [moisture, get, inside, screen, prevents, use, screen, frustrate, take, apart, wipe, moisture, screen, replace], [otterbox, cover, look, discontinue, model, shame, cover, afriad, use, cover, let, phone, plenty, time, crack, iphone, year]]","[[case sturdy great quality color buy back case wear current get discontinue, -0.4391, 1], [moisture get inside screen prevents use screen frustrate take apart wipe moisture screen replace, 0.9165, 5], [otterbox cover look discontinue model shame cover afriad use cover let phone plenty time crack iphone year, -0.1531, 5]]"
B00OQ0IUXO,"[0.6249, -0.6467]","[5, 1]","[[buy, break], [work, great]]","[[buy break, 0.6249, 5], [work great, -0.6467, 1]]"
B00P000942,[0.885],[5],"[[purchase, product, hubby, love, dallas, cowboy, fan, case]]","[[purchase product hubby love dallas cowboy fan case, 0.885, 5]]"
B00P7A3KF0,[0.4927],[5],"[[please, quality, case]]","[[please quality case, 0.4927, 5]]"
B00PCWG0KU,"[0.4404, 0.0, 0.3612, 0.5994, 0.6486, 0.0, 0.4215, 0.0, -0.4767]","[5, 1, 3, 5, 4, 4, 5, 3, 2]","[[quality, cover, camera, edge, glass], [case, mark, stain], [shatter, phone, screen, case, case, protectivevarfoldersjtkgjstnjtvwmgrtcomappleichatmessagestransfersimgjpg], [become, couple, week, use, serve, purpose], [nice, fit], [], [love], [turn, yellow], [nice]]","[[quality cover camera edge glass, 0.4404, 5], [case mark stain, 0.0, 1], [shatter phone screen case case protectivevarfoldersjtkgjstnjtvwmgrtcomappleichatmessagestransfersimgjpg, 0.3612, 3], [become couple week use serve purpose, 0.5994, 5], [nice fit, 0.6486, 4], [, 0.0, 4], [love, 0.4215, 5], [turn yellow, 0.0, 3], [nice, -0.4767, 2]]"
B00PD6STU4,"[0.507, 0.8622]","[5, 5]","[[work, cost, value, dont, want, sell, arm, phone, case], [case, love]]","[[work cost value dont want sell arm phone case, 0.507, 5], [case love, 0.8622, 5]]"
B00PG8QE5Q,[0.5719],[5],"[[case, month, drop, phone, foot, cement, excellent, case, wear, case, purchase]]","[[case month drop phone foot cement excellent case wear case purchase, 0.5719, 5]]"
B00PGSKVSW,[-0.0644],[1],"[[cable, look, stop, work, couple, week]]","[[cable look stop work couple week, -0.0644, 1]]"
B00PHXWA3U,[-0.7002],[1],"[[belt, loop, broke, us, husband]]","[[belt loop broke us husband, -0.7002, 1]]"
B00PN304I2,"[0.4588, 0.0]","[5, 2]","[[case, charge], [charge, case, stay, doesnt, work, take, phone, put, work]]","[[case charge, 0.4588, 5], [charge case stay doesnt work take phone put work, 0.0, 2]]"
B00PUEWXHY,"[0.4215, 0.2263, 0.3818]","[4, 3, 2]","[[look, print, case, lot, word, cut], [buy, girlfriend, us, time, look, nice, phone], [nice, case, picture, look, bit, different, picture]]","[[look print case lot word cut, 0.4215, 4], [buy girlfriend us time look nice phone, 0.2263, 3], [nice case picture look bit different picture, 0.3818, 2]]"
B00Q6UUEFO,"[0.4588, 0.9754]","[4, 5]","[[simple], [case, lifechanging, carrying, purse, case, perfect, fit, license, credit, card, cash, case, close, check, phone, text, etc, part, case, great, carry, lot, thing, allow, hand, case, go, iphone, seem, lot, wallet, flip, case, research, downfall, case, take, picture, flash, picture, turn, bit, purple, hue, otherwise, love, case]]","[[simple, 0.4588, 4], [case lifechanging carrying purse case perfect fit license credit card cash case close check phone text etc part case great carry lot thing allow hand case go iphone seem lot wallet flip case research downfall case take picture flash picture turn bit purple hue otherwise love case, 0.9754, 5]]"
B00QAD0CZE,"[0.6249, 0.0]","[5, 5]","[[work, great], [awsome]]","[[work great, 0.6249, 5], [awsome, 0.0, 5]]"
B00QGOA3LA,[0.4398],[4],"[[put, expect, snug, stylish, keep, phone, secure]]","[[put expect snug stylish keep phone secure, 0.4398, 4]]"
B00QJ0QWWK,[-0.6128],[1],"[[cheap, case, sticker, print, nothing, upset, wait, week, garbage]]","[[cheap case sticker print nothing upset wait week garbage, -0.6128, 1]]"
B00QLBV862,[0.584],[5],"[[hate, bulky, case, get, looking, screen, protector, case, dont, drop, phone, lot, think, welli, run, slip, fellon, rock, pick, spider, web, crack, cry, got, home, peel, screen, protector, perfect, screen, damage, whatsoeverbr, br, save, phone, im, go, ordering]]","[[hate bulky case get looking screen protector case dont drop phone lot think welli run slip fellon rock pick spider web crack cry got home peel screen protector perfect screen damage whatsoeverbr br save phone im go ordering, 0.584, 5]]"
B00QM9AYJ0,[0.6124],[3],"[[color, order, gray, dark, blue, green, seem]]","[[color order gray dark blue green seem, 0.6124, 3]]"
B00QWQW3ZG,[-0.3919],[1],"[[fell, apart, like, product, defect, company, give, refund]]","[[fell apart like product defect company give refund, -0.3919, 1]]"
B00RAP66D8,[0.765],[5],"[[husband, love, get, use]]","[[husband love get use, 0.765, 5]]"
B00RDTILFC,"[0.2732, 0.5399]","[5, 4]","[[tool, expect, cost, get], [tool, crap, everything, need, repair, sure]]","[[tool expect cost get, 0.2732, 5], [tool crap everything need repair sure, 0.5399, 4]]"
B00RF263HU,[0.8999],[5],"[[pair, sound, quality, excellent, room, water, resistant, great, sound, shower]]","[[pair sound quality excellent room water resistant great sound shower, 0.8999, 5]]"
B00RF71O1U,[0.9439],[5],"[[fit, glove, phone, perfect, size, design, design, seem, print, case, year, drop, multiple, time, protect, phone, dent, scratch, breakage, hoo, knock, wood, beat, design, start, scrape, serve, purpose, protect, phone, recommend]]","[[fit glove phone perfect size design design seem print case year drop multiple time protect phone dent scratch breakage hoo knock wood beat design start scrape serve purpose protect phone recommend, 0.9439, 5]]"
B00RSZWK1W,"[-0.25, 0.0, 0.5913, 0.296, 0.6249, 0.872, -0.2755, -0.8354, 0.1004, 0.9903, 0.9141]","[1, 5, 4, 5, 4, 4, 1, 2, 5, 2, 5]","[[update, post, review, thing, burn, device, take, forever, pair, good, phone, sound, cut, car, motion, turn, movement, keep, receiver, sun, take, toll, cable, worn, wire, show, use, alternate, get, bluetooth, radio, car, instead, worth, buy, item, go, sale, amazon, let, go, detail, placement, car, play, place, car, opinion, play, music, buy, march, place, ac, duct, texas, didnt, take, weather, car, start, get, hot, instruction, state, place, sunlight, believe, receiver, pad, stick, car, thing, start, melt, losing, stick, property, week, temperature, went, make, sure, take, precaution, place, sun, nothing, do, placement, back, didnt, take, pad, useless, kit, come, fix, keep, receiver, back, youre, car, use, thing, climate, way, play, play, beautifullyassuming, use, phone, iphone, get, galaxy, keep, iphone, decide, use, car, mp, player, date, io, software, music, skip, second, play, start, willplay, device, start, play, second, drop, music, time, pick, skip, beginning, begin, play, say, iphone, connecting, galaxy, story, connects, skip, drop, play, phone, problem, matter, o, version, connect, call, sound, come, song, iphone, memory, stick, bear, drop, review, keep, reciver, sun, back, use, warm, area, use, version, player, get, sound, quality, dont, mean, software, something, make], [pick, model, support, aptx, nfc, pair, power, isnt, hardwired, use, quickcharge, compliant, charger, phone, sound, quality, terrific, didnt, mount, buy, concern, tiny, wire, adhesive, disc, use, mount, fail, minute, installation, side, attach, mount, plate, try, second, disc, come, move, way, come, make, didnt, plan, use, anyway], [purchase, figure, sending, thing, work, mount, fall, couple, day, didnt, spot, try, stick, pair, make, sure, iphones, bluetooth, turn, podcast, app, hit, button, go, get, get, car, hit, button, pause, listen, earphone, get, car, take, earphone, start, play, car, speaker, pair], [product, work, connect, use], [use, car, work], [dont, let, budget, price, point, fool, put, sound, quality, audio, call], [star], [stop, work, week, purchase, diedbr, br, music, quality, ok, lose, lot, bass, response, v, wire, connection, phone], [awesome, product, give, gift, use, car, heard, nothing, thing], [havent, get, work, car, sync, wouldnt, recommend, add, adapter, sort, work, older, car], [purchase, see, doubt, something, issue, ive, device, great, fit, application, profile, audio, quality, month, link, phone, turn, power, cycle, adapter, get, connect, link, dont, wait, second, start, audio, playback, skipping, noise, last, second, resyncs, smooth, time, youve, turn, car, volume, destroy, ear, work, okay]]","[[update post review thing burn device take forever pair good phone sound cut car motion turn movement keep receiver sun take toll cable worn wire show use alternate get bluetooth radio car instead worth buy item go sale amazon let go detail placement car play place car opinion play music buy march place ac duct texas didnt take weather car start get hot instruction state place sunlight believe receiver pad stick car thing start melt losing stick property week temperature went make sure take precaution place sun nothing do placement back didnt take pad useless kit come fix keep receiver back youre car use thing climate way play play beautifullyassuming use phone iphone get galaxy keep iphone decide use car mp player date io software music skip second play start willplay device start play second drop music time pick skip beginning begin play say iphone connecting galaxy story connects skip drop play phone problem matter o version connect call sound come song iphone memory stick bear drop review keep reciver sun back use warm area use version player get sound quality dont mean software something make, -0.25, 1], [pick model support aptx nfc pair power isnt hardwired use quickcharge compliant charger phone sound quality terrific didnt mount buy concern tiny wire adhesive disc use mount fail minute installation side attach mount plate try second disc come move way come make didnt plan use anyway, 0.0, 5], [purchase figure sending thing work mount fall couple day didnt spot try stick pair make sure iphones bluetooth turn podcast app hit button go get get car hit button pause listen earphone get car take earphone start play car speaker pair, 0.5913, 4], [product work connect use, 0.296, 5], [use car work, 0.6249, 4], [dont let budget price point fool put sound quality audio call, 0.872, 4], [star, -0.2755, 1], [stop work week purchase diedbr br music quality ok lose lot bass response v wire connection phone, -0.8354, 2], [awesome product give gift use car heard nothing thing, 0.1004, 5], [havent get work car sync wouldnt recommend add adapter sort work older car, 0.9903, 2], [purchase see doubt something issue ive device great fit application profile audio quality month link phone turn power cycle adapter get connect link dont wait second start audio playback skipping noise last second resyncs smooth time youve turn car volume destroy ear work okay, 0.9141, 5]]"
B00S0RKFOQ,"[-0.2755, -0.8073]","[1, 1]","[[disappoint, item, difficult, get, clip, mention, put, clip], [rubber, case, fit, phone]]","[[disappoint item difficult get clip mention put clip, -0.2755, 1], [rubber case fit phone, -0.8073, 1]]"
B00S67BJLS,[0.8758],[5],"[[item, buy, family, member, gtibr, br, battery, supply, utter, trash, matter, setting, put, phone, battery, drain, simple, minute, conversation, regular, battery, samsung, include, entire, day, cause, phone, pointbr, br, battery, make, thing, make, leather, case, use, useless, battery, use, backplate, come, fall, use, mag, battery, samsung, phone, charge, twice, day, time, daybr, br, battery, phone, go, charge, time, day, day, play, game, texting, call, battery, battery, mah, require, charge, leave, charge, overnight, rd, daybr, br, use, week, concern, brand, battery, improve, usage, phone, decline, battery, update, review, hope, battery, good, yearbr, br, doesnt, appear, manufacturer, make, leather, case, accomdate, back, cover, find, solution, family, member, use, old, leather, case, case, glue, case, rip, glue, battery, case, use, old, leather, case, extend, battery]]","[[item buy family member gtibr br battery supply utter trash matter setting put phone battery drain simple minute conversation regular battery samsung include entire day cause phone pointbr br battery make thing make leather case use useless battery use backplate come fall use mag battery samsung phone charge twice day time daybr br battery phone go charge time day day play game texting call battery battery mah require charge leave charge overnight rd daybr br use week concern brand battery improve usage phone decline battery update review hope battery good yearbr br doesnt appear manufacturer make leather case accomdate back cover find solution family member use old leather case case glue case rip glue battery case use old leather case extend battery, 0.8758, 5]]"
B00SCUXZOI,[0.7096],[5],"[[phonebest, bargain]]","[[phonebest bargain, 0.7096, 5]]"
B00SHZJ6BO,"[0.9313, -0.34]","[5, 4]","[[buy, grab, mphone, purchase], [excellent, price, amaze, recommend, phone, friend, family, thank]]","[[buy grab mphone purchase, 0.9313, 5], [excellent price amaze recommend phone friend family thank, -0.34, 4]]"
B00SSSAYKW,[0.0],[2],"[[itcomes, apart]]","[[itcomes apart, 0.0, 2]]"
B00SWKQIYC,[0.9169],[5],"[[super, simple, use, job, describe, touch, screen, great, gps, super, dont, know, way, display, map, video, software, positioningbr, need, run, v, battery]]","[[super simple use job describe touch screen great gps super dont know way display map video software positioningbr need run v battery, 0.9169, 5]]"
B00T000Z2O,"[0.0381, 0.886]","[1, 5]","[[fit, phone, design], [arrive, day, fell, apart, worth, time]]","[[fit phone design, 0.0381, 1], [arrive day fell apart worth time, 0.886, 5]]"
B00T2GTPWC,[0.4404],[5],"[[work, good, advertise]]","[[work good advertise, 0.4404, 5]]"
B00T2GX37A,"[0.6249, 0.7089, 0.3818, 0.6369, 0.6249, 0.9313, 0.7906, 0.9522, 0.5958]","[5, 5, 4, 5, 5, 5, 5, 4, 2]","[[simple, camera, install, crystal, clear, image], [picture, resolution, awesome], [video, leds, assist, nice, stealthy, profile, attach, license, plate, frame], [work], [looking, eye], [own, month, install, work], [buy, guideline, askew, dont, use, guideline, keep, veer, go, backwards, say, trapezoidal, render, narrow, top, guideline, parallel, axisbr, br, line, issue, camera, work, picture, clear, guideline, issue, deal, reallybr, br, hope, mfg, see, make, change, issue, grid, line, overlay], [work, ok, creates, decent, picture, complete, led, night, issue, cause, glare, reverse, light, plenty, bright, integrate, led, cause]]","[[simple camera install crystal clear image, 0.6249, 5], [picture resolution awesome, 0.7089, 5], [video leds assist nice stealthy profile attach license plate frame, 0.3818, 4], [work, 0.6369, 5], [looking eye, 0.6249, 5], [own month install work, 0.9313, 5], [buy guideline askew dont use guideline keep veer go backwards say trapezoidal render narrow top guideline parallel axisbr br line issue camera work picture clear guideline issue deal reallybr br hope mfg see make change issue grid line overlay, 0.7906, 5], [work ok creates decent picture complete led night issue cause glare reverse light plenty bright integrate led cause, 0.9522, 4], [, 0.5958, 2]]"
B00TJQQ4ZQ,[0.5719],[5],"[[duct, work, fine]]","[[duct work fine, 0.5719, 5]]"
B00TP0KP3S,[0.7906],[5],"[[light, data, power, transfer, rate, well, unlike, chinese, knock, offs, work, month, line]]","[[light data power transfer rate well unlike chinese knock offs work month line, 0.7906, 5]]"
B00TUMR3OU,[0.7178],[5],"[[arrive, sooner, expect, quality, satisfy, order]]","[[arrive sooner expect quality satisfy order, 0.7178, 5]]"
B00UB77SYS,[0.1901],[3],"[[green, camo, staring, come]]","[[green camo staring come, 0.1901, 3]]"
B00UH3HGN4,[0.1655],[5],"[[buy, din, alpine, ilx, install, chevrolet, avalanche, din, open, look, solution, year, way, ger, din, stereo, require, cut, dash, mount, dash, frame, andor, look, dash, framebr, br, come, radio, mount, frame, clip, show, color, black, mar, paint, installation, easy, take, time, paint, frame, texture, outer, part, frame, texture, look, dash, buy, texture, paint, bother]]","[[buy din alpine ilx install chevrolet avalanche din open look solution year way ger din stereo require cut dash mount dash frame andor look dash framebr br come radio mount frame clip show color black mar paint installation easy take time paint frame texture outer part frame texture look dash buy texture paint bother, 0.1655, 5]]"
B00UNFTYO0,[0.8442],[5],"[[buy, son, love, color, protection, give, phone]]","[[buy son love color protection give phone, 0.8442, 5]]"
B00URX4H04,"[0.6369, 0.862]","[5, 4]","[[connects, phone, safe, feature, work, hold, charge, sound, quality, speaker, bit, better], [work]]","[[connects phone safe feature work hold charge sound quality speaker bit better, 0.6369, 5], [work, 0.862, 4]]"
B00UY3KDSM,[0.6249],[5],"[[work, great, buy]]","[[work great buy, 0.6249, 5]]"
B00UZPMUDK,[0.3182],[3],"[[microusb, cheap, knockoff, product, hit, indiegogo, sidebyside, comparison, ezopower, fact, ezopower, try, mislead, customer, think, product, base, way, listing, appear, amazon, use, sonic, sonic, cable, product, information, google, website, want, see, yourselfbr, br, ezopower, product, lack, dualsided, usb, plug, nylon, tangle, cable, cover, real, thing, say, half, price, product, charge, speed, appear, highspeed, syncmode, charging, doubt, ezopower, cable, thoughbr, br, thats, choice, buy, real, year, buy, version, sooner, change, leave]]","[[microusb cheap knockoff product hit indiegogo sidebyside comparison ezopower fact ezopower try mislead customer think product base way listing appear amazon use sonic sonic cable product information google website want see yourselfbr br ezopower product lack dualsided usb plug nylon tangle cable cover real thing say half price product charge speed appear highspeed syncmode charging doubt ezopower cable thoughbr br thats choice buy real year buy version sooner change leave, 0.3182, 3]]"
B00V2EXTTC,[0.8971],[5],"[[super, fast, ship, work, sleep, track, doesnt, seem, accurate, dont, use, feature, love, set, alarm, iphone, band, vibrate, wake, im, carry, phone, dont, miss, call, vibrates, find, phone]]","[[super fast ship work sleep track doesnt seem accurate dont use feature love set alarm iphone band vibrate wake im carry phone dont miss call vibrates find phone, 0.8971, 5]]"
B00V4JI7G0,"[0.6249, 0.6124, 0.3612]","[5, 5, 5]","[[thank, ], [work, great, delivery], [work, charm, leave, side, table, plug, bluetooth, cellphone, charger]]","[[thank , 0.6249, 5], [work great delivery, 0.6124, 5], [work charm leave side table plug bluetooth cellphone charger, 0.3612, 5]]"
B00V5B9JBY,"[0.9422, 0.6369]","[4, 5]","[[case, fit, pop, phone, love, itbr, worry, crystal, stay, price, replace, get]]","[[case fit pop phone love itbr worry crystal stay price replace get, 0.9422, 4], [, 0.6369, 5]]"
B00V7SYF1E,"[0.0, 0.6369, 0.6908]","[5, 5, 5]","[[product, want], [replace, armband, product, like, way, function, ran, run, rain, sweat, running, day, hot, weather, phone, stay, catch, summer, storm, function, armband, stay, arm, run], [product, convenient, keep, cell, phone, way, im, walk, jogging]]","[[product want, 0.0, 5], [replace armband product like way function ran run rain sweat running day hot weather phone stay catch summer storm function armband stay arm run, 0.6369, 5], [product convenient keep cell phone way im walk jogging, 0.6908, 5]]"
B00VBB9MLA,"[0.743, 0.7184]","[5, 5]","[[dont, bluetooth, aux, jack, car, perfect, signal, clear, go, radio], [product, work, fm, transmitter, own, junk, crystal, clear, whine]]","[[dont bluetooth aux jack car perfect signal clear go radio, 0.743, 5], [product work fm transmitter own junk crystal clear whine, 0.7184, 5]]"
B00VC0DNAQ,[0.4215],[5],[[nice]],"[[nice, 0.4215, 5]]"
B00VJ3SES2,"[0.8402, 0.0, -0.2023, 0.4754, -0.3818, -0.34, 0.9304, -0.1184, -0.5352, -0.0387]","[5, 5, 3, 5, 1, 2, 5, 1, 2, 2]","[[say, apple, certify, work, doesnt, life, time, warranty, pain, butt, buy, cord, apple, save, time, effort], [buy, bunch, work, box, throw, tend, put, use, travel, guess, get, pay], [start, iphones, start, give, message, say, device, support, message, whenever, plug, cable, cable, stop, work], [grate, product], [buy, ft, pack, gone, day, warn, message, iphone, month], [cord, stop, work, impress], [crap, quit, work, week], [work, foot, cord, hope, take, care, buy, ], [nice], [deal, use, cable, time, night, work, stock, cable, hope, dont, great, warranty, worry]]","[[say apple certify work doesnt life time warranty pain butt buy cord apple save time effort, 0.8402, 5], [buy bunch work box throw tend put use travel guess get pay, 0.0, 5], [start iphones start give message say device support message whenever plug cable cable stop work, -0.2023, 3], [grate product, 0.4754, 5], [buy ft pack gone day warn message iphone month, -0.3818, 1], [cord stop work impress, -0.34, 2], [crap quit work week, 0.9304, 5], [work foot cord hope take care buy , -0.1184, 1], [nice, -0.5352, 2], [deal use cable time night work stock cable hope dont great warranty worry, -0.0387, 2]]"
B00VJTIMIS,"[-0.0026, 0.1391, 0.6249, -0.6124]","[4, 3, 4, 4]","[[use, transmitter, work, expect, couple, day, hour, day, recharge, use, begin, cut, stop, transmit, time, happen, work, minute, shut, time, use, last, minute, transmit, second, drop, device, pair, matter, update, contact, keedox, support, couple, day, review, explain, issue, indicate, battery, issue, send, replacement, unit, charge, date, work, issue, praise, customer, service], [isnt, use, hop, work, fine, application, use, way, nice, lack, configuration, interface, run, pc], [work, great, figure, switch, r, non, electronics, person, part, include, instruction, consult, websit, instruction], [stop, work, week, charge, turn, post, review, problem, contact, sent, device, get, work]]","[[use transmitter work expect couple day hour day recharge use begin cut stop transmit time happen work minute shut time use last minute transmit second drop device pair matter update contact keedox support couple day review explain issue indicate battery issue send replacement unit charge date work issue praise customer service, -0.0026, 4], [isnt use hop work fine application use way nice lack configuration interface run pc, 0.1391, 3], [work great figure switch r non electronics person part include instruction consult websit instruction, 0.6249, 4], [stop work week charge turn post review problem contact sent device get work, -0.6124, 4]]"
B00VKSQ24E,"[0.5709, -0.2263]","[3, 1]","[[color, fit, phone, expect, protection, front, phone, disappoint, week, phone, go, buy, glass, protector], [excite, case, arrive, turn, disappointment, piece, wont, stay, snap, place, day, im, do]]","[[color fit phone expect protection front phone disappoint week phone go buy glass protector, 0.5709, 3], [excite case arrive turn disappointment piece wont stay snap place day im do, -0.2263, 1]]"
B00VMAL3D0,"[-0.2732, 0.4404, 0.7845]","[5, 5, 5]","[[arrive, time, product, work, phone, charge], [charge, phone, didnt, expect, less, g], [delivery, price]]","[[arrive time product work phone charge, -0.2732, 5], [charge phone didnt expect less g, 0.4404, 5], [delivery price, 0.7845, 5]]"
B00VNCU9DM,[0.9413],[5],"[[super, install, super, use, buy, husband, vehicle, car, phone, holder, thing, clamp, air, vent, okay, guess, itd, loosen, phone, wouldnt, stay, put, necessity, make, phone, block, air, vent, irritate, want, enjoy, ac, phone, get, coolbr, nochoice, holder, soooo, glad, brother, recommend]]","[[super install super use buy husband vehicle car phone holder thing clamp air vent okay guess itd loosen phone wouldnt stay put necessity make phone block air vent irritate want enjoy ac phone get coolbr nochoice holder soooo glad brother recommend, 0.9413, 5]]"
B00VRGRMDY,"[0.296, 0.4404]","[4, 5]","[[ok, phone, buy, someone], [tank]]","[[ok phone buy someone, 0.296, 4], [tank, 0.4404, 5]]"
B00VSY4H74,"[0.6369, 0.8967, 0.5719, 0.2944, 0.5719, 0.9046]","[5, 5, 5, 3, 5, 5]","[[excellent, product, describe], [fit, phone, apply, smooth, easywill, order, need], [put, worry, air, bubble, use, day, notice, oildirt, screen, nice, wipe, finger, print, product], [wasnt, sure, order, pick, awesome, product, recommend, super, easy, put], [product], [torn, screen, protector, bought, verizon, guy, put, screen, protector, start, beat, wasnt, scratch, smudge, anything, think, buy, smudge, fingerprint, screen, mislead, point, testing, pen, put, line, set, see, stick, screen, use, case, drop, phone, hope, protect, screen, disappoint, wasnt, smudge]]","[[excellent product describe, 0.6369, 5], [fit phone apply smooth easywill order need, 0.8967, 5], [put worry air bubble use day notice oildirt screen nice wipe finger print product, 0.5719, 5], [wasnt sure order pick awesome product recommend super easy put, 0.2944, 3], [product, 0.5719, 5], [torn screen protector bought verizon guy put screen protector start beat wasnt scratch smudge anything think buy smudge fingerprint screen mislead point testing pen put line set see stick screen use case drop phone hope protect screen disappoint wasnt smudge, 0.9046, 5]]"
B00VTCGUX4,[0.0],[2],"[[didnt, galaxy]]","[[didnt galaxy, 0.0, 2]]"
B00W1F7YBK,[-0.34],[5],"[[found, doesnt, let, camera, flop]]","[[found doesnt let camera flop, -0.34, 5]]"
B00WDNET8Q,[-0.1027],[2],"[[flimsy, hard, use, hifi, quality, sound, listen, music]]","[[flimsy hard use hifi quality sound listen music, -0.1027, 2]]"
B00WM8ZLBG,[0.0],[5],[[thnkxs]],"[[thnkxs, 0.0, 5]]"
B00X0OE7NY,[0.3291],[4],"[[kid, love, aware, phone, case]]","[[kid love aware phone case, 0.3291, 4]]"
B00XAZE2UQ,[0.0389],[3],"[[case, look, however, rubber, way, loose, plastic, bendy, case, fall, phone, time, didnt, offer, protection, couldnt, hold, rubber, bend, phone, hand, try, press, lock, button, pain, rubber, loose, try, press, lock, button, rubber, move, went, pressing, button, leave, stick, fingernail, open, press, button, kickstand, stick, something, open, use, lever, pry, kickstand, meant, use, want, want, love, case, flaw]]","[[case look however rubber way loose plastic bendy case fall phone time didnt offer protection couldnt hold rubber bend phone hand try press lock button pain rubber loose try press lock button rubber move went pressing button leave stick fingernail open press button kickstand stick something open use lever pry kickstand meant use want want love case flaw, 0.0389, 3]]"
B00XHRIYY2,"[-0.128, 0.1531, -0.2263]","[3, 2, 2]","[[buy, set, awesome, bit, broke, break, leaving, phone, start, charge], [stop, work, iphone, week], [recognize, time, take, longer, charge, backup, info, true, apple, cable, well, ft, ft]]","[[buy set awesome bit broke break leaving phone start charge, -0.128, 3], [stop work iphone week, 0.1531, 2], [recognize time take longer charge backup info true apple cable well ft ft, -0.2263, 2]]"
