B000KIV23Q,[0.6511],[5],"[[work, connecting, subwoofer, hook, system, wire, expose]]","[[work connecting subwoofer hook system wire expose, 0.6511, 5]]"
B00L8C81BY,"[0.3487, 0.7771, 0.9013, 0.4404, 0.4215]","[4, 1, 4, 5, 4]","[[nothing, doubt, amazon, shipment, product, better, quality, band, good, remove, link, fit, wrist, size, band, spent, half, hour, try, remove, link, fail, hurt, dont, buy, band, wrist, wanna, enjoy, process, fight, link], [nice], [quality, band, money], [perfect, fit, look, amaze, doesnt, pull, hair, review, think, adjust, band, size, proper, fit, loose, easy, remove, pin, size, adjustment], [look, pay, jeweler, put, eye]]","[[nothing doubt amazon shipment product better quality band good remove link fit wrist size band spent half hour try remove link fail hurt dont buy band wrist wanna enjoy process fight link, 0.3487, 4], [nice, 0.7771, 1], [quality band money, 0.9013, 4], [perfect fit look amaze doesnt pull hair review think adjust band size proper fit loose easy remove pin size adjustment, 0.4404, 5], [look pay jeweler put eye, 0.4215, 4]]"
B00LAEZMXK,"[0.8908, 0.0, 0.8176]","[5, 5, 5]","[[advertise], [fit, need, sideways, ease, use, clip, belt, make], [purchase, friend, swears, get, month, keep, line, work, kind, product, get, beat, month, pouch, stand, ground, purchase, place, wish, list]]","[[advertise, 0.8908, 5], [fit need sideways ease use clip belt make, 0.0, 5], [purchase friend swears get month keep line work kind product get beat month pouch stand ground purchase place wish list, 0.8176, 5]]"
B00LU0HS22,"[0.6249, 0.4754]","[5, 5]","[[item, fast, shipping], [nice, casenice, price]]","[[item fast shipping, 0.6249, 5], [nice casenice price, 0.4754, 5]]"
B00LWT7AXI,[0.5719],[5],"[[get, wife, love]]","[[get wife love, 0.5719, 5]]"
B00M1I8SNK,"[0.6597, 0.7227, 0.5401]","[5, 4, 3]","[[take, time, get, week, work, perfect, charge, phone, carry], [installation, straight, say, device, didnt, work, try, time, well, result, charge, phone, product, feel, make, damage, transit, receive, replacement, work, fine, take, amount, time, charge, charge, overnight, example, charge, morning, notice, stay, warmer, anything], [recommend, thanks]]","[[take time get week work perfect charge phone carry, 0.6597, 5], [installation straight say device didnt work try time well result charge phone product feel make damage transit receive replacement work fine take amount time charge charge overnight example charge morning notice stay warmer anything, 0.7227, 4], [recommend thanks, 0.5401, 3]]"
B00M3TET44,"[0.0, 0.296]","[3, 3]","[[handle, keep, turn, towards, floor, rest, accesories, cant, use, phone, case], [ok]]","[[handle keep turn towards floor rest accesories cant use phone case, 0.0, 3], [ok, 0.296, 3]]"
B00M4IKM7M,[0.8555],[5],"[[screen, buy]]","[[screen buy, 0.8555, 5]]"
B00M4LV5H0,[0.6076],[5],"[[work, expect, month, show, sign, bought, wife, doesnt, fit, nice, give, octagon, shape, cupholders, fault, manufacturer]]","[[work expect month show sign bought wife doesnt fit nice give octagon shape cupholders fault manufacturer, 0.6076, 5]]"
B00M7IZIYQ,[0.8479],[5],"[[cellphone, decision, compare, time, select, im, happy, decision]]","[[cellphone decision compare time select im happy decision, 0.8479, 5]]"
B00MAN09JC,"[-0.8577, 0.7906]","[3, 5]","[[camping, trip, background, music, sound], [bluetooth, connection, distancebr, nfc, useful, work, connect, device, remembers, device, time, power, connect, device, use, nfc, make, connection, bluetooth, range, good, device, firstbr, prefer, connect, nfc, request, way, closer, audio, cable]]","[[camping trip background music sound, -0.8577, 3], [bluetooth connection distancebr nfc useful work connect device remembers device time power connect device use nfc make connection bluetooth range good device firstbr prefer connect nfc request way closer audio cable, 0.7906, 5]]"
B00MBU8D42,[-0.6476],[1],"[[poor, fit, galaxy, arm, band, enclose, top, area, phone, poor, design]]","[[poor fit galaxy arm band enclose top area phone poor design, -0.6476, 1]]"
B00MI53PF2,[0.6249],[5],"[[awesome, sound]]","[[awesome sound, 0.6249, 5]]"
B00MOOF41U,"[0.3177, 0.8885, -0.5719, 0.6369, -0.2772, 0.6249, -0.2755]","[5, 5, 1, 5, 4, 5, 3]","[[dont, screen, thick], [hate, case, get], [box, people, complain, muffle, end, get, case, case, keep, squeeze, screen, rend, phone, im, case, go, figure], [cant, beat, market, sure, there, well, price, thing, see, go, circular, thing, center, press, activate], [case, great, protects, phone, great, price], [product]]","[[dont screen thick, 0.3177, 5], [hate case get, 0.8885, 5], [box people complain muffle end get case case keep squeeze screen rend phone im case go figure, -0.5719, 1], [cant beat market sure there well price thing see go circular thing center press activate, 0.6369, 5], [case great protects phone great price, -0.2772, 4], [product, 0.6249, 5], [, -0.2755, 3]]"
B00MR9BKMY,"[0.9585, 0.8462, 0.9041, 0.6115, 0.8122]","[5, 5, 5, 5, 5]","[[color, bonus, protects, phone, max], [case, picture, price, product, alternate, name, brand, encounter, issue, improve, product, review, happy], [phone, case, cute], [happy], [perfect, otter, price, tag, daughter, love]]","[[color bonus protects phone max, 0.9585, 5], [case picture price product alternate name brand encounter issue improve product review happy, 0.8462, 5], [phone case cute, 0.9041, 5], [happy, 0.6115, 5], [perfect otter price tag daughter love, 0.8122, 5]]"
B00MYZWMEQ,"[0.9042, 0.5719, 0.865, 0.8334]","[5, 5, 5, 5]","[[caseit, install, buy, case], [excellent], [exspecting, didnt, want, case, add, size, phone, look, nice, job, protect, phone], [package]]","[[caseit install buy case, 0.9042, 5], [excellent, 0.5719, 5], [exspecting didnt want case add size phone look nice job protect phone, 0.865, 5], [package, 0.8334, 5]]"
B00N4OABFS,"[-0.2263, -0.5256]","[2, 2]","[[stop, work, week], [perform, lead, believe, disappoint, go, type, charger, conference, guest]]","[[stop work week, -0.2263, 2], [perform lead believe disappoint go type charger conference guest, -0.5256, 2]]"
B00N8CHNEI,[0.6249],[4],"[[product, price]]","[[product price, 0.6249, 4]]"
B00N9QFOR6,[0.6249],[5],"[[hold, get, lot, compliment]]","[[hold get lot compliment, 0.6249, 5]]"
B00N9ZP4H2,[0.34],[4],"[[deal, problem, use, uv, glue, glue, stick, need, uv, light, put, glue, stick]]","[[deal problem use uv glue glue stick need uv light put glue stick, 0.34, 4]]"
B00NFGDJEU,[0.8519],[5],[[love]],"[[love, 0.8519, 5]]"
B00NGH2IU4,[0.2263],[3],"[[ship, case, okay]]","[[ship case okay, 0.2263, 3]]"
B00NIKHUT8,[0.9069],[5],"[[life, saver, ive, see, friend, crack, screen, problem, temper, glass, protection, use, iphone, straight, box]]","[[life saver ive see friend crack screen problem temper glass protection use iphone straight box, 0.9069, 5]]"
B00NIRKEXK,[-0.0511],[1],"[[crack, month, like, bought, replacement, drop, week, crack, happy]]","[[crack month like bought replacement drop week crack happy, -0.0511, 1]]"
B00NJ0U1K2,[-0.3412],[2],"[[please, case]]","[[please case, -0.3412, 2]]"
B00NJ6P43K,[-0.3182],[2],"[[part, loose, wouldnt, attach, green, part]]","[[part loose wouldnt attach green part, -0.3182, 2]]"
B00NPG6DCU,[0.7992],[3],"[[company, make, thing, think, card, multiple, card, bill, make, pock, inch, bigger, bit, lest, get, bill, fold, cut, phone, band, bill, coin, section, model, bit, end, carry, change, wallet, make, pattern, make, expect]]","[[company make thing think card multiple card bill make pock inch bigger bit lest get bill fold cut phone band bill coin section model bit end carry change wallet make pattern make expect, 0.7992, 3]]"
B00NPU7PGE,[0.3612],[4],"[[cell, phone, case, strap, color, find, fast, pocketbook]]","[[cell phone case strap color find fast pocketbook, 0.3612, 4]]"
B00NT9LL1G,[0.7257],[4],"[[golla, bag, iphones, get, havent, keep, excite, mention, iphone, wasnt, longer, golla, bag, say, fit, iphone, use, kind, case, flap, seal, velcro, issue, mat, side, velcro, sewn, iphone, case, flap, velcro, doesnt, reach, velcro, pouch, side, iphone, case, half, strip, velcro, overlap, sort, case, keep, overlap]]","[[golla bag iphones get havent keep excite mention iphone wasnt longer golla bag say fit iphone use kind case flap seal velcro issue mat side velcro sewn iphone case flap velcro doesnt reach velcro pouch side iphone case half strip velcro overlap sort case keep overlap, 0.7257, 4]]"
B00NWTSIHI,[-0.2023],[5],"[[excellent, keep, electronics, charge, time, dont, keep, look, ac, outlet, airport, heard, public, phone, charge, outlet, steal, people, data, plug, charge]]","[[excellent keep electronics charge time dont keep look ac outlet airport heard public phone charge outlet steal people data plug charge, -0.2023, 5]]"
B00O10XAKM,[0.8402],[5],"[[phone, case, super, protective, ive, drop, phone, time, case, crack]]","[[phone case super protective ive drop phone time case crack, 0.8402, 5]]"
B00OAAMPC2,[0.6369],[5],"[[bring, case, mom, love, phone]]","[[bring case mom love phone, 0.6369, 5]]"
B00OAQRNM8,[0.968],[5],"[[get, yesterday, charge, lg, g, motorolla, droid, maxx, recommend, anyone, thing, cant, charge, case, love, love, love]]","[[get yesterday charge lg g motorolla droid maxx recommend anyone thing cant charge case love love love, 0.968, 5]]"
B00OFN3ONI,[0.9296],[5],"[[case, inexpensive, work, take, case, put, phone, armband, exercise, easy, remove, put, havent, notice, wear, take, case, dont, worry, phone, case, great, product]]","[[case inexpensive work take case put phone armband exercise easy remove put havent notice wear take case dont worry phone case great product, 0.9296, 5]]"
B00OFRFNP6,"[0.8159, 0.0]","[1, 4]","[[product, feel, buying, price, say, didnt, couple, us, cant, see, option, point, purpose], [dont, know, recognize, idevice, charger, charge]]","[[product feel buying price say didnt couple us cant see option point purpose, 0.8159, 1], [dont know recognize idevice charger charge, 0.0, 4]]"
B00OM73I1U,[0.4215],[4],[[nice]],"[[nice, 0.4215, 4]]"
B00OOUFNLS,"[0.5719, 0.9883, 0.5, 0.0]","[5, 5, 5, 5]","[[case, buy, gift, daughter, issue, rotates, make, locate], [perfect], [get, samsung, galaxy, tabletnook, replacement, nook, hd, broke, go, buy, case, barnes, glad, buy, case, use, tablet, everything, get, lot, use, cant, say, case, stylish, plain, neat, include, bonus, dont, waste, money, case], [luv]]","[[case buy gift daughter issue rotates make locate, 0.5719, 5], [perfect, 0.9883, 5], [get samsung galaxy tabletnook replacement nook hd broke go buy case barnes glad buy case use tablet everything get lot use cant say case stylish plain neat include bonus dont waste money case, 0.5, 5], [luv, 0.0, 5]]"
B00ORNOWZK,"[0.6249, 0.0]","[5, 5]","[[work, great], [handy, gadget, see, go, charger, usb, power, device]]","[[work great, 0.6249, 5], [handy gadget see go charger usb power device, 0.0, 5]]"
B00OVG1TFE,"[0.9704, -0.3252, 0.875, 0.3716, 0.1663, 0.1154]","[5, 1, 5, 4, 2, 1]","[[card, sleeve, bit, fit, id, cc, card, point, purchase, slim, wallet, im, complain, magnet, secures, iphone, case, wallet, portion, week, use, value, recommend], [seems, great, question, quality, spine, case, time], [cool, idea, magnet, limitation, add, deal, breaker, want, case, travel, wont, let, carry, cash, magnet, br, way, carry, cash, case, dollar, bill, longer, iphone, carry, bill, cant, carry, fold, half, tall, stick, tuck, cash, pocket, block, cover, fold, way, bill, fit, fold, quarter, mean, couple, bill, fold, wallet, get, fold, fold, tuck, bill, transaction, super, inconvenientbr, br, dealbreaker, magnet, phone, shell, phone, compass, outer, wallet, part, part, thats, attach, phone, compass, app, point, matter, way, turn, take, phone, shell, compass, start, work, move, phone, case, compass, stop, turn, wont, work, need, phone, navigate, map, walk, city, vacation, reviewer, claim, drain, battery, dont, want, find, thats, truebr, br, phone, shell, part, case, bumper, edge, taller, screen, glass, take, phone, wallet, drop, ground, phone, glass, contact, pavement, something, avoid, phone, case, generalbr, br, case, someone, want, carry, credit, card, cash, want, use, phone, doesnt, care, battery, life, isnt, worry, aboutdropping, shame, clever, idea, return], [advertise, phone, c, true], [like, case, dayandahalf, break, leatherpleather, transparent, id, slot, rip, stitch, piece, paper], [excellent, quality, last, least, month, get, screen, clean, cloth, tuck, card, fold, card, help, protect, screen, phone, didnt, seem, rubbing, screen, protector, anyway, thoughbr, type, wallet, phone, case, worth, buy]]","[[card sleeve bit fit id cc card point purchase slim wallet im complain magnet secures iphone case wallet portion week use value recommend, 0.9704, 5], [seems great question quality spine case time, -0.3252, 1], [cool idea magnet limitation add deal breaker want case travel wont let carry cash magnet br way carry cash case dollar bill longer iphone carry bill cant carry fold half tall stick tuck cash pocket block cover fold way bill fit fold quarter mean couple bill fold wallet get fold fold tuck bill transaction super inconvenientbr br dealbreaker magnet phone shell phone compass outer wallet part part thats attach phone compass app point matter way turn take phone shell compass start work move phone case compass stop turn wont work need phone navigate map walk city vacation reviewer claim drain battery dont want find thats truebr br phone shell part case bumper edge taller screen glass take phone wallet drop ground phone glass contact pavement something avoid phone case generalbr br case someone want carry credit card cash want use phone doesnt care battery life isnt worry aboutdropping shame clever idea return, 0.875, 5], [advertise phone c true, 0.3716, 4], [like case dayandahalf break leatherpleather transparent id slot rip stitch piece paper, 0.1663, 2], [excellent quality last least month get screen clean cloth tuck card fold card help protect screen phone didnt seem rubbing screen protector anyway thoughbr type wallet phone case worth buy, 0.1154, 1]]"
B00P14KNFW,[0.4754],[4],"[[nice, price]]","[[nice price, 0.4754, 4]]"
B00P75X2OY,[0.9067],[5],"[[wasnt, sure, look, photo, country, girl, cant, turn, camo, order, look, im, say, snap, tougher, think, rug, rat, buy]]","[[wasnt sure look photo country girl cant turn camo order look im say snap tougher think rug rat buy, 0.9067, 5]]"
B00P7U6S1S,[0.9781],[4],"[[fit, samsung, click, place, feel, ditch, weather, case, satisfies, inner, potter, fan, say, print, display, picture, pristine, say, quality, smooth, feel, sturdy]]","[[fit samsung click place feel ditch weather case satisfies inner potter fan say print display picture pristine say quality smooth feel sturdy, 0.9781, 4]]"
B00PFHJX7O,[0.2732],[4],[[work]],"[[work, 0.2732, 4]]"
B00PGMP9E4,[0.0],[2],"[[identicle, component, come, phone]]","[[identicle component come phone, 0.0, 2]]"
B00PHF4NI8,[-0.7574],[1],"[[disappoint, item, arrive, substance, wash, im, use, broken, instead]]","[[disappoint item arrive substance wash im use broken instead, -0.7574, 1]]"
B00PHL9DBE,"[-0.0451, 0.6249]","[4, 5]","[[excellent, case, idea, make, screen, cover, screen, saver, phone, screen, saver, play, create, effect, incline, either, fix, problem], [work, great]]","[[excellent case idea make screen cover screen saver phone screen saver play create effect incline either fix problem, -0.0451, 4], [work great, 0.6249, 5]]"
B00PQA5NSI,"[0.802, 0.1779]","[5, 5]","[[make, iphone, look, soooo, nice, slimmer, cover, offer, grip, drop, protection], [case, love, variety, color]]","[[make iphone look soooo nice slimmer cover offer grip drop protection, 0.802, 5], [case love variety color, 0.1779, 5]]"
B00PRWKMC2,[0.0],[1],"[[im, wait, someone, get, return, expect, want, gold, copper]]","[[im wait someone get return expect want gold copper, 0.0, 1]]"
B00PUDHUWS,[0.8934],[5],"[[delivery, seller, excellent, product, work, adjust]]","[[delivery seller excellent product work adjust, 0.8934, 5]]"
B00PUOCNYM,[0.4019],[1],"[[order, case, daughter, iphone, inch, discription, say, iphone]]","[[order case daughter iphone inch discription say iphone, 0.4019, 1]]"
B00PVSG4GK,[0.7184],[3],"[[job, case, jewel, fall, quicker, thought, half, jewel, gone, month, corner, crack, get, child, shipping]]","[[job case jewel fall quicker thought half jewel gone month corner crack get child shipping, 0.7184, 3]]"
B00PZL6TCC,[0.6361],[5],"[[mom, use, case, day, figure, nice, leave, review, phone, fit, case, look, flimsy, hold, look, qualms, ask]]","[[mom use case day figure nice leave review phone fit case look flimsy hold look qualms ask, 0.6361, 5]]"
B00Q7OY7M0,[0.8555],[5],"[[product, keep, husband, phone, secure, safe]]","[[product keep husband phone secure safe, 0.8555, 5]]"
B00Q7RQTBE,[0.2732],[5],"[[work, corvette]]","[[work corvette, 0.2732, 5]]"
B00QA8H4FA,[0.5922],[5],"[[please, performance, phone, case, protect, please, case, cover, phone, felt, scar, drop, hand, didnt, bother]]","[[please performance phone case protect please case cover phone felt scar drop hand didnt bother, 0.5922, 5]]"
B00QAXY27S,"[0.4215, 0.765, 0.8481, 0.9712, 0.4404, 0.4754, 0.8932, 0.0, 0.9455]","[5, 5, 5, 3, 4, 5, 5, 1, 4]","[[hold, phone, stay, air, duct], [concept, great, product, seems, decent, strength, magnet, say, didnt, work, magnet, go, phone, case, case, kickstand, case, thoughand, magnet, wasnt, level, thickness], [nice, mount, phone], [product, buy, vehicle, iphone, hold], [bought, friend, problem, put, magnet, place, dont, pull, holder, vent, time, pick, phone], [cleverest, order, perfect, gift, friend, member], [product, fit, give, option, size, magnet, put, phone, case, remove, sticker, stick, slide, stay, place, work, fall, time, hit, bump, stay, recommend, product], [husband, us, iphone, like, simple, use]]","[[hold phone stay air duct, 0.4215, 5], [concept great product seems decent strength magnet say didnt work magnet go phone case case kickstand case thoughand magnet wasnt level thickness, 0.765, 5], [nice mount phone, 0.8481, 5], [product buy vehicle iphone hold, 0.9712, 3], [bought friend problem put magnet place dont pull holder vent time pick phone, 0.4404, 4], [cleverest order perfect gift friend member, 0.4754, 5], [product fit give option size magnet put phone case remove sticker stick slide stay place work fall time hit bump stay recommend product, 0.8932, 5], [husband us iphone like simple use, 0.0, 1], [, 0.9455, 4]]"
B00QEYXMSS,[-0.4215],[1],"[[doesnt, work, waste, money, phone, havent, keep, charge, get]]","[[doesnt work waste money phone havent keep charge get, -0.4215, 1]]"
B00QGA99B4,[0.4754],[5],"[[nice, stereo]]","[[nice stereo, 0.4754, 5]]"
B00QQUQTV2,[0.2263],[5],"[[test, phone, stop, signal, work, promise]]","[[test phone stop signal work promise, 0.2263, 5]]"
B00QTD86DK,[0.9246],[5],"[[quality, material, great, ]]","[[quality material great , 0.9246, 5]]"
B00QXOCIA2,[0.6249],[4],[[product]],"[[product, 0.6249, 4]]"
B00QZ2DIMY,[0.5719],[5],[[perfect]],"[[perfect, 0.5719, 5]]"
B00R5CF0II,[0.3804],[5],"[[looking, ship, china, days]]","[[looking ship china days, 0.3804, 5]]"
B00RAXLF40,[-0.5423],[1],"[[case, receive, yesterday, come, apart, bull]]","[[case receive yesterday come apart bull, -0.5423, 1]]"
B00RF71KR8,"[0.5106, 0.5994, 0.8834, 0.0522]","[4, 5, 5, 4]","[[pink, border, get, dirty], [fun, pattern, case, considering, abuse, receive, child, get, hold, phone], [case, pick, amazon, ordering, simple, order, come, earlier, expect, order, thank]]","[[pink border get dirty, 0.5106, 4], [fun pattern case considering abuse receive child get hold phone, 0.5994, 5], [case pick amazon ordering simple order come earlier expect order thank, 0.8834, 5], [, 0.0522, 4]]"
B00RIIOY8Q,[0.836],[5],"[[order, daughter, love, sturdy, fit, phone]]","[[order daughter love sturdy fit phone, 0.836, 5]]"
B00RKTMMMI,[0.5182],[1],"[[buy, case, love, design, slim, great, color, sturdy, felt, hand, didnt, stick, go, pocket, highlight, design, apple, unobtrusive, waybr, br, month, strip, front, volume, button, break, try, find, way, contact, amazon, seller, page, request, return, product, feedback, couldnt, find, contact, info, disappoint]]","[[buy case love design slim great color sturdy felt hand didnt stick go pocket highlight design apple unobtrusive waybr br month strip front volume button break try find way contact amazon seller page request return product feedback couldnt find contact info disappoint, 0.5182, 1]]"
B00RPV4UJO,"[0.8909, 0.0, 0.7906, -0.1531]","[3, 5, 5, 3]","[[kickstand, sturdy, case, rugged, slim, phone, twice, get, job, id, buy, case], [make, phone, hold, price], [make, nicerbr, versatile, kickstand, allow, upright, angle, sit, entire, phone, verticle, facetimebr, keep, rubberlike, grip, get, rid, deep, groove, create, place, dirt, grime, germ, collectbr, make, thicker, bumper, front, protect, phone, betterbr, make, closure, port, dont, get, dirtybr, br, nicebr, gripnonslipbr, lightweightbr, nothing, cover, lens, camera, integrity, isnt, compromisedbr, feel, protectivebr, put, take, easy, adult, kid], [screen, cover, way, fit, phonecouldnt, usevery, disappoint]]","[[kickstand sturdy case rugged slim phone twice get job id buy case, 0.8909, 3], [make phone hold price, 0.0, 5], [make nicerbr versatile kickstand allow upright angle sit entire phone verticle facetimebr keep rubberlike grip get rid deep groove create place dirt grime germ collectbr make thicker bumper front protect phone betterbr make closure port dont get dirtybr br nicebr gripnonslipbr lightweightbr nothing cover lens camera integrity isnt compromisedbr feel protectivebr put take easy adult kid, 0.7906, 5], [screen cover way fit phonecouldnt usevery disappoint, -0.1531, 3]]"
B00S2CNS9S,[0.8912],[5],"[[cardbuddy, apply, convenient, friend, want, wish, black, match, case, im, satisfy]]","[[cardbuddy apply convenient friend want wish black match case im satisfy, 0.8912, 5]]"
B00S3BR09W,"[0.6249, 0.6249]","[5, 5]","[[deliver, time, expect, job], [case, take, awhile, ship]]","[[deliver time expect job, 0.6249, 5], [case take awhile ship, 0.6249, 5]]"
B00S5RQ324,[0.836],[5],"[[fit, perfect, case]]","[[fit perfect case, 0.836, 5]]"
B00S8UAYIM,[0.7684],[5],"[[bit, bulky, great, protection, drop, sony, time, scratch, crack, say]]","[[bit bulky great protection drop sony time scratch crack say, 0.7684, 5]]"
B00SAY77Z4,[-0.4404],[1],[[use]],"[[use, -0.4404, 1]]"
B00SHLORXK,[0.9099],[5],"[[excellent, product, charge, keep, spare, office, charge, super, quick, please]]","[[excellent product charge keep spare office charge super quick please, 0.9099, 5]]"
B00SKTL59I,[0.3716],[3],"[[look, great, made, cheap, plastic, couple, month, breaking]]","[[look great made cheap plastic couple month breaking, 0.3716, 3]]"
B00SNYFI70,"[0.5927, 0.1027]","[4, 4]","[[expect, appear, protection, phone], [reach, time, exp]]","[[expect appear protection phone, 0.5927, 4], [reach time exp, 0.1027, 4]]"
B00SO5XXES,"[0.0, 0.5719]","[4, 5]","[[excellent, quality, heavy, duty, standup, use], [boyfriend, iphone, leave, planet, work, car, charger]]","[[excellent quality heavy duty standup use, 0.0, 4], [boyfriend iphone leave planet work car charger, 0.5719, 5]]"
B00SQA0VIC,[0.0],[2],"[[car, charger, work]]","[[car charger work, 0.0, 2]]"
